Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
PTI,https://www.crunchbase.com/organization/pti,"Biotechnology, Education, Information Technology, Sustainability, Tourism","Foz Do Iguaçu, Parana, Brazil",PTI is an innovative company that focus is on the sustainable development of transforming science and technology..,"399,006",$50M to $100M,Active,2003-01-01,year,,,,,For Profit,https://www.pti.org.br,"PTI is an innovative company that focuses on the sustainable development of transforming science and technology. It also promotes the union between laboratories, companies, education institutions, and research centers. The company provides services for bank services, coffee shop, mail agency, outpatient clinic, and newsletter. PTI has received an Award for Excellence and Innovation in Tourism in the Research, Technology, and Innovation category in 2016 and Ozires Silva Award for Entrepreneurship in Education 2014 - Water Project: Knowledge for Management and also Innova World Award for Social Innovation 2013 - Water Project: Knowledge for Management. PTI was created by Itaipu in 2003 and is headquartered in Parana, Braazil.",,,,
BUG Agentes Biológicos,https://www.crunchbase.com/organization/bug-agentes-biológicos,"Agriculture, Biotechnology, Commercial, Farming, Industrial, Life Science","Piracicaba, Sao Paulo, Brazil",BUG Agentes Biológicos One of the most innovative and sustainable agriculture in the World Biological Control segment.,"399,560",,Active,2001-01-01,year,,,,,For Profit,http://bugagentesbiologicos.com.br/,"Bug Agentes Biológicos operates as supplier of predatory insect eggs and parasitoids used for natural protection of crops. It began operation in 2001, with its headquarters in Piracicaba in Brazil as a subsidiary of Koppert do Brasil Holding as of December 18, 2017.",Early Stage Venture,1500000,BRL,689571
BiotechTown,https://www.crunchbase.com/organization/biotechtown-ac53,"Biotechnology, Life Science","Nova Lima, Minas Gerais, Brazil",BiotechTown is an integrated and private center for the development of scale-up biotechnology and life sciences businesses.,"412,081",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://biotechtown.com/,"BiotechTown is an integrated and private center for the development of scale-up biotechnology and life sciences businesses and companies. It also provides the environment and resources needed for the development of companies. BiotechTown was founded in 2017 and is headquartered in Minas Gerais, Brazil.",,,,
Cellertz Bio,https://www.crunchbase.com/organization/cellertz-bio,"Biotechnology, Genetics","Florianópolis, Santa Catarina, Brazil",Cellertz Bio is a biotech company that develops the next generation of cell therapies against cancer and other diseases.,"415,609",,Active,2023-01-01,day,,,,,For Profit,,Cellertz Bio is a biotech company. Their integrated in silico and experimental approach is designed to generate the next generation of cell therapies against cancer and other diseases by precisely controlling gene regulatory networks defining cell behaviors. Their goal is to determine which genes to control to achieve their cell therapy goals,Seed,,USD,
FARMOVS PAREXEL (Proprietary) Ltd.,https://www.crunchbase.com/organization/farmovs-parexel-proprietary-ltd,"Biotechnology, Pharmaceutical","Bloemfontein, NA - South Africa, South Africa",FARMOVS PAREXEL is a clinical pharmacology research business and bioanalytical laboratory.,"423,605",,Active,2000-01-01,year,2000-10-16,day,,,For Profit,https://www.farmovs.com/,"FARMOVS-PAREXEL is an established pharmacology research unit and bioanalytical laboratory dedicated to performing clinical pharmacology studies. Trials conducted at this unit include, but are not limited to, proof-of-concept, drug interaction, single and multiple dose, specialized PK/PD and biomarker, glucose clamp, spiro-ergometry, and recombinant vaccine studies. It is a part of the PAREXEL Clinical Pharmacology Network that includes Clinical Pharmacology Research Units in Baltimore, Maryland; Berlin, Germany; London, United Kingdom and bioanalytical laboratories in Bloemfontein and Poitiers, France offering more than 500 validated assay methods. ",M&A,,,
Imeve,https://www.crunchbase.com/organization/imeve,"AgTech, Biotechnology, Health Care, Veterinary","Jaboticabal, Sao Paulo, Brazil",Imeve is an animal health and biotechnology company.,"425,818",,Active,1980-01-01,month,,,,,For Profit,http://www.imeve.com.br/,Imeve is a health and biotechnology company that focuses on animal nutrition. It offers a broad portfolio of products for many different species of animals.,Early Stage Venture,5000000,BRL,2965899
FEMME,https://www.crunchbase.com/organization/femme,"Biotechnology, Health Care","São Paulo, Sao Paulo, Brazil","FEMME offers women diagnostic gynecology, ultrasound, fetal medicine, breast imaging, genetics, pathology lab and blood tests.","430,310",$10M to $50M,Active,1983-01-01,year,,,,,For Profit,https://laboratoriodamulher.com.br/,"Based in São Paulo, FEMME – Laboratório da Mulher is a leading healthcare provider for women. FEMME currently has six laboratories dedicated exclusively to women’s health and currently offers diagnostic gynecology, ultrasound, fetal medicine, breast imaging, genetics, pathology lab and blood tests.",Private Equity,,USD,
S.I.N. Implant System,https://www.crunchbase.com/organization/s-i-n-implant-system,"Biotechnology, Commercial, Dental, Health Care, Medical","São Paulo, Sao Paulo, Brazil",S.I.N. Implant System specializes in developing and producing dental implants using sophisticated technologies and deep scientific evidence.,"437,111",,Active,2003-01-01,year,2023-05-04,day,,,For Profit,https://www.sinimplantsystem.com.br/,S.I.N. Implant System specializes in developing and producing dental implants using sophisticated technologies and deep scientific evidence.,M&A,,,
Amega Biotech S.A.,https://www.crunchbase.com/organization/amega-biotech-s-a,Biotechnology,"Olivos, Buenos Aires, Argentina",Amega Biotech S.A. is a strong development platform and four production sites,"439,704",,Active,1998-01-01,year,,,,,For Profit,http://www.amegabiotech.com/,"AMEGA Biotech has fully integrated its development and production operations, controlling the process all the way from clone selection to the production of the purified protein and the formulation of the finished product. This advantage allows their organization to offer its customers added value through their integrated value chain, with the guarantee of the origin and consistent quality of its products.",,,,
Arkmeds,https://www.crunchbase.com/organization/arkmeds,"B2B, Biotechnology, Health Care, Medical Device, Personal Health, Wellness","Belo Horizonte, Minas Gerais, Brazil","Arkmeds develops technological solutions for automation of maintenance, calibration and monitoring of medical and hospital equipment.","448,530",,Active,2016-10-01,month,,,,,For Profit,https://arkmeds.com/,"We believe that the lives of people in a hospital do not just depend on doctors. A smart supervisor able to aid in quick decision making is essential. We at Arkmeds have developed technological solutions for automation of maintenance, calibration and monitoring of medical and hospital equipment. We have built a platform integrated with monitoring modules that helps to manage a team, equipment and processes in real time, with the main objective of helping professionals of the area to coordinate, in the best possible way, the technological park of their hospitals. For the clinical engineer / manager, the platform is an important ally, assuring the management of the technological part of hospitals and clinics. For service providers, it assures assertiveness as to the service provided. Our main purpose is to inform, educate and encourage techniques that facilitate and streamline processes within hospitals and health institutions, in order to always generate the best for both health professionals and patients, who are most affected by any unpreparedness. Visit our website and our blog: arkmeds.com and blog.arkmeds.com",,,,
Diagnosticos da America,https://www.crunchbase.com/organization/diagnosticos-da-america,"Biotechnology, Health Care, Health Diagnostics, Home Health Care, Hospital, Medical, Personal Health","São Paulo, Sao Paulo, Brazil",Diagnosticos da America is a healthcare network and biotechnology company in Brazil.,"461,684",,Active,1999-01-01,year,,,,,For Profit,https://dasa.com.br/,"Diagnostic medicine in Brazil, the largest company in the sector in Latin America and the 5th largest in the world. We operate with clinical analysis, imaging and molecular diagnosis and genomic medicine, with a trajectory of more than 50 years. Each year, we perform about 250 million tests - a significant number, comparable to few in the health world. Our team has more than 20,000 employees and approximately 3,000 physicians, renowned in Brazil and abroad - working in a robust and capillarized healthcare network across the country.",,,,
Biosyn Saúde Animal,https://www.crunchbase.com/organization/biosyn-saúde-animal,"Animal Feed, Biotechnology, Nutrition, Product Research","Barra Velha, Santa Catarina, Brazil",Biosyn Saúde Animal is a biotechnology company that specializes in biotechnology research and development for animal nutrition.,"461,871",,Active,2005-01-01,year,,,,,For Profit,https://www.biosyn.com.br,,,,,
Grupo Insud,https://www.crunchbase.com/organization/grupo-insud,"Agriculture, Biotechnology, Hospitality, Pharmaceutical","Buenos Aires, Distrito Federal, Argentina","Grupo Insud is a global company that specializes in the areas of pharmacy, agribusiness, culture, design, and research and development.","466,347",,Active,1977-01-01,year,,,,,For Profit,https://www.grupoinsud.com/en/,,,,,
FK Biotecnologia,https://www.crunchbase.com/organization/fk-biotecnologia,"Biotechnology, Emergency Medicine, Health Care, Nanotechnology, Pharmaceutical","Porto Alegre, Rio Grande do Sul, Brazil",FK Biotecnologia manufactures biotech-based products.,"467,106",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,https://fkbiotech.com/,"FK Biotecnologia manufactures biotech-based products. Its products include antibodies, equipment, labware, and reagents and solutions; and services comprise antibody development, lateral flow and flow through test development, Elisa tests development, antibody purification and conjugation, and antibody isotyping.  FK Biotecnologia also offers therapeutic peptides for the treatment of neurological diseases such as Alzheimer, oncology, obesity, and inflammatory diseases, recombinant proteins, biosensors to detect glucose, urea, and other enzymes, and bioinsecticide for agriculture, public health, and household uses. It also provides its products for the diagnostic of HCG, HIV, dengue, and other infectious diseases; early detection of cancer; and nanotechnology.  FK Biotecnologia began operation in 1999. It has its headquarters in Porto Alegre in Brazil.",Early Stage Venture,625000,BRL,338741
Uniscience do Brazil,https://www.crunchbase.com/organization/uniscience-do-brazil,"Biotechnology, Health Care, Medical Device, Pharmaceutical, Supply Chain Management","Osasco, Sao Paulo, Brazil",Uniscience do Brazil is a supplier of laboratory equipment.,"469,423",$1M to $10M,Active,1984-01-01,year,,,,,For Profit,https://www.uniscience.com.br/,"Uniscience do is a distributor of equipment and reagents in the areas of Biotechnology and Molecular Biology. Their values ​​are represented by science, people, technology, truth, integrity, loyalty, environment, quality of life and sustainable business, with the mission to act as a partner of their customers, providing solutions through reagents, equipment and consumables for use in routine and research laboratories.",,,,
GENOMIKA Diagnósticos,https://www.crunchbase.com/organization/genomika-diagnósticos,"Biotechnology, Genetics, Health Diagnostics, Medical","Olinda, Pernambuco, Brazil",GENOMIKA Diagnósticos is a laboratory for genetic and immunological tests.,"475,252",$10M to $50M,Active,2013-01-01,year,,,,,For Profit,https://genomika.einstein.br,,,,,
Farmácia Nossa Senhora de Fátima,https://www.crunchbase.com/organization/farmácia-nossa-senhora-de-fátima,"Biotechnology, Manufacturing, Pharmaceutical","Cuiabá, Mato Grosso, Brazil",Farmácia Nossa Senhora de Fátima specializes in the manipulation of homeopathic and allopathic medicines.,"480,005",$1M to $10M,Active,1984-05-07,day,,,,,For Profit,http://www.nsdefatima.com.br,,,,,
BioZeus,https://www.crunchbase.com/organization/biozeus,"Biotechnology, Health Care, Project Management","Rio De Janeiro, Rio de Janeiro, Brazil",BioZeus is a drug development firm that converts early-stage drug candidates into new therapies.,"483,679",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://biozeus.com.br/,,,,,
NAIAD Drug Design,https://www.crunchbase.com/organization/naiad-drug-design,"Artificial Intelligence (AI), Bioinformatics, Biotechnology, Pharmaceutical","Santo André, Sao Paulo, Brazil","Drug Design, Bioinformatics, Artificial Intelligence","500,376",,Active,2018-01-01,year,,,,,For Profit,https://www.naiadd.com,"NAIAD is an early-stage drug discovery startup focused on the development of new drugs targeting G-Protein coupled receptors GPCRs. NAIAD's platform integrates molecular modelling, bioinformatics, chemoinformatics and AI in order to perform in silico screnings with a throughput of billions of molecules. The company currently have four ongoing projects in its pipeline.",Seed,,USD,
Mendelics Análise Genômica,https://www.crunchbase.com/organization/mendelics-análise-genômica,"Biotechnology, Emergency Medicine, Genetics, Health Diagnostics, Medical","São Paulo, Sao Paulo, Brazil",Mendelics Análise Genômica provides genomic diagnosis and interpretation of biological materials.,"501,448",,Active,2012-07-01,month,,,,,For Profit,https://www.mendelics.com/,"Mendelics Análise Genômica provides genomic diagnosis and interpretation of biological materials. It performs genomic analysis with sequencing technology for screening, diagnosis, and support for personalized treatment of syndromes and genetic diseases.  Mendelics Análise Genômica in July 2012. It has its headquarters in São Paulo in Brazil.",,,,
Immobazyme,https://www.crunchbase.com/organization/immobazyme,"Biotechnology, Industrial","Stellenbosch, NA - South Africa, South Africa","Immobazyme provides pioneering the biotechnology industry. Using innovative technologies, along with an environmentally responsible outlook.","503,324",,Active,2019-01-01,year,,,,,For Profit,https://www.immobazyme.com,"Immobazyme provides pioneering the biotechnology industry. Using innovative technologies, along with an environmentally responsible outlook.the company aims to develop an analytical laboratory platform as well as serve the industrial sector through the production of high-value products by organic synthesis and environmental remediation technologies.",,,,
Tecnovax,https://www.crunchbase.com/organization/tecnovax,"Biotechnology, Manufacturing, Pharmaceutical, Veterinary","Victoria, Buenos Aires, Argentina",Tecnovax is a biopharmaceutical company that manufactures biological products for animal health.,"508,294",$10M to $50M,Active,2003-01-01,year,,,,,For Profit,https://www.tecnovax.com.ar,,,,,
Nutrenzi Soluções Ambientais,https://www.crunchbase.com/organization/nutrenzi-soluções-ambientais,"Biotechnology, Waste Management","Araçoiaba Da Serra, Sao Paulo, Brazil","Nutrenzi Soluções Ambientais provides biotechnology for water and effluent treatment, odor neutralization, and cleaning and hygiene.","509,218",$1M to $10M,Active,2004-01-01,year,,,,,For Profit,https://nutrenzi.com.br/,,,,,
Pandora Biosciences,https://www.crunchbase.com/organization/pandora-biosciences,"Biotechnology, Medical","Johannesburg, NA - South Africa, South Africa",Pandora Biosciences operates as a neuroscience company.,"512,891",,Active,2022-01-01,year,,,,,For Profit,https://pandorabiosciences.com/,Pandora Biosciences operates as a neuroscience company.,,,USD,
Mirscience Therapeutics,https://www.crunchbase.com/organization/mirscience-therapeutics,Biotechnology,"São Paulo, Sao Paulo, Brazil",Mirscience Tx develops miRNAs for the treatment of muscle and metabolic diseases associated with longevity.,"513,447",,Active,2019-11-01,day,,,,,For Profit,https://www.mirsciencetx.com,"Mirscience Tx is a biotechnology startup that develops oligonucleotide molecules based on miNAs for the treatment of muscle and metabolic diseases associated with longevity. Our first molecule is an oligonucleotide that shows a 40% improvement in muscle mass, being a therapeutic potential for diseases such as cachexia-induced muscle atrophy and sarcopenia.",,,,
BioAmazon,https://www.crunchbase.com/organization/bioamazon,"Agriculture, AgTech, Biotechnology","Manaus, Amazonas, Brazil",BioAmazon is a biotechnology company for the agriculture business.,"529,831",,Active,2022-01-01,year,,,,,For Profit,https://bioamazon.tech/,BioAmazon is a biotechnology company for the agriculture business.,,,,
ARDAN PHARMA,https://www.crunchbase.com/organization/ardan-pharma,"Biotechnology, Health Care","Sunchales, Santa Fe, Argentina","Healthcare, Pharmaceutical","539,583",,Active,2019-01-01,year,,,,,For Profit,http://www.ardan-pharma.com,"ARDAN PHARMA is a Biotech Company dedicated to discover and develop novel drugs for unmet medical needs in oncology. Essentially, our scientific team has over ten years of exhaustive study upon immune system modulation, leading to the creation of a portfolio with potential new oncology drugs. Our technology has synergistic effects with immunotherapies based on the blockade of Immune Checkpoint Blockers as well as with Bcl-2 antagonists. Our interdisciplinary team is therefore committed to transform the treatment of cancer by developing and validating first-in class compounds that target emerging molecular pathways.",Seed,,USD,
Next Biosciences,https://www.crunchbase.com/organization/next-biosciences,"Biotechnology, Health Care, Health Diagnostics, Life Science, Personal Health, Sales, Wellness, Women's","Midrand, NA - South Africa, South Africa","Next Biosciences provides genetic counselling, stem cell banking, and pathological lab testing services.","543,742",$1M to $10M,Active,2005-01-01,year,,,,,For Profit,https://nextbio.co.za,"The Next Biosciences is involved in biological product manufacturing, stem cell banking, genetic testing, and other pathological lab testing. It is a biotech firm that combines medicine, science, and technology to offer goods and services, investing in and taking control of personal health in the future. They provide preimplantation genetics, non-invasive prenatal screening, stem cell banking, newborn screening, biologics, paternity testing, PGT-A, PGT-M, antigen covid testing, PCR covid testing, antibody covid testing, microbiome testing, SVF, whole fat banking, adipose tissue banking, amniotic membrane, umbilical cord blood eye drops, a product of conception screening, endometrial.",,,,
Embryoxite,https://www.crunchbase.com/organization/embryoxite,"Biotechnology, Life Science, Medical","Buenos Aires, Distrito Federal, Argentina",Embryoxite creates non-invasive diagnostic services for pre-implantation embryos used in human-assisted reproduction procedures.,"544,477",,Active,2020-01-01,year,,,,,For Profit,https://embryoxite.life,,,,,
Fundación Favaloro,https://www.crunchbase.com/organization/fundación-favaloro,"Biotechnology, Education, Health Care, Health Diagnostics, Hospital, Medical, Training","Buenos Aires, Distrito Federal, Argentina",Fundación Favaloro is a health care institution engaged in providing medical teaching and medical research services.,"552,811",$100M to $500M,Active,1975-01-01,year,,,,,For Profit,https://www.fundacionfavaloro.org,"We offer highly complex medical care, teaching and research at the service of medical humanism.",,,,
Helixxa Serviços Genômicos,https://www.crunchbase.com/organization/helixxa-serviços-genômicos,"Analytics, Biotechnology, Genetics","Paulínia, Sao Paulo, Brazil","Helixxa Serviços Genômicos S.A. provides genomics services and analysis, including genomic sequencing and data analysis.","554,255",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,https://www.helixxa.com.br,,,,,
Laboratorio Quimico Farmaceutico Bergamo,https://www.crunchbase.com/organization/laboratorio-quimico-farmaceutico-bergamo,"Biotechnology, Pharmaceutical","Taboão Da Serra, Sao Paulo, Brazil",Laboratorio Quimico Farmaceutico Bergamo is operates as a pharmaceutical company. ,"554,507",,Active,2011-01-01,year,2022-10-31,day,,,For Profit,http://laboratoriobergamo.com.br/,Laboratorio Quimico Farmaceutico Bergamo is operates as a pharmaceutical company. ,M&A,,,
Bioanalítica Diagnóstica,https://www.crunchbase.com/organization/bioanalítica-diagnóstica,"Biotechnology, Health Care, Health Diagnostics","Belo Horizonte, Minas Gerais, Brazil","Bioanalítica Diagnóstica SA offers in vitro diagnostic systems for human and animal use, health and social services.","561,277",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,http://www.bioanalitica.com.br,,,,,
BioSolvit,https://www.crunchbase.com/organization/biosolvit,"Biotechnology, Market Research, Natural Resources","Barra Mansa, Rio de Janeiro, Brazil",BioSolvit is a biotechnology company that develops clean technology with reduction of production costs and delivery of better results.,"562,010",,Active,2014-01-01,year,,,,,For Profit,http://www.biosolvit.com/,"BioSolvit is a biotechnology company that develops clean technology with reduction of production costs and delivery of better results. The company has three areas, Biosolvit, Biogreen, and Bioblue. Biosolvit focuses on research and development,  Biogreen focuses on manufacturing products for the preservation of flora, and Bioblue manufactures products for the preservation of water. The company's products carry out more efficiently and at a lower cost what the competitors are currently doing in the market. BioSolvit was founded on 2014 and is headquartered in Barra Mansa, Brazil.",,,USD,
Azochem Laboratories,https://www.crunchbase.com/organization/azochem-laboratories,"Biotechnology, Manufacturing, Nutraceutical, Pharmaceutical","Gauteng, NA - South Africa, South Africa","Azochem Laboratories manufactures nutraceuticals, pharmaceuticals, skin, hair, and other personal care products.","564,103",,Active,1974-01-01,year,,,,,For Profit,https://www.azochem.co.za/,,,,,
YLive Biotecnologia,https://www.crunchbase.com/organization/ylive-biotecnologia,"Agriculture, AgTech, Artificial Intelligence (AI), Biotechnology, Life Science","São Paulo, Sao Paulo, Brazil",YLive is a company dedicated to the development of solutions for animal nutrition and health using artificial intelligence.,"566,830",,Active,2017-01-01,month,,,,,For Profit,https://www.ylive.com.br/,"YLive is a biotechnology startup that develops solutions for animal nutrition and health using artificial intelligence. We offer a digital platform that analyzes genetically the animal gut microbiota and identifies microbiological “signatures” or biomarkers associated with health and performance. We are located at the largest technology-based incubator in Brazil, Cietec, at the University of São Paulo, and have a team trained to assist the development of animal husbandry and the rural producer. YLive is supported by the main financial agencies, universities and research institutes in Brazil.",,,,
Stoller Brazil,https://www.crunchbase.com/organization/stoller-brazil,"Biotechnology, Farming, Nutrition","Campinas, Goias, Brazil",Stoller Brazil is a biotechnology company that specializes in plant physiology and nutrition for plant productivity.,"572,298",,Active,1973-01-01,year,,,,,For Profit,https://www.stoller.com.br/,,,,,
NeuroUp,https://www.crunchbase.com/organization/neuroup,"Biotechnology, Health Care","Pernambuco, Pernambuco, Brazil",neuroUP offers treatment of chronic diseases and relaxation biofeedback technology.,"577,920",,Active,2014-01-01,year,,,,,For Profit,https://neuroup.com.br/,"neuroUP is a biotechnology company. They provide technology for precise measurement, analysis, and muscle training, biofeedback, and neurofeedback.",Early Stage Venture,,USD,
Biotecnologia Pesquisa e Inovação,https://www.crunchbase.com/organization/biotecnologia-pesquisa-e-inovação,"Biotechnology, Genetics, Training","Botucatu, Sao Paulo, Brazil",Biotecnologia Pesquisa e Inovação is a biotechnology company that provides sequencing and genotyping services.,"581,480",,Active,2014-01-01,year,,,,,For Profit,https://www.bpibiotecnologia.com.br,,,,,
Hebron Farmaceutica,https://www.crunchbase.com/organization/hebron-farmaceutica,"Biotechnology, Chemical, Clinical Trials, Health Care, Pharmaceutical","Pernambuco, Pernambuco, Brazil",Hebron Farmaceutica is a pharmaceutical company,"582,581",,Active,1990-01-01,year,,,,,For Profit,http://www.hebron.com.br/,"Hebron products are present throughout the national territory. They work with over 200 propagandists and visit about 60,000 doctors each month in various specialties, such as Pediatrics, Clinical Medicine, Gastroenterology, Gynecology / Obstetrics, Neurology, Physiatry and Physiotherapy.",,,,
Alkemy Diagnóstico,https://www.crunchbase.com/organization/alkemy-diagnóstico,"Biotechnology, Health Care, Health Diagnostics","Santa Fe, Santa Fe, Argentina",Alkemy Diagnóstico provides biomedical diagnostic services.,"583,794",,Active,2000-01-01,year,,,,,For Profit,https://alkemydiagnostico.com,,,,,
Synvia,https://www.crunchbase.com/organization/synvia,"Biopharma, Biotechnology, Health Care, Pharmaceutical, Product Research","Jardim América, Rio de Janeiro, Brazil","Synvia is a holding company that focuses on innovation in drug studies, drug development and performing toxicological test services.","594,861",,Active,2018-01-01,year,,,,,For Profit,https://www.synvia.com/,,,,,
Varsomics,https://www.crunchbase.com/organization/varsomics,"Analytics, Biotechnology, Genetics, Precision Medicine","São Paulo, Sao Paulo, Brazil",Varsomics is an union of technological solutions for the practice of precision medicine that develops human genetic analysis platform.,"608,691",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://varsomics.com,"Varsomics develops a human genetic analysis platform called varstation that automates the complex, manual process of analysis of the genetic data generated by next generation sequencing. Varstation developed to supply a market solution in the analysis of genetic fields.",,,,
Keclon,https://www.crunchbase.com/organization/keclon,Biotechnology,"Rosario, Cordoba, Argentina",Keclon es una empresa argentina de biotecnología dedicada al desarrollo de nuevas enzimas para la producción de aceites y biodiesel.,"613,301",,Active,2011-01-01,year,,,,,For Profit,http://www.keclon.com,"Keclon is an Argentina-based emerging innovator in generating proprietary enzymes that improve the quality, efficiency and cost of biodiesel fuel production. Keclon is lead by a team of internationally respected scientific and technology entrepreneurs and venture investors with a broad experience in every aspect of research, development and commercialization of biotechnology business. Keclon is the first private biotechnology company in Argentina to receive financial support from the venture community.",Seed,,USD,
Microgeo,https://www.crunchbase.com/organization/microgeo,"Agriculture, Biotechnology, Fertility","São Paulo, Sao Paulo, Brazil",Microgeo is an agricultural biotechnology company producing Biological fertilizers through the Continuous Liquid Composting Process.,"616,970",$10M to $50M,Active,2012-01-01,year,,,,,For Profit,https://www.microgeo.com.br,,,,,
Armscor,https://www.crunchbase.com/organization/armscor-4f4f,"Biotechnology, Government, National Security, Test and Measurement","Pretoria, NA - South Africa, South Africa","Armscor specializes in the acquisition of defence material, scientific research, ballistic testing, and management of naval dockyard.","617,080",$100M to $500M,Active,1968-01-01,year,,,,,For Profit,https://www.armscor.co.za/,,,,,
Epicca,https://www.crunchbase.com/organization/epicca,"Biotechnology, Packaging Services, Plastics and Rubber Manufacturing, Sustainability","Buenos Aires, Distrito Federal, Argentina",Epicca is a manufacturer of bioplastic materials and products for sustainable use in packaging industry to reduce CO2 emissions.,"624,395",,Active,2012-01-01,year,,,,,For Profit,https://www.epicca.bio/,,Seed,,USD,
Afrigen,https://www.crunchbase.com/organization/afrigen,"Biotechnology, Chemical, Health Care","Cape Town, NA - South Africa, South Africa","Afrigen is a biotechnology company that offers bulk water soluble, nanosomal CBD, and encapsulation technologies.","632,868",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://www.afrigen.co.za,"Afrigen engages in product development, bulk adjuvant manufacturing, and supply and distribution of key biologicals to address unmet healthcare needs. Their products include bulk water soluble, nanasomal CBD, encapsulation technologies, nanazomal CBD+, novel cams, animal health care products, and vaccine adjuvants.",,,,
Protos Biotec Jr,https://www.crunchbase.com/organization/protos-biotec-jr,"Bioinformatics, Biotechnology, Consulting","São Paulo, Sao Paulo, Brazil","Protos Biotec Jr. provides biotechnology solutions including laboratory analyses, bioprocess optimizations, and bioinformatics analyses.","632,879",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://protosbiotec.com,,,,,
Kayros,https://www.crunchbase.com/organization/kayros,"Agriculture, Biotechnology, Genetics","Paulínia, Sao Paulo, Brazil",Kayros Ambiental e Agrícola provides biotechnology solutions for agricultural activities and products for soil improvement.,"633,000",$1M to $10M,Active,1992-01-01,year,,,,,For Profit,https://www.kayrosambiental.com.br/,,,,,
Wama Diagnóstica,https://www.crunchbase.com/organization/wama-diagnóstica,"Biotechnology, Chemical Engineering, Test and Measurement","São Paulo, Sao Paulo, Brazil","Wama Diagnóstica develops methods and equipment for clinical analysis, including the Urivision Urine Analyzer.","635,732",$1M to $10M,Active,1991-01-01,year,,,,,For Profit,https://www.wamadiagnostica.com.br,,,,,
Citopharma Industrial,https://www.crunchbase.com/organization/citopharma-industrial,"Biotechnology, Emergency Medicine, Health Care, Manufacturing, Pharmaceutical","Belo Horizonte, Minas Gerais, Brazil","Citopharma Industrial is a pharmaceutical company that manufactures several specific drugs, medicines, and injectable solutions.","648,440",,Active,2002-01-01,year,,,,,For Profit,https://www.citopharma.com.br/splash/,,,,,
Gema Biotech S.A.,https://www.crunchbase.com/organization/gema-biotech-s-a,Biotechnology,"Olivos, Buenos Aires, Argentina",Developing and producing biotech products,"653,043",,Active,1998-01-01,year,,,,,For Profit,https://www.gemabiotech.com/,,,,,
Omics Global Solutions,https://www.crunchbase.com/organization/omics-global-solutions,"Biotechnology, Health Care, Life Science, Medical, Pharmaceutical","Río Piedras, Salta, Argentina",Omics Global Solutions provides a platform for development and launch of products related to proteomics and similar substances.,"662,999",,Active,2016-08-01,month,,,,,For Profit,https://www.omicssolutions.com/,"Omics Global Solutions (OGS) is born as a company whose objective is to be the platform for development and the launching of products related to ""omics"" sciences (proteomics, genomics, lipidomics, metabolomics, metagenomics, etc.) associated with innovative projects that have an impact on the lives of patients, their caregivers and medical professionals involved in their treatment. Located in Puerto Rico (USA), its first milestone is the manufacturing and commercialization of one ELISA assay based on Biomarkers recently discovered, to cover the population of Latin America.",,,USD,
Sinergium Biotech,https://www.crunchbase.com/organization/sinergium-biotech,"Biotechnology, Innovation Management, Pharmaceutical, Quality Assurance","Garin, Buenos Aires, Argentina",Sinergium Biotech is a  latest technology.,"671,214",,Active,2011-01-01,year,,,,,For Profit,http://sinergiumbiotech.com/en/,SINERGIUM BIOTECH will produce seasonal and pandemic influenza vaccines The new industrial plant will have the latest technology. Argentina will therefore be part of a small group of nations capable of producing and exporting vaccines against influenza and biotechnological products. New search:,,,,
Agricultural Research Council,https://www.crunchbase.com/organization/agricultural-research-council,"Advice, Agriculture, Biotechnology, Life Science, Training","Pretoria, NA - South Africa, South Africa","Agriculture Research Council engages in collaborative research, develops human capital, and promotes innovation.","682,922",$50M to $100M,Active,1990-01-01,year,,,,,For Profit,https://arc.agric.za/,"Agricultural Research Council is a premier science institution that conducts research with partners, develops human capital, and fosters innovation to support and develop the agricultural sector. ARC's vision reflects its core business and recognizes its unique role as South Africa's leading agricultural research institution.",,,,
Loccus,https://www.crunchbase.com/organization/loccus,"Biotechnology, Consumer Goods, Manufacturing","Cotia, Alagoas, Brazil",Loccus is a biotechnology firm that develops and manufactures molecular biology laboratory equipment and instruments.,"684,363",,Active,2002-01-01,year,,,,,For Profit,https://loccus.com.br,,,,,
