Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Upstream Foods,https://www.crunchbase.com/organization/upstream-foods,"Alternative Protein, Biopharma, Biotechnology, Food Processing, Medical","Wageningen, Gelderland, The Netherlands",Upstream Foods is a biotechnology firm offering cruelty-free plant-based protein supplements.,"88,528",,Active,2022-01-01,year,,,,,For Profit,https://upstreamfoods.com/,Upstream Foods is a biotechnology firm offering cruelty-free plant-based protein supplements. The company utilizes cell culture methods to produce alternative seafood products. It also provides research and development work in the field of medical products and pharmaceutical processes and food.,,500000,EUR,494850
Hudson River Biotechnology,https://www.crunchbase.com/organization/hudson-river-biotechnology,"Biotechnology, Manufacturing","Wageningen, Gelderland, The Netherlands",HRB is a biotech company that specializes in genetically optimizing plants used for that production of high value compounds.,"88,618",,Active,2015-01-01,year,,,,,For Profit,http://www.hudsonriverbiotechnology.com/,HRB is a biotech company that specializes in genetically optimizing plants used for that production of high value compounds.,Early Stage Venture,5000000,EUR,5916250
Digi.Bio,https://www.crunchbase.com/organization/digi-bio,"Artificial Intelligence (AI), Biotechnology, Information Technology, Software","Amsterdam, Noord-Holland, The Netherlands",Digi.Bio is bridging the digital and biological world with AI and automation.,"90,265",Less than $1M,Active,2017-01-01,year,,,,,For Profit,http://digi.bio/,"Digi.Bio develops a microfluidic platform designed to bridge the digital and biological world with AI and automation. It offers Automation of Synthetic Biology research using programmable microfluidics, EWOD, an innovative technology with miniaturization of experiments. The company was establishes in year 2017 in Amsterdam, The Netherlands.",Seed,296000,EUR,343181
Polyganics,https://www.crunchbase.com/organization/polyganics,"Biotechnology, Commercial, Manufacturing, Medical","Groningen, Groningen, The Netherlands","Polyganics is a medical technology company that develops, manufactures, and markets bioresorbable medical devices.","92,106",$1M to $10M,Active,1999-01-01,year,2022-10-05,day,,,For Profit,http://www.polyganics.com,"Polyganics is a medical technology company that develops, manufactures, and markets bioresorbable medical devices for natural tissue repair and regeneration.",M&A,2400000,EUR,2725740
Cassini Technologies,https://www.crunchbase.com/organization/cassini-technologies,"Biotechnology, Eyewear, Health Care, Hospital","The Hague, Zuid-Holland, The Netherlands",Cassini Technologies is a medical device company that provides pioneers smart and superior eye diagnosis solutions for surgeons.,"93,038",Less than $1M,Active,2006-01-01,year,,,,,For Profit,http://cassini-technologies.com,"Cassini Technologies is a medical device company that provides pioneers smart and superior eye diagnosis solutions for surgeons. It also offers a full suite of examinations required for toric and multifocal IOL implantation.  Cassini Technologies helps cataract surgeons to better understand corneal properties in order to improve outcomes and increase premium patient volume. This includes corneal topography, mesopic and photopic pupillometry as well as full-color photography for diagnostic purpose. The technology employs red, green and yellow LEDs that are each positioned in a unique relationship to four of its neighbors, giving each one a ’GPS-like’ coordinate. Cassini uses the ray- tracing principle to measure the relative position of each point, using the three different colors as ‘triangulation’ points. Cassini Technologies was founded in 2006 and is based in The Hague, The Netherlands.",Early Stage Venture,1600000,EUR,1798359
CYCLUPS,https://www.crunchbase.com/organization/cyclups,"Biotechnology, Consumer Goods, GreenTech, Manufacturing","Maastricht, Limburg, The Netherlands","CYCLUPS develops a plant-based, compostable alternative to plastic that can be upcycled into different product.","93,877",,Active,2019-09-01,month,,,,,For Profit,https://www.cyclups.com/,"CYCLUPS develops a plant-based, compostable alternative to plastic that can be upcycled into different products. The company develops multiple granulate ratios for tailor-made projects that can be used for sunglasses, pens, flower pots, egg trays, etc.",Seed,3200000,EUR,3426256
River BioMedics,https://www.crunchbase.com/organization/river-biomedics,"Biotechnology, Health Care, Hospital, Medical, Medical Device","Enschede, Overijssel, The Netherlands",River BioMedics is a biotech company that aims to develop human 3D in vitro 3D human heart tissue for pre-clinical drug testing.,"93,995",,Active,2018-01-01,year,,,,,For Profit,https://riverbiomedics.com,"River BioMedics is a biotech company that aims to develop human 3D in vitro 3D human heart tissue for pre-clinical drug testing. Currently pharmaceutical companies spend a billion dollar figure on the development of a new drug entity, with a 90% chance of it failing to reach the market. The most common reason for failure during this developmental stage is drug induced cardiac toxicity. To solve this issue we develop 3D cardiac tissues, resembling the working human heart, for advanced drug discovery and toxicity screening using a multidisciplinary human stem cell-based approach.",Seed,1800000,EUR,2036342
ATRO Medical,https://www.crunchbase.com/organization/atro-medical,"Biotechnology, Health Care, Medical, Medical Device","Nijmegen, Gelderland, The Netherlands",Medical technology company developing a polymer meniscus implant.,"94,805",Less than $1M,Active,2016-07-17,day,,,,,For Profit,http://atromedical.com/,"ATRO Medical is a spin-out from DSM and Radboudumc and builds on the knowledge developed in the Public-Private Collaboration BioMedical Materials that started in 2010 with a consortium of universities, private companies, and financial support from the Dutch government. The collaboration between the clinical, biomechanical, and polymer expertise has created the base for the Trammpolin design and the development towards a prototype.",,4400000,EUR,4768757
Pectcof Technology,https://www.crunchbase.com/organization/pectcof-technology,"Biotechnology, Coffee, Food and Beverage","Wageningen, Gelderland, The Netherlands",Pectcof technology unlocks the potential of the coffee pulp as a source of bio based materials.,"95,591",,Active,2011-01-01,year,,,,,For Profit,https://pectcof.com/,"Pectcof technology unlocks the potential of the coffee pulp as a source of bio based materials, at the same time detoxifying the waste stream produced by the second most traded commodity in the world.Pectcof technology consists of a biorefinery approach in which we make use of green chemistry and state of the art biotechnology. The process steps consist of collection and preservation of coffee pulp at the country of production, shipment to the Netherlands, separation and purification of the products, and commercialization of these products in their perspective markets.",Seed,2000000,EUR,2274790
VivArt-X,https://www.crunchbase.com/organization/vivart-x,Biotechnology,"Eindhoven, Noord-Brabant, The Netherlands",VivArt-X creates regenerating materials for women's health.,"95,661",,Active,2022-01-01,year,,,,,For Profit,https://vivart-x.com,VivArt-X creates regenerating materials for women's health.,Seed,660000,EUR,716311
Nightbalance,https://www.crunchbase.com/organization/nightbalance,"Biotechnology, Health Care, Home Health Care, Medical, Medical Device","Delft, Zuid-Holland, The Netherlands",Nightbalance has created a device called the Sleep Position Trainer,"95,962",$1M to $10M,Active,2009-01-01,year,2018-05-08,day,,,For Profit,http://www.nightbalance.com/,NightBalance B.V. is an enterprise which was started by TU Delft alumni. In 2007 the research into improved position therapy aids began at the Delft University of Technology. NightBalance was founded in 2009 based on the research at the university in order to further develop the Sleep Position Trainer.,M&A,12500000,EUR,13833555
ECG-Excellence,https://www.crunchbase.com/organization/ecg-excellence,"Biotechnology, Health Care, Information Technology, Medical, Software","Nieuwerbrug, Zuid-Holland, The Netherlands",Medical technology SAAS,"96,985",,Active,2019-01-02,day,,,,,For Profit,https://www.ecg-excellence.com,"ECG-Excellence develops and markets novel technology in ECG waveform diagnostics. Via our patented solutions we are able to work with standard 12 lead ECG devices and deliver next level ECG data interpretation based on digital twin reconstructions,  supported by next level 3D camera guided electrode placement . This way cardiologists are supported in early detection of cardiac diseases, outperforming current technologies. Our technology also supports cost reductions in clinical trials in drug development based on reduction of sample sizes.",,785000,EUR,919243
BIMINI Biotech,https://www.crunchbase.com/organization/bimini-biotech,"Biotechnology, Life Science, Oncology, Therapeutics","Leiden, Zuid-Holland, The Netherlands",BIMINI Biotech is a startup that develops innovative therapeutic strategies for oncology.,"97,098",,Active,2019-01-01,year,,,,,For Profit,https://biminibiotech.nl/,"BIMINI Biotech is a startup that develops innovative therapeutic strategies for oncology. It is developing therapeutic strategies that target the growth hormone receptor (GHR) and its interaction with insulin-like growth factor 1 (IGF-1) for oncology, metabolic diseases, and aging. The company was founded in 2019 and is based in Leiden, The Netherlands.",Seed,200000,EUR,238218
Sibö,https://www.crunchbase.com/organization/sibo-inc,"Advanced Materials, Biotechnology, Dietary Supplements, Food and Beverage","The Hague, Zuid-Holland, The Netherlands",Developing the future of food by creating clean functional food ingredients and materials with our Entowise™ Technology,"97,961",$1M to $10M,Active,2021-04-16,day,,,,,For Profit,https://sibo.tech,"Sibö is a biotechnology company focused on the development of efficient, clean and easy to incorporate insect-based food ingredients and water-soluble proteins with all essential aminoacids. We believe in a greener and healthier future and we know it is possible by changing the basis of food production. That is the Future of Food we want at Sibö. We have green Isolation technology called Entowise, it unlocks the potencial of insect-bioactive components. Thanks to our technology we were able to create the Entowise™ Protein, the world’s first water soluble protein isolate from insects, which provides a perfect replacement for whey protein concentrate and a great compliment for plant based proteins to fulfill the vitamin B12 and all essential amino acids. We work with crickets and yellow mealworms farmed by our fully owned subsidiary company CRIC, which assures a fair-trade supply chain of insect raw materials, grown safely while increasing productivity and income in rural families of developing countries. Our company and cofounders care about the future of the food industry and sustainability, which is why our company’s name Sibö is the name of the primary deity in the Talamancan mythology of Costa Rica. He is the hero who taught people how to thrive together with nature. And precisely, that is what Sibö BV aims to contribute to the Dutch and international food production system.",Seed,897519,USD,897519
Amylon Therapeutics,https://www.crunchbase.com/organization/amylon-therapeutics,"Biotechnology, Genetics, Health Care, Therapeutics","Leiden, Zuid-Holland, The Netherlands",Amylon Therapeutics is a biotechnology company that uses RNA Modulation Technology to target rare genetic disorders.,"98,852",Less than $1M,Closed,2017-01-01,year,,,,none,For Profit,http://amylontx.com/,Amylon Therapeutics is a biotechnology company that uses RNA Modulation Technology to target rare genetic disorders of the central nervous system (CNS). Our mission is to deliver on the potential of our technology by developing life-changing therapeutic solutions for patients with serious unmet medical need. We have high ambitions and want to change the way the world looks at neurological disorders. The enormous burden these diseases put on patients and their loved ones is unacceptable and something we strive to change every day. We believe that every patient deserves the hope for a brighter future. Our vision is to build a sustainable drug development platform in which the whole is bigger than the sum of its parts. This will allow us to focus on CNS diseases large and small and hopefully leave no patient untreated.,Seed,300000,EUR,349392
i-Optics,https://www.crunchbase.com/organization/i-optics,"Biotechnology, Health Diagnostics, Product Design","The Hague, Zuid-Holland, The Netherlands",i-Optics offers eye diagnosis solutions and products for age related eye diseases.,"98,865",Less than $1M,Active,2007-12-04,day,,,,,For Profit,http://www.i-optics.com,"i-Optics pioneers smart and superior eye diagnosis solutions that are affordable, fast and user-friendly for care providers worldwide to serve their patients best. Its innovations include: •	Cassini – A first-of-its-kind Corneal Shape Analyzer based on Color LED Technology. Cassini measures the true axis and magnitude of corneal astigmatism and is essential for premium IOL planning. Put an end to unexpected refractive outcomes for your astigmatic cataract patients with Cassini from i-Optics. •	EasyScan – A breakthrough, zero-dilation retinal imaging system that uses SLO technology to diagnose retinal diseases including diabetic retinopathy, age-related macular degeneration (AMD) and glaucoma.",,29700000,EUR,36051176
Alveron Pharma,https://www.crunchbase.com/organization/alveron-pharma,"Biopharma, Biotechnology, Emergency Medicine, Pharmaceutical","Nijmegen, Gelderland, The Netherlands","Alveron produces drugs such as cyclodextrins, pro-coagualant cyclodextrins with a unique coagulation platform technology.","100,372",,Active,2011-01-01,day,,,,,For Profit,http://www.alveron.com/,"Alveron Pharma develops treatment for hemorrhagic stroke, a severe unmet medical need. Alveron’s drug OKL-1111 strongly reduces hematoma expansion in a mouse model of intracranial hemorrhage. As an injection solution that is ready to use, OKL-1111 is being developed to do away with a laborious pre-treatment process.",Seed,10400000,EUR,11787389
PATS,https://www.crunchbase.com/organization/pats,"Biotechnology, Electronics","Delft, Zuid-Holland, The Netherlands",PATS is an Indoor Drone Solutions enables greenhouse farmers to significantly reduce and eliminate flying insect pest populations,"101,924",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://www.pats-drones.com,"They use bioinspiration to proactively control insect populations. Their drones automatically maintain balance in the delicate equilibrium of a greenhouse eco-system by selectively eliminating harmful insects. They understand the market’s needs and wishes to become more sustainable. The demand for biological and organic products increases while regulations on the use of insecticides become tighter. Their approach enables sustainable insect control with applications in all fields of horticulture. Moreover, they reduce your costs involved with insect control practices.",,250000,EUR,274610
PoroUS,https://www.crunchbase.com/organization/porous,"Biotechnology, Health Care, Health Diagnostics, Medical, Medical Device","Amsterdam, Noord-Holland, The Netherlands",PoroUS combines 3D ultrasound technology and image guidance with sophisticated spectral signal processing to ensure osteoporosis diagnoses.,"102,994",,Active,2019-01-01,year,,,,,For Profit,https://nlc.health/venture/porous/,"PoroUS combines non-ionizing 3D ultrasound technology and image guidance with sophisticated spectral signal processing to ensure the osteoporosis diagnosis. PoroUS’ cortical ultrasound back-scatter analysis offers a novel way to detect microstructural changes (porosity and thickness) in the cortical bone. PoroUS provides a precision- and operating independence-tool, which will improve the cost effectiveness and reduce the economic burden by preventing fragility fractures.",,2500000,EUR,2614423
Allero Therapeutics,https://www.crunchbase.com/organization/allero-therapeutics,"Biotechnology, Pharmaceutical","Rotterdam, Zuid-Holland, The Netherlands",Allero Therapeutics is a biopharmaceutical company.,"103,051",,Active,2016-01-01,year,,,,,For Profit,https://www.allerotherapeutics.com/,Allero Therapeutics is a biopharmaceutical company that develops next generation immunotherapies for immune mediated disorders. Based on research by the founders and their collaborators the team has identified a novel specific immunotherapy approach based on antigen-specific tolerance induction. The approach defines a platform technology which is broadly applicable to a range of clinical indications with profound unmet medical need.,Seed,2571422,EUR,2989203
MIDA Biotech,https://www.crunchbase.com/organization/mida-biotech,Biotechnology,"Amsterdam, Noord-Holland, The Netherlands",MIDA Biotech is creating an innovation platform to develop game challenging stem cell therapies.,"103,369",$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://midabiotech.com/,"MIDA Biotech (“MIDA”) is an innovative company in the field of stem cell therapy that focuses on research and development in the field of stem cells for aging disorders, injuries, and degenerative diseases. MIDA is creating facilities to support other biotech companies through innovation in manufacturing technologies",,4000000,EUR,4210176
PamGene,https://www.crunchbase.com/organization/pamgene,"Biotechnology, Clinical Trials, Therapeutics","'s-hertogenbosch, Noord-Brabant, The Netherlands",PamGene is an European biotechnology company.,"106,415",$1M to $10M,Active,2000-01-01,year,,,,,For Profit,https://www.pamgene.com/,"PamGene has a unique proprietary array-based platform to measure the activities of kinases & nuclear receptors, enabling deeper understanding of drug interactions with these important classes of signalling molecules. PamGene's patented technology finds a wide range of applications including lead identification and optimization, (pre) clinical  translational research and biomarker development.",Early Stage Venture,19700000,EUR,21278355
Next Generation Sensors,https://www.crunchbase.com/organization/next-generation-sensors-b-v,"Biotechnology, Health Care, Market Research","Geleen, Limburg, The Netherlands",Next Generation Sensors is a biotech company that develops mass spectrometers for life-science industrial applications.,"106,838",,Active,2017-01-01,year,,,,,For Profit,http://www.ng-sensors.com/,"Next Generation Sensors is a biotech business that creates mass spectrometers for commercial uses in the life sciences. Finding rapid, accurate screening information for potential health, security, and environmental hazards relies on. By bringing the lab to the sample with portable, sensitive, accurate, and user-friendly technology for quick detection of dangerous compounds in our food, bodies, and environment, offers answers for a safer future.",,1668978,EUR,1927679
Audion Therapeutics,https://www.crunchbase.com/organization/audion-therapeutics,"Biopharma, Biotechnology, Health Care, Life Science, Medical Device","Amsterdam, Noord-Holland, The Netherlands","It is a private biopharmaceutical company dedicated to the discovery, development and commercialization of drugs and delivery technologies","107,416",,Active,2008-01-01,year,,,,,For Profit,http://www.audiontherapeutics.com/,"Audion Therapeutics BV, a biopharmaceutical company, engages in the discovery, development, and commercialization of drugs and delivery technologies for the treatment of diseases affecting the ear, including hearing loss. The company’s hearing loss small molecule drug discovery program focuses on inner hair cell regeneration. Its IP portfolio includes new molecules, delivery systems, and drug discovery tools for hearing and hearing loss research. The company was founded in 2008 and is based in Amsterdam, the Netherlands.",,5800000,EUR,6499473
ToxGenSolutions,https://www.crunchbase.com/organization/toxgensolutions,"Biotechnology, Health Diagnostics, Life Science","Maastricht, Limburg, The Netherlands","(Epi-)genetic approaches addressing MIEs and KEs of AOP driving pathologies like neurodegeneration, cancer and immune-dysfunction.","107,730",,Active,2015-05-22,day,,,,,For Profit,https://toxgensolutions.eu,"(Epi-)genetic approaches addressing molecular initiation events and key events of adverse outcome pathways driving pathologies like neurodegeneration, cancer and immune-dysfunction.",,1833612,USD,1833612
MyLife Technologies,https://www.crunchbase.com/organization/mylife-technologies,"Biotechnology, Health Care, Information Technology","Leiden, Zuid-Holland, The Netherlands",MyLife Technologies is a start-up company.,"109,223",Less than $1M,Active,2012-01-01,year,,,,,For Profit,http://mylifetechnologies.nl/,MyLife Technologies has the technology (patent pending) to produce ceramic microneedle arrays. Together with partners we aim to develop intelligent skin patches.,,4550000,EUR,5177048
Dispertech,https://www.crunchbase.com/organization/dispertech,"Biotechnology, Life Science, Nanotechnology","Amsterdam, Noord-Holland, The Netherlands",Dispertech develops system for simultaneous measurement of size and scattering intensity of single nanoparticles.,"109,252",,Active,2019-01-01,day,,,,,For Profit,https://www.dispertech.com,"Dispertech is a market system developer for single nanoparticle analysis in life science and material science. The company's system analyzes scattered light signals of nanoparticles using advanced nanofluidics and optics, allowing researchers to measure the size of nanoparticles with greater accuracy than conventional technologies.",Seed,1000000,EUR,1067610
EXIT071,https://www.crunchbase.com/organization/exit071,"Biopharma, Biotechnology, Pharmaceutical, Therapeutics","Leiden, Zuid-Holland, The Netherlands",EXIT071 develops technology for the analysis of biomarkers exosomes that send messages to other cells.,"109,456",,Active,2021-01-01,year,,,,,For Profit,https://exit071.com/,EXIT071 develops technology to hack intercellular communication. Their microfluidic technology is applied for the analysis of exosomes in therapeutics and diagnostics.,Seed,350000,EUR,397436
Detact Diagnostics B.V.,https://www.crunchbase.com/organization/detact-diagnostics-b-v,"Biotechnology, Health Care, Health Diagnostics, Therapeutics","Delfzijl, Groningen, The Netherlands","Detact holds the patent for a new, innovative, real-time, bacterial detection system that enables hospital staff.","109,968",,Active,2014-01-01,year,,,,,For Profit,http://www.detactdiagnostics.com/,"Detact holds the patent for a new, innovative, real-time, bacterial detection system that enables hospital staff to determine bacterial presence on surface areas with an easy to use system: the b-Swab.",,2100000,EUR,2250088
Khondrion,https://www.crunchbase.com/organization/khondrion,"Biotechnology, Pharmaceutical","Nijmegen, Gelderland, The Netherlands",Khondrion is a clinical-stage pharmaceutical company.,"112,438",,Active,2012-01-01,year,,,,,For Profit,https://www.khondrion.com/,"Khondrion is a clinical-stage pharmaceutical company discovering and developing therapies targeting mitochondrial disease. Founded by Professor Jan Smeitink, a world-leader in mitochondrial medicine, the company is advancing its proprietary science through a wholly-owned clinical and preclinical small molecule pipeline of potential medicines.",,3337525,EUR,3863887
Outlander Materials,https://www.crunchbase.com/organization/outlander-materials,"Biotechnology, Manufacturing, Packaging Services","Rotterdam, Zuid-Holland, The Netherlands",Outlander Materials is a clean biotech company focused on upcycling food waste streams to new alternative materials such as UnPlastic.,"114,621",,Active,2019-01-01,year,,,,,For Profit,https://www.outlandermaterials.com/,"Outlander Materials developed UnPlastic as an answer to single-use plastics. UnPlastic is a circular product, made from food industry sources, by-products, and brewery waste. Its composition makes it functional, compostable, and it will never break down into micro- or nano plastics. Its properties make it suitable for food and packaging applications. With UnPlastic we will offer an alternative to commercial single-use plastic packaging that minimizes plastic and food waste!",Seed,120000,USD,120000
Furoid,https://www.crunchbase.com/organization/furoid-sas-i-f,Biotechnology,"Amsterdam, Noord-Holland, The Netherlands",Cell-based alternative to fur and luxury wool,"115,744",,Active,2017-01-03,day,,,,,For Profit,https://www.furoid.com/,Biotech company delivering cell-based alternatives to fur and luxury wool.,,2520000,EUR,2748331
InsectSense,https://www.crunchbase.com/organization/insectsense,"AgTech, Biotechnology, Farming, Health Diagnostics, Sensor","Wageningen, Gelderland, The Netherlands",Insect Inspired Innovations,"117,700",,Active,2020-10-01,month,,,,,For Profit,https://www.insectsense.com,Complex sensing startup inspired by insects and their sensitive sensors that have evolved over millions of years for “detection” and “measurement” of compounds in low concentrations.,Seed,385000,EUR,431223
Pepscope,https://www.crunchbase.com/organization/pepscope,"Biotechnology, Health Care, Nutrition","Utrecht, Utrecht, The Netherlands",PEPSCOPE aims to make protein kinase inhibitors better therapeutics by providing unique insights in their functioning.,"117,777",$1M to $10M,Active,2012-06-07,day,,,,,For Profit,http://www.pepscope.com,Pepscope is a Dutch biotechnology company offering innovative endogenous protein kinase activity profiling technologies.,,4300000,EUR,5224007
Toxys,https://www.crunchbase.com/organization/toxys,"Biotechnology, Health Care, Health Diagnostics","Leiden, Zuid-Holland, The Netherlands",Toxys is a Dutch biotech company.,"118,197",,Active,2014-01-01,year,,,,,For Profit,http://toxys.com/,"Toxys is a Dutch biotech company that provides innovative in vitro toxicity screening solutions to rapidly identify hazardous and potential carcinogenic properties of novel compounds during the early phases of product and drug development. We aim to bring information to our customers that is essential to make informed decisions on which compounds to progress in the drug/compound development pipeline, thereby contributing to the development of better medicines and products and to reduce animal testing.",,2050000,EUR,2292482
Scope Biosciences,https://www.crunchbase.com/organization/scope-biosciences,Biotechnology,"Wageningen, Gelderland, The Netherlands",Scope Biosciences is a on-site development platform technology specializing in the development of molecular diagnostics using CRISPR-Cas.,"121,173",,Active,2019-01-01,year,,,,,For Profit,https://www.scopebio.com,"Scope Biosciences is a company, specializing in the development of molecular diagnostics using CRISPR-Cas. It is a spin-off of Wageningen University & Research .",Seed,1000000,EUR,1156109
Mucosis,https://www.crunchbase.com/organization/mucosis,"Biotechnology, Health Care, Medical","Groningen, Groningen, The Netherlands",Mucosis is a clinical stage Dutch biotechnology company developing mucosal vaccines.,"121,186",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,http://www.mucosis.com,"Mucosis B.V. is a clinical stage Dutch biotechnology company developing innovative mucosal vaccines that can be applied needle-free via the nose or mouth. Mucosis’s lead product candidate is SynGEM:registered:, an intranasal vaccine to prevent respiratory syncytial virus infection.  Mucosis' vaccines are based on the patented and validated Mimopath:registered: technology. This technology enables a more natural immune response as well as a broad base of protection as was seen in their proof-of-concept animal and human studies of their FluGEM:registered: vaccine candidate.",,17247813,USD,17247813
Igea Pharma,https://www.crunchbase.com/organization/igea-pharma,"Biotechnology, Health Care","Hoofddorp, Noord-Holland, The Netherlands",IGEA Pharma focuses on health-tech and med-tech products and devices.,"122,501",$1M to $10M,Active,2018-01-01,year,2018-12-21,day,,,For Profit,https://www.igeapharma.nl,"IGEA Pharma N.V. focuses on health-tech and med-tech products and devices.  IGEA commercializes an Alzheimer's prevention set (which includes 'Alz1', an at-home lab test kit to measure non-bound copper in the blood and a natural dietary supplement branded 'Alz1 Tab' designed to reduce blood heavy metals content) and expects to integrate the non-bound copper detection-based pipeline with a diabetes type II prevention set in 2021.",IPO,2000000,EUR,2393982
Numeric Biotech,https://www.crunchbase.com/organization/numeric-biotech,"Biotechnology, Health Care","Rotterdam, Zuid-Holland, The Netherlands",Numeric Biotech is to build an innovative portfolio of first-in-class treatments that target multiple mechanisms of age related diseases.,"123,006",,Active,2017-01-01,year,,,,,For Profit,http://numericbiotech.com/,Numeric Biotech is to build an innovative portfolio of first-in-class treatments that target multiple mechanisms of age related diseases including cancer.,Seed,300000,EUR,359736
Hercules Pharmaceuticals,https://www.crunchbase.com/organization/hercules-pharmaceuticals,"Biopharma, Biotechnology, Clinical Trials","Leiden, Zuid-Holland, The Netherlands",Hercules Pharmaceuticals is a bio tech Start up,"125,821",$10M to $50M,Active,2013-01-01,year,,,,,For Profit,http://hercules-pharma.nl,"Hercules is a biopharmaceutical company developing an innovative, oral, non-toxic drug therapy for chronic treatment of patients with Triple Negative Breast Cancer, and other solid tumors.   The company has demonstrated that blocking the Aryl hydrocarbon Receptor in solid tumors could:     Enhance the response of the immune system to cancer    Reduce the chance of future relapses by reducing the number of              Cancer Stem Cells    Reduce metastatic behavior    Reduce agression of existing cancer    Make cancer cells more sensitive to standard chemotherapy   Hercules have discovered novel anti-cancer drugs that block the Aryl Hydrocarbon receptor and is now testing these products in preparation for clinical trials.",Seed,300000,EUR,353933
Cergentis,https://www.crunchbase.com/organization/cergentis,"Biotechnology, Genetics, Medical","Utrecht, Utrecht, The Netherlands",Cergentis provides services and kits based on its proprietary 'Targeted Locus Amplification' (TLA) technology.,"126,352",$1M to $10M,Active,2012-01-01,year,2022-07-12,day,,,For Profit,https://www.cergentis.com/,"Cergentis provides services and kits based on its proprietary 'Targeted Locus Amplification' (TLA) technology. Cergentis’ mission is to contribute to the quality of genetic research and human healthcare by providing services and kits that enable the cost-effective complete sequencing of relevant genes and genomic loci.   Cergentis was established in 2012 as a spin-off from the Royal Netherlands Academy of Arts and Sciences (KNAW) and its Hubrecht Institute for Developmental Biology & Stem Cell Research. Cergentis works with and for leading research institutes, diagnostic labs and pharmaceutical and biotech companies globally.",M&A,1851000,EUR,2219571
Inkef,https://www.crunchbase.com/organization/inkef-capital,"Biotechnology, Finance, Venture Capital","Amsterdam, Noord-Holland, The Netherlands",Inkef focuses on early-stage venture investing in European companies active in technology and healthcare.,"127,059",,Active,2010-01-01,year,,,,,For Profit,https://www.inkef.com,"Inkef is a venture capital firm based in Amsterdam, backing promising early stage companies in Europe. Inkef takes pride in being a patient, long-term investor with the ability to support companies through several rounds of funding. From the early stages of a technology or life science venture, Inkef supports entrepreneurs building their ideas into successful international businesses. Investment areas: Technology and Healthcare",,,,
NTrans Technologies,https://www.crunchbase.com/organization/ntrans-technologies,"Biotechnology, Product Research, Wellness","Utrecht, Utrecht, The Netherlands",NTrans Technologies offers a proprietary platform technology for the intracellular delivery of bioactive molecules.,"128,649",,Active,2015-01-01,year,,,,,For Profit,https://www.ntranstechnologies.com/,"NTrans Technologies offers a proprietary platform technology for the intracellular delivery of bioactive molecules. The company is further developing this technology for both research and clinical purposes as a method for the delivery of biologicals that is safe, non-toxic, highly efficient, and easy to use. NTrans Technologies' goal is to be a leader in technologies for the transduction of proteins and other bioactive molecules into primary cells. ",,1514200,EUR,1602781
FABPulous,https://www.crunchbase.com/organization/fabpulous,"Biotechnology, Health Care, Medical, Primary and Urgent Care","Maastricht, Limburg, The Netherlands",FABPulous is an innovative healthcare company which develops and markets solutions for diagnostics in primary care and emergency medicine.,"129,380",,Active,2000-01-01,year,,,,,For Profit,http://www.fabpulous.com,"FABPulous is an innovative healthcare company which develops and markets solutions for diagnostics in primary care and emergency medicine. FABPulous is a company based in The Netherlands. It was spun out of Maastricht University at the end of 2008. In December 2009 FABPulous closed a first equity financing round co-led by Thuja Capital, Health Innovations, Limburg Ventures and NV Industriebank LIOF. The company has developed a technology that allows a simple, robust and ultra-rapid diluted plasma preparation from a drop of blood. This offers great advantages in the point-of-care (POC) and home testing setting, over current technology. It concerns a disposable plasma preparation device that can be integrated with many IVD detection platforms, such lateral flow devices. The first product application under development by FABPulous is a rapid test for the cardiac biomarker heart-type fatty acid binding protein (H-FABP), to aid in the first-line diagnosis of acute myocardial infarction.",,3433750,EUR,3799685
VitroScan,https://www.crunchbase.com/organization/vitroscan,"Bioinformatics, Biopharma, Biotechnology, Clinical Trials, Health Care, Information Technology, Life Science","Leiden, Zuid-Holland, The Netherlands",VitroScan is dedicated to delivering predictive diagnostic testing to support better informed treatment decisions for cancer patients.,"130,225",,Active,2016-01-01,year,,,,,For Profit,http://www.vitroscan.nl/,"VitroScan is a Dutch biotech company founded in 2016 and based at the Leiden Bio Science Park. We develop certified predictive ex vivo 3D tumor testing services for reliable treatment response prediction for the clinic and to improve patient stratification for clinical trials. Our proprietary technology provides highly reproducible drug testing in the native tumor microenvironment (TME). VitroScan’s clinical trial program is performed in collaboration with expert clinicians from leading oncology centers. In these trials patient specific ex vivo tumor sensitivity to chemo-, targeted, or immunotherapy is correlated to clinical outcomes.  We are dedicated to delivering predictive diagnostic testing to support better informed treatment decisions for cancer patients.  Explore our website to learn more www.vitroscan.nl",Seed,800000,EUR,900832
FoamPlant,https://www.crunchbase.com/organization/foamplant,"Biotechnology, Information Technology, Sustainability","Groningen, Groningen, The Netherlands","FoamPlant produces Growfoam and supplies compostable foam, soil degradable foam, biobased foam, and customized biodegradable foam.","130,791",,Active,2015-01-01,day,,,,,For Profit,http://www.foamplant.nl,,Seed,2000000,EUR,2257499
