Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Ark Bio,https://www.crunchbase.com/organization/ark-bio,"Biotechnology, Medical","Singapore, Central Region, Singapore",Ark Bio is a medical technology company,"70,003",,Active,2018-01-01,year,,,,,For Profit,http://ark.bio/,"Ark is an end-to-end solution provider focused on cancer early detection. By harnessing advanced data science and proprietary miRNA detection technology, Ark develops non-invasive and cost-effective blood tests to detect early stage cancers before clinical symptoms appear. The company collaborates extensively with top medical research institutions globally and is spearheading Asia’s largest miRNA clinical studies targeting more than 50,000 participants. Ark is headquartered in Singapore, with R&D, manufacturing and clinical diagnostic operations in China and USA.",Early Stage Venture,40000000,USD,40000000
One BioMed,https://www.crunchbase.com/organization/one-biomed,"Biotechnology, Medical","Singapore, Central Region, Singapore",One BioMed is a medical diagnostics company.,"72,588",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://onebiomed.com/,"One BioMed is a molecular life science company. They provide innovation for transforming human health through biomedical research, products, and testing. Their products include DNA cartridge kits and RNA cartridge kits.",Early Stage Venture,5000000,USD,5000000
CytoMed Therapeutics,https://www.crunchbase.com/organization/cytomed-therapeutics,Biotechnology,"Singapore, Central Region, Singapore",CytoMed Therapeutics is a cancer immunotherapy startup.,"74,988",$1M to $10M,Active,2018-01-01,year,2023-04-18,day,,,For Profit,https://www.cytomed.sg/,"CytoMed Therapeutics is a spin-off from Singapore's Agency for Science, Technology, and Research (A*Star) that focuses on turning its patented technology into ""off-the-shelf"" immunotherapeutics based on gamma delta () T cells and natural killer (NK) cells treating a variety of tumors. CytoMed also generates induced pluripotent stem cells (iPSCs) and develops them into cellular medicines for its customers utilizing patented technology.",IPO,1500000,SGD,1105166
Celligenics,https://www.crunchbase.com/organization/celligenics,Biotechnology,"Singapore, Central Region, Singapore",Celligenics is a biotechnology company specialized in the development of relevant solutions through stem cell technology.,"75,398",$1M to $10M,Active,2016-08-29,day,,,,,For Profit,https://www.celligenics.com/,Celligenics is a biotechnology company specialized in the development of relevant solutions through stem cell technology in personalized medicine. Celligenics is a biotechnology company specialized in the development of relevant solutions through stem cell technology in personalized medicine.,Early Stage Venture,5625000,SGD,4156362
RWDC Industries,https://www.crunchbase.com/organization/rwdc-industries,"Advanced Materials, Biotechnology, Manufacturing, Plastics and Rubber Manufacturing","Singapore, Central Region, Singapore","RWDC Industries develops sustainable biodegradable solutions, with a focus on biodegradable, water-based coatings for paper-based packaging.","76,640",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://rwdc-industries.com,"RWDC develops biodegradable bioplastic that can be used to make cutlery, drinking straws and cup lids, foodand beverage packaging, as well as diapers, among other things. It produces medium-chain-length polyhydroxyalkanoate(mcl-PHA), which are naturally produced by bacterial fermentation of plant-based oils or sugar. RWDC’s PHA is certified to be fully biodegradable in soil, water and marine conditions.",Early Stage Venture,263000000,USD,263000000
Bionexus Gene Lab,https://www.crunchbase.com/organization/bionexus-gene-lab,"Biotechnology, Genetics, Health Care, Life Science","Kuala Lumpur, Kuala Lumpur, Malaysia",BioNexus Gene Lab Corp does non-invasive blood- based dynamic genome screening analyzing changes in RNA to predict certain diseases.,"76,852",$10M to $50M,Active,2017-05-01,month,2023-07-20,day,,,For Profit,http://www.bionexusgenelab.com,BioNexus Gene Lab Corp does non-invasive blood- based dynamic genome screening analyzing changes in RNA to predict certain diseases.,IPO,5000000,USD,5000000
Singrow,https://www.crunchbase.com/organization/singrow,"Agriculture, Biotechnology","Bukit Merah, Central Region, Singapore",Singrow is a Precision Agriculture company,"77,383",,Active,2019-01-01,year,,,,,For Profit,http://www.singrow.sg/,"Singrow is a precision agriculture company. Using plant science in CRISPR-Cas9 technology, holistic farming system, smart sensors, data science to build the future farms. 1. Faster harvest 2. Higher yield rate  3. Increase value",Seed,1600000,USD,1600000
Endofotonics Pte Ltd,https://www.crunchbase.com/organization/endofotonics-pte-ltd,"Biotechnology, Health Care, Information Technology","Singapore, Central Region, Singapore",“Endofotonics’ SPECTRA IMDx system is an enabling technology for cancer management.,"80,397",,Active,2013-08-26,day,,,,,For Profit,http://www.endofotonics.com/,"“To reduce mortality and disease burden with objective real time molecular diagnosis during endoscopy, that is accessible to all.”",Early Stage Venture,9060000,USD,9060000
TeOra,https://www.crunchbase.com/organization/teora,"Biotechnology, Energy","Singapore, Central Region, Singapore",Disease management and enhanced growth for plants and animals,"82,963",,Active,2020-01-01,month,,,,,For Profit,https://teoralife.com/,"TeOra is a pioneering biotechnology company with a mission to transform the food production industry by avoiding losses due to diseases and eradicating the use of harmful chemicals and pesticides. Recognizing the ineffectiveness of these chemicals along with its detrimental effects of these substances on human health (increase risk of cancer, alzheimers, autism, etc) and the environment, TeOra utilizes cutting-edge biotechnology to develop safe, natural, and sustainable biologics. With its SOLAQ platform, TeOra designs and produces biologics using  cutting edge bioinformatics, synthetic biology, precision fermentation, human pharmaceutical technology, and material science. With aquaculture as the beach head market as at $280B it is the fastest growing sector in all of food production with a CAGR of 10%, yet it faces diseases losses between 50-80%. As an industry plagued by diseases and vaccination rate as low as 1%, TeOra's clinically validated, flagship product 'ShrimpGuard' provides an orally delivered solution to prevent viral disease WSSV in shrimps, which can wipe out the entire farm in less than 4 days. TeOra's technology seamlessly integrates into current farming practices and for a 3% increase in cost for the farmers offers 90% risk reduction. TeOra's technology platform SOLAQ holds immense potential to revolutionize food production by preventing and managing infections in plants and animals, ensuring efficient and healthy food for all, unlocking a market potential of $193B.",Seed,10000,USD,10000
StratifiCare,https://www.crunchbase.com/organization/stratificare-inc,"Biotechnology, Health Care, Hospital, Information Technology, Manufacturing","Singapore, Central Region, Singapore",StratifiCare is a medical device that utilizes severe dengue diagnostics.,"83,137",,Active,2015-07-13,day,,,,,For Profit,http://www.stratificare.com,"StratifiCare is a medical company that focuses on the development and manufacturing of in vitro diagnostic medical devices it provides solutions for personalized medicine. StratifiCare features a panel of biomarkers which are able to determine the progress of dengue fever.  The company was founded on July 13, 2015, and headquartered in Singapore.",Seed,2726942,USD,2726942
Nutrition Technologies,https://www.crunchbase.com/organization/nutrition-technologies,"Agriculture, AgTech, Animal Feed, Biotechnology, Farming, Sustainability, Waste Management","Singapore, Central Region, Singapore","Nutrition Technologies manufactures protein, oil and organic fertilizer from Black Soldier Fly larvae for a greener and healthier future.","83,391",,Active,2015-07-13,day,,,,,For Profit,https://www.nutrition-technologies.com,"We are a biotechnology company determined to reintroduce insects into the global food supply chain. We harness their natural potential as sustainable commodity ingredients for animal and plant nutrition. Nutrition Technologies is committed to revolutionising the agriculture sector by integrating insect products on a mass scale - as nature always intended!  We focus on producing significantly more protein per square meter than traditional methods and is zero waste with an intensive vertical farming system.  Founded by Nick Piggott and Tom Berry, our team has been rapidly growing since 2015. The Nutrition Technologies team now comprises over 150 people of 11 different nationalities, all united behind making the world a better place by improving the way the world feeds itself. Our Insect Products:  Hi.Protein® - an ideal animal-based protein substitute for fishmeal or soybean meal in the diets of Fish, Shrimp, Poultry, Swine, Pets and Reptiles. Hi.Protein® offers a range of positive impacts for monogastric animals' health and performance. Providing essential macro and micronutrients in the diet improves gut microbial communities by increasing the abundance of key bacteria involved in monogastric health. Hi.Frass® - the manure of Black Soldier Fly larvae. It is rich in chitin, which naturally boosts plants' defence mechanisms. It is also loaded with beneficial microorganisms which enhance soil fertility, structure and boosts microbial activities. Resulting in better plant health and nutrient-rich crops. Hi.Oil® - a unique source of energy, tailored for monogastric species such as poultry and swine. Mechanically extracted from Black Soldier Fly larvae fed on a 100% vegetable diet, it contains a high content of essential medium-chain fatty acids (MCFAs) that enhance animals’ health. Hi.Dried™ - a healthy snack made for pets, poultry, wild birds, or reptiles. Combining the Black Soldier Fly larvae meal and oil benefits, it’s the perfect solution for a direct feed application. Hi.Dried™ is a sustainable source of nutrients and minerals that will naturally enhance animal health.  Meet our Founders: Nick Piggott - Co-CEO Nick has over 15 years of business experience directing companies and projects. Previously, Nick worked for the UN and Oxfam, managing multi-million dollar sustainable development programmes. Tom Berry - Co-CEO Tom has over 12 years of experience in leadership and management roles in the UK military, UN, and financial sectors, focusing specifically on operations and risk management.",Early Stage Venture,34000000,USD,34000000
Kinnva,https://www.crunchbase.com/organization/kinnva,"Agriculture, Animal Feed, Biotechnology, Food and Beverage, Industrial Manufacturing","Singapore, Central Region, Singapore","Kinnva is a synthetic biology startup with domain-focus across biotech, feedtech, foodtech, agritech and cleantech.","83,931",,Active,2017-06-01,day,,,,,For Profit,http://www.kinnva.com/,"Kinnva Ltd. is a synthetic biology startup with verticals across biotech, cleantech and agritech. Kinnva uses innovative fermentation technology and intensified processing methods to produce high-value biochemicals for Food, Feed, Nutraceuticals and Cosmetics markets. Kinnva's disruptive 'Go-To-Market'​ solutions directs addresses several challenges to humankind in the current era such as Sustainability of Supply Chains, Food Price Volatility, Climate Change, Food Security, Water Security, Chronic intensification of Land Uses (due to agriculture), Growing Need for Protein etc. Kinnva is also dedicated to closing the carbon cycle by producing value added products which are being marketed to various industries for commercial re-uptake. Kinnva is currently involved in R&D and Scaling-Up activities which convert waste gases and greenhouse gas emissions to value added feed protein and biochemicals, towards promoting Carbon Circular micro-economies.",Early Stage Venture,465000,USD,465000
TSG Therapeutics,https://www.crunchbase.com/organization/tsg-therapeutics,"Biotechnology, Medical, Pharmaceutical","Singapore, Central Region, Singapore",TSG Therapeutics is a preclinical-stage biopharmaceutical firm dedicated to the abolition of viral infectious illness.,"87,393",,Closed,2016-04-01,day,,,,none,For Profit,http://www.tsg-therapeutics.com/,"TSG Therapeutics is a preclinical-stage biopharmaceutical company on a mission to eliminate viral infectious disease. TSG has designed a novel class of broad-spectrum antiviral drugs that are adaptable, scalable, and therapeutically effective against a wide range of emerging and re-emerging viruses.  By utilizing disruptive approaches across engineering and medicine, we have developed a proven platform for developing drug candidates with potent antiviral activity against diverse classes of viruses. Whereas conventional approaches are based on a narrow “one bug, one drug” concept, our strategy is driven by a “one drug, many bugs” vision that will lead to clinical solutions for a wide range of viral infections and improve billions of lives around the world. TSG Therapeutics was established on April 1, 2016 by Will W. Park in Singapore, Central Region.",,1600000,USD,1600000
Biolidics,https://www.crunchbase.com/organization/clearbridge-biomedics,"Biotechnology, Health Care, Health Diagnostics","Singapore, Central Region, Singapore",Biolidics is focused on the development of medical devices to improve cancer diagnostics and patient care.,"87,914",,Active,2009-01-01,year,,,,,For Profit,https://www.biolidics.com/,"Biolidics is a medical technology company focusing on the development of cell enrichment systems which, when combined with other analytical tests, have a wide range of applications for cancer diagnosis, prognosis, treatment selection and treatment monitoring.",,15260000,SGD,11757088
Carta Genomics,https://www.crunchbase.com/organization/carta-biosciences,Biotechnology,"Singapore, Central Region, Singapore",Carta Genomics offers genomic testing for healthier future generations.,"92,364",,Active,2019-01-01,day,,,,,For Profit,http://www.cartagenomics.com,"Carta Genomics is a bioinformatics company. They offer genomic testing for healthier future generations. It assists IVF parents in anticipating their embryo's disease risk and health outcomes, resulting in better women's health and healthier newborns.",Early Stage Venture,5500000,USD,5500000
CellResearch Corporation,https://www.crunchbase.com/organization/cellresearch-corporation,"Biotechnology, Health Care, Medical","Singapore, Central Region, Singapore",CellResearch Corp is the pioneer and global leader in Cord Lining Stem Cells.,"92,894",,Active,2002-01-01,year,,,,,For Profit,http://www.cellresearchcorp.com/,"CellResearch Corporation was founded in Singapore in 2002 by scientists with a keen interest and expertise in Cell Biology. It’s original remit was to provide skin and scar cells to laboratories around the world for research, as well as to perform contract research for cell laboratories internationally.  In 2004, our scientists isolated Epithelial and Mesenchymal Stem Cells from the Umbilical Cord Lining Membrane. This novel and significant discovery was put up for intellectual property protection, and to date we have patents granted in multiple strategic key territories around the world. The umbilical cord lining membrane is now known to be the richest source of stem cells in the body, and both epithelial and mesenchymal stem cells are being researched intensively with collaborators all around the world to exploit their potential for downstream medical therapy. Considerable headway has already been achieved, and we are due shortly to start USFDA Clinical Trials with our collaborators in the USA, leading to a therapy to accelerate wound healing. To maximise future Cord Lining Stem Cell use, CellResearch Corporation feels that the membrane from which the cells are derived should be stored. Today we license our proprietary technology to partners who bank Cord Lining Membrane in various territories around the world.  Our extensive experience with Cord Lining Stem Cells has taught us much, and we have been able to utilise this knowledge to produce a ground breaking cosmeceutical line called CALECIM® which has been observed to improve the skin appearance after topical application.",,5900000,USD,5900000
Pedra Technology,https://www.crunchbase.com/organization/pedra-technology,"Biotechnology, Health Care, Medical Device","Singapore, Central Region, Singapore",Pedra Technology has developed the world’s first intra-operative monitor for real-time blood perfusion assessment.,"95,299",,Active,2013-01-01,year,,,,,For Profit,http://pedratech.com/,"Pedra Technology has developed the world’s first intra-operative monitor for real-time blood perfusion assessment which addresses a critical need in the peripheral vascular disease (PVD) market. PVD affects over 20 million people in the US, over 80 million people in China, and represents a multi-billion dollar opportunity. Without proper care PVD can lead to limb ischemia and amputations.  Chronic wounds or ulcers on the feet (unable to heal after 8 weeks due to poor blood flow) are treated with balloon angioplasty to re-open blocked blood vessels in the legs. During such procedures, the Pedra device gives the physician intra-operative instantaneous feedback on blood perfusion of foot tissue. It is this blood perfusion at the tissue level that is critical for wound healing. This is the first time that physicians, using the Pedra device, are able to achieve an accurate objective and quantitative measure of blood perfusion while the patient is still in the operating theater. No other technology does this, as X-ray angiograms only image macrovascular blood flow, which can lead to misleading conclusions, resulting in adverse outcomes or repeat procedures.",Early Stage Venture,4700000,USD,4700000
Dynacyte Biosciences,https://www.crunchbase.com/organization/dynacyte-biosciences,"Biopharma, Biotechnology, Cloud Infrastructure, Life Science","Singapore, Central Region, Singapore",We make biotech accessible and affordable for everybody.,"98,867",,Active,2021-01-01,year,,,,,For Profit,https://www.dynacyte.com,"Dynacyte is a biotech and bioscience informatics company that builds the physical and virtual foundations to invent radical bioprocesses comparable to those that emerged from our untamed planet. Founded in 2021 and is based in Singapore, Central Region, Singapore.",Seed,200000,USD,200000
Enzootic,https://www.crunchbase.com/organization/enzootic,"AgTech, Biotechnology","Singapore, Central Region, Singapore",Enzootic is a vertically integrated genetic freshwater shrimp company,"98,938",$1M to $10M,Active,2012-11-01,month,,,,,For Profit,http://enzootic.com/,Enzootic is a Singapore-based vertically integrated biotechnology company with a genetics and innovation hub in Israel and commercial production facilities in Thailand. The company formed key alliances with prominent worldwide seafood distributors who share the company's mission and recognize the value of this unique offering to new customer segments.,Early Stage Venture,10215000,USD,10215000
KroniKar.ai,https://www.crunchbase.com/organization/kronikar-ai,"Artificial Intelligence (AI), Biotechnology, Health Care, Medical, Software","Singapore, Central Region, Singapore","KroniKare AI-based system helps with early detection of complications such as infection, undermining and blood circulation problems. ","101,159",Less than $1M,Closed,2017-01-01,year,,,,none,For Profit,https://www.kronikare.ai/,"KroniKare AI-based system helps with early detection of complications such as infection, undermining and blood circulation problems. This can significantly reduce costs for chronic wound care from faster recovery of patients to productivity gains and upskilling of junior nurses.",Seed,50000,EUR,55926
Gaia Foods,https://www.crunchbase.com/organization/gaia-foods,"Biotechnology, CleanTech, Food Processing","Singapore, Central Region, Singapore",Gaia Foods is the first cell-based red meat company in SE-Asia with a proprietary technology to produce 3D meat.,"102,241",$1M to $10M,Active,2019-12-01,day,2021-08-10,day,,,For Profit,http://gaiafoods.xyz,"Gaia Foods is the first cell-based red meat company in SE-Asia with proprietary technology to produce 3D meat. They are Singapore-based and use stem cells to produce meat that tastes and feel exactly like the meat that you are used to eating, without killing any animals in the process.",M&A,200000,USD,200000
Clinipath Malaysia,https://www.crunchbase.com/organization/clinipath-malaysia,"Biotechnology, Health Care, Hospital","Klang, Selangor, Malaysia",one of the country’s leading pathology service providers.,"111,066",,Active,1994-01-01,year,,,,,For Profit,http://clinipath.com.my/,"Clinipath (M) Sdn. Bhd. is a clinical pathology laboratory that offers a complete range of services with over 1,200 tests generally under immunology, microbiology, histopathology, haematology, cytology and bio-chemistry at a competitive pricing throughout Malaysia. Every month hundreds of doctors in clinics, medical centres, private hospitals, government hospitals and private laboratories access our services to help diagnose, treat and monitor their patients' health.",,7000000,MYR,1785259
INCREDIBLE™,https://www.crunchbase.com/organization/increbio,"Biotechnology, Food and Beverage","Bang Rak, Krung Thep, Thailand","a food biotech company that creates INCREDIBLE™ Juice, the world's first ZERO SUGAR JUICE with natural microbes and precision fermentation","121,110",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://incredible.us.com,"INCREDIBLE™ BIO is a food biotech company founded under the mission to create the next generations of food & beverage that are truly healthy for everyone and greater for the planet, with the power of biology. We create INCREDIBLE™ JUICE—a Fast Company's World Changing Ideas 2021—the world’s first and only zero-sugar juice with a proprietary biotech stack of natural microbes and precision fermentation.",,2000000,USD,2000000
Breathonix,https://www.crunchbase.com/organization/breathonix,"Biotechnology, Health Diagnostics, Medical","Singapore, Central Region, Singapore",Breathonix is a platform that develops novel breath tests for disease detection.,"127,568",,Active,2019-01-01,year,,,,,For Profit,https://www.breathonix.com/,"Breathonix is a platform that develops novel breath tests for disease detection. They provide the diagnostic industry with an Affordable, Accurate and Non-Invasive Breath Test for Disease Detection",Seed,160000,USD,160000
AVATAMED,https://www.crunchbase.com/organization/avatamed,"Biopharma, Biotechnology, Health Care, Life Science","Singapore, Central Region, Singapore","Biotechnology, Biopharmaceutical","130,327",,Active,2019-08-01,month,,,,,For Profit,http://www.avatamed.com,"Patient-centered global biotechnology and biopharmaceutical company with a mission to develop innovative new therapeutics in tumour, and to provide precision oncology platform technology.",Seed,1000000,USD,1000000
Sepsitron,https://www.crunchbase.com/organization/sepsitron,"Biotechnology, Hardware, Health Care, Medical Device","Singapore, Central Region, Singapore",Sepsitron offers a faster and cheaper point-of-care rapid diagnostic device for early detection of blood infections.,"132,458",,Active,2019-11-01,month,,,,,For Profit,https://www.sepsitron.com,"Sepsitron offers 50X faster and 10X cheaper point-of-care rapid diagnostic device for early detection of blood infections. Sepsitron's technology is powered by our unique biomarkers, microfluidics, and state-of-the-art electronics to precisely identify multiple pathogens from a single test. Our tests do not require any sample pre-processing and can work with whole blood samples. Sepsitron is funded by the world's best startup accelerators - Entrepreneur First, SOSV Investments, and HAX.",Seed,250000,USD,250000
DAdvance Agarwood Solutions,https://www.crunchbase.com/organization/dadvance-agarwood-solutions,"Agriculture, AgTech, Biotechnology","Kuala Lumpur, Kuala Lumpur, Malaysia",DAdvance Agarwood Solutions is a Malaysian agarwood biotech company in bio-serum engineering for agarwood inoculation.,"133,354",,Active,2019-01-01,year,,,,,For Profit,https://dadvanceagarwoodsolutions.com,DAdvance Agarwood Solutions is a Malaysian agarwood biotech company in bio-serum engineering for agarwood inoculation.,,1900000,MYR,432654
Carmentix Pte Ltd.,https://www.crunchbase.com/organization/carmentix-pte-ltd,"Biotechnology, Health Care, Health Diagnostics","Singapore, Central Region, Singapore",Carmentix is a venture backed company developing a novel biomarker prognostic panel for pre term birth.,"135,384",Less than $1M,Active,2015-01-01,year,,,,,For Profit,https://www.carmentix.com,Carmentix enables early prevention of preterm birth through prediction. It develops a novel biomarker prognostic panel for preterm birth. They reduce the number of preterm birth in the global setting by establishing biomolecular tools that will alert clinicians for the risk of preterm birth weeks before symptoms occur.,,3500000,USD,3500000
PrIME Biologics,https://www.crunchbase.com/organization/prime-biologics,"Biotechnology, Health Care, Therapeutics","Singapore, Central Region, Singapore",PrIME Biologics Pte Limited develops a disposable procedure,"140,855",$10M to $50M,Active,2010-01-01,year,,,,,For Profit,http://primebiologics.com,PrIME Biologics is a Singapore-based biotech company that has developed a disposable therapeutic plasma manufacturing process based on PrIME technology—Preparative Isolation by Membrane Electrophoresis. PrIME is pioneering this technique in its plasma manufacturing plant in Singapore to address the US$1 billion Asian plasma derivative market.,,16000000,SGD,12557716
Sono Biosciences,https://www.crunchbase.com/organization/sono-biosciences,"Biotechnology, Food and Beverage, Food Processing","Singapore, Central Region, Singapore",developing the next generation fish cell culture media and fish cell lines for cultured fish.,"150,347",,Active,2022-01-01,day,,,,,For Profit,https://www.sono.bio/,Sono Biosciences is a life science company developing the next generation fish cell culture media and fish cell lines for cultured fish. Sono’s culture media aims to eliminate animal-sourced serum and is designed specifically for fish cell culture.,Seed,200000,USD,200000
GreyB,https://www.crunchbase.com/organization/greyb,"Artificial Intelligence (AI), Biotechnology, Consulting, Information Technology, Intellectual Property, Legal, Machine Learning, Software","Singapore, Central Region, Singapore",GreyB combines the best techniques from machine learning and human intelligence to build a powerful system for performing patent searches.,"152,096",$10M to $50M,Active,2007-05-10,day,,,,,For Profit,https://www.greyb.com,"GreyB is an Intellectual Property research organization.  Our work involves research and analysis on the cutting edge technologies in areas as diverse as computer science, networking, web technologies, telecommunications, semiconductors, business methods, nanotechnology and biotechnology. GreyB also performs Reverse Engineering of products to identify the use of client's technology in the products. GreyB's portfolio of clients includes international law firms, Companies in various technology domains, Start-Ups, Consulting firms, Venture Capitalists, Research and Development houses, Educational Institutes and Individual researchers. We provide services to the clients to help in implementing their patent strategy. The services and support provided by GreyB to its clients is mapped across the patent life cycle right from ideation to licensing of technologies.",,,,
NSG Ventures,https://www.crunchbase.com/organization/nsg-ventures,"Biotechnology, Finance, Lending, Venture Capital","Singapore, Central Region, Singapore",NSG Ventures is a biotech venture capital firm.,"168,734",,Active,2020-01-01,year,,,,,For Profit,https://nsg.ventures,,,,,
Sunbird Bio,https://www.crunchbase.com/organization/sunbird-bio,"Biotechnology, Health Care, Health Diagnostics, Medical","Singapore, Central Region, Singapore",Sunbird Bio is a diagnostics platform developer that aims to give molecular diagnostics with faster outcomes.,"174,990",,Active,2021-01-01,year,,,,,For Profit,https://sunbirdbio.com,Sunbird Bio is a diagnostics platform developer that aims to give molecular diagnostics with faster outcomes. Sunbird Bio was founded by Huilin Shao.,,,,
Golden Nature,https://www.crunchbase.com/organization/golden-nature,"Alternative Medicine, Biotechnology, Cannabis","Bangkok, Krung Thep, Thailand",Asia's leading Cannabis Biotech company,"175,670",,Active,2021-01-28,day,,,,,For Profit,http://www.goldennature.life,,Seed,330000,USD,330000
GRANDBIO.SOLUTIONS,https://www.crunchbase.com/organization/grandbio-solutions,"Agriculture, Biotechnology, Pharmaceutical","Singapore, Central Region, Singapore","Technology for mining high-quality mushroom protein at the push of a button. For food, feed, pharmaceuticals.","176,858",,Active,2022-07-04,day,,,,,For Profit,http://grandbio.solutions,"Technology for mining high-quality mushroom protein at the push of a button. For food, feed, pharmaceuticals. - Environmentally friendly solution, uses fewer resources - Ultra-fast cultivation anywhere in the world - Improved nutritional composition - In any climate, around the clock - Vegan & Halal",Seed,200000,USD,200000
Nanofy,https://www.crunchbase.com/organization/nanofy,"Biotechnology, Chemical, Nanotechnology","Singapore, Central Region, Singapore","Nanofy produces self-disinfecting nano-coatings that all microbes continuously under visible light for up to 180 days, including COVID-19.","187,985",,Closed,2020-11-09,day,,,2021-09-01,day,For Profit,https://nanofy.co/,"Nanofy Technologies was an industrial solution developer and producer of nano-materials launched in the midst of the global COVID-19 pandemic, borne out of Entrepreneur First's 8th Singapore cohort. After 1 year of R&D, we fell short to outcompete best-in-class technologies in ISO-certified trials, prompting the closure of the company in September 2021 after failing to convert beyond pilot implementations.",Seed,75000,SGD,55663
Sophie's BioNutrients,https://www.crunchbase.com/organization/sophie-s-bionutrients,"Alternative Protein, Biotechnology","Singapore, Central Region, Singapore",Sophie's BioNutrients is developing a new sustainable plant-based protein out of microalgae using fermentation technologies.,"202,655",,Active,2017-01-01,year,,,,,For Profit,https://sophiesbionutrients.com/,Sophie's BioNutrients is developing a new sustainable plant-based protein out of microalgae using fermentation technologies.,Seed,,USD,
Sengenics,https://www.crunchbase.com/organization/sengenics,"Biotechnology, Health Care, Therapeutics","Singapore, Central Region, Singapore",Functional Proteomics company focused on leveraging its KREX™ protein folding technology in the identification of novel biomarkers,"215,889",$1M to $10M,Active,1996-01-01,year,2020-10-14,day,,,For Profit,http://www.sengenics.com/,"Sengenics is a functional proteomics company that leverages its patented KREX™ technology for production of full-length, correctly folded and functional proteins. KREX™ was invented and patented by Professor Jonathan Blackburn whilst he was a member of the faculty at the University of Cambridge. Jonathan is the CSO of Sengenics. The key application of KREX™ is the discovery of autoantibody biomarkers for two core medical use cases. Firstly, stratification of patients undergoing treatment with autoimmune or cancer drugs into responders, non-responders and those that may exhibit severe immune-related adverse events. Secondly, identification of autoantibody biomarkers that may be used to diagnose cancer, autoimmune or neurodegenerative conditions years before conventional diagnostic tests.",M&A,,USD,
Claritas HealthTech,https://www.crunchbase.com/organization/claritas-healthtech,"Artificial Intelligence (AI), Biotechnology, Information Technology, Machine Learning, Software","Singapore, Central Region, Singapore","Claritas HealthTech conducts research and development in the fields of image enhancement, machine vision and artificial intelligence.","220,426",,Active,2020-01-01,year,,,,,For Profit,https://claritashealthtech.com/,"Claritas conducts research and development in the fields of image enhancement, machine vision and artificial intelligence (“AI”) with a focus on medical image processing and AI assisted interpretation.",,,,
Peptobiotics,https://www.crunchbase.com/organization/peptobiotics,"Agriculture, AgTech, Biotechnology, Livestock","Singapore, Central Region, Singapore",Peptobiotics is a synbio startup that develops livestock disease prevention biotechnology.,"220,776",,Active,2020-01-01,year,,,,,For Profit,https://peptobiotics.com/,"Peptobiotics is a synbio startup that develops livestock disease prevention biotechnology for sustainable Agri productivity.  The company makes agriculture more productive, humane, and sustainable by promoting growth and protecting against pathogens using a new type of antibiotic alternative that does not cause resistance.",Seed,,USD,
Malaysian Biotechnology Corporation,https://www.crunchbase.com/organization/malaysian-biotechnology-corporation,"Advice, Biotechnology, Consulting","Kuala Lumpur, Kuala Lumpur, Malaysia",Malaysian Biotechnology Corporation is an economic development agency for the bio-based industry in Malaysia.,"224,045",Less than $1M,Active,2005-01-01,year,,,,,For Profit,http://www.biotechcorp.com.my,"Malaysian Biotechnology Corporation, the lead development agency for bio-based industry in Malaysia, acts as central contact point providing support, facilitation & advisory services for bio-based companies in the country.",,,,
Forte Biotech,https://www.crunchbase.com/organization/forte-biotech,"AgTech, Biotechnology, Farming, Manufacturing","Bukit Merah, Central Region, Singapore",Forte Biotech assists farmers with disease risk management through an easy-to-use on-site PCR test kit.,"224,348",$1M to $10M,Active,2021-06-09,day,,,,,For Profit,https://www.fortebio.tech,"Forte Biotech helps farmers identify diseases early through an easy-to-use on-site test kit. Farmers are empowered to run their own molecular diagnostic test akin to PCR from a variety of samples that they find on site. Based in Singapore and Vietnam, Forte was founded in 2021. We are fortunate to be able to partner with great investors and partners such as the National University of Singapore, Touchstone Partners, Sopoong Ventures, Boditech ventures, amongst others. Forte Biotech currently has assays for prawn diseases such as WSSV, EMS, EHP and are able to expand the assays on demand. Forte Biotech currently sells to Vietnam, Singapore, Malaysia and Indonesia.",,,,
