Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
MimiX Biotherapeutics,https://www.crunchbase.com/organization/mimix-biotherapeutics,"Biotechnology, Health Diagnostics, Manufacturing, Precision Medicine, Therapeutics","Neuchâtel, Neuchatel, Switzerland","mimiX Biotherapeutics provides a point-of-care tissue engineering approach to regenerative, patient-tailored precision medicine.","130,926",,Active,2019-08-30,day,,,,,For Profit,http://www.mimixbio.com/,"mimiX Biotherapeutics aims to deliver the next generation biofabrication technology, that will enable tissue manufacturing for therapeutic and diagnostic purposes. mimiX Biotherapeutics will make this vision a reality by providing an ultra-fast biomanufacturing technology capable of creating point-of-care patient-specific biological tissue equivalents for regenerative, personalized, and precision medicine.",Early Stage Venture,10000,CHF,10399
Arxada,https://www.crunchbase.com/organization/arxada,"Biotechnology, Chemical, Consumer, Industrial, Manufacturing","Basel, Basel-Stadt, Switzerland","Arxada is a specialty chemicals firm that specializes in microbial solutions, hygiene, home and personal care, paints, and coatings.","131,733",$100M to $500M,Active,2019-01-01,year,,,,,For Profit,https://www.arxada.com/,"Arxada is a chemical solutions manufacturer. They provide combineering, microbial control solutions, specialty chemical services, hygiene, home, personal care, paints, coatings, material protection, wood protection, crop protection, CDMO, composite materials, performance intermediates, chemicals, and white biotech. The company also provides custom development, manufacturing organization, and performance intermediates and chemicals.",Private Equity,,USD,
Novaton,https://www.crunchbase.com/organization/novaton,"Biotechnology, Information Technology, Manufacturing, Telecommunications","Zürich, Zurich, Switzerland",Novaton develops and sells clean tech systems for the aquaculture industry.,"132,557",,Active,2010-01-01,year,,,,,For Profit,http://novaton.com/,Novaton develops and sells clean tech systems for the aquaculture industry.,,1166284,USD,1166284
Kejako,https://www.crunchbase.com/organization/kejako,"Biotechnology, Health Care, Medical Device, Wellness","Geneve, Geneve, Switzerland",Kejako develops a non-invasive solution for interested presbyopic patients seeking to keep their quality of life.,"132,803",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://www.kejako.com/,"Kejako develops  a non-invasive solution for interested presbyopic patients seeking to keep their quality of life through the compensation of visual accommodation decay. Addressing presbyopia in the field of ophthalmology, with an anti-aging mindset in order to treat the gradual loss of visual accommodation. Kejako SA is a privately held company founded in March 2015 and based in Geneva, Switzerland. The company address presbyopia in the field of ophthalmology with a breakthrough approach combining simulation and minimally invasive treatment: all-in-one solution.",Seed,1450000,CHF,1527251
Monarch Bioimplants,https://www.crunchbase.com/organization/monarch-bioimplants,"Biotechnology, Health Care, Medical Device, Oncology","Luzern, Luzern, Switzerland","Monarch Bioimplants is a a biomedical company, that develops solutions for prostate cancer treatment.","133,924",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://www.monarchbioimplants.com,"Monarch Bioimplants is a a biomedical company, that develops solutions for prostate cancer treatment.",,1300000,EUR,1513028
Glycemicon,https://www.crunchbase.com/organization/glycemicon,"Biotechnology, Nutraceutical","Brügg, Bern, Switzerland","Glycemicon`s efforts are focused on the discovery, development and commercialization of innovative.","134,271",$10M to $50M,Active,2013-01-01,year,,,,,For Profit,http://glycemicon.com,"Glycemicon AG is a Swiss biotechnology company developing novel nutraceuticals for managing prediabetes, diabetes and obesity, using new approaches that were initially developed at the University of Science & Technology ETH Zurich. The lead product’s active substance is a naturally-occurring bile acid, THBA, which drives changes to the body fat architecture that combat elevated blood glucose levels. Glycemicon stands for ""glycemic control"" - the maintenance of healthy blood sugar levels, which is the aim of every individual living with prediabetes and diabetes.",Early Stage Venture,5160000,CHF,5261595
Vaxxilon,https://www.crunchbase.com/organization/vaxxilon,"Biotechnology, Pharmaceutical","Reinach, Aargau, Switzerland",Vaxxilon AG is focused on the discovery and development of innovative synthetic carbohydrate vaccines.,"135,530",Less than $1M,Active,2015-01-01,year,2020-07-23,day,,,For Profit,http://vaxxilon.com/,"Vaxxilon AG is focused on the discovery and development of innovative synthetic carbohydrate vaccines. Headquartered near Basel, Switzerland with research labs in Berlin, the Vaxxilon team is advancing several vaccine candidates for the prevention of major infectious diseases.",M&A,1400000,USD,1400000
UniteLabs,https://www.crunchbase.com/organization/unitelabs,"Biotechnology, Data Integration, Health Care, Life Science, Software, Therapeutics","Basel, Basel-Stadt, Switzerland",A digital infrastructure for life science R&D,"139,069",,Active,2017-01-01,year,,,,,For Profit,http://www.unitelabs.ch/,"UniteLabs is building the digital infrastructure for laboratories that connects all entities in life science research & development to enable complete data capture and automation for increased scientific throughput. With rapid & bi-directional integration of devices, a builder for human & machine-readable protocols, and full traceability of all actions, we remove menial tasks, eliminate errors, and break down barriers for automation.",Seed,10000,CHF,10095
Virion Biotherapeutics,https://www.crunchbase.com/organization/virion-biotherapeutics,Biotechnology,"Zürich, Zurich, Switzerland",Virion Biotherapeutics is a developer of biological antivirals creates to offer improved therapeutics for respiratory viral infections.,"139,305",Less than $1M,Active,2017-01-01,year,,,,,For Profit,https://www.virionbiotx.com/,"Virion’s mission is a developer of biological antivirals creates to offer improved therapeutics for respiratory viral infections. The company's antivirals focus on prevention and treatment of influenza and respiratory syncytial virus (RSV), enabling doctors to get a broad-spectrum therapy for respiratory viral infections, potentially simplifying and accelerating treatment by removing the need for differential diagnosis.",Early Stage Venture,21200000,USD,21200000
Chemspeed Technologies,https://www.crunchbase.com/organization/chemspeed-technologies,"Biotechnology, Industrial, Industrial Automation, Software","Fullinsdorf, Basel-Landschaft, Switzerland","Chemspeed focuses on creating, developing, and delivering full workflow application oriented solutions which enhance R&D productivity.","139,416",$1M to $10M,Active,1997-01-01,year,2024-01-25,day,,,For Profit,https://www.chemspeed.com,"Chemspeed focuses on creating, developing, and delivering full workflow application oriented solutions which enhance R&D productivity. The company claims to be the leading provider of high-throughput and high-output research and development workflow-solutions from single bench-top/standalone automated workstations (powder dispensing – sample preparation – synthesis – process development – formulation – application – testing) up to complete and integrated product development workflows for the entire product development processes in the chemical, material science, renewables and energy, pharmaceutical, agrochemical, specialty chemical, home care, cosmetics and nutrition industries, as well as academia. Chemspeed was established in 1997 and is based in Füllinsdorf, Switzerland.",M&A,,USD,
Tecan,https://www.crunchbase.com/organization/tecan-group,Biotechnology,"Männedorf, Zurich, Switzerland",Tecan is a global provider of automated laboratory instruments and solutions.,"139,454",$500M to $1B,Active,1980-01-01,year,2003-06-13,day,,,For Profit,http://www.tecan.com,"Tecan is a global provider of automated laboratory instruments and solutions. Our systems and components help people working in clinical diagnostics, basic and translational research and drug discovery bring their science to life. In particular, Tecan  develop, produce, market and support automated workflow solutions that empower laboratories to achieve more. Tecan Cavro branded instrument components are chosen by leading instrumentation suppliers across multiple disciplines.",IPO,,,
HpVac,https://www.crunchbase.com/organization/gbc-hpvac,"Biotechnology, Health Care, Pharmaceutical","Geneva, Geneve, Switzerland",HpVac focuses on the development of GBC-R1 as a preventive and therapeutic first-line therapy for asthma and related allergic diseases.,"140,485",,Active,2016-06-01,day,,,,,For Profit,https://www.gbc-hpvac.com,"GBC-HpVac focuses on the development of GBC-R1 as a preventive and therapeutic first-line therapy for asthma and related allergic diseases. GBC-HpVac holds an exclusive, worldwide license from the University of Zurich.  GBC-HpVac was founded in 2016 and is headquartered in Geneva, Switzerland.",Seed,2409581,USD,2409581
FGen,https://www.crunchbase.com/organization/fgen,"Biotechnology, Pharmaceutical","Basel, Basel-Stadt, Switzerland",FGen develops proprietary technologies and products in different biotechnological areas.,"141,645",$1M to $10M,Active,2011-01-01,year,2022-03-14,day,,,For Profit,http://fgen.ch,"FGen is a Swiss start-up company founded 2011 in Basel as a spin-off from the Department of Biosystems Science and Engineering of the ETH Zurich. As a contract reasearch organization we collaborate with partners from Biotech, Life Sciences, and Pharma in order to establish efficient bioprocesses and to develop new biopharmaceuticals.",M&A,99842,USD,99842
Gene Predictis,https://www.crunchbase.com/organization/gene-predictis,"Biotechnology, Genetics, Health Care, Medical, Precision Medicine","Lausanne, Vaud, Switzerland",Gene Predictis is a Swiss precision medicine company.,"145,134",$1M to $10M,Active,2004-01-01,year,2023-02-13,day,,,For Profit,http://www.genepredictis.com/,Gene Predictis is a Swiss company dedicated to personalized medicine. Their main objective is the development of innovative diagnostic tools based on genetics that allow tailored treatments for patients. Their products enable to improve drug treatment efficacy and/or significantly reduce harmful side effects resulting from adverse drug reactions.,M&A,500000,CHF,489873
Regenosca,https://www.crunchbase.com/organization/regenosca,"Biotechnology, Health Care, Medical, Medical Device","Lausanne, Vaud, Switzerland",Regenosca develops biomaterials serving as an alternative to autologous tissue substitutes for soft tissue repair.,"146,351",,Active,2019-01-10,day,,,,,For Profit,https://www.regenosca.com/,Regenosca develops biomaterials serving as an alternative to autologous tissue substitutes for soft tissue repair. Regenosca brings regeneration over scarring with our medical devices.,Seed,290000,CHF,305520
Dicronis,https://www.crunchbase.com/organization/dicronis,"Biotechnology, Health Care, Life Science, Medical","Zürich, Zurich, Switzerland",Dicronis develops microneedles for diagnostic purposes.,"147,467",,Active,2017-01-01,year,,,,,For Profit,https://www.dicronis.com,"Dicronis strive to enhance the quality-of-life of patients with their innovative technology. The first product in their pipeline, Lymphit, measures patient’s lymphatic function in a safe, home-based and highly scalable manner. The initial indication of Lymphit is the earliest possible diagnosis of secondary lymphedema, a serious side effect of many cancer therapies. By remotely monitoring the lymphatic function, the physician is enabled for the first time to perform an early diagnosis, before the swelling has occurred, and evaluate the best conservative treatment for the patient. This leads to a great improvement of the prognosis and quality of life of the patient and important savings for the healthcare system and society.",Seed,291810,USD,291810
Boum,https://www.crunchbase.com/organization/boum,"Biotechnology, Consulting, Internet of Things","Berne, Bern, Switzerland",Boum is a biotech firm that research to make cities green in the future through tech.,"147,625",,Active,2021-01-01,year,,,,,For Profit,https://boum.garden/,Boum is a life science company that is researching how to make cities greener in the future using technology. They are dedicated to creating future green cities by allowing everyone to experience the magic of plants. They test all of their varieties to ensure that they grow well in company soil and with company irrigation.,Seed,1300000,CHF,1396018
Karmagenes,https://www.crunchbase.com/organization/karmagenes,"Analytics, Biotechnology, Gamification, Genetics, Health Care, Psychology, Wellness","Monthey, Valais, Switzerland",Behavioral analysis based on genetics and psychology.,"147,842",Less than $1M,Active,2015-02-01,month,,,,,For Profit,http://karmagenes.co,"Who we are is defined by both our Nature and Nurture.  By better understanding ourselves and our full potential, we can then take better personal and professional life. Karmagenes unique methodology uses algorithmic behavioral analysis based on polygenic approach meaning a multi-factor analysis, complemented with custom psychometric assessment to provide an as complete as possible behavioral evaluation and to ensure the highest possible accuracy.",Seed,260000,CHF,272548
XRnanotech,https://www.crunchbase.com/organization/xrnanotech,"3D Printing, Biotechnology, Nanotechnology, Pharmaceutical","Untersiggenthal, Aargau, Switzerland",XRnanotech is a deep tech company that offers innovative nanostructured X-ray optics for high-tech applications.,"147,921",,Active,2020-01-01,year,,,,,For Profit,https://www.xrnanotech.com/,"XRnanotech is an award-winning Swiss deep tech company. We offer innovative nanostructured X-ray optics with outstanding precision for high-tech applications. Our optics allow focusing ever higher-energy beams onto the smallest possible samples. This is crucial for drug discovery, medical imaging, microchip inspection, or investigation of advanced materials. In this niche, we provide unique solutions for several hundred large-scale R&D beamlines and high-tech companies around the world. Our vision is to enable them to analyze yet unmeasurable nano-systems.",,50000,CHF,51734
Vifor Pharma,https://www.crunchbase.com/organization/vifor-pharma,"Biotechnology, Health Care, Manufacturing, Pharmaceutical","Glattbrugg, Zurich, Switzerland","Vifor Pharma is a global pharmaceutical company that researches, develops, produces, and markets its own pharmaceutical products.","148,323",$10M to $50M,Active,2008-01-01,year,2017-04-17,day,,,For Profit,http://www.viforpharma.com/,"Vifor Pharma Group, formerly Galenica Group, is a global pharmaceutical company that researches, develops, produces and markets its own pharmaceutical products and is the partner of choice for innovative, patient-focused solutions. The company’s goal is to be a global leader in iron deficiency, nephrology and cardio-renal therapies and strives to help patients around the world with severe and chronic diseases to lead better, healthier lives. Vifor Pharma Group has production sites in Switzerland and Portugal as well as a dynamic network of affiliates and partners offering broad market coverage all over the world.",M&A,,,
BioMedPartners,https://www.crunchbase.com/organization/biomedpartners,"Biotechnology, Financial Services, Venture Capital","Basel, Basel-Stadt, Switzerland",BioMedPartners is one of the leading European venture capital firms.,"148,579",Less than $1M,Active,2003-01-01,year,,,,,For Profit,http://www.biomedvc.com,"BioMedPartners is one of the leading European venture capital firms providing private equity and mezzanine financing to early- and mid-stage healthcare and human life science companies. They target the entire industry with special focus on pharmaceuticals, biotechnology, diagnostics and medical technology.",,,,
ArcoScreen,https://www.crunchbase.com/organization/arcoscreen,"Biopharma, Biotechnology","Lausanne, Vaud, Switzerland",ArcoScreen is a Swiss medtech is developing a new microfluidic discovery platform for drug screening targeting cell membrane receptors.,"150,040",,Active,2021-07-01,month,,,,,For Profit,https://www.arcoscreen.ch/,ArcoScreen is a Swiss medtech is developing a new microfluidic discovery platform for drug screening targeting cell membrane receptors.,,300000,CHF,320716
NextImmune,https://www.crunchbase.com/organization/nextimmune,"Biotechnology, Health Care","Basel, Basel-Stadt, Switzerland",NextImmune is a privately held biotechnology company.,"150,509",,Active,2021-01-01,year,,,,,For Profit,https://www.nextimmune.com/,NextImmune focuses on the research and development of a new generation of immunosuppressive drugs for autoimmune diseases and Organ Transplantation - with objectives of high efficacy and good safety without adverse effects as known from conventional immunosuppressants.,,150000,CHF,156839
Inflamapls,https://www.crunchbase.com/organization/inflamapls,"Biotechnology, Medical, Pharmaceutical","Monthey, Valais, Switzerland","Inflamalps is a biopharmaceutical company established in Valais, Switzerland.","151,403",,Active,2012-01-01,year,,,,,For Profit,http://www.inflamalps.com,"Inflamalps is a biopharmaceutical company established in Valais, Switzerland. Their mission is ‘’to discover and develop novel medicines to treat inflammation with a focus on chronic inflammatory diseases of the eye and of the skin” Their team comprises experienced pharmaceutical industry and biotechnology company managers with significant track record in drug development, management and financing. Their focus is on developing topical treatments for inflammation-mediated diseases in ophthalmology and dermatology.",Private Equity,1800000,CHF,1844104
TwentyGreen,https://www.crunchbase.com/organization/twentygreen,"Agriculture, Biotechnology, Farming, Food and Beverage, Pharmaceutical","Root, Luzern, Switzerland",TwentyGreen produces a new innovative probiotic feed supplement for sustainable animal farming.,"151,804",Less than $1M,Active,2015-01-01,year,,,,,For Profit,http://www.twentygreen.com,"The start-up TwentyGreen® produces a new probiotic feed supplement for sustainable animal farming, exerting several beneficial effects simultaneously. Their product is based on research in intestinal health at EPFL in Switzerland where they have identified a naturally occurring group of micro-organisms that enhance the quality of the gut ‘microbiota’, a consortium of symbiotic organisms colonizing the gastro-intestinal (GI) tract that are essential for metabolizing food and activating natural immune defenses. TwentyGreen®’s aim is to gain a 10% share of the world animal feed probiotic market, which is worth over $4 billion per year and growing rapidly. Due to the important regulatory obligations involving human food and animal feed, commercialization of their feed supplement necessitates extensive R&D actions in collaboration with a highly competent academic partners such as EPFL.",Seed,1060000,CHF,1044238
Ophthorobotics,https://www.crunchbase.com/organization/ophthorobotics,"Biotechnology, Health Care, Information Technology, Medical Device, Robotics","Zürich, Zurich, Switzerland",Ophthorobotics is a swiss company committed to the development of medical robotics.,"153,480",Less than $1M,Active,2014-01-01,year,,,,,For Profit,https://ophthorobotics.com/,"Ophthorobotics was founded in November 2014 and is headquartered in Switzerland. Their team of world class engineers and ophthalmic specialists is passionate about providing a high-tech solution for the delivery of intravitreal injections to treat many chronic ocular diseases. Ophthorobotics is a Swiss company committed to the development of medical robotics. They aim to provide safe and comfortable treatment to patients, while allowing for economic efficiency through cutting-edge technology. Ophthorobotics is developing the first fully automated system capable of performing safe and precise injections into the eye for the efficient treatment of several chronic ophthalmic diseases.  By providing an assistive injection system with an integrated local sterile environment and consumables to hospitals, they can increase safety for patients, increase availability of the procedure, decrease procedure times, allow for integrated data storage and documentation, and reduce costs for medical staff and expensive operating rooms.",,30000,CHF,30372
Phi Pharma,https://www.crunchbase.com/organization/phi-pharma,"Biopharma, Biotechnology, Pharmaceutical","Sion, Valais, Switzerland",Phi Pharma is a private Swiss-based biopharmaceutical company.,"153,978",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,http://www.phi-pharma.com/,Phi Pharma is a private Swiss-based biopharmaceutical company. It specializes in the discovery and early clinical development of drug conjugates for improving treatment of diseases with high-medical need. Phi Pharma technology allows development of a powerful new class of peptide drug conjugates through specific cellular targeting and efficient intra-cellular delivery. Company programs are in oncology and infectious diseases. ,Early Stage Venture,3700000,CHF,3595689
REM Analytics,https://www.crunchbase.com/organization/rem-analytics,"Analytics, Biotechnology, Product Research","Monthey, Valais, Switzerland",REM Analytics accurately addresses the Microtype of people for the microbiome industry.,"160,292",,Active,2017-01-01,year,,,,,For Profit,https://www.remanalytics.ch/,"REM Analytics accurately addresses the Microtype of people for the microbiome industry. The company provides this measurement as an analytical service allowing customers to improve the impact of their products. The company has the unique capability to measure the colonization of specific probiotic strain in the microbiome of people. It can also measure the effectiveness of these strains on the micro type at large, as well as differences induced by changes in food and lifestyle. The company's objective is to allow the development of Evidence-based, personalized microbiome-based treatments.",Seed,110000,CHF,113001
Roche Diagnostics,https://www.crunchbase.com/organization/roche-diagnostics,"Biotechnology, Health Care, Health Diagnostics","Basel, Basel-Stadt, Switzerland","Along with Roche Pharmaceuticals, Roche Diagnostics is an important part of the foundation that modern healthcare builds upon.","160,732",$500M to $1B,Active,1988-01-01,year,,,,,For Profit,https://diagnostics.roche.com,"Along with Roche Pharmaceuticals, Roche Diagnostics is an important part of the foundation that modern healthcare builds upon. Their broad range of innovative diagnostic tests and systems play a pivotal role in the groundbreaking area of integrated healthcare solutions and cover the early detection, targeted screening, evaluation and monitoring of disease. Roche Diagnostics is active in all market segments, from scientific research and clinical laboratory systems to patient self-monitoring.",,,,
Actelion Pharmaceuticals,https://www.crunchbase.com/organization/actelion-pharmaceuticals,"Biopharma, Biotechnology, Health Care, Medical","Allschwil, Basel-Landschaft, Switzerland","Actelion Ltd, a biopharmaceutical company, engages in the discovery, development, and commercialization of low molecular weight drugs for","161,939",,Active,1997-01-01,year,2003-03-14,day,,,For Profit,http://www.actelion.com,"Actelion Ltd, a biopharmaceutical company, engages in the discovery, development, and commercialization of low molecular weight drugs for various medical needs. Its principal products include Tracleer, an orally available dual endothelin receptor antagonist, approved as a therapy for pulmonary arterial hypertension (PAH), a chronic, life-threatening disorder that severely compromises the functions of the lungs and heart; and Zavesca, in-licensed from Oxford GlycoSciences, an oral medication indicated for the oral treatment of adult patients with mild to moderate type 1 Gaucher disease. The company also offers Ventavis, an inhaled synthetic analogue of prostacyclin that produces potent pulmonary vasodilation and inhibits platelet aggregation. In addition, Actelion evaluates various compounds in various phases of clinical development for treating cardiovascular, cardiopulmonary, immunological, and infectious diseases, as well as metabolic and central nervous system disorders. In addition, it has an exclusive worldwide alliance with Merck & Co, Inc. to discover, develop, and market new classes of renin inhibitors for patients suffering from cardio-renal diseases. Actelion markets Tracleer in the United States, the European Union, Japan, Canada, Australia, and Switzerland. The company was founded in 1997 and is headquartered in Allschwil, Switzerland.",M&A,12000000,USD,12000000
AlveoliX AG,https://www.crunchbase.com/organization/alveolix,"Biotechnology, Life Science","Berne, Bern, Switzerland",AlveoliX provides in-vitro solutions based on proprietary and unique organ-on-chip technologies.,"162,897",,Active,2019-01-01,year,,,,,For Profit,http://www.alveolix.com,"AlveoliX provides in-vitro solutions based on proprietary and unique organ-on-chip technologies aimed at improving preclinical decision-making and thus reducing drug development costs. AlveoliX aims at changing the way drug development research is done today by providing in-vitro models that reproduce the in-vivo environment in an unprecedented way. These in-vitro models, called organ-on-chips, will make it possible to better predict drugs’ responses in humans than standard in-vitro and in-vivo models and as a consequence to importantly reduce animal testing.",,30000,CHF,33456
KYLYS,https://www.crunchbase.com/organization/kylys,"Biotechnology, Life Science, Medical, Pharmaceutical","Plan-les-ouates, Geneve, Switzerland",KYLYS provides people and patients with highly effective and safe products based on biomolecules.,"163,274",,Active,2017-03-01,month,,,,,For Profit,http://kylys.com,KYLYS is an innovative Swiss company based in Geneva founded in March 2017. KYLYS provides people and patients with highly effective and safe products based on biomolecules.,Seed,100000,CHF,111561
Covis Pharma,https://www.crunchbase.com/organization/covis-pharma-zug-switzerland,"Biopharma, Biotechnology, Emergency Medicine, Health Care, Pharmaceutical, Therapeutics","Zug, Zug, Switzerland",Covis Pharma markets therapeutic solutions for patients with life threatening and other serious medical conditions.,"163,638",,Active,2011-01-01,year,2020-02-06,day,,,For Profit,https://www.covispharma.com,"Covis Pharma, a specialty pharmaceutical company, markets therapeutic solutions for patients with life threatening and other serious medical conditions. It offers branded and generic pharmaceutical products and injectable in cardiovascular, central nervous system, oncology, and acute care markets.  Covis Pharma’s products include ceftazidime, cefuroxime, digoxin, tranylcypromine sulfate, and ranitidine hydrochloride injection. It also engages in developing therapeutic solutions to improve patients' quality of life in cardiology, CNS (psych and neuro), oncology, and rheumatology sectors.  Dean J. Mitchell founded it in 2011, with its headquarters in Zug in Switzerland. Covis Pharma operates as a subsidiary of Covis Pharma Holdings.",M&A,,,
deepCDR Biologics,https://www.crunchbase.com/organization/deepcdr-biologics,"Biotechnology, Therapeutics","Basel, Basel-Stadt, Switzerland","DeepCDR Biologics is a biotechnology company that provides cutting-edge technologies and services, offering scalable solutions.","165,859",$1M to $10M,Active,2019-03-15,day,2021-12-09,day,,,For Profit,https://www.deepcdr.com/,"DeepCDR Biologics is a biotechnology company that provides cutting-edge technologies and services, offering scalable solutions.",M&A,80000,CHF,82382
Swiss Medical Union,https://www.crunchbase.com/organization/swiss-medical-union,"Biotechnology, Medical","Yverdon-les-bains, Vaud, Switzerland",Swiss Medical Union is a platform for testing drug interaction efficiency and safety of new medical products.,"166,494",,Active,2019-01-01,year,,,,,For Profit,https://medicalunion.swiss/,"Swiss Medical Union is a platform created to test the interaction, efficiency and safety of new medical products. They control the pharmaceutical products and select the right therapy ex vivo according to a patient’s needs. Their medical products to hospitals, healthcare institutions, government clients and international clinical facilities.",Seed,80000,CHF,82382
Genedata AG,https://www.crunchbase.com/organization/genedata-ag,Biotechnology,"Basel, Basel-Stadt, Switzerland",Genedata develops sophisticated computational solutions for drug discovery and related research processes in the life sciences.,"169,354",$1M to $10M,Active,1997-01-01,year,,,,,For Profit,https://www.genedata.com/,"Genedata is a bioinformatics company that specializes in developing software systems for the comprehensive analysis of genomes, transcriptomes, proteomes, metabolomes, and biochemical compounds. By working closely with key partners, the company combines its extensive product portfolio with expert scientific consulting services to offer tailor-made solutions for specific applications and multiple therapeutic areas. The company‘s solutions are key for moving the focus of life science research from highthroughput data acquisition to high-content data interpretation.",,,,
Unilabs,https://www.crunchbase.com/organization/unilabs,"Biotechnology, Health Care, Hospital","Geneva, Geneve, Switzerland",Unilabs is a provider of outsourced diagnostic services.,"171,817",$500M to $1B,Active,1987-01-01,year,2021-12-03,day,,,For Profit,http://www.unilabs.com/,"With over 112 laboratories and 43 imaging units and a broad catalogue of more than 2,500 diagnostic tests, Unilabs is one of Europe’s leading providers of clinical laboratory testing and medical diagnostic imaging services. Headquartered in Geneva, the Unilabs Group services sectors ranging from private and public healthcare providers to local governments, from pharmaceutical companies to the general public. The Unilabs Group employs more than 5,300 people worldwide, successfully operating laboratory and medical diagnostic imaging facilities in 12 countries, and generating annual revenues of €673m in 2015. Its network of facilities provides its customers with one of the broadest geographic footprints of any clinical laboratory and medical diagnostic services provider in Europe.",M&A,,,
Lucentix,https://www.crunchbase.com/organization/lucentix,"Biotechnology, Medical Device, Sensor","Lausanne, Vaud, Switzerland",Lucentix develops a biosensor technology that enables patients to measure concentrations of analytes in a single drop of blood or saliva.,"172,308",,Active,2015-01-01,year,,,,,For Profit,https://www.lucentix.ch/,"Lucentix develops a biosensor technology that enables patients to measure concentrations of analytes in a single drop of blood or saliva by using a low-cost handheld device giving laboratory-quality results. The company's biosensors are based on the invention of a new type of biochemical sensing molecule. A light-producing enzyme called luciferase, is engineered to change the color of the emitted light in response to changes in analyte concentration. In absence of the analyte the molecular system emits red light, while at high analyte concentration the light is blue. Lucentix is headquartered in Lausanne, Switzerland.",Seed,130000,CHF,137530
BioLingus,https://www.crunchbase.com/organization/biolingus,"Biometrics, Biotechnology, Health Care, Medical Device, Pharmaceutical, Therapeutics","Hergiswil, Nidwalden, Switzerland",Biolingus is a Swiss-based biotech company that specializes in developing oral and mucosal delivery of peptides and proteins.,"173,291",,Active,2014-07-14,day,,,,,For Profit,http://www.biolingus.ch,"Biolingus is a Swiss biotech company spearheading the development of oral (sublingual) and mucosal delivery of peptides and proteins.  Our technology is derived from applied bio-engineering, resulting in novel bio-mimetic materials.  It is a cutting-edge and mature solution for oral formulations not only for peptides but also proteins, novel protein scaffolds, vaccines, immunotherapies, enzymes  and also very hydrophobic small molecules.   The company focuses the development of its own products on treatment of chronic diseases, such as diabetes and inflammatory diseases.  In addition to that, a particular area of interest is oral immunotherapy, as our technology has shown an outstanding performance in this area.  BioLingus’ main office is in Switzerland, and we have a satellite company in Hong Kong.",,,USD,
Suri Biotech,https://www.crunchbase.com/organization/suri-biotech,"Biotechnology, Health Care, Medical","Zürich, Zurich, Switzerland",Suri Biotech is a biotechnology company developing health-promoting bacterial strains with unique mechanisms.,"180,384",,Active,2020-01-01,year,,,,,For Profit,http://suribiotech.com,"Suri Biotech is a biotechnology company, developing health-promoting bacterial strains with targeted mechanisms of action for the alleviation of bloating and intestinal discomfort. The company's proprietary strains reduce the production of hydrogen gas by intestinal microorganisms – with potential applications in multiple functional gastrointestinal disorders (e.g. infant colic, lactose intolerance, bloating).",,150000,CHF,156090
Synple Chem,https://www.crunchbase.com/organization/synple-chem,"Biotechnology, Chemical","Zürich, Zurich, Switzerland",Synple Chem developed an automated reagent cartridge based syntheszier for chemcial structures.,"183,294",,Active,2016-01-01,year,,,,,For Profit,http://www.synplechem.com/,"Synple Chem has developed an automated reagent cartridge-based synthesizer for chemical structures for chemical laboratories e.g. drug discovery laboratories, which works in analogy to a very well known coffee capsule system. The company provides new automated synthesizers using revolutionary reagent capsules to make the synthesis of molecules faster and more efficient. Using this technology researchers in chemistry will be able to advance their programs in a fraction of the time. The company product will help to address limitations of chemical synthesis by enabling researchers with even basic chemistry expertise to rapidly synthesize organic compounds, in a fully automated manner that obviates the need to weigh and measure all but one of the reaction components, avoiding the use of excess reagents, eliminating tedious reaction workups, and ultimately enabling faster reaction times.",,10000,CHF,9894
inSEIT,https://www.crunchbase.com/organization/inseit,"Biotechnology, Chemical","Bern, Bern, Switzerland","inSEIT provides an integral service for enzyme immobilization, from the matching between enzymes and supports to the application.","183,595",,Active,2021-01-01,year,,,,,For Profit,https://www.inseit.ch,"inSEIT provides an integral service for enzyme immobilization, from the matching between enzymes and supports to the application and process scale-up.",,10000,CHF,10412
CRB Group,https://www.crunchbase.com/organization/crb-group,"Biotechnology, Construction, Consulting, Web Design","Basel, Basel-Stadt, Switzerland","CRB Group offers process engineering, facility design and technical consulting for life sciences, food and advanced technology.","190,717",$50M to $100M,Active,1984-01-01,year,,,,,For Profit,https://www.crbgroup.com/,"CRB is a privately-held company which has built a 30+ year reputation as the leading provider of design and consulting solutions for the global life science marketplace. Serving European clients for more than two decades and building on still-active founder and CEO Jeff Biskup's philosophy to ""Be Local and Be the Best,"" their Basel office enables CRB to better serve existing clients in the greater DACH region, as well as provide a central location to support our European clients",,,,
