Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Hooke Bio,https://www.crunchbase.com/organization/hooke-bio,Biotechnology,"Limerick, Limerick, Ireland",Hooke Bio is a biotechnology company providing engineering solutions for the analysis of 3D microtissues for preclinical drug development,"82,305",,Active,2014-01-01,year,,,,,For Profit,https://www.hookebio.com/,"Hooke Bio has developed a fully integrated high throughput screening system for 3D microtissues (spheroids, organoids, mini-organs). Hooke Bio's unique Paten-protected Mera is capable of generating biological data from mictotissues with the aim of reducing animal models in preclinical studies while also accelerating drug development.",Seed,4715000,EUR,5392444
CropBiome,https://www.crunchbase.com/organization/cropbiome,"Agriculture, AgTech, Biotechnology","Dublin, Dublin, Ireland","CropBiome sources, selects, ferments, characterizes and tests microbes that are formulated into biological products.","90,109",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,http://cropbiome.com/,"CropBiome sources, selects, ferments, characterizes and tests microbes that are formulated into biological products.",Seed,1300000,EUR,1316810
Aufbau Holdings,https://www.crunchbase.com/organization/aufbau-holdings,"Biotechnology, Health Diagnostics, Life Science, Therapeutics","Dublin, Dublin, Ireland",Aufbau Holdings is Identifying new disease targets and developing novel therapeutics for treating vision-threatening eye diseases.,"92,398",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://www.aufbauholdings.com/home,"Aufbau Holdings is Identifying new disease targets and developing novel therapeutics for treating vision-threatening eye diseases. The company conducts research and development for novel diagnostic and therapeutic platform technologies for the detection, monitoring, and treatment of ophthalmic disorders and life-threatening systemic cancers. Aufbau Holdings was founded in 2019 and is headquartered in Dublin, Ireland.",,6537980,USD,6537980
Kite Medical,https://www.crunchbase.com/organization/kite-medical,"Biotechnology, Health Care, Medical, Medical Device","Galway, Galway, Ireland",It has developed a novel device for detecting kidney reflux in children.,"94,774",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,http://kitemedical.ie/,"Kite medical has developed a novel device for detecting Kidney Reflux in children with Urinary Tract Infections. The non-invasive diagnostic solution for kidney reflux removes the need for complicated procedures and a hospital visit. Kidney reflux is the most common urological disorder in childhood, affecting up to three per cent of young children. It is most prevalent from six months to five years of age. The condition may resolve as the child gets older, but left undiagnosed and untreated it can lead to permanent kidney damage and ultimately to kidney failure.",Seed,1500000,EUR,1846893
IdentiGEN,https://www.crunchbase.com/organization/identigen,"Agriculture, Biotechnology, Food and Beverage, Genetics","Dublin, Dublin, Ireland",IdentiGEN provides DNA-based solutions for the agricultural food industry.,"96,534",$1M to $10M,Active,1996-01-01,year,,,,,For Profit,http://www.identigen.com,"IdentiGEN is a leading provider of DNA-based solutions to the agri-food industry with operations in Ireland, UK, EU, USA and Canada. They are applying their core expertise in genetic identification to develop and market a range of solutions designed to improve the quality, integrity and safety of the global food supply.",,15354494,USD,15354494
Venn Life Sciences,https://www.crunchbase.com/organization/venn-life-sciences,"Biotechnology, Clinical Trials, Health Care, Medical","Dalkey, Dublin, Ireland",Contract research providing clinical trial services from pre-clinical to Phase III,"96,767",$50M to $100M,Active,2008-01-01,year,2012-12-28,day,,,For Profit,http://vennlifesciences.com,"Venn Life Sciences Ltd is a global Contract Research Organisation (CRO) and provides clinical research and development services to pharmaceutical, biotechnology and medical device clients. They specialise in the management and execution of Phase II to IV clinical trials, as well as the monitoring of Phase I clinical trials. Established in January 2008 and headquartered and managed out of Ireland with clinical offices in the Netherlands, Canada, Switzerland and France. Venn’s Clinical Trial Services Include • Protocol Development • Feasibility • Investigator Qualification & Site Selection • Project Management • Medical Monitoring • Clinical Monitoring of Phases I – IV • Site Management • Patient Recruitment • Data Management • Biostatistics/Data Analysis • Medical Writing • Pharmacovigilance Regulatory Services • Organisation of Investigator Meetings • Quality Assurance • Electronic Data Capture • Health Economics",IPO,650000,GBP,859821
Loci Orthopaedics,https://www.crunchbase.com/organization/loci-orthopaedics,"Biotechnology, Life Science, Medical Device","Galway, Galway, Ireland",A innovative orthopaedic implant for the treatment of thumb base arthritis.,"98,496",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,http://www.lociorthopaedics.com/, The InDx implant is the only implant that can fully mimic the natural but complex motions of the thumb joint. The device is also easier to insert and less invasive than any currently available surgical treatment option for this condition.,,13250000,EUR,14599909
RemedyBio,https://www.crunchbase.com/organization/remedybio,"Biotechnology, Therapeutics","Dublin, Dublin, Ireland","RemedyBio is an immunology-focused discovery and development company based in Dublin, Ireland.","99,760",,Active,2017-01-01,year,,,,,For Profit,https://remedybiologics.com/,"RemedyBio is an immunology-focused discovery and development company based in Dublin, Ireland. It has pioneered a new approach to understanding the immune system and the discovery of new therapies.",,10500000,EUR,12207422
MicroSynbiotiX,https://www.crunchbase.com/organization/microsynbiotix,"Aquaculture, Biotechnology, Farming, Therapeutics","Cork, Cork, Ireland",MicroSynbiotiX engages in the development of a technology solution that eliminates the excessive use of antibiotics in farmed fish.,"99,992",Less than $1M,Active,2016-01-01,year,2021-11-19,day,,,For Profit,https://www.microsynbiotix.com,"MicroSynbiotiX engages in the development of a technology solution that eliminates the excessive use of antibiotics in farmed fish. With MicroSynbiotiX's advances in algal genomics and molecular biology, microalgae can be engineered to express inexpensive therapeutic proteins and vaccines of economic value. By using microalgae as an oral delivery vehicle, MicroSynbiotiX substantially cuts the labor and post-processing production costs, allowing the production of effective vaccines that are much more affordable and user-friendly. The technology can eliminate the use of antibiotics, reduce fish mortality rates in aquaculture farms, prevent bacterial and viral diseases from wiping out entire fish stocks, and improve global food security. MicroSynbiotiX was founded on 2016 and is headquartered in Cork City, Ireland.",M&A,1622428,USD,1622428
Valitacell,https://www.crunchbase.com/organization/valitacell,"Biotechnology, Health Care, Medical, Medical Device","Dublin, Dublin, Ireland",Valitacell is a biotechnology company that promises to speed up the manufacturing of complex biological drugs.,"102,226",,Active,2014-01-01,year,2022-09-13,day,,,For Profit,http://www.valitacell.com/,"Valitacell develops biotechnology which allows companies to manufacture bio-therapeutic drugs faster and cheaper. Valitacell products allow users to select cells with greater regulatory confidence at the earliest possible stage during the drug development pathway. Valitacell is transforming the Cell Line Development process with simple, robust technologies.",M&A,4029325,EUR,4625304
Ovagen,https://www.crunchbase.com/organization/ovagen,Biotechnology,"Mayo, Mayo, Ireland",Ovagen is a biotechnology company.,"103,537",Less than $1M,Active,2000-01-01,year,,,,,For Profit,https://ovagen.ie,"Ovagen is a biotechnology company that has developed the process of producing germ free (GF) chicken eggs and GF birds in commercial quantities for use primarily in the pharmaceutical industry. Ovagen can also provide a Contract Research Service and has extensive expertise in SPF poultry & rodent housing & husbandry, in specific poultry & rodent research technologies to GMP standards and in avian transgenics.",,14471250,EUR,16058925
SiriusXT,https://www.crunchbase.com/organization/siriusxt,"Biotechnology, Hospital, Manufacturing, Medical, Medical Device","Dublin, Dublin, Ireland",SiriusXT has developed and manufactures a soft x-ray microscope,"103,693",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://siriusxt.com/,"SiriusXT has developed and manufactures a soft x-ray microscope (the SXT system), which is marketed primarily to researchers working in disease research and drug discovery. The core technology, underpinning the SiriusXT microscope is a vacuum-based laser-produced plasma (LPP) soft x-ray light source. Soft x-ray tomography is essentially a CT scan of the cell, and is critical to life scientists looking to image the 3D internal structure of an entire cell in its native fully hydrated state. The SXT system is used by disease researchers, pharmaceutical companies, bio-technologists and clinicians to aid the understanding of disease pathways, protein-drug interactions and bio-engineering processes. SiriusXT provides the first high-throughput, bench-top, SXT system in the world, capable of producing high resolution, full cell 3D tomographs in minutes.",,17364064,USD,17364064
Pure Ocean Algae,https://www.crunchbase.com/organization/pure-ocean-algae,"Biotechnology, Life Science, Marine Technology","Cork, Cork, Ireland",Pure Ocean Algae is a biotechnology company that integrates value chains from macro-algae and other marine resources.,"105,070",,Active,2019-01-01,year,,,,,For Profit,https://www.pureoceanalgae.ie/,"Pure Ocean Algae is a biotechnology company that integrates value chains from macro-algae and other marine resources. The company has over the winter of 2019/20 deployed its first trial lines of Palmaria palmata to sea, with initial results being extremely positive. It has also taken primary research in tank-based vegetative production and succeeded in developing a pilot commercial plant that can produce commercial volumes of Palmaria palmata, at levels approaching 100% per week.",Seed,1500000,EUR,1494990
Alkermes,https://www.crunchbase.com/organization/alkermes,"Biotechnology, Health Care, Pharmaceutical","Dublin, Dublin, Ireland","Alkermes is a biotechnology company that develops, manufactures and commercializes medicines for the treatment of chronic diseases.","107,465",$100M to $500M,Active,1987-01-01,year,1991-07-26,day,,,For Profit,http://www.alkermes.com,"Alkermes, Inc. is an integrated biotechnology company. The Company is engaged in the business of developing, manufacturing and commercializing medicines for the treatment of prevalent, chronic diseases. Alkermes, Inc. develops, manufactures and commercializes VIVITROL for alcohol dependence and manufacture RISPERDAL CONSTA for schizophrenia and bipolar I disorder. Its pipeline includes extended-release injectable and oral products for the treatment of prevalent, chronic diseases, such as central nervous system (CNS), disorders, reward disorders, addiction, diabetes and autoimmune disorders. The Company has a research facility in Massachusetts and a commercial manufacturing facility in Ohio. RISPERDAL CONSTA is used for the treatment of schizophrenia and for the treatment of bipolar I disorder. VIVITROL is an extended-release MEDISORB formulation of naltrexone, as a once-monthly injectable medication for the treatment of alcohol dependence.",M&A,250000000,USD,250000000
Westway Health,https://www.crunchbase.com/organization/westway-health,"Biopharma, Biotechnology, Health Care, Medical","Galway, Galway, Ireland",Westway Health is a biopharmaceutical company based in Galway.,"107,490",,Active,2012-01-01,year,,,,,For Profit,http://www.westwayhealth.com/,"It is a biopharmaceutical company based in Galway, on the west coast of Ireland. After being approached by Killian and Brian O'Briain of Mayo Healthcare, a leading Irish animal nutrition company, almost a deacde ago, research into this topic began in the laboratory of Prof Vincent O’Flaherty in the department of microbiology at National University of Ireland, Galway. Prof O’Flaherty and Dr Paul Mc Cay, in an attempt to address the growing problem of antimicrobial resistance, developed a range of non-antibiotic antimicrobial technologies.",,5034466,EUR,5779785
Orbsen Therapeutics,https://www.crunchbase.com/organization/orbsen-therapeutics,"Alternative Medicine, Biotechnology, Health Care, Therapeutics","Galway, Galway, Ireland",Orbsen Therapeutics offers regenerative medicine company .,"107,669",,Active,2006-01-01,year,,,,,For Profit,https://orbsentherapeutics.com/,"Orbsen Therapeutics Limited is a leading company in the development of regenerative medicine therapies across a range of diseases and medical conditions. Formed in 2006 as a spin out from Ireland’s Regenerative Medicine Institute (REMEDI), Orbsen has since developed proprietary technologies focused on the isolation of pure and defined stromal cells. Headed by some of the world’s most prominent scientists in the field of regenerative medicine, Orbsen Therapeutics is headquartered on campus at NUI Galway, operating out of the Orbsen Building, which also houses REMEDI’s state-of-the-art GMP facility. Their offices have beautiful views overlooking Lough Corrib, which in ancient times was called Lough Orbsen, thus their company name.",,1257491,USD,1257491
Atrian Medical,https://www.crunchbase.com/organization/atrian-medical,"Biotechnology, Medical Device","Galway, Galway, Ireland",Atrian Medical is an Irish medical device company.,"110,782",,Active,2017-01-01,year,,,,,For Profit,http://www.atrianmedical.com/,"AtriAN is commercializing technology created at Mayo Clinic in the US. AtriAN is an Irish Medical Device company based in Galway--A powerful and prolific hub for medical devices.AtriAN uses a gentle energy, micro Pulsed Electric Fields (mPEF) to only ablate hyperactivity. The other tissues such as the myocardium are spared.",Seed,2300000,EUR,2564895
EmeraMed,https://www.crunchbase.com/organization/emeramed,"Biotechnology, Health Care, Pharmaceutical","Ranelagh, Dublin, Ireland",EmeraMed Limited is a biotechnology firm developing the metal chelator and antioxidant Irminix.,"117,634",Less than $1M,Active,2007-01-01,year,,,,,For Profit,https://emeramed.com/,"EmeraMed Limited is a privately held limited liability company (corporation) organized and headquartered in the Republic of Ireland. The Company currently operates in Ireland, Sweden, and the United States. The Company’s ownership group is primarily composed of physicians, dentists, and patients with personal experience of the product from when it was previously sold as a dietary supplement. If you are interested in learning more about the Company, please use our Contact page to request additional information.",,3667656,USD,3667656
GlowDx,https://www.crunchbase.com/organization/glowdx,"Biotechnology, Health Care, Health Diagnostics, Medical Device","Galway, Galway, Ireland",GlowDx is a molecular diagnostics company focused on democratising access to molecular testing.,"122,736",Less than $1M,Active,2015-01-01,year,,,,,For Profit,http://glowdx.com/,"GlowDx is decentralising molecular testing through point-of-care testing using a novel molecular technology. This enables local access, reducing both the economic and disease burden of patients.",Seed,730903,USD,730903
Cellix Limited,https://www.crunchbase.com/organization/cellix-limited,"Biotechnology, Manufacturing, Medical","Dublin, Dublin, Ireland","Cellix develops, manufactures, and sells microfluidics pumping solutions, consumable biochips, software, and automated solutions.","127,280",Less than $1M,Active,2004-01-01,year,,,,,For Profit,https://www.wearecellix.com//,"Cellix develops, manufactures, and sells microfluidicВ pumping solutions, consumable biochips, software and automated solutions for applications in cell biology, microfluidics and nanofluidics, physics, chemistry, cell and particle studies. Customers include biology laboratories in academia, government laboratories and the pharmaceutical and biotechnology industry worldwide.",Seed,1921690,EUR,2232446
MaREI,https://www.crunchbase.com/organization/marei,"Biotechnology, Education, Energy, Environmental Engineering, Marine Technology, Renewable Energy","Ringaskiddy, Cork, Ireland","MaREI is a marine and energy-based research, development and innovation hub","127,764",$10M to $50M,Active,2013-01-01,year,,,,,For Profit,http://marei.ie/,"MaREI is the marine and renewable energy research, development and innovation Centre supported by Science Foundation Ireland. It combines the expertise of a wide range of research groups and industry partners, with the shared mission of solving the main scientific, technical and socio-economic challenges across the marine and renewable energy sectors.  MaREI is coordinated by the Environmental Research Institute (ERI) at University College Cork and has over 200 researchers working across 6 academic institutions collaborating with over 45 industry partners.",,4400000,EUR,5160352
Shire,https://www.crunchbase.com/organization/shire,"Biopharma, Biotechnology, Genetics, Health Care, Therapeutics, Wellness","Dublin, Dublin, Ireland",Shire biotechnology company that focuses on serving people with rare diseases.,"138,358",$10B+,Closed,1986-01-01,year,2003-01-10,day,,none,For Profit,http://www.shire.com,"Shire is the leading global biotechnology company focused on serving people with rare diseases. They have a global sales and marketing infrastructure with a broad portfolio of products and direct marketing capability in the US, Canada, UK, Republic of Ireland, France, Germany, Italy and Spain. At Shire, the company ground everything they do in their purpose of enabling people with life altering conditions to lead better lives. The company's patient and customer focused culture encourages employees to embrace innovation and challenge the status quo through respectful and inclusive engagement with colleagues.  Honesty and transparency are inherent in all that we do as we work with a high sense of urgency to become a leading global biotech delivering innovative therapies to patients with rare diseases and other specialty conditions.  We foster an environment where leaders are positive, accountable, results driven and great people managers.  Our employees own their development in partnership with their manager, understand and leverage their strengths, bring their whole selves to work, and like the leaders they are expected to eventually become, share the essential traits of positive, accountable and results driven.  Our non-hierarchical structure and clear reporting lines enable quick decision making, nimble execution and the opportunity for employees to enjoy the work and grow to their fullest potential.  The company is committed to recruit, develop and retain top talent who take a responsible and ethical approach to all that we do and who want to make a difference in the lives of patients across the globe.",M&A,,USD,
Brandon Bioscience,https://www.crunchbase.com/organization/brandon-bioscience,"Agriculture, Biotechnology, Farming","Tralee, Kerry, Ireland",Brandon Bioscience is focused on creating crop solutions derived from the marine algae Ascophyllum nodosum.,"140,884",,Active,2013-05-01,month,,,,,For Profit,http://www.brandonbioscience.com,Brandon Bioscience is focused on creating crop solutions derived from the marine algae Ascophyllum nodosum. Utilising its PSI Technology it has developed a suite of products used by 000’s of growers in more than 36 countries to improve yield and quality of crops. Brandon Bioscience has been helping growers increase the yield potential of their crops since its foundation. ,,1010468,EUR,1089876
PLANTEDIT,https://www.crunchbase.com/organization/plantedit,"Agriculture, Biotechnology, Consumer","Cork, Cork, Ireland","PLANTEDIT is to produce non-transgenic, regulatory free, sustainable, consumer oriented genome edited plant products.","144,718",Less than $1M,Active,2017-04-04,day,,,,,For Profit,http://plantedit.com/,"PLANTeDIT is a biotech company dedicated to use patented next generation genome editing tools  CRISPR/Cas9 RNPs® from Toolgen. The company's mission is to produce non-transgenic, regulatory free, sustainable, consumer oriented genome edited plant products.",Seed,100000,USD,100000
Covidien,https://www.crunchbase.com/organization/covidien,"Biotechnology, Electronics, Health Care, Medical","Dublin, Dublin, Ireland",Global Healthcare Products Leader,"145,635",$10M to $50M,Closed,2007-01-01,year,2007-06-22,day,,none,For Profit,http://www.covidien.com,"Covidien plc engages in the development, manufacture, and sale of healthcare products for use in clinical and home settings. Segments The company operates its businesses through four segments:  Medical Devices includes the development, manufacture and sale of endomechanical instruments, soft tissue repair products, energy devices, oximetry and monitoring products, airway and ventilation products, vascular devices, SharpSafety products, clinical care products and other medical device products;  Imaging Solutions includes the development, manufacture and marketing of radiopharmaceuticals and contrast products;  Pharmaceutical Products includes the development, manufacture and distribution of dosage pharmaceuticals and active pharmaceutical ingredients; and Medical Supplies includes the development, manufacture and sale of nursing care products, medical surgical products and original equipment manufacturer products (OEM).   The Medical Device segment develops, manufactures and sells an array of products which the company categorizes in the following product groups:   - Endomechanical Instrumentsâ includes its laparoscopic instruments and surgical staplers.   - Soft Tissue Repair Productsâ includes its sutures, mesh and biosurgery products.   - Energy Devicesâ includes its vessel sealing, electrosurgical and ablation products and related capital equipment. Oximetry and Monitoring Productsâ includes its sensors, monitors and temperature management products. Airway and Ventilation Productsâ€”includes its airway, ventilator, breathing systems, sleep and inhalation therapy products. Vascular Devicesâ ”includes its compression and vascular therapy products. SharpSafety Productsâ includes its needles, syringes and sharps disposable products. Clinical Care Productsâ includes its urology, enteral feeding and other advanced woundcare products.",M&A,,,
Equinome,https://www.crunchbase.com/organization/equinome,"Biotechnology, Genetics, Innovation Management, Search Engine","Dublin, Dublin, Ireland",Genomic selection tools to thoroughbred industry to improve breeding and training decisions,"147,124",$1M to $10M,Closed,2009-05-01,day,2015-12-18,day,2015-12-18,day,For Profit,http://www.equinome.com/,"Equinome, a spin out from UCD was incorporated in May 2009. The technology was developed in Dr. Emmeline Hill’s laboratory in UCD. Equinome is a world leader in the development and provision of genomic selection tools for the bloodstock and racing industry. The product, ’The Speed Gene test‘ genetically identifies (through a blood test) whether a racehorse will be more suited as a short, medium or long distance runner. It will influence the breeding strategies of farms who will select certain mares and stallions to produce progeny with desired genetic profiles for particular racing distances. The company was co-founded by Dr. Hill and Mr. Jim Bolger, the renowned Irish horse breeder. Still in its first year of operation, Equinome has already secured customers in Ireland, UK, France, USA, Australia, New Zealand and Singapore.",M&A,2300000,EUR,2574075
OmniSpirant,https://www.crunchbase.com/organization/omnispirant,"Biotechnology, Medical","Tipperary, Tipperary, Ireland",OmniSpirant develops regenerative gene therapies with the potential to transform respiratory medicine.,"150,654",,Active,2016-01-01,year,,,,,For Profit,https://www.omnispirant.com/,OmniSpirant develops regenerative gene therapies with the potential to transform respiratory medicine.,,71429,EUR,81868
Oncomark,https://www.crunchbase.com/organization/oncomark,"Biotechnology, Health Diagnostics, Medical","Dublin, Dublin, Ireland",OncoMark is an Irish diagnostics company dedicated to develop superior tests for cancer patient stratification.,"156,099",$1M to $10M,Active,2007-01-01,year,2021-12-16,day,,,For Profit,http://www.oncomark.com,"OncoMark is a UCD spin-out that develops companion diagnostic tests to support cancer drug development. Companion diagnostics allow pharmaceutical companies to select patients for which a drug may be particularly effective (patient stratification). The test can also be used during clinical trials to help reduce the numbers of patients required to complete a clinical trial and its duration, while also increasing the likelihood that the trial will be successful. The end result is improved outcome for cancer patients. The company has a portfolio of diagnostic tests in development, covering some of the key cancer types (breast, colorectal, prostate, melanoma), supported by €3.9m in EU R&D funding. There are currently 12 employees funded through 6 grants. The company was founded by Prof. William Gallagher in UCD and is led by Dr. Mairin Rafferty, the CEO/COO. The company has a strong advisory board, which includes Prof. John Crown and Prof. Bryan Hennessy.",M&A,4851250,EUR,5304335
Milis Bio,https://www.crunchbase.com/organization/milis-bio,"Biopharma, Biotechnology, Health Care","Cork, Cork, Ireland",MilisBio is developing a sugar substitute from protein that will satiate Their cravings without harming their health.,"158,636",Less than $1M,Active,2016-01-01,year,,,,,For Profit,http://www.milisbio.com/,"MilisBio is developing a sugar substitute from protein that will satiate their cravings without harming their health. There is currently no widely available sweetener without at least suspected associated health concerns. In time they intend to apply the same method of protein design to other flavours such as saltiness without salt, bitter taste blockers for medicines and so on.",Seed,71429,EUR,85652
T.E. Laboratories (TelLab),https://www.crunchbase.com/organization/t-e-laboratories-tellab,"Biotechnology, Chemical","Tullow, Carlow, Ireland",TelLab is a science and technology-focused company.,"166,559",,Active,1991-01-01,year,,,,,For Profit,http://tellab.ie/,"TelLab provides custom chemicals for pharmaceutical manufacturers, own-label chemical distributors, food and beverage companies, electronics and technology firms, industrial manufacturers, regulatory agencies, hospitals, and hospital labs.",,1000000,EUR,1109250
Serosep,https://www.crunchbase.com/organization/serosep,"Biotechnology, Manufacturing, Medical","Limerick, Limerick, Ireland",Serosep is a manufacturer and a distributor of laboratory diagnostic solutions.,"169,771",Less than $1M,Active,1997-01-01,year,,,,,For Profit,http://www.serosep.com/,"Serosep is a manufacturer and a distributor of laboratory diagnostic solutions. Serosep Limited is founded in Limerick Ireland. Serosep begins life as distributor of laboratory diagnostic products. The manufacture of HistoPot®, Biopsy Fixation Solutions for Histopathology begins. Precision water chemistry reagents are launched. Development of EnterBio® faecal/stool pathogen test kit for bacteria begins.",,71429,EUR,87649
Polypico,https://www.crunchbase.com/organization/poly-pico,"Biotechnology, Life Science, Medical Device, Nanotechnology","Cork, Cork, Ireland",Polypico Micro-drop dispensing technologies enables non-contact drop-on-demand ultra-high accuracy dispensing of biomaterials and fluids.,"178,868",Less than $1M,Active,2012-01-01,year,,,,,For Profit,http://www.polypico.com/,"Poly-Pico Ltd was established to commercialise a technology based on 5 years of research in the University of Limerick. Poly-Pico Technologies Ltd. is a provider of innovative fluid dispensing technology based in Cork, Ireland. The privately owned company designs, and manufactures, fluid dispensing solutions for both Life Science and Industrial applications. PolyPico Solutions are used by some of the world’s leading scientists at NASA, Berkeley, Harvard, Stanford, Imperial College London, and many more. Now one of the world’s leading microdispensing specialists, we continue to invest heavily in R&D, discovering new innovations in liquid handling, with sustained breakthroughs in areas such as contactless biology including levitating microdrops in free space; mixing and transporting microdrops in free space; and printing 2D patterns of microdrops with no moving parts. PolyPico’s core platform technology is based on a innovations in non-contact ultra low volume acoustic dispensing. This platform technology brings new features, benefits and possibilities to applications where precision low volume fluid dispensing is required. PolyPico are focused on revolutionising the way bio-materials and other liquids are printed and dispensed. Their versatile technology combats challenges such as: cross-contamination; dispenser clogging; wastage due to minimum usable volumes; and system complexity, through the use of simple disposable dispensing cartridges. Their multidisciplinary team have a broad range of expertise in areas such as: micro-fluidics; electronics; software development; mechanical engineering; physics; business development and bio-technology. PolyPico offer both standard and customised solution and services for the Life Science and Industrial applications. They invite you to contact PolyPico and learn how these innovations can help you.",,71429,EUR,81868
Elan Pharmaceuticals,https://www.crunchbase.com/organization/elan-pharmaceuticals,"Biotechnology, Health Care, Manufacturing","Dublin, Dublin, Ireland","Elan Pharmaceuticals, Inc. is an Ireland-based neuroscience-based technology company that develops pharmaceutical products.","178,938",,Active,1986-01-01,year,,,,,For Profit,http://www.elan.com  ,"Elan Pharmaceuticals, Inc. is an Ireland-based neuroscience-based technology company that engages in the research and development, and the sale of pharmaceutical products. The company was founded in 1986 and is based in South San Francisco, California. The company discovers, develops, manufactures and markets therapies for neurodegenerative diseases, autoimmune diseases, and severe pain. All the drugs, manufactured by the company are delivered to broad range of pharmaceutical companies, ranging from large global organizations to development stage companies. The company through its drug technologies has developed improved formulations of 35 products that were launched in over 100 countries. The company also markets its product, TYSABRI in United States, the European Union, Switzerland, Canada, and Australia. The company has its R&D, marketing and manufacturing located in Ireland and the U.S. Elan is headquartered in Dublin, Ireland. Elan Pharmaceuticals, Inc was acquired by Perrigo Co. (PRGO), a U.S. maker of over-the-counter medicines, in 2013 for $8.6 billion, gaining a low-tax base for international expansion.",,,,
Inflection Biosciences,https://www.crunchbase.com/organization/inflection-biosciences,"Biotechnology, Life Science, Medical, Pharmaceutical","Blackrock, Dublin, Ireland",Inflection Biosciences is a company that develops small-molecule therapeutics for the treatment of cancer.,"183,325",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,http://www.inflectionbio.com,"Inflection Biosciences is an early stage, drug development company with a focus on developing innovative small molecule therapeutics that address major unmet needs in cancer. With bases in Dublin and London, the company is dedicated to identifying excellent early stage cancer research from academic institutes and companies around the world. Inflection Biosciences will use its expertise to progress the most promising programs through pre-clinical and early clinical stages, partnering with larger. pharma for later stage clinical development and commercialisation. The company’s founders, including CEO Darren Cunningham and Director of R&D Dr. Michael O’Neill, bring over 60 years of industry experience along with access to a global network of potential partners and service providers.",Seed,738435,USD,738435
GlycoSeLect,https://www.crunchbase.com/organization/glycoselect,"Biotechnology, Life Science, Medical","Dublin, Dublin, Ireland",GlycoSeLect specializes in the development of technology to separate glycoproteins for biopharmaceutical product analysis & manufacture.,"193,143",Less than $1M,Active,2013-10-01,day,,,,,For Profit,http://www.glycoselect.com,"GlycoSeLect specialises in the development and production of Recombinant Prokaryotic Lectins (RPLs), enhanced tools for the analysis and selective purification of glycosylated biomolecules. RPLs have a broad spectrum of applications across the life sciences in: - Basic R&D – Glycobiology & Glycoproteomics. - Biomarker Discover & Biomedical Diagnostics. - The Biopharmaceutical Industry. - Vaccines - Cosmetics GlycoSeLect's Recombinant Prokaryotic Lectins (RPLs) present significant advantages over existing commercially available lectins products including:      - Simplified, rapid & cost effective production through recombinant expression in Escherichia coli. - High purity & consistent performance. - Genetically enhanced glycan binding properties (specificity & affinity). - Scalable production facilitating utilization for large scale applications.",Seed,450000,EUR,529203
Epona Biotech,https://www.crunchbase.com/organization/epona-biotech-2,"Alumni, Biotechnology, Health Care, Medical","Sligo, Sligo, Ireland",A high-value animal health monitoring system for early detection of disease and illness.,"194,796",,Active,2008-01-01,year,,,,,For Profit,http://www.eponabiotec.com/,A high-value animal health monitoring system for early detection of disease and illness.,Seed,12500,USD,12500
Seroba Life Sciences,https://www.crunchbase.com/organization/seroba-life-sciences,"Biotechnology, Financial Services, Health Care, Venture Capital","Dublin, Dublin, Ireland","Seroba is a life sciences venture capital firm, focused on investing in breakthrough healthcare technologies.","195,064",,Active,2009-01-01,year,,,,,For Profit,http://www.seroba-lifesciences.com/,"Seroba is a life sciences venture capital firm, focused on investing in breakthrough healthcare technologies that promise to improve lives and make a difference worldwide. Headquartered in Ireland, the firm works with some of the world’s best entrepreneurs developing innovative medical devices, diagnostics, and therapeutic drugs. It funds new healthcare opportunities through key value-adding stages, assisting its invested companies from inception through development and clinical evaluation, the generation of intellectual property, regulatory approvals and market launch, and partnering with leading pharmaceutical or medtech companies. The Seroba team combines in-depth scientific and medical knowledge with broad regulatory and commercial expertise. They are known for patience, understanding, commitment and passion, well-demonstrated by the caliber of entrepreneurs they back, and an overriding focus on delivering improvements to people's lives and value to their stakeholders.",,,,
AMBER,https://www.crunchbase.com/organization/amber-2,"Advanced Materials, Biotechnology","Dublin, Dublin, Ireland",Advanced Materials and BioEngineering Research is a Science Foundation Ireland.,"201,139",$10M to $50M,Active,1990-01-01,day,,,,,For Profit,http://ambercentre.ie/,"AMBER (Advanced Materials and BioEngineering Research) is a Science Foundation Ireland funded center that provides a partnership between leading researchers in material science and industry. It is jointly hosted in Trinity College Dublin (TCD) by CRANN and the Trinity Center for Bioengineering (TCBE), in collaboration with University College Cork and the Royal College of Surgeons in Ireland (RCSI). The center delivers internationally leading materials research that is industrially and clinically informed with outputs including new discoveries and devices in ICT, medical device and industrial technology sectors. AMBER has a strong emphasis on linking industry to research programs and the aim of the center is to develop products that directly impact everyone’s quality of life such as the development of the next generation computer chips and new medical implants and pharmaceuticals that will improve patient care.",,1650000,EUR,2173607
