Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Transition Therapeutics,https://www.crunchbase.com/organization/transition-therapeutics,"Biopharma, Biotechnology, Therapeutics","Toronto, Ontario, Canada",Transition Therapeutics is a biopharmaceutical company developing novel therapeutics for disease indications with large markets.,"114,129",Less than $1M,Closed,1987-01-01,year,2007-08-31,day,2016-08-31,day,For Profit,http://transitiontherapeutics.com,"Transition is a biopharmaceutical company, developing novel therapeutics for disease indications with large markets. Transition's lead products include ELND005 for the treatment of Alzheimer's disease and TT223 for the treatment of diabetes. Transition has an emerging pipeline of preclinical drug candidates acquired externally and developed internally using its proprietary drug discovery engine.",M&A,41800000,USD,41800000
Quest PharmaTech,https://www.crunchbase.com/organization/quest-pharmatech,"Biotechnology, Health Care, Medical, Pharmaceutical","Edmonton, Alberta, Canada",Quest PharmaTech is a pharmaceutical company that is developing antibody-based immunotherapeutic products for cancer.,"132,109",$1M to $10M,Active,1996-01-01,year,2000-09-29,day,,,For Profit,http://www.questpharmatech.com/,"Quest PharmaTech is a Canadian-based pharmaceutical company developing products to improve the quality of life. The Company through its subsidiary, OncoQuest is developing antibody-based immunotherapeutic products for cancer. In addition, the Company owns the Photodynamic Therapy technology for oncology and dermatology applications.",IPO,360000,USD,360000
Microbix Biosystems,https://www.crunchbase.com/organization/microbix-biosystems,"Biotechnology, Health Diagnostics, Manufacturing","Toronto, Ontario, Canada",Microbix Biosystems develops biological products and technologies primarily for the diagnostics market.,"133,410",$1M to $10M,Active,1988-01-01,day,1992-10-23,day,,,For Profit,http://microbix.com,"Watline Avenue | Microbix Biosystems Inc. Microbix Biosystems Inc. develops biological products and technologies. The Company was founded in 1988 as a producer of Infectious Disease Antigens, primarily for the diagnostics market. The Company invests in the virology business to build capacity and develop new products to address emerging market opportunities, while enhancing manufacturing and laboratory capabilities and technologies. Building on expertise in virology and protein biochemistry, the Company developed a pipeline of selected biological technologies including VIRUSMAX (Influenza Virus Yield Enhancement Technology), LumiSort™ (Semen Sexing Technology) and the thrombolytic drug, Kinlytic® (Urokinase). Funded by income from the antigen business, the pipeline products take aim at large market opportunities. With Microbix’ core competencies in the Infectious Disease Antigen business, including cell culture, molecular biology, and a GMP quality system, the pipeline products build on Microbix’ strength.",IPO,2132417,USD,2132417
Altasciences,https://www.crunchbase.com/organization/altasciences,"Biotechnology, Health Care, Medical Device, Wellness","Laval, Quebec, Canada",Altasciences is a early phase clinical research organization (CRO).,"135,759",,Active,1976-01-01,year,2021-02-23,day,,,For Profit,http://www.altasciences.com,"Altasciences is a forward-thinking, mid-sized contract research organization offering pharmaceutical and biotechnology companies a proven, flexible approach to preclinical and clinical pharmacology studies, including formulation, manufacturing, and analytical services. Altasciences has been partnering with sponsors to help support educated, faster, and more complete early drug development decisions. Altasciences’ integrated, full-service solutions include preclinical safety testing, clinical pharmacology and proof of concept, bioanalysis, program management, medical writing, biostatistics, clinical monitoring, and data management, all customizable to specific sponsor requirements. Altasciences helps sponsors get better drugs to the people who need them, faster.",M&A,6700000,USD,6700000
Prairie Plant Systems,https://www.crunchbase.com/organization/prairie-plant-systems,"Agriculture, Biopharma, Biotechnology, Cannabis, Manufacturing, Medical","Saskatoon, Saskatchewan, Canada",Prairie Plant Systems Inc. (PPS) is a biotechnology company with Canadian and US facilities dedicated to the principle of manufacturing.,"141,161",$1M to $10M,Closed,1988-01-01,year,,,,none,For Profit,http://prairieplant.com,"Prairie Plant Systems Inc. (PPS) is a privately held biotechnology company with Canadian and US subsidiary companies dedicated to biopharmaceuticals, agricultural and environmental products, services and research.",,6471000,USD,6471000
Abattis Bioceuticals,https://www.crunchbase.com/organization/abattis-bioceuticals,"Biotechnology, Health Care, Medical","Vancouver, British Columbia, Canada",Abattis Bioceuticals is a biotechnology life sciences company developing health solutions for chronic illnesses in humans and animals.,"172,970",Less than $1M,Active,1997-09-29,day,2010-12-31,day,,,For Profit,http://abattis.com,"Abattis Bioceuticals Corporation is a specialty bio-technology life sciences company that has acquired intellectual property, conducts research, and works to develop proprietary health and wellness solutions that address chronic illnesses and disease in animals and humans through proprietary and patent pending formulations. The Company has identified targeted channels to market and license proprietary patent pending products throughout the world. http://www.abattis.com/s/news.asp?ReportID=692690 SEDAR Filings: http://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00011477",IPO,400988,USD,400988
ImpoPharma,https://www.crunchbase.com/organization/impopharma,"Biotechnology, Health Care, Medical","Concord, Ontario, Canada",Impopharmas drug development expertise means new product opportunities for its clients.,"176,117",,Closed,1996-01-01,year,2020-01-07,day,2020-01-07,day,For Profit,http://www.impopharma.com,"Impopharma offers comprehensive drug product formulation and process development, as well as wide-ranging analytical testing services to the pharmaceutical industry, specializing in nasal and pulmonary drug products.",M&A,7000000,USD,7000000
Multi-Health Systems,https://www.crunchbase.com/organization/multi-health-systems,"Biotechnology, Health Care, Information Technology, Publishing","Toronto, Ontario, Canada",Multi-Health Systems operates as a developer of innovative scientific technology solutions.,"177,959",Less than $1M,Active,1983-01-01,year,,,,,For Profit,https://www.mhs.com/,"Multi-Health Systems is a developer of innovative scientific technology solutions for measuring and predicting human performance, including the most widely used risk/needs assessments. MHS publishes many of the best and most innovative assessments in the public safety market. These assessments are rigorous in their science, highly functional, and are also accessible regardless of a user's level of education.",,,,
Alimentiv Health Trust,https://www.crunchbase.com/organization/alimentiv-health-trust,"Biotechnology, Clinical Trials, Consulting, Health Care, Pharmaceutical, Precision Medicine","London, Ontario, Canada","Alimentiv Health Trust provides clinical trials, central image management, and precision medicine services to the pharmaceutical industry.","187,549",$50M to $100M,Active,1986-01-01,year,,,,,For Profit,https://alimentiv.com/,"Alimentiv Health Trust provides clinical trials, central image management, and precision medicine services to the pharmaceutical and biotechnology industries.",,,,
Medisys Health Group,https://www.crunchbase.com/organization/medisys-health-group,"Biotechnology, Health Care","Montreal, Quebec, Canada",Medisys is a pioneer in preventive healthcare and has been delivering innovative solutions aimed at improving the health and profitability,"189,143",$1M to $10M,Active,1987-01-01,year,2018-08-20,day,,,For Profit,http://www.medisys.ca,"Medisys is a pioneer in preventive healthcare and has been delivering innovative solutions aimed at improving the health and profitability of Canadian corporations for 25 years. Through its comprehensive suite of services, which include preventive health assessments, occupational health services and employee wellness programs, Medisys provides corporations proven strategies to reduce healthcare costs, attract and retain talent, mitigate corporate risk and increase employee engagement. Medisys is unique in its ability to design and implement customized solutions via its Canada-wide footprint.",M&A,,USD,
Pyng Medical,https://www.crunchbase.com/organization/pyng-medical,"Biotechnology, Health Care, Hospital, Medical Device","Richmond Hill, Ontario, Canada",Pyng Medical develops trauma and resuscitation products for the health care industry.,"189,375",$1M to $10M,Closed,1998-01-01,year,2000-09-29,day,,none,For Profit,http://pyng.com,"Pyng Medical develops trauma and resuscitation products for the health care industry. The company is committed to bringing award-winning, professionally preferred trauma and resuscitation products to critical care personnel around the world, helping them respond and treat patients faster and more effectively. Its portfolio is diverse, with solutions in the fields of vascular and interventional access, surgical, anesthesia, cardiac care, urology, emergency medicine, and respiratory care. Pyng Medical is now part of Teleflex.",M&A,1463520,USD,1463520
Atrium Innovations,https://www.crunchbase.com/organization/atrium-innovations,"Biotechnology, Life Science, Manufacturing","Westmount, Quebec, Canada","Atrium Innovations specializes in the development, manufacturing, and commercialization of innovative,","191,417",,Active,1999-01-01,year,2017-12-05,day,,,For Profit,http://atrium-innovations.com,"Atrium Innovations Inc. (TSX: ATB) is a globally recognized leader in the development, manufacturing, and commercialization of innovative, science-based natural health products which are distributed in more than 35 countries. The Company owns healthcare practitioner and specialized retail product brands that are at the forefront of science, innovation and education. Atrium has over 1,300 employees and operates seven manufacturing facilities complying with current Good Manufacturing Practices.",M&A,,,
ACGT Corporation,https://www.crunchbase.com/organization/acgt-corporation,"Biotechnology, Health Care, Health Diagnostics, Medical","Toronto, Ontario, Canada",ACGT Corporation offers oligonucleotide synthesis and DNA sequencing services.,"197,464",,Active,1995-01-01,year,,,,,For Profit,http://www.acgtcorp.com/,"ACGT Corporation offers oligonucleotide synthesis and DNA sequencing services. It provides quality products and services to hospital and university labs and as well to companies locally, across Canada and globally. It understands its end-users and their need for technical expertise with equal emphasis on customer support.  ACGT Corporation was established in Toronto in 1995.",Seed,100000,USD,100000
Biorem Inc.,https://www.crunchbase.com/organization/biorem-inc,"Biotechnology, Manufacturing","Guelph, Ontario, Canada",Biorem is a pioneer environmental biotechnology company.,"201,063",,Active,1991-01-01,year,2005-04-28,day,,,For Profit,http://www.biorem.biz,"Biorem is a pioneer environmental biotechnology company that designs, manufactures and distributes a comprehensive line of high-efficiency air emissions control systems used to eliminate odors, volatile organic compounds (VOCs), and hazardous air pollutants (HAPs). We offer a selection of products that can be tailored to suit application specific requirements. Biorem ensures optimized long-term performance on every application by custom-designing the solution to meet the individual needs of our clients. With sales and manufacturing offices across the continents, dedicated research facilities, analytical and microbial laboratories, worldwide sales representative network, and a dedicated service division, Biorem has the resources available to ensure that your project is handled promptly and professionally from conception to completion. With the largest installation base of it’s kind in the world, continued extensive research efforts, and over 25 years of experience, Biorem not only offers state of the art technology-based products – but also peace of mind for municipalities, industrial companies and their surrounding communities.",M&A,4135000,USD,4135000
Axxess Pharma,https://www.crunchbase.com/organization/axxess-pharma,"Biotechnology, Pharmaceutical, Therapeutics","Markham, Ontario, Canada","Axxess Pharma is a pharmaceutical company offering dermatological, therapeutic nutritional, pain management and diagnostic products.","211,079",,Closed,1997-01-01,year,,,,none,For Profit,http://www.axxesspharma.com,"Axxess Pharma Inc., a pharmaceutical company, engages in the marketing and distribution of various pharmaceutical products and diagnostic medical devices in Canada and internationally. The company distributes dermatological, therapeutic nutritional, pain management, and diagnostic products. Its principal product line includes Britical, Gravergol, Lactrase, Somnol, Triferexx, Urasal, Axspaz, Vivol, Hydraxx, Kemsol, Soropon, Amersol, Bactalase, Monurol, and Zynol, as well as skin care products. Axxess Pharma Inc. distributes its products through physicians, hospitals, government and defense institutions, and pharmacies. The company was founded in 1997 and is headquartered in Markham, Canada.",,2000000,USD,2000000
Bioriginal Food & Science Corp,https://www.crunchbase.com/organization/bioriginal-food-science-corp,"Biotechnology, Health Care, Nutraceutical","Saskatoon, Saskatchewan, Canada",Bioriginal is a global leader in delivering complete omega solutions to the Food and Nutraceutical industries,"227,388",$10M to $50M,Active,1993-01-01,year,2014-10-08,day,,,For Profit,http://bioriginal.com.,"Bioriginal is a global leader in delivering complete omega solutions to the Food and Nutraceutical industries. With over 20 years of global expertise in both plant and marine-based omegas, Bioriginal has carved out a niche by scientifically combining ingredients from all over the world, directly from the source, to create unique and efficacious solutions. Bioriginal is passionate about omegas and the health benefits they provide, discovering, anticipating trends and pioneering within the omega space since 1993. Bioriginal has developed proprietary methods and systems to provide customized turnkey solutions for its customers that help them compete in a highly competitive space.",M&A,,,
Response Biomedical,https://www.crunchbase.com/organization/response-biomedical,"Biotechnology, Health Diagnostics, Manufacturing","Vancouver, British Columbia, Canada","Response Biomedical develops, manufactures and markets rapid on-site diagnostic tests.","227,609",$10M to $50M,Active,1992-01-01,day,2003-12-01,day,,,For Profit,http://responsebio.com,"Response Biomedical Corp. (""Response"") (TSX: RBM, OTCBB: RPBIF) develops, manufactures and markets rapid on-site diagnostic tests at its world class manufacturing facility in Vancouver, Canada, for use on the RAMP® Platform. The RAMP® Platform is sold worldwide and includes a variety of testing applications in the clinical, infectious disease, biodefense and environmental arenas. The RAMP® Platform provides laboratory quality results with the speed, precision and accuracy that many hospitals expect of their central lab systems. It is ideally suited for both point of care testing and laboratory use.",M&A,21665600,USD,21665600
Matrix Asset Management,https://www.crunchbase.com/organization/matrix-asset-management,"Asset Management, Biotechnology, Venture Capital","Vancouver, British Columbia, Canada",Matrix Asset Management is a Vancouver-based venture capital firm specializing in early stage investments.,"238,778",,Closed,1998-01-01,year,,,,none,For Profit,http://www.matrixasset.ca,"Matrix Asset Management is a wealth management company that provides its services for individual and institutional investors across Canada. Matrix Asset Management has three divisions: GrowthWorks Capital Ltd, a venture capital firm; Matrix Funds Management Inc; and SEAMARK Asset Management Ltd. Matrix Asset Management was founded in 1998 and is based in Vancouver, British Columbia.",,362250,USD,362250
CO2 Solutions,https://www.crunchbase.com/organization/co2-solutions,"Biotechnology, Carbon Capture","Quebec, Quebec, Canada",Nature's Power for Carbon Capture / La puissance de la nature pour la capture du carbone.,"242,448",$1M to $10M,Active,1997-01-01,year,2018-02-28,day,,,For Profit,http://www.co2solutions.com/en," CO2 Solutions Inc. is a leading innovator in the field of enzyme enabled carbon capture and is actively working to validate at pilot scale and commercialize its technology for power plants and other large stationary sources of carbon pollution. In this process, CO2 Solutions has built an extensive portfolio of issued and pending patents covering the use of the enzyme, carbonic anhydrase, or analogues thereof, for post-combustion carbon capture, including the kinetic enhancement of low-energy amine, amino acids, and carbonate solutions for efficient CO2 absorption and regeneration.",IPO,,,
Semex Alliance,https://www.crunchbase.com/organization/semex-alliance,"Biotechnology, Lead Management, Training","Guelph, Ontario, Canada",Semex Alliance is a biotech company that develops and delivers genetic solutions.,"244,543",$50M to $100M,Active,1997-01-01,year,,,,,For Profit,https://www.semex.com,"Semex Alliance is a biotechnology company. They develop and deliver genetic solutions. Their products include dairy, beef, beef on dairy, and embryos. They provide immune genetics for disease resistance.",,,,
Medusa Medical Technologies,https://www.crunchbase.com/organization/medusa-medical-technologies,"Biotechnology, Information Technology, Medical","Halifax, Nova Scotia, Canada",Medusa Medical Technologies develops information technology solutions for the pre-hospital emergency services industry.,"246,506",$1M to $10M,Active,1996-01-01,year,2021-03-26,day,,,For Profit,http://www.medusamedical.com,"Medusa revolutionized EMS patient care documentation in the late 1990's with the introduction of Siren ePCR Suite. Today, they continue to drive ePCR technology to improve patient care with innovative solutions like hospital notification systems and real-time data communications. Siren is a complete software solution that enables paramedics to chart patient care and share information in real-time, easily manage ePCR workflow and analyze patient data. Ultimately, Siren helps agencies realize significant clinical and operational benefits to improve performance and quality.",M&A,7500000,USD,7500000
BTNX,https://www.crunchbase.com/organization/btnx,"Biopharma, Biotechnology, Health Care, Medical","Markham, Ontario, Canada",BTNX is a biotech firm that specializes in R&D and the manufacture of advanced in-vitro diagnostic tests and point-of-care diagnostics.,"249,246",$10M to $50M,Active,1998-01-01,year,,,,,For Profit,https://www.btnx.com,BTNX is a biotech firm that specializes in R&D and the manufacture of advanced in-vitro diagnostic tests and point-of-care diagnostics.,,,,
AGAT Laboratories,https://www.crunchbase.com/organization/agat-laboratories,"Biotechnology, Environmental Consulting, Health Care, Medical","Calgary, Alberta, Canada",AGAT Laboratories is a science and laboratory service provider company.,"258,916",$50M to $100M,Active,1979-01-01,year,,,,,For Profit,https://www.agatlabs.com/,,,,,
Novoheart Holdings,https://www.crunchbase.com/organization/novoheart-holdings,"Biotechnology, Health Care, Pharmaceutical","Vancouver, Alberta, Canada",Novoheart is committed to providing state-of-the-art stem cell and bioengineering approaches to revolutionize drug discovery.,"261,203",,Active,1964-01-01,year,2017-10-04,day,,,For Profit,http://www.novoheart.com/global/,"Novoheart Limited, provides, discovers and develops heart therapeutics. Novoheart's scientific team has pioneered a range of bioengineering technologies collectively known as the MyHeart platform, including first human mini-heart “novoHeart” that is capable of pumping and ejecting fluid.",IPO,,,
Héma-Québec,https://www.crunchbase.com/organization/héma-québec,"Biotechnology, Health Care, Medical, Non Profit","Saint Laurent, Quebec, Canada","Héma-Québec is an NGO that helps people to donate blood, plasma, stem cells, breast milk, cord blood and human tissues for people in need.","265,744",,Active,1998-01-01,year,,,,,For Profit,https://www.hema-quebec.qc.ca/,,,,,
Compumedics,https://www.crunchbase.com/organization/compumedics,"Biotechnology, Manufacturing, Medical, Medical Device","Victoria, British Columbia, Canada","Compumedics is a medical device company involved in the development, manufacture and commercialisation of diagnostics technology.","268,179",$10M to $50M,Active,1987-01-01,year,,,,,For Profit,http://www.compumedics.com.au,,,,,
Pharma Medica Research,https://www.crunchbase.com/organization/pharma-medica-research,"Biotechnology, Clinical Trials, Health Care, Medical, Pharmaceutical","Mississauga, Ontario, Canada",Pharma Medica Research is a contract research organization.,"270,193",$10M to $50M,Active,1998-01-01,year,,,,,For Profit,https://www.pharmamedica.com/,"Pharma Medica Research is a full-service contract research organization specialized in conducting early phase clinical trials in healthy volunteers, special and patient populations. They provide all the tools that you need to implement your clinical studies. It starts with the study design and protocol development right to the final report, including, clinical conduct, bioanalysis, clinical data management and biostatistics.",,,,
Paladin Labs,https://www.crunchbase.com/organization/paladin-labs,"Biotechnology, Health Care, Pharmaceutical","Saint Laurent, Quebec, Canada","Paladin Labs Inc., headquartered in Montreal, Canada, is a specialty pharmaceutical company focused on researching, developing, acquiring","273,395",,Active,1983-02-25,day,2003-01-07,day,,,For Profit,http://www.paladin-labs.com,"Paladin Labs Inc., headquartered in Montreal, Canada, is a specialty pharmaceutical company focused on researching, developing, acquiring or in-licensing innovative pharmaceutical products for the Canadian and world markets. With this strategy, a focused national sales team and proven marketing expertise, Paladin has evolved into one of Canada's leading specialty pharmaceutical companies. Paladin's shares trade on the Toronto Stock Exchange under the symbol PLB.",M&A,98950000,CAD,93865496
Thought Technology,https://www.crunchbase.com/organization/thought-technology,"Biotechnology, Health Care, Medical, Medical Device, Software","Montréal, Quebec, Canada",Thought Technology manufactures biofeedback and psychophysiological instrument and analyzes feeds back information in real time.,"294,935",,Active,1975-01-01,year,,,,,For Profit,http://thoughttechnology.com/,"Thought Technology manufactures biofeedback and psychophysiological instrument and analyzes feeds back information in real time. Its instrumentation not only monitors and records a wide variety of physiological and mechanical signals. The equipment is used as an essential part of many therapeutic treatments and clinical assessment protocols to treat stress related disorders as well as provide treatment for incontinence and muscle rehabilitation, including sEMG-triggered stimulation.  Thought Technology's Science Division provides equipment and software to be used in ergonomics, sports and educational applications – wherever accurate and sensitive psychophysiological monitoring and biofeedback are needed.",,,,
TRIO - Translational Research in Oncology,https://www.crunchbase.com/organization/trio-translational-research-in-oncology,"Biotechnology, Health Care, Life Science, Oncology","Edmonton, Alberta, Canada",TRIO is an academic clinical research organization that is dedicated to advancing translational cancer research.,"298,058",$1M to $10M,Active,1997-01-01,year,,,,,For Profit,http://www.trioncology.org,,,,,
Phyton Biotech,https://www.crunchbase.com/organization/phyton-biotech,"Biotechnology, Health Care, Life Science, Pharmaceutical","Delta, British Columbia, Canada",Phyton Biotech is a supplier of phytochemicals.,"315,117",,Active,1990-01-01,year,,,,,For Profit,http://www.phytonbiotech.com,"Phyton Biotech specializes in plant cell fermentation technology to create drugs that treat cancer and other diseases. Phyton Biotech produces paclitaxel and docetaxel and offers comprehensive development and manufacturing services of other plant-based molecules, extracts and recombinant products for use in the pharmaceutical, traditional Chinese medicine (TCM), cosmetic, agricultural, and food ingredient industries.",,,,
Gemin X Pharmaceuticals,https://www.crunchbase.com/organization/gemin-x-pharmaceuticals,"Biotechnology, Pharmaceutical, Therapeutics","Montréal, Quebec, Canada",Gemin X Pharmaceuticals develops and commercializes targeted cancer therapeutics to improve the lives of patients.,"316,419",$1M to $10M,Active,1998-01-01,year,2011-03-21,day,,,For Profit,http://www.geminx.com,"Gemin X Pharmaceuticals is dedicated to the discovery, development and commercialization of novel, targeted cancer therapeutics to improve the lives of patients. Gemin X's research on the Bcl-2 cell death regulation pathway has led to the discovery of GX15-070 (obatoclax), a novel small molecule that selectively reinitiates programmed cell death, or apoptosis, and may also be effective in inducing cancer cell self-digestion, or autophagy. Obatoclax has shown promising activity in both preclinical and early human clinical studies and is currently in Phase 2 clinical trials as both a single agent and combination therapy. Obatoclax has patent protection through 2025.",M&A,71259078,USD,71259078
Laporte Consultants,https://www.crunchbase.com/organization/laporte-consultants,"Biotechnology, Industrial Engineering, Professional Services","Montréal, Quebec, Canada","Laporte provides high added value engineering service to pharmaceutical, agrifood and bio industrial factories.","328,777",$50M to $100M,Active,1999-01-01,year,,,,,For Profit,https://laporteconsultants.com,,,,,
Genuine Health,https://www.crunchbase.com/organization/genuine-health,"Biotechnology, Energy, Fitness, Health Care","Toronto, Ontario, Canada",A proudly certified B Corporation that develops researched-based natural health supplements to help nourish your body.,"331,956",$10M to $50M,Active,1986-01-01,year,,,,,For Profit,http://www.genuinehealth.com/,"Genuine Health is your destination for health, happiness and all things natural. We believe in more energy for work and play and healthy glowing skin. We believe in the power of 21 days. And in a healthy planet. We believe in facing your fears and following your heart. We believe in clinical research. We believe in daily exercise, a balanced diet, deep, long breaths and laughing often. We believe in health and happiness for life.",,,,
Diagnostics Biochem Canada,https://www.crunchbase.com/organization/diagnostics-biochem-canada,"3D Printing, Biotechnology, Health Care, Manufacturing, Medical","London, Ontario, Canada",Diagnostics Biochem Canada is a manufacturer of In Vitro Diagnositc Elisa and Lia Test Kits.,"333,626",,Active,1973-01-01,year,,,,,For Profit,http://dbc-labs.com,,,,,
Dragon Pharmaceuticals,https://www.crunchbase.com/organization/dragon-pharmaceuticals,"Biotechnology, Health Care, Pharmaceutical","Vancouver, Alberta, Canada",Dragon Pharmaceuticals is a biotech company that develops steroid drugs for the athletic community.,"334,269",$1M to $10M,Active,1998-09-01,month,,,,,For Profit,https://www.dragonpharmaceuticals.com,,,,,
Iogen,https://www.crunchbase.com/organization/iogen,"Biofuel, Biotechnology","Ottawa, Ontario, Canada","Iogen creates technology to render agricultural residues and other organic waste clean burning, renewable cellulosic biofuels.","355,444",,Active,1974-01-01,year,,,,,For Profit,http://iogen.com/,"Iogen creates technology to render agricultural residues and other organic waste clean burning, renewable cellulosic biofuels. The company is the first to use contemporary ""enzymatic hydrolysis"" technology for commercial production of cellulosic ethanol for field experiments.",,,USD,
KABS Pharmaceutical Services,https://www.crunchbase.com/organization/kabs-pharmaceutical-services,"Biotechnology, Health Care, Manufacturing, Medical, Pharmaceutical","Saint-hubert, Quebec, Canada",KABS Pharmaceutical Services is a healthcare based pharmaceutical agency providing clinical development to manufacturing clinical supplies.,"356,220",$10M to $50M,Active,1997-01-01,year,,,,,For Profit,https://kabs.com,,,,,
GrowSafe Systems,https://www.crunchbase.com/organization/growsafe-systems,"Biotechnology, Farming, Information Technology","Calgary, Alberta, Canada",GrowSafe is apply science and technology to improve animal well being and farm profitability.,"359,681",$1M to $10M,Active,1990-01-01,year,,,,,For Profit,http://www.growsafe.com,"GrowSafe is apply science and technology to improve animal well being and farm profitability. Its data acquisition technology continuously measures individual animal bio-metric data, environmental inputs from the farm along with automatic integration of external data sources and sensors. Using edge analytics millions of data points are analyzed and processed daily through our predictive ‘thinking’ algorithms to identify feed efficient, sick and market ready animals individually.",Private Equity,,USD,
IBEX Pharmaceuticals,https://www.crunchbase.com/organization/ibex-pharmaceuticals-inc,"Biotechnology, Health Care","Montréal, Quebec, Canada",IBEX markets a line of recombinant high-purity proprietary enzymes from Flavobacterium heparinum.,"362,199",$1M to $10M,Active,1987-01-01,year,2008-03-07,day,,,For Profit,http://ibex.ca,"IBEX Technologies Inc is a Canada-based Company that manufactures and markets enzymes for biomedical use. The company produces a family of high purity recombinant glycosaminoglycan (GAG) lyases, namely Heparinase I, Heparinase II, Heparinase III, Chondroitinase AC and Chondroitinase B. It also produces a series of arthritis assays which are used by pharmaceutical companies for research purposes. The Company has proprietary expression system in Flavobacterium heparinum and produces these enzymes at the highest purity. Heparinase I rapidly and specifically neutralize both unfractionated heparin as well as low molecular weight heparin, allowing baseline hemostasis to be monitored in the presence of these anticoagulants.",IPO,,,
Canadian Bio-Systems,https://www.crunchbase.com/organization/canadian-bio-systems,"Biomass Energy, Biotechnology, Manufacturing","Calgary, Alberta, Canada",CBS is an innovation focused company.,"364,124",$10M to $50M,Active,1984-01-01,day,,,,,For Profit,https://cbsbioplatforms.com/company,"CBS Bio Platforms Inc. is an innovation-focused company that researches, develops and manufactures a wide range of products used in feed, food, industrial and environmental applications.",,,USD,
QLT Inc,https://www.crunchbase.com/organization/qlt-inc,"Biotechnology, Health Care","Vancouver, British Columbia, Canada",QLT is a biotechnology company dedicated to the development and commercialization of innovative ocular products.,"373,197",,Active,1981-01-01,day,,,,,For Profit,http://www.qltinc.com/,,,,,
BioTalent,https://www.crunchbase.com/organization/biotalent,Biotechnology,"Ottawa, Ontario, Canada","BioTalent Canada was created in 1997 with the mission to help equip Canada with the best, most skilled talent it requires to become one of","384,007",,Active,1997-01-01,year,,,,,For Profit,http://biotalent.ca,"BioTalent Canada was created in 1997 with the mission to help equip Canada with the best, most skilled talent it requires to become one of the world leaders in biotechnology. We are proud to be the HR hub of Canada’s bio-economy. We continuously research and analyze the labour market needs and trends, and share this information with the biotechnology marketplace. We apply this knowledge to create and develop innovative HR solutions, skills development tools and products for biotechnology employers, employees and job seekers.",,,,
Blackstone Ventures,https://www.crunchbase.com/organization/blackstone-ventures,"Biotechnology, Health Care, Medical","Vancouver, British Columbia, Canada","Blackstone Ventures Inc. has engineered a reverse takeover acquisition of Lattice Biologics, a medical technology company.","410,715",Less than $1M,Active,1994-01-01,year,,,,,For Profit,http://www.blv.ca,"Blackstone Ventures Inc. has engineered a reverse takeover acquisition of Lattice Biologics, a medical technology company headquartered in Scottsdale, Arizona. There will be meeting of BLV shareholders in Vancouver on Friday November 6, 2015 to approve the transaction.",,,,
MethylGene,https://www.crunchbase.com/organization/methylgene,"Biopharma, Biotechnology, Clinical Trials","Montréal, Quebec, Canada",MethylGene is a clinical-stage biopharmaceutical company focused on the development and commercialization of novel cancer therapeutics.,"417,512",$10M to $50M,Closed,1997-01-01,year,2013-06-28,day,,none,For Profit,http://www.methylgene.com,"MethylGene Inc. (TSX:MYG) is a publicly-traded, clinical stage biopharmaceutical company focused on the development and commercialization of novel therapeutics with a focus on cancer. The Company's product candidates include: MGCD265, an oral, multi-targeted kinase inhibitor targeting the Met, VEGF, Ron and Tie-2 receptor tyrosine kinases that is in multiple clinical trials for cancer; MGCD290, a fungal Hos2 inhibitor for use in combination with fluconazole for serious fungal infections which has completed Phase I clinical studies; and mocetinostat (MGCD0103), an oral, isoform-selective HDAC inhibitor for cancer which has been in multiple Phase II clinical trials and is currently in a Phase II trial in refractory or relapsed follicular lymphoma. Mocetinostat is licensed to Taiho Pharmaceutical Co. Ltd in certain Asian countries. A fourth compound discovered using MethylGene's HDAC platform, EVP-0334 - a potential cognition enhancing agent for neurodegenerative diseases has successfully completed Phase I trials sponsored by EnVivo Pharmaceuticals Inc. MethylGene also has a funded collaboration with Otsuka Pharmaceutical Co. Ltd. for applications in ocular diseases using the Company's proprietary kinase inhibitor chemistry.",M&A,71825730,USD,71825730
CELLFOR,https://www.crunchbase.com/organization/cellfor,"Biotechnology, Genetics, GreenTech, Manufacturing","Vancouver, British Columbia, Canada",CellFor is a forest biotechnology company producing somatic embryos of loblolly pine seedlings.,"431,416",,Closed,1999-01-01,year,,,2012-02-18,day,For Profit,http://www.cellfor.com,"CellFor is the world's leading independent supplier of high technology seedlings to the global forest industry. Using plant biotechnology, which is the use of biological processes to manufacture products, CellFor identifies and produces genetically superior conifer seedlings without genetic modification.",,64108750,USD,64108750
Wax it Histology Services,https://www.crunchbase.com/organization/wax-it-histology-services,Biotechnology,"Vancouver, British Columbia, Canada",Wax-it Histology Services is a GLP-compliant contract research organization providing high-quality histological services.,"440,482",,Active,1994-01-01,day,,,,,For Profit,http://www.waxitinc.com/,,,,,
