Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Synthase Biotech,https://www.crunchbase.com/organization/synthase-biotech,Biotechnology,"Hamilton, Waikato, New Zealand","Synthase Biotech aim to develop, manufacture, supply welldesigned high quality life-extension enzyme technologies for the benefit of humans.","123,147",,Active,2015-01-01,day,,,,,For Profit,https://www.synthasebiotech.com,"Synthase Biotech aim to develop, manufacture and supply well-designed high quality life-extension enzyme technologies for the benefit of humans, animals and the environment.",Seed,6900000,NZD,4757858
CNSDose,https://www.crunchbase.com/organization/cnsdose,"Biotechnology, Health Care, Health Diagnostics, Medical","Melbourne, Victoria, Australia",CNSDose provides gene testing service and guides for the proper antidepressant.,"125,106",Less than $1M,Active,2015-01-01,year,,,,,For Profit,https://www.cnsdose.com/,"The CNSDose Report - powered by DNA - guides which antidepressant and dose is most appropriate. With world-first understanding of how antidepressants reach the brain, and backed by clinical trial evidence, CNSDose is the first 2nd generation pharmacogenetic report.",Seed,1000000,USD,1000000
Invex Therapeutics,https://www.crunchbase.com/organization/invex-therapeutics,"Biopharma, Biotechnology, Therapeutics","Subiaco, Western Australia, Australia","Invex is a biopharmaceutical company focused on the repurposing of an already approved drug, Exenatide, for efficacious treatment.","128,038",,Active,2019-01-01,year,2019-07-05,day,,,For Profit,https://invextherapeutics.com/,"Invex is a biopharmaceutical company focused on the repurposing of an already approved drug, Exenatide, for efficacious treatment of neurological conditions derived from or involving raised intracranial pressure, such as Idiopathic Intracranial Hypertension (IIH), acute stroke and traumatic brain injury.",IPO,26000000,USD,26000000
Tiny Bright Things,https://www.crunchbase.com/organization/tiny-bright-things,"Biopharma, Biotechnology, Chemical Engineering, Hardware, Life Science, Manufacturing, Mining, Nanotechnology, Pharmaceutical, Software","Melbourne, Victoria, Australia",Microscopy hardware & software,"129,645",,Active,2020-07-08,day,,,,,For Profit,https://tinybrightthings.com/,Melbourne-based company Tiny Bright Things was cofounded in 2020 by long-time research collaborators Ray Dagastine and Chris Bolton. We invented Halo microscopy to transform the way researchers and manufacturers look at small or transparent things. This helps manufacturers in areas like agrichemicals and pharmaceuticals (where the size and shape of powders are critical) and researchers at every stage of discovery— particularly in nanotechnology (where samples are especially tiny) and life sciences (where samples are often also transparent).,Seed,2000000,USD,2000000
MecRx,https://www.crunchbase.com/organization/mecrx,"Biotechnology, Health Care, Health Diagnostics, Medical, Medical Device","Melbourne, Victoria, Australia",MecRx is a drug development company that works on new treatments for cancer and novel mechanism of action antibiotics.,"133,078",,Active,2013-01-01,year,,,,,For Profit,http://mecrx.com/,"MecRx is a drug development company that works on new treatments for cancer and novel mechanism of action antibiotics. Using proprietary “hit identification” technology, MecRx is developing inhibitors of cMyc, a protein that is deregulated in over 50% of all human cancers. MecRx draws on the expertise of the Peter MacCallum Cancer Centre and CSIRO and is headquartered in Melbourne, Australia. MecRx was founded in 2013 by an ex-pharma/biotech team. MecRx is run as a virtual company based in Melbourne, Australia and its shareholders and service providers include the Peter MacCallum Cancer Institute and CSIRO. The company secured $5m Series A investment from the MRCF (www.mrcf.com.au) and CSIRO in 2015.",,4000000,USD,4000000
Nexvet,https://www.crunchbase.com/organization/nexvet,"Biotechnology, Health Care, Pet","Melbourne, Victoria, Australia",Nexvet is a biopharma company that focuses on the health care of pets.,"137,290",Less than $1M,Closed,2010-01-01,year,2015-02-13,day,,none,For Profit,http://nexvet.com,"Our mission is to be a revolutionary force in the growing US$25 billion global animal pharmaceutical market. Only Nexvet can produce therapeutic antibodies that are 100% customised to target new species – like cats and dogs. Monoclonal antibody therapies have represented a new generation of highly effective, safe and targeted medicines in humans. We think it’s time companion animals reaped the benefits of human medical progress in this field. Nexvet’s unique technology, PETisation™, ensures 100% customisation of a therapy to a new species, reducing the chances of immune challenges, and ensuring a more ‘natural’ fit between the therapy and the patient. Many chronic conditions in pets remain poorly treated by current veterinary therapies, such as pain and various inflammatory diseases– which has guided Nexvet’s focus towards these indications. To ensure we succeed in transforming animal medicine, we’ve brought together a team with an extraordinary global track record in animal and human health. We are working with leading contractors, advisors, drug development partners, academic groups, veterinarians and animal interest groups around the world to develop our pipeline to the highest standards. Senior executives and researchers from the world’s largest animal health brands are counted among our Board, management, and advisors, and together we’re building connections worldwide to make our vision a reality.",M&A,40000000,USD,40000000
Biotome Pty Ltd,https://www.crunchbase.com/organization/biotome-pty-ltd,"Biotechnology, Health Care, Health Diagnostics, Life Science","Perth, Western Australia, Australia",We develop high-precision antibody diagnostics that surpass current antibody tests with enhanced precision and detailed disease information.,"137,386",$1M to $10M,Active,2017-05-15,day,,,,,For Profit,https://www.biotome.com.au,"We are developing next generation antibody diagnostics Built on the discovery of markers that identify high stomach cancer risk, Biotome was founded to benefit patients around the world. Our next-generation antibody tests surpass current antibody screening with enhanced precision and more detailed disease information.",,497000,AUD,337662
Propanc,https://www.crunchbase.com/organization/propanc,"Biotechnology, Developer Platform, Health Care, Health Diagnostics","Melbourne, Victoria, Australia",Propanc is a research and development company developing treatments for cancer and other chronic diseases.,"140,441",$1M to $10M,Active,2008-01-01,year,2012-11-19,day,,,For Profit,http://propanc.com,"Propanc is a research and development company developing treatments for cancer and other chronic diseases. The company focuses on developing new cancer treatments for patients suffering from pancreatic, ovarian, and colorectal cancer.",IPO,150000,USD,150000
Koru Diagnostics,https://www.crunchbase.com/organization/koru-diagnostics,"Agriculture, AgTech, Biotechnology, Health Care","Palmerston North, Wellington, New Zealand",Koru Diagnostics is a diagnostic company producing diagnostics for the animal health market.,"142,137",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://www.korudiagnostics.com/,"Koru Diagnostics involves in providing information on the prevalence of subclinical Staphylococcus aureus mastitis in dairy herds. They engage in developing pathogen identification tests for the dairy sector. They have developed a test that identifies S. aureus-specific antibodies, biomarkers of the animal’s immune response to an S. aureus infection.",Seed,900000,USD,900000
Opal Biosciences,https://www.crunchbase.com/organization/opal-biosciences,"Biotechnology, Health Care, Life Science, Medical","South Melbourne, Victoria, Australia",Opal Biosciences is a preclinical-stage biotechnology company specializing in treating infectious diseases.,"142,555",,Active,2015-01-01,year,,,,,For Profit,https://opalbiosciences.com/,Opal Biosciences is a preclinical-stage biotechnology company specializing in treating infectious diseases. The company commits to developing needed novel treatments for life-threatening and hard to treat infextions.,,1000000,USD,1000000
Noisy Guts,https://www.crunchbase.com/organization/noisy-guts,"Biotechnology, Dietary Supplements, Health Care, Health Diagnostics, Medical, Nutrition","Nedlands, Western Australia, Australia",Noisy Guts is an Australian health-tech company on a mission to improve global gut health.,"146,154",,Active,2019-04-02,day,,,,,For Profit,http://www.noisyguts.net,"Noisy Guts is an Australian health-tech company on a mission to improve global gut health. We are developing a diagnostic tool based on digital markers to diagnose irritable bowel syndrome. In addition to working on a novel diagnostic tool, we also want to help people manage their gut conditions. We are developing gut-friendly food products that will provide healthy, on-the-go nutrition for people with sensitive guts.",,1000000,USD,1000000
Rapid Nutrition,https://www.crunchbase.com/organization/rapid-nutrition-n,"Biotechnology, Fitness, Health Care, Wellness","Meadowvale, Queensland, Australia",Rapid Nutrition is a natural healthcare company that provides production and research services.,"148,063",$1M to $10M,Active,2001-01-01,day,2017-03-31,day,,,For Profit,http://www.rnplc.com/,"Rapid Nutrition is a producer of natural nutrition products. They provide services that include research, development, and production of evidence-based nutrition. An online inquiry form is available on the company's website.",IPO,1000000,USD,1000000
AWB BioTech,https://www.crunchbase.com/organization/awb-biotech,Biotechnology,"Melbourne, Victoria, Australia",AWB BioTech uses data from preclinical and clinical studies to guide a drug’s effect on patients.,"150,095",,Active,2020-01-01,day,,,,,For Profit,,,Early Stage Venture,5750000,USD,5750000
Clean TeQ,https://www.crunchbase.com/organization/clean-teq,"Biotechnology, Environmental Consulting, Pollution Control","Notting Hill, Victoria, Australia","Clean TeQ was founded in 1990, to provide air pollution control solutions, primarily using biotechnology-based processe","150,972",Less than $1M,Active,1990-01-01,year,2007-11-09,day,,,For Profit,http://cleanteq.com,"Clean TeQ was founded in 1990, to provide air pollution control solutions, primarily using biotechnology-based processes Over the past 24 years, Clean TeQ has successfully invested funds into research and development to continually expand and develop our unique technology base, and to develop separation and purification technologies for water and metals recovery. A large part of Clean TeQ's growth is due to our most precious asset as an innovation-based company: our people. Our employees have professional and trade qualifications including engineering (chemical, mechanical, electrical, environmental) and science (chemistry, biochemistry, biology) and practical trade skills. We draw on the experiences of our staff, through the bringing together of multidisciplinary teams. Our company philosophy is to allow our employees to use innovation and knowledge to deliver superior performance and value to our client",IPO,3650000,USD,3650000
Paranta Biosciences,https://www.crunchbase.com/organization/paranta-biosciences,"Biopharma, Biotechnology, Health Care, Life Science","Caulfield, Victoria, Australia",The company commenced operations as a private company in September 2010,"153,992",Less than $1M,Active,2009-01-01,year,,,,,For Profit,http://parantabio.com/,Paranta Biosciences is an early stage drug development company committed to developing and commercializing novel biotherapeutics based on recombinant human follistatin to treat conditions involving inflammation and fibrosis. A key therapeutic focus for the company is the treatment of respiratory diseases. However we are keen to explore partnering opportunities to assist with development of follistatin to treat other inflammatory and fibrotic conditions.,,7000000,AUD,4925017
Celosia Therapeutics,https://www.crunchbase.com/organization/celosia-therapeutics,"Biopharma, Biotechnology","Sydney, New South Wales, Australia",A biotechnology company that uses gene therapy to treat neurodegenerative diseases.,"156,139",,Active,2022-01-01,year,,,,,For Profit,https://celosiatx.com,The Celosia Therapeutics approach is the result of advances in gene therapies and a better understanding of the molecular pathways that contribute to neurodegenerative diseases.,Seed,2000000,USD,2000000
Inhibit Coatings,https://www.crunchbase.com/organization/inhibit-coatings,"Biotechnology, Health Care, Manufacturing","Wellington, Wellington, New Zealand",Inhibit Coatings is a start-up company that produces high performance antimicrobial paints and coatings for food safety and healthcare.,"156,722",,Active,2016-01-01,year,,,,,For Profit,https://www.inhibitcoatings.com,"Inhibit Coatings is a start-up company that produces high-performance antimicrobial paints and coatings for food safety and healthcare. It uses a unique silver nanoparticle functionalization method that produces physically robust, low-leaching, and long lifetime antimicrobial coatings. Its technology produces silver particles evenly dispersed throughout the polymer coating and bound to the resin backbone. Only very small amounts of silver are required, typically less than 0.1%, owing to silver’s excellent and well-documented performance as an antimicrobial agent, with proven activity against over 650 different microorganisms. Its technology has been applied to a number of resin systems including acrylics, epoxies, and polyurethanes. It was founded by Dr. Eldon Tate and Prof. Jim Johnston in 2016.",,1000000,NZD,642800
Quantec,https://www.crunchbase.com/organization/quantec,"Biotechnology, Health Care","Hamilton, Waikato, New Zealand",Quantec Limited is specialising in high-value bioactives from natural products. ,"156,760",,Active,2008-01-01,year,,,,,For Profit,http://www.quantec.co.nz,Quantec Limited is a New Zealand-based company specialising in high-value bioactives from natural products.  These bioactives are then developed into proprietary ingredient formulations for use in finished product applications such as human health and animal health.,,727142,USD,727142
GEN1 Biotechnology,https://www.crunchbase.com/organization/gen1-biotechnology,"Biopharma, Biotechnology, Manufacturing","Adelaide, South Australia, Australia",GEN1 Biotechnology Pty Ltd is a biopharmaceutical manufacturer.,"158,532",$1M to $10M,Active,2011-11-24,day,,,,,For Profit,https://www.gen1bio.com/,GEN1 Biotechnology Pty Ltd is a biopharmaceutical manufacturer. GEN1 is building Australia’s first large-scale pharmaceutical factory manufacturing high-value injectable biopharmaceuticals for the Australian and nternational marketsi.,,8000000,AUD,6294885
Upside Biotechnologies,https://www.crunchbase.com/organization/upside-biotechnologies,"Biotechnology, Pharmaceutical, Therapeutics","Auckland, Auckland, New Zealand",Upside is developing the most advanced and best treatment for severe burns,"160,120",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,http://www.upside.nz/,"Upside is developing the most advanced and best treatment for severe burns. The Upside product is a regenerative medicine solution to current shortcomings in the current treatment of severe burns patients. Upside will take a small sample of unburnt patient skin and grow it into differentiated, graftable skin in order to cover the patient’s own burns. Product advantages are that Upside's engineered skin is produced faster than any competitive pipeline product, it is supplied in bigger sheets and has good handling characteristics. Upside has intellectual property covering the processes conferring these specific advantages.",Early Stage Venture,2300000,NZD,1619410
Chimeric Therapeutics,https://www.crunchbase.com/organization/chimeric-therapeutics,"Biotechnology, Life Science, Therapeutics","Carlton South, Victoria, Australia",Chimeric Therapeutics is a company developing ground-breaking CAR T cell therapies for solid tumors.,"161,827",$1M to $10M,Active,2020-01-01,year,2021-01-18,day,,,For Profit,https://www.chimerictherapeutics.com/,"Chimeric Therapeutics is a company developing ground-breaking CAR T cell therapies for solid tumors based on research at the City of Hope Cancer Centre in Los Angeles. The technology known as CLTX-CAR T, uses chlorotoxin, a peptide discovered in scorpion venom, as the tumor targeting component of the CAR to reprogram T cells and is currently undergoing Phase 1 clinical trials at City of Hope in glioblastoma.",IPO,,,
Smart MCs PTY LTD,https://www.crunchbase.com/organization/smart-mcs-pty-ltd,"Alternative Protein, Biotechnology, Clinical Trials, Product Research","Sydney, New South Wales, Australia",Enabling the Means for Large-Scale Cellular Agriculture!,"162,667",,Active,2021-01-01,year,,,,,For Profit,https://www.SmartMCs.com.au,"Today's meat industry is facing increasing pressure to reduce its environmental footprint. There will be more than 2 billion people born by 2050 whom we need to feed and farming is already at full capacity, emitting 21% of global CO2, causing 40% of global deforestation. Lab-grown meat is one of these emerging global industries that can deliver a slaughter-free new protein source, with 90% less greenhouse gas emissions, and water and land use. However, one of the major problems the cultivated meat industry is facing is the high production cost at a large-scale.  At Smart MCs, we develop smart microcarriers and complementary technologies that would enable cultivated meat companies to scale up their production, lower their costs and minimise their cell loss. Connect with us to learn more!",Seed,1000,USD,1000
Sedatice,https://www.crunchbase.com/organization/sedatice,"Biotechnology, Pharmaceutical","Wayville, South Australia, Australia",Sedatice is a life sciences company specialized in the R&D of anesthetics and analgesics.,"165,015",,Closed,2016-03-01,month,,,,none,For Profit,http://www.sedatice.com,Sedatice is specialized in researching & developing new analgesics & anesthetics. The main focus lies on therapies that with less side effects & no addiction risk,Early Stage Venture,60500000,AUD,43762861
Allasso Bio,https://www.crunchbase.com/organization/allasso-bio,"Biotechnology, Life Science, Medical","Manly Vale, New South Wales, Australia",A systems biology driven solution utilising engineered bacteriophage to speed the recovery of chronic wounds.,"172,997",,Active,2021-01-01,year,,,,,For Profit,https://allassobio.com/,,Seed,10000,AUD,7366
Institute for Molecular Bioscience,https://www.crunchbase.com/organization/institute-for-molecular-bioscience,Biotechnology,"Brisbane, Queensland, Australia",Institute for Molecular Bioscience is a research institute at The University of Queensland.,"176,928",,Active,2000-01-01,year,,,,,For Profit,https://imb.uq.edu.au/,Institute for Molecular Bioscience is a research institute at The University of Queensland.,,13060000,USD,13060000
Daisy Lab,https://www.crunchbase.com/organization/daisy-lab,"Biotechnology, Product Research","Auckland, Auckland, New Zealand","Daisy Lab is at the forefront of precision technology, developing novel methods of producing high-quality, dairy-identical proteins.","177,720",,Active,2020-01-01,year,,,,,For Profit,https://www.daisylab.co.nz,"Daisy Lab, based in New Zealand, is developing novel methods to produce high-quality, dairy-identical proteins without the use of cows. The technology produces these proteins using microbes, which has the potential to significantly reduce greenhouse gas emissions as well as land and water use in an animal-friendly manner. Daisy Lab's mission is to assist in addressing some of the most pressing issues confronting our planet, such as climate change and food insecurity.",Seed,,USD,
4Cyte Pathology,https://www.crunchbase.com/organization/4cyte-pathology,Biotechnology,"Ryde, New South Wales, Australia",Independent specialist medical laboratory and pathology provider based in Australia.,"179,000",,Active,2018-01-01,year,,,,,For Profit,http://4cyte.com.au,"4Cyte Pathology is an independent specialist medical laboratory and pathology provider based in NSW and Victoria, Australia. Our pathology professionals are highly regarded in their respective fields, with many having held peak clinical, scientific and pathology leadership roles in Australia’s leading private and public medical / pathology laboratories. 4Cyte was founded in 2018 by James Bateman with the stated aim of combining world-leading pathology expertise together with the latest analytical technology to deliver improved diagnostic insights to clinicians and their patients. We are Australia’s only multi-state independent specialist private medical laboratory, providing a comprehensive range of specimen collection and testing services including: haematology, chemistry, toxicology, microbiology, cytology, molecular diagnostics, cardiology and infectious serology.",,,,
23Strands,https://www.crunchbase.com/organization/23strands,"Biotechnology, Health Care, Medical","Pyrmont, New South Wales, Australia","23Strands unlocks the power of DNA, providing insights into current and future best suited medication and disease risk based on DNA.","179,463",,Active,2018-01-01,year,,,,,For Profit,http://www.23strands.com,"23Strands is unlocking the power of DNA. From a simple blood sample, it provides insight into current and future best-suited medication and disease risk based on DNA.",Seed,10000,AUD,7377
Viralytics,https://www.crunchbase.com/organization/viralytics,"Biotechnology, Health Care, Therapeutics","Sydney, New South Wales, Australia","Viralytics is an Australian biotechnology company, listed on the Australian Stock Exchange (ASX:VLA) and is quoted on the OTC market","182,092",$1M to $10M,Active,2006-01-01,year,2009-03-09,day,,,For Profit,http://www.viralytics.com,"Viralytics is an Australian biotechnology company, listed on the Australian Stock Exchange (ASX:VLA) and is quoted on the OTC market (VRACY). Focused on developing oncolytic virotherapy for the treatment of a wide range of cancers Viralytics' headquarters are in Sydney, Australia and research and operations are in Newcastle, Australia. Oncolytic virotherapy makes use of the cancer destroying capabilities of a range of benign viruses. The potential of oncolytic virotherapy is the ability to treat cancers more effectively and with minimum side-effects.",M&A,27000000,USD,27000000
Hearworks,https://www.crunchbase.com/organization/hearworks-pty-ltd,"Biotechnology, Health Care, Medical, Non Profit","Melbourne, Victoria, Australia",Hearworks offers a range of technologies and services developed by the the HEARing Cooperative Research Centre.,"185,402",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,http://www.hearworks.com.au,"The HEARing CRC is an internationally-unique consortium of research, clinical and industry organisation, constituting five core and 21 support Members. The HEARing CRC and its Members are dedicated to the common purpose of creating sound value™ through research – to prevent, and to better remediate, lost productivity resulting from hearing loss in children and adults. Our objectives are:     To enhance Australia’s industrial, commercial and economic growth through an integrated, cooperative research program focused on prevention and mitigation of hearing loss; and     Through education and commercialisation of research findings, to reduce the incidence of hearing loss and increase the effectiveness with which hearing loss is treated.",,750000,USD,750000
Clinuvel Pharmaceuticals,https://www.crunchbase.com/organization/clinuvel-pharmaceuticals,"Biotechnology, Developer Platform, Pharmaceutical","Melbourne, Victoria, Australia",Clinuvel Pharmaceuticals is a global bio pharmaceutical developing drugs for severe skin disorder.,"195,519",$50M to $100M,Active,2001-01-01,year,2001-02-23,day,,,For Profit,http://www.clinuvel.com,"Clinuvel Pharmaceuticals Limited is a biopharmaceutical company. The Company is focused on developing drugs for the treatment of a range of severe skin disorders. Its lead compound, SCENESSE (afamelanotide 16 milligrams), prevents phototoxicity (anaphylactoid reactions and burns) in adult patients with erythropoietic protoporphyria (EPP). The Company focuses at preventing the symptoms of skin diseases related to the exposure to harmful ultra violet (UV) radiation and at repigmentation of the skin due to a number of depigmentation disorders. SCENESSE has completed Phase II and III trials in the United States and Europe, and has been granted marketing authorization by the European Commission for adults with EPP. It has operations in Europe, the United States and Singapore. SCENESSE acts by increasing the levels of melanin in the skin and shields against UV radiation (UVR) and sunlight. SCENESSE is delivered via a subcutaneous dissolving implant.",IPO,,,
Sorbisense,https://www.crunchbase.com/organization/sorbisense,"Biotechnology, Manufacturing, Marketing","Denmark, Western Australia, Australia","Sorbisense A/S engages in developing, manufacturing, and marketing technology for water quality monitoring.","200,282",,Closed,2004-01-01,year,2017-06-01,month,2017-06-01,month,For Profit,http://www.sorbisense.dk,"Sorbisense A/S engages in developing, manufacturing, and marketing technology for water quality monitoring. Its technology enables flow-proportional monitoring of nitrate, phosphorous, and xenobiotics in drains, lakes, ponds, and streams, as well as groundwater, drinking water, and industrial wastewater. The company also offers SorbiCell, a porous cratridge, which is used to measure groundwater, lakes and streams, drain and sewage pipes, and pressurized pipes; SorbiSystems that are reusable mountings for various applications; and ground water sampler(GWS), which is used for sampling below groundwater level in wells or ponds. In addition, it provides GWS Flex for sampling narrow wells or for difficult conditions; InStream for sampling in streaming water; and Socket for sampling from drain and sewage pipes, as well as for sampling drains submerged under water table. Further, the company offers services, such as customized products, project solutions, laboratory tests, training courses, and application notes. Sorbisense offers its products for applications, such as performing risk analyses, early-warning monitoring systems, evaluating emissions from in-situ remediation operations, environmental fate studies, and environmental accounting. The company was founded in 2004 and is based in Tjele, Denmark.",M&A,2070202,USD,2070202
Nebula Health,https://www.crunchbase.com/organization/nebula-health,"Biotechnology, Health Care, Medical","Melbourne, Victoria, Australia",Nebula Health partners with Surgeons to grow their practices through happy patients.,"202,863",Less than $1M,Active,2016-06-01,day,,,,,For Profit,https://www.nebulahealth.com,"Nebula Health is on a mission is to improve the experience patients have during healthcare encounters to enhance clinical outcomes. It is an Australian company founded by practicing clinicians working together with design thinking technology specialists, we are able to truly understand the problems and practical realities of the healthcare environment, and design innovative solutions which delight patients and healthcare providers alike.",Seed,250000,USD,250000
George Clinical,https://www.crunchbase.com/organization/george-clinical,"Biotechnology, Pharmaceutical","Newtown, Victoria, Australia",George Clinical is a full-service clinical research organisation.,"208,883",$10M to $50M,Active,2005-01-01,year,2022-12-09,day,,,For Profit,http://www.georgeclinical.com,"George Clinical is a independent Asia-Pacific based clinical research organisation (CRO) with global capabilities differentiated by scientific leadership and extensive site networks. With staff operating in 11 countries, George Clinical provides the full range of clinical trial services to pharmaceutical, medical device and biotech customers, for all trial phases, registration and post-marketing trials. George Clinical combines scientific and clinical leadership with expert trial delivery capability to create a distinctive world-class service. In recent years, George Clinical has managed more than 40,000 patients in trials across more than 1,700 sites. George Clinical’s parent organization, The George Institute for Global Health, is a leader in chronic disease research, with a global network of experts with whom George Clinical engages. George Clinical delivers an operationally supported, internationally recognized scientific leadership service, bringing together an extensive series of investigator networks that allow George Clinical to provide customizable clinical trial excellence from trial design through all aspects of delivery.",M&A,,,
Mars Bioimaging,https://www.crunchbase.com/organization/mars-bioimaging,"Biotechnology, Medical Device, Pharmaceutical","Christchurch, Canterbury, New Zealand",Mars Bioimaging Ltd (MBI) was formed in 2007 to commercialise the ground-breaking MARS imaging system for its applications in medical,"212,022",,Active,2007-01-01,year,,,,,For Profit,http://www.marsbioimaging.com,"Mars Bioimaging Ltd (MBI) was formed in 2007 to commercialise the ground-breaking MARS imaging system for its applications in medical diagnosis. The MARS imaging system is based on the new generation Medipix chip licensed out of CERN, Switzerland and technology developed by the University of Canterbury (UC) and partners. It has established itself as the world’s leading spectral (multi-energy ‘true colour’) imaging technology. It is the first commercially available spectral, high definition computed tomography (CT) system and has already demonstrated exciting applications.",Early Stage Venture,500000,USD,500000
ProGel,https://www.crunchbase.com/organization/progel,"Biotechnology, Dietary Supplements, Food and Beverage, Information Technology, Manufacturing","Brisbane, Queensland, Australia",Progel Pty Ltd was formed in 2009 to commercialise a new microencapsulation technology.,"234,528",,Active,2009-01-01,year,,,,,For Profit,http://www.progel.com.au/,"ProGel is a start-up company from the University of Queensland commercialising a revolutionary method of encapsulating active ingredients for inclusion in foods, cosmetics or pharmaceuticals. In certain applications ProGel allows for the first time encapsulated high value additives small enough to remain undetectable by the consumer, whilst still being cost effective to the manufacturer of the ingredients. This technology can make dry and liquid stable microgels, with the initial product targets being functional foods such as probiotic drinks or yoghurts, or omega-3 fatty acid enhanced foods. Multi-billion dollar markets have grown around each of these additives, and importantly they are each growing at above 10% per year.",Early Stage Venture,1250000,AUD,1114623
Brandon Capital Partners,https://www.crunchbase.com/organization/brandon-capital-partners,"Biotechnology, Financial Services, Venture Capital","Melbourne, Victoria, Australia","Based in Melbourne, Australia, Brandon Capital Partners is a fund management business focused on investments in life science ventures.","238,221",,Active,2006-01-01,year,,,,,For Profit,http://www.brandoncapital.com.au,"Brandon Capital Partners is a funds management business aiming to generate quality returns for Australia's leading superannuation funds by investing in innovative life science ventures. Our team works with entrepreneurs to build businesses, creating value for the entrepreneurs, their teams and our investors.",,,,
Biomatters,https://www.crunchbase.com/organization/biomatters,"Artificial Intelligence (AI), Big Data, Biotechnology, Genetics, Health Diagnostics, Medical, Software","Auckland, Auckland, New Zealand",Biomatters empower customers to achieve a mastery of biology with software that transforms biological data into actionable insights.,"240,504",,Closed,2003-01-01,year,2019-04-25,day,,none,For Profit,http://www.biomatters.com,"Biomatters creates applications for omics analysis. Our WebApp Development Group builds production quality, public- and private cloud based responsive web applications to deliver the highest usability and visualized insight for applied genomics workflows. By collaborating with clinical and molecular diagnostics developers, we build the platforms that crunch their data and deliver results reports to their customers. We turn genomic research workflows into production-ready, regulatory-compliant diagnostic pipelines. Geneious, our desktop app for research biologists, features tools for DNA/RNA/protein sequence analysis, data management, database searching, and publication-quality image generation. Geneious is used by university, government, and medical research labs worldwide in disciplines such as agricultural genomics, evolutionary biology, biofuels, synthetic biology, microbiology, virology, and next-gen sequence analysis.",M&A,,USD,
Nucleus Network,https://www.crunchbase.com/organization/nucleus-network,"Biotechnology, Clinical Trials, Health Care, Medical, Product Research","Melbourne, Victoria, Australia",Nucleus Network is a clinical research organisation for the conduct of Early Phase Clinical Trials.,"255,816",$10M to $50M,Active,2004-01-01,year,2021-10-29,day,,,For Profit,http://www.nucleusnetwork.com.au/,"Nucleus Network is a clinical research organisation for the conduct of Early Phase Clinical Trials. Its people, facilities, consistent quality and problem-solving culture provide excellent service to global pharmaceutical and biotechnology companies. The organisation is an instrumental part of the process which brings new medicines to the community",M&A,,,
RadioPharm Theranostics,https://www.crunchbase.com/organization/radiopharm-theranostics,"Biotechnology, Consulting, Pharmaceutical, Therapeutics","Carlton South, Victoria, Australia",RadioPharm Theranostics is a platform of radiopharmaceutical and nuclear medicine products for diagnostic and therapeutic uses.,"261,633",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://www.radiopharmtheranostics.com,RadioPharm Theranostics develops radiopharmaceutical products for diagnostic and therapeutic uses. They apply the potential of radiopharmaceuticals in treating oncological diseases. Their radiopharmaceuticals are safe radioactive drugs for use as diagnostic and therapeutic tools.,,,,
Soho Flordis International,https://www.crunchbase.com/organization/soho-flordis-international,"Biotechnology, Health Care, Pharmaceutical","Sydney, New South Wales, Australia",Soho Flordis International (SFI) is a global natural medicine company committed to identifying and developing natural medicines.,"262,974",$50M to $100M,Active,2009-01-01,year,,,,,For Profit,http://www.sfihealth.com,,,,,
Living Cell Technologies,https://www.crunchbase.com/organization/living-cell-technologies,"Biotechnology, Diabetes, Health Care, Health Diagnostics","Manukau City, Auckland, New Zealand",Living Cell Technologies develops insulin producing porcine pancreatic islets for the treatment of type 1 diabetes.,"264,286",Less than $1M,Active,1987-01-01,year,2004-09-10,day,,,For Profit,http://lctglobal.com,"LCT is a cell-based biotechnology developing insulin producing porcine pancreatic islets for the treatment of type 1 diabetes . LCT's lead product, DIABECELL is in Phase II clinical trial. LCT's encapsulation technology immunoisolates cells and allows cell implants without the use of immunosuppressive drugs.",IPO,6278203,USD,6278203
Mass Dynamics,https://www.crunchbase.com/organization/mass-dynamics,"Biopharma, Biotechnology, SaaS, Software","Melbourne, Victoria, Australia",A SaaS that accelerates proteomics (and omics) biologists in Industry and Academia.,"265,384",,Active,2019-01-01,year,,,,,For Profit,https://www.massdynamics.com/,"Mass Dynamics is an -omics knowledge generation productivity SaaS that enables Facilities and Labs (within BioTechs, BioPharmas and Academic settings) to progress critical biological insights through -omics data analysis, visualizations, knowledge base interrogation, sharing and collaboration - all in one place.  The service accelerates biologists by 16x, so they can deliver better outcomes for disease mechanisms, the discovery of new drugs or identification changes, proteomics workflows involved in biological insights, and human to human collaboration.",Seed,,USD,
