Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
BD Gene Therapeutics,https://www.crunchbase.com/organization/bdgene-therapeutics,"Biotechnology, Health Care, Medical, Pharmaceutical","Minhang, Shanghai, China",BD Gene Therapeutics is a provider of a gene-editing platform for the treatment of genetic diseases.,"42,551",,Active,2018-07-31,day,,,,,For Profit,https://bdgenetherapeutics.com,"BD Gene Therapeutics is a provider of a gene-editing platform for the treatment of genetic diseases. It uses mRNA delivery technology to achieve safe and efficient delivery of gene-editing tools such as CRISPR. In addition, BD-mRNA technology has important application prospects in the fields of tumor immunity and regenerative medicine. It also uses the fourth-generation lentiviral vector platform for all types of cells. It has developed antiviral eyedrops and others.",Early Stage Venture,210000000,CNY,29114811
Hua Medicine,https://www.crunchbase.com/organization/hua-medicine,"Biotechnology, Health Care, Life Science, Medical, Pharmaceutical","Shanghai, Shanghai, China","Hua Medicine is a clinical-stage, innovative drug development company in China.","42,594",Less than $1M,Active,2010-01-01,year,2018-09-13,day,,,For Profit,https://www.huamedicine.com,"Hua Medicine is a clinical-stage, innovative drug development company in China, focused on novel therapies for the treatment of diabetes and CNS disorders. Founded by pharma industry veterans and funded by a premier group of international VC investment firms such as Fidelity Asia, Fidelity Biosciences, ARCH Ventures, Venrock, SAIL and WuXi Ventures, the company has in-licensed from major pharma, world-wide rights to a potential best-in-class, oral drug for the treatment of Type 2 Diabetes which utilizes a novel mechanism of action.",IPO,242400000,USD,242400000
KYinno,https://www.crunchbase.com/organization/kyinno,"Biotechnology, Health Care, Medical, Oncology","Beijing, Beijing, China",KYinno is a drug development company that is dedicated to oncology drug development with a focus on immune treatments against cancer.,"42,848",,Active,2017-03-03,day,,,,,For Profit,https://www.kyinno.com/,KYinno is a drug development company that is dedicated to oncology drug development with a focus on immune treatments against cancer.,Early Stage Venture,163000000,CNY,25361174
Leadsynbio,https://www.crunchbase.com/organization/pilot-biotechnology,"Biopharma, Biotechnology, Health Care, Manufacturing, Medical, Pet","Suzhou, Jiangsu, China","Leadsynbio is an industrial biotechnology company engaged in the development, production, and sales of health care products.","42,992",,Active,2015-01-01,year,,,,,For Profit,http://www.leadbiotechnology.com,"Leadsynbio is a bio-manufacturing technology research and development company, focusing on bio-manufacturing of major chemical products, bio-process substitution in heavy-polluting industries, etc., providing users with bio-catalytic synthesis processes, enzyme product research and development, production, sales, and downstream companies with enzyme engineering , Technical service outsourcing and production service outsourcing of strain transformation and metabolic engineering.",Late Stage Venture,36616477,USD,36616477
01 Life Science and Technology,https://www.crunchbase.com/organization/shenzhen-01-life-science-and-technology,"Biotechnology, Health Care, Medical","Shenzhen, Guangdong, China",Zero One Life is a high-tech firm dedicated to the application of human micro-ecological technology to develop solutions for a healthy life.,"43,391",,Active,2016-08-01,month,,,,,For Profit,http://www.01life.com.cn,Shenzhen is a high-tech firm dedicated to the application of human micro-ecological technology to develop solutions for a healthy life. It also offers solutions for clinical research and the diagnosis and treatment of diseases.,Early Stage Venture,17706209,USD,17706209
Immorna,https://www.crunchbase.com/organization/immorna,"Biotechnology, Health Care, Medical","Hangzhou, Zhejiang, China",Immorna specializes in the production of RNA-based therapeutics.,"43,502",,Active,2019-01-01,year,,,,,For Profit,https://www.immorna.com/,Immorna specializes in the production of RNA-based therapeutics.,Early Stage Venture,190000000,CNY,28410615
Immunophage Biotech,https://www.crunchbase.com/organization/immunophage-biotech,"Biotechnology, Pharmaceutical","Shanghai, Shanghai, China",Immunophage Biotech is a Nanjing-based pharmaceutic company.,"43,610",,Active,2016-01-01,year,,,,,For Profit,http://www.immunophage.com.cn/,"Immunophage Biotech is a Chinese high-tech pharmaceutic company which was established in 2016. The R&D center of the company is located in the Pujiang High-Tech Park, Shanghai, China. They are developing first-in-class immune-regulating medicines against cancer, autoimmune diseases and neurodegenerative disorders.",Early Stage Venture,74523006,USD,74523006
Canton Biologics,https://www.crunchbase.com/organization/canton-biologics,"Biotechnology, Manufacturing, Outsourcing","Guangzhou, Guangdong, China",Canton Biologics is a biologics contract development and manufacturing outsourcing company.,"43,668",$1M to $10M,Active,2016-01-25,day,,,,,For Profit,http://www.cantonbio.com/,"Canton Biologics is a producer and designer of biologic drugs R&D. They provide services for biopharma, CDMO, and CRO. An online inquiry form is available on the company's website.",Late Stage Venture,303000000,CNY,41718949
Vivolight,https://www.crunchbase.com/organization/vivolight,"Biotechnology, Health Care, Health Diagnostics, Medical","Nanshanqu, Guangdong, China",Vivolight is a medical research and development firm that specializes in intravascular interventional imaging.,"43,789",,Active,2012-08-22,day,,,,,For Profit,http://www.vivolight.cn/,"Founded in 2012, Vivolight is a medical device company incubated and supported by Xi'an Institute of Optics and Precision Mechanics of Chinese Academy of Sciences. We are headquartered in Shenzhen and have established an R&D center in Xi’an. Rooted in the field of medical laser technology, we are committed to the independent development, global innovation and independent manufacturing of medical devices used for minimally invasive interventional diagnosis and treatment with the technology of laser by leveraging the world-leading photoelectric technology and combining medicine and engineering. In April 2020, our self-developed optical coherence tomography (OCT) system obtained the approval of NMPA and achieved commercialization. In December 2021, our innovative Multimodality OCT System was approved by NMPA. It is the first Multimodality OCT System in the field of coronary artery OCT that has been approved for clinical application. In the field of interventional laser therapy, we have multiple products that have entered the phase of pre-clinical study.",Late Stage Venture,253000000,CNY,38318846
Artivila Therapeutics,https://www.crunchbase.com/organization/artivila-therapeutics,"Artificial Intelligence (AI), Biotechnology, Health Care, Therapeutics","Shenzhen, Guangdong, China",Artivila Therapeutics is a pharmaceutical company focused on improving patient's lives through an AI-powered drug discovery engine.,"44,068",,Active,2018-01-01,year,,,,,For Profit,http://www.artivila.com/en/index.html,"Artivila Therapeutics is a pharmaceutical company focused on improving patient's lives through an AI-powered drug discovery engine. The company is committed to discover the best therapeutical solutions to neuro-degenerative diseases, cancers, and autoimmune diseases empowered with an integrated AI-driven innovative drug discovery platform, providing first-in-class new molecules consistently and efficiently. Artivila Therapeutics was founded in 2018 and is based in ShenZhen, China.",Seed,250000000,CNY,38596973
Worg Pharmaceuticals,https://www.crunchbase.com/organization/worg-pharmaceuticals,Biotechnology,"Hangzhou, Zhejiang, China",Worg Pharmaceuticals is a clinical stage biopharmaceutical company developing new treatments for allergies and other diseases.,"44,142",,Active,2018-01-01,year,,,,,For Profit,http://www.worgpharma.com/,"Worg Pharmaceuticals is a clinical-stage biopharmaceutical company developing new treatments for allergies and other diseases. The company is building a pipeline for allergy and autoimmune diseases based on two technology platforms, PCFiT and Apitope, through internal development and external collaboration with flexible business models. Worg is also developing a platform for molecular allergy diagnosis.",Late Stage Venture,1700000000,CNY,239925093
Innogen Pharmaceutical,https://www.crunchbase.com/organization/innogen-pharmaceutical,"Biopharma, Biotechnology, Manufacturing, Pharmaceutical","Shanghai, Shanghai, China","Innogen Pharmaceutical Technology is a high-tech, innovation-driven international pharmaceutical manufacturing and R&D company.","44,490",,Active,2015-01-01,year,,,,,For Profit,http://www.innogenpharm.com,"Innogen Pharmaceutical Technology is a high-tech, innovation-driven international pharmaceutical manufacturing, and R&D company.",,120000000,USD,120000000
Gensciences,https://www.crunchbase.com/organization/gensciences,"Biotechnology, Clinical Trials, Health Care, Pharmaceutical, Product Research","Nantong, Jiangsu, China",Suns Bio Group is a biopharmaceutical company.,"44,835",,Active,2019-01-01,year,,,,,For Profit,http://www.gensciences.cn/,"Suns Bio Group offers new drug research and development, production, and sales. They offer innovative drugs, strive for high safety, high effectiveness, and a high success rate simultaneously, become a continuous innovator in the global biopharmaceutical field, and benefit patient groups.",Early Stage Venture,800000000,CNY,123647604
Ab&B Biotech,https://www.crunchbase.com/organization/ab-b-biotech,"Biotechnology, Health Care, Medical, Pharmaceutical","Taizhou, Jiangsu, China",Ab&B Biotech focuses on the research and development of innovative human vaccines and multivalent vaccines.,"45,049",,Active,2015-01-01,year,,,,,For Profit,http://www.abbbio.com,Ab&B Biotech focuses on the research and development of innovative human vaccines and multivalent vaccines.,Late Stage Venture,92730000,USD,92730000
SFCC,https://www.crunchbase.com/organization/sfcc,"Biotechnology, Energy, Fuel, Manufacturing","Shenzhen, Guangdong, China","SFCC is an enterprise that focuses on hydrogen fuel cell technology research, power system R&D, and industrialization.","45,296",,Active,2016-04-08,day,,,,,For Profit,http://www.sino-sfcc.com,"SFCC provides a mass commercial operation of hydrogen fuel cell vehicles. The company is a hydrogen fuel cell technology research, power system research and development and industrialization, and a national high-tech enterprise with independent innovation core technologies. SFCC was established on April 8, 2016 in Shenzhen, Guangdong.",Early Stage Venture,5583000000,CNY,816788839
ICE Bioscience,https://www.crunchbase.com/organization/ice-bioscience,"Biotechnology, Health Care, Medical","Tongzhou, Beijing, China",ICE Bioscience is an Innovative CRO+ Explorer company .,"45,512",$1M to $10M,Active,2010-06-18,day,,,,,For Profit,https://www.ice-biosci.com/,"ICE Bioscience is an Innovative CRO+ Explorer company focusing in early drug discovery services from target validation to pre-clinical candidate identification, with strong capabilities and technologies in Immunology and Oncology, Cardiovascular and CNS diseases areas. ICE Bioscience provides high professional communication and flexible collaboration models, to speed up drug discovery process better and faster. ICE Bioscience has wide target-based panel screening platform ready-to-use, we keep trying to expand diverse techniques related to Biology and Pharmacology, to support various drug discovery purpose for different indications and clinical needs, we do have quite a lot of new assays development experience and passion, to accomplish target identification and assay validation, compounds screening from hit to lead, to pre-clinical drug candidate selection.",Early Stage Venture,200000000,CNY,27947042
EOC Pharma Group,https://www.crunchbase.com/organization/eoc-pharma-group,"Biopharma, Biotechnology, Health Care, Manufacturing, Pharmaceutical","Shanghai, Shanghai, China",EOC Pharma is an integrated biopharmaceutical company.,"45,622",,Active,2015-01-01,year,,,,,For Profit,http://www.eocpharma.com,"EOC Pharma is an integrated biopharmaceutical company that is focused on the manufacturing, development and commercialization of innovative global oncology products in China.  They have adopted a licensing model in order to build EOC’s innovative pipeline by plugging their partner’s molecule into EOC’s “core engine” of local manufacturing, clinical development, regulatory filing, and commercialization. The company has a pipeline of seven novel products from global biopharmaceutical partners that are potentially first- and best-in-class. Until now, EOC has obtained four Class I innovative drug CTA approvals and initiated clinical studies of four lead products in China.,EOC has a team of entrepreneurs and consultants with overseas background that boasts of first-class pharmaceutical R&D expertise as well as rich industry experience. The company owns an 8,000 square meter cGMP manufacturing facility in Taizhou, China Medical City and has offices in Shanghai, Beijing, Hong Kong and Los Angeles. EOC will leverage forward-looking licensing which will provide product opportunities to their integrated platform, generating a highly strategic portfolio. Ultimately, this will position EOC at the top of oncology innovation in China.",Late Stage Venture,103029790,USD,103029790
Juventas,https://www.crunchbase.com/organization/juventas-8705,"Biotechnology, Health Care, Pharmaceutical","Chaoyang, Liaoning, China",Juventas is a provider and developer of innovative immune cell therapeutic drugs.,"45,712",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,http://www.juventas.cn,Juventas is a provider and developer of innovative immune cell therapeutic drugs. The company's first investigational new drug application for the cell therapeutic product CNCT19 has been officially accepted by the National Medical Products Administration. Comprehensive product pipelines will be developed and promoted constantly to provide effective treatment for malignant hematological neoplasms such as leukemia and lymphoma.,Late Stage Venture,101572069,USD,101572069
Zhenge Biotech,https://www.crunchbase.com/organization/zhenge-biotech,"Biotechnology, Manufacturing, Pharmaceutical","Shanghai, Shanghai, China",Zhenge Biotech is a macromolecular pharmaceutical contract development and manufacturing organisation.,"45,885",,Active,2017-11-07,day,,,,,For Profit,http://www.zgbiotech.com/,Zhenge Biotech is a macromolecular pharmaceutical contract development and manufacturing organisation.,Late Stage Venture,235736004,USD,235736004
StoneWise,https://www.crunchbase.com/organization/stonewise,"Artificial Intelligence (AI), Biotechnology, Internet, Pharmaceutical","Haidian, Beijing, China",StoneWise is committed to establishing the world's leading intelligent drug discovery platform.,"46,074",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,http://www.stonewise.cn,"StoneWise, founded in 2018, is a technology company committed to accelerating novel drug discovery with artificial intelligence. We intend to use AI technology and innovation to lead a paradigm shift in Drug discovery  for the pharmaceutical industry. Our goal is to replace the previous single-engine drug R&D focusing onexperts based model with the new twin-engine drug R&D model with advanced AI technology and expert system. Our platform is designed by  cutting-edge technologies such as artificial intelligence and microfluidics, integrated with computational chemistry, computational biology, pharmacology and clinical medicine. The Platform provides pharmaceutical companies with integrated solutions.These solutions include a vast range of tools such as medical knowledge graph,the discovery of priviledged scaffolds,molecular generation and design,as well as predicting reaction products and planning path synthesis.Using this platform,StoneWise hopes to enhancing the efficiency and success rate of early stage drug discovery. StoneWise has engaged a number of domestic and foreign technical experts in the field of Internet, artificial intelligence, pharmaceutical industry and other scientific disciplines. It equips a state of art scientific drug discovery facility, keeps track of latest innovating in  drug discovery, and provides its customers with excellent technologies, products and services. StoneWise started to collaborate with domestic and foreign universities, research institutions and pharmaceutical factories.",Early Stage Venture,110000000,USD,110000000
Yidao Biotechnology,https://www.crunchbase.com/organization/yidao-biotechnology,"Biotechnology, Health Care, Life Science, Pharmaceutical, Product Research","Suzhou, Jiangsu, China",Yidao Biotechnology research and develops vaccines and biomedical products.,"46,892",,Active,2017-01-01,year,,,,,For Profit,https://www.immune-path.com,"Yidao Biotechnology research and develops vaccines and biomedical products. It focuses on the research and development of a variety of vaccines such as recombinant protein antigen vaccine, new virus vector vaccine, messenger RNA vaccine, and vaccine adjuvant platforms, providing vaccines to meet the needs of human health in both domestic and international markets. The Suzhou, Jiangsu-based biotech company was established in 2017.",Late Stage Venture,400000000,CNY,61787513
Letu,https://www.crunchbase.com/organization/letu-8e7a,"Biopharma, Biotechnology, Medical","Shenzhen, Guangdong, China",Letu is an innovative drug R&D manufacturer that is constructing a precision medical industry ecosystem.,"46,942",,Active,2016-07-01,month,,,,,For Profit,https://clbiomed.com,"Letu is an innovative drug R&D manufacturer that is constructing a precision medical industry ecosystem that integrates biological drug development and intelligent manufacturing, genetic testing, innovative drug R&D, medical treatment, and medical care bases.",Early Stage Venture,200000000,CNY,30367446
Alebund Pharmaceuticals,https://www.crunchbase.com/organization/alebund-pharmaceuticals,"Biotechnology, Life Science, Pharmaceutical","Shanghai, Shanghai, China",Alebund Pharmaceuticals is a biopharmaceutical company dedicated to developing innovative therapies for the treatment of renal diseases.,"47,199",$10M to $50M,Active,2018-01-01,year,,,,,For Profit,http://www.alebund.com,Alebund Pharmaceuticals is a biopharmaceutical company dedicated to developing innovative therapies for the treatment of renal diseases and related chronic conditions.,Late Stage Venture,259958777,USD,259958777
InxMed,https://www.crunchbase.com/organization/inxmed,"Biotechnology, Life Science","Shanghai, Shanghai, China","InxMed is a clinical-stage biotech company dedicated to developing innovative, individualized medicines with international impact.","47,320",,Active,2018-01-01,year,,,,,For Profit,http://en.inxmed.com/,"InxMed is a clinical-stage biotech company focusing on developing ""Best-in-Disease Combination"" medicines to bring novel treatment options for patients. Our innovations are inspired by patients and driven by an in-depth understanding of disease biology and pharmacology. InxMed is committed to building a translational platform equipped with global-level top-notch know-how and efficient execution capabilities.",Early Stage Venture,93998904,USD,93998904
Tsingke Biotech,https://www.crunchbase.com/organization/tsingke-biotechnology,"Biotechnology, Health Care, Medical","Beijing, Beijing, China",Tsingke Biotechnology specializes in the research and development of synthetic genomics and biosynthetic products.,"47,472",,Active,2017-01-01,year,,,,,For Profit,http://www.tsingke.com,"Tsingke Biotechnology specializes in the research and development of synthetic genomics and biosynthetic products. Its business scope covers three major directions: synthetic genomics products and services, life science research equipment and raw materials, and biomanufacturing CRO/CDMO.",Early Stage Venture,600000000,CNY,88921580
Hongyun Biotech,https://www.crunchbase.com/organization/hongyun-biotech,"Biotechnology, Therapeutics","Nanjing, Jiangsu, China",Hongyun Biotech is a biotech company that promotes therapeutic innovation based on structural pharmacology.,"47,603",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,http://en.redcloudbio.com/,Hongyun Biotech is a biotech company that promotes therapeutic innovation based on structural pharmacology.,Early Stage Venture,270000000,CNY,40007463
Synbio Technologies,https://www.crunchbase.com/organization/synbio-technologies,"Biotechnology, Genetics, Health Care","Suzhou Shi, Jiangsu, China","Synbio Technologies offers molecular biology services, recombinant protein expression services, and antibody engineering services.","47,865",,Active,2013-08-07,day,2017-10-09,day,,,For Profit,http://www.synbio-tech.com.cn,"Synbio Technologies provides hybridoma antibody gene sequencing, immune repertoire sequencing, antibody design, antibody humanization, monoclonal antibody preparation, polyclonal antibody preparation, preparation of recombinant engineering antibodies, stable cell line construction, plasmid preparation, and point mutation.",IPO,120000000,CNY,17870131
HC Scientific,https://www.crunchbase.com/organization/hc-scientific,"Biotechnology, Fitness, Health Care, Wellness","Chengdu Shi, Sichuan, China","HC Scientific is a high-tech enterprise integrating research, development, production and sales of a new biomedical system","48,022",,Active,2016-01-01,year,,,,,For Profit,http://www.hcsci.com/,"HC Scientific (Chengdu) L.L.C., established in early 2016, holds the mission of ""Empowering Life Sciences, Achieving Excellence with Simplicity."" We are dedicated to the development of intelligent solutions in the field of life technology, aspiring to be the most trusted partner for global life science clients. Committed to autonomous research and development of intellectual property, our company is a national high-tech enterprise encompassing equipment R&D, production, and market promotion. We are recognized as a key player in China's ""Double Hundred Projects"" for new economy development and have been designated by the Ministry of Human Resources and Social Security as an enterprise led by promising overseas returnees. Our company is actively involved in several national and provincial-level significant scientific and technological initiatives. With a team of distinguished experts, professors, and returning PhDs from the international arena, we've accomplished the development of intelligent life science technology platforms. Our product pipeline spans in vitro diagnostics, modern agriculture, scientific research, and more, significantly streamlining the complex tasks for practitioners in the life science field and creating substantial value for each of our collaborative partners.",Early Stage Venture,75061451,USD,75061451
EpimAb Biotherapeutics,https://www.crunchbase.com/organization/epimab-biotherapeutics,"Biopharma, Biotechnology, Health Care, Therapeutics","Shanghai, Shanghai, China",EpimAb Biotherapeutics is a privately owned biopharmaceutical R&D company.,"48,299",,Active,2015-01-01,year,,,,,For Profit,http://www.epimab.com/,"EpimAb Biotherapeutics is a privately owned biopharmaceutical company dedicated to generating novel bi-specific antibody therapeutics based on its proprietary FIT-Ig (Fabs-In-Tandem) platform. Monoclonal antibodies have transformed the treatment of human diseases, including inflammatory and autoimmune diseases, cancer, severe infections and many rare conditions over the course of the past two decades. Bi-specific antibodies are engineered from two different monoclonal antibodies and combine their key features into one molecule. As a novel drug class, bi-specifics provide additional options for the treatment of many life-threatening diseases such as cancer. However, even minor modifications to any pharmaceutically active biologic such as an antibody can significantly change the properties critical to its development, such as its binding properties, the pharmacokinetics, its stability, solubility and the ability to produce it in sufficient quantities at reasonable costs. This challenge has prevented a majority of bi-specific antibodies of potential interest to scientists and clinicians from advancing into clinical development because their drug-like features were compromised. Thus, the need for a new generation of bi-specific antibody therapeutics in the pharmaceutical industry remains high.",Late Stage Venture,219000000,USD,219000000
Chime Biologics,https://www.crunchbase.com/organization/chime-biologics,"Biometrics, Biopharma, Biotechnology, Health Care, Manufacturing","Wuhan, Hubei, China",Chime Biologics is a biopharmaceutical development and manufacturing company.,"48,585",,Active,2013-01-01,year,,,,,For Profit,https://chimebiologics.com/#,"Chime Biologics, is a world-class experienced Contract Development and Manufacturing Organization (CDMO), providing customer-centric and cost-effective services for timely premier-quality biopharmaceutical development and manufacturing. We provide a comprehensive solution supporting our customers from analytical and process transfer to early-stage biopharmaceutical development through late-stage clinical and commercial drug substance and drug product manufacturing for Global Supply.",Early Stage Venture,192580913,USD,192580913
Ablaze Pharmaceuticals,https://www.crunchbase.com/organization/ablaze-pharmaceuticals,"Biotechnology, Medical, Pharmaceutical","Jingan, Shanghai, China",Ablaze Pharmaceuticals is a clinical-stage pharmaceutical company.,"48,864",,Active,2011-04-01,day,,,,,For Profit,http://www.ablazepharma.com/,Ablaze Pharma is a clinical stage bio-pharmaceutical company that is focused on developing Targeted Radiotherapy (TRT) to benefit cancer patients.,Early Stage Venture,75000000,USD,75000000
Readline,https://www.crunchbase.com/organization/readline,"Agriculture, Biotechnology, Pharmaceutical","Shenzhen, Guangdong, China",Readline is a biological immobilized enzyme catalysis technology application service provider.,"49,063",$1M to $10M,Active,2017-08-28,day,,,,,For Profit,https://www.szreadline.com/,"Readline is a bio-pharmaceutical high-tech company with a multidisciplinary application based on enzyme catalysis technology. It is the world's first company to use directed evolution of enzymes in the large-scale production of API such as peptides, carbohydrate, and nucleic acids on an all-green basis. These APIs are primarily used in medicine, health care products, cosmetics, animal feed, biological pesticides, fertilizers, and other applications.",Early Stage Venture,400000000,CNY,58427261
Vazyme Biotech,https://www.crunchbase.com/organization/vazyme-biotech,"Biotechnology, Health Diagnostics, Life Science","Nanjing, Jiangsu, China",Vazyme Biotech is devoted to the development and production of enzymes and antibodies.,"49,064",$50M to $100M,Active,2012-01-01,day,2021-11-15,day,,,For Profit,http://www.vazymebiotech.com/,"Vazyme Biotech is devoted to the development and production of enzymes and antibodies. Our products cover clinical diagnosis, molecular diagnostics, high-throughput sequencing and life science research and other related fields. The company is located in the city of Nanjing, china's ancient capital of the Six Dynasties. Vazyme Biotech is in the front of scenic Qixia mountain, dependent on the regional radiation force of the National Economic and Technological Development Zone of Nanjing. With advanced capability of R&D and cutting- edge technology, Vazyme Biotech will create a new pattern of National Biotechnology.",IPO,78000000,USD,78000000
Reistone Biopharma,https://www.crunchbase.com/organization/reistone-biopharma,"Biotechnology, Pharmaceutical","Pudong, Shandong, China",Reistone Biopharma is a clinical stage biopharmaceutical company.,"49,143",$10M to $50M,Active,2018-01-01,year,,,,,For Profit,http://www.reistonebio.com/,Reistone Biopharma is a clinical stage biopharmaceutical company. It is focused on rapidly developing innovative medicines through global collaborations within Research and Development,Early Stage Venture,100000000,USD,100000000
Ranok Therapeutics,https://www.crunchbase.com/organization/ranok-therapeutics,Biotechnology,"Hangzhou, Zhejiang, China",Ranok Therapeutics is a biotechnology company that is pioneering an innovative targeted protein degradation technology.,"49,815",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,http://www.ranoktherapeutics.com/,Ranok Therapeutics is a biotechnology company that is developing a novel targeted protein degradation technology to aid in the discovery and development of novel therapeutics. Ranok's TPD technology engages various underlying biological processes and outperforms competing TPD approaches. Ranok's pipeline contains both well-validated and novel drug targets involved in cancer and other diseases with significant unmet medical needs. Ranok is dedicated to developing the next generation of cancer therapies that are both safer and more effective.,Early Stage Venture,50000000,USD,50000000
23Mofang,https://www.crunchbase.com/organization/23mofang,"Analytics, Biotechnology, Genetics, Health Care, Health Diagnostics, Medical Device","Chengdu, Sichuan, China",23Mofang provides genetic testing services for Chinese people and conducts life data analysis business.,"49,823",,Active,2015-03-01,month,,,,,For Profit,https://www.23mofang.com/,"23Mofang provides genetic testing services for Chinese people and conducts life data analysis business. The company relies on the Internet + genetic testing to build a large database of life, with the mission of ""data life, benefit everyone"", and build a trustworthy technology enterprise.",Early Stage Venture,160000000,CNY,24571353
CapitalBio Technology,https://www.crunchbase.com/organization/capitalbio-technology,"AgTech, Biotechnology, Health Care, Life Science","Beijing, Beijing, China",CapitalBio Technology is a life science company that develops and commercializes health-care solutions.,"49,871",,Active,2012-08-17,day,,,,,For Profit,https://www.capitalbiotechnology.com,"CapitalBio Technology is an industry-leading life science company that develops and commercializes total health-care solutions. Their company provides a comprehensive portfolio of top-quality products to a diverse customer base ranging from biomedical researchers to healthcare professionals. Their products include an innovative and broad spectrum of microarray and microfluidic chips and related instruments, software and databases, reagents and consumables for basic and translational research, drug development, clinical diagnostics, biosafety and food safety, and molecular breeding. As a core subsidiary of CapitalBio Corporation and the Biological Chip Beijing National Engineering Research Center, CapitalBio Technology was registered in August 2012 and is headquartered in Economic-Technological Development Area in Beijing. CapitalBio Technology is a leading life science company that develops and commercializes total health-care solutions. With more than 35,000 square meters of office space, CapitalBio Technology employs more than 500 employees; 86 percent of these employees have at least Bachelor-level degrees, 14 of which are doctors or post-doctorates.",Private Equity,833000000,CNY,117993350
Frontier Biotechnologies,https://www.crunchbase.com/organization/frontier-biotechnologies,"Biotechnology, Health Care, Hospital, Pharmaceutical","Nanjing, Jiangsu, China",Frontier Biotechnologies is a commercial-stage bio-pharmaceutical company.,"49,903",Less than $1M,Active,2013-01-01,year,,,,,For Profit,http://www.frontierbiotech.com/en/,"Founded in 2013, Frontier Biotechnologies is a commercial-stage biopharmaceutical company headquartered in China with global vision and world-class competitiveness. Frontier Biotech is committed to discovering, development, manufacturing, and commercialization of innovative medicines that improve patient health. Their medicines typically address the unmet medical needs of patients in the areas of anti-HIV treatment and pain management. Frontier Biotech's first commercial product was approved by the National Medical Product Administration (NMPA), which is the counterpart of the Food and Drug Administration (FDA) in China, in May 2018 through a priority review process and has gained accelerated approval.  Two additional drug candidates are currently undergoing multiple clinical trials in Phase I and Phase II in both China and the United States. Frontier Biotech brings together many of the best scholars, scientists, and professionals in R&D, senior management, marketing, international business development, and manufacturing. At Frontier Biotech, their long-standing commitment to excellence is in everything they do throughthe entire development cycle from drug discovery, preclinical research to global clinical development.  This approach has enabled Frontier Biotech to emerge in the global market as a competitive player in the field of HIV long-acting treatment and immunotherapy.",,300000000,CNY,43548317
Arctic Vision,https://www.crunchbase.com/organization/arctic-vision,"Biotechnology, Health Care, Life Science","Shanghai, Shanghai, China",Arctic Vision is focused on the development and commercialization of innovative ophthalmology therapies.,"49,940",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,http://www.arcticvision.com/,"Arctic Vision is a China-based clinical-stage specialty ophthalmology company with a leading portfolio of breakthrough technologies. The Company's vision is to address ophthalmology's unmet needs through innovative therapies in China, Asia, and globally. Arctic Vision is established by top-tier life sciences investors and led by an elite team of ophthalmic industry veterans with substantial and compelling China and global experiences in R&D and commercialization of eye care products.",Early Stage Venture,132000000,USD,132000000
KeChow Pharma,https://www.crunchbase.com/organization/kechow-pharma,"Biopharma, Biotechnology, Health Care, Pharmaceutical","Pudong, Shandong, China","KeChow Pharma, Inc. is a biopharmaceutical company focused on novel drug discovery.","50,018",,Active,2014-01-01,year,,,,,For Profit,http://www.kechowpharma.com,"KeChow Pharma, Inc. is a biopharmaceutical company focused on novel drug discovery.",,60000000,USD,60000000
Konfoong Biotech International,https://www.crunchbase.com/organization/konfoong-biotech-international,"Analytics, Artificial Intelligence (AI), Biotechnology, Health Care, Software","Ningbo, Zhejiang, China",Konfoong Biotech International is a biotech company.,"50,583",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,https://www.kfbiopathology.com/,"KFBIO’s uses big data, cloud computing and AI to quickly and reliably scan and digitise images, making them easier to share with experts to improve the speed and accuracy of diagnosis.",Late Stage Venture,28870331,USD,28870331
Changjin Biotechnology,https://www.crunchbase.com/organization/changjin-biotechnology,"AgTech, Biotechnology, Genetics, Life Science","Shanghai, Shanghai, China",Changjin Biotechnology specializes in the research and development of edible microbial synthetic proteins for the food sector.,"50,953",,Active,2017-01-01,year,,,,,For Profit,,,Early Stage Venture,30626233,USD,30626233
Energae,https://www.crunchbase.com/organization/dehe-biotech,"Biotechnology, Health Care","Shenzhen, Guangdong, China",Energae is a specializes in the most advance sealed vertical photobioreactor microalgae cultivation.,"51,023",,Active,2016-05-01,day,,,,,For Profit,http://www.energae.com.cn/,"Energae specializes in the most advance sealed vertical photobioreactor microalgae cultivation, utilizing their patented photobioreactors and SPD light source as energy sources for production and growth to provide the highest quality, safe, hygienic, and stable concentration algae powder and algae extract for the dietary supplement, cosmetic, pharmaceutical, and animal feed industries.",Early Stage Venture,13342572,USD,13342572
