Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Bioscan Research,https://www.crunchbase.com/organization/bioscan-research,"Biotechnology, Health Care, Medical, Medical Device","Ahmedabad, Gujarat, India",Bioscan Research develops a screening and monitoring medical device for early detection of diseases.,"323,917",,Active,2013-01-01,year,,,,,For Profit,https://www.bioscanresearch.com,"Bioscan Research develops a screening and monitoring medical device for early detection of diseases.  Its technologies are non-invasive, operated by computers, and portable. The company was founded in 2013 and is headquartered in Ahmedabad, Gujarat.",,,USD,
Gramin Health Care,https://www.crunchbase.com/organization/gramin-health-care,"Biotechnology, Delivery, Fitness, Health Care, Staffing Agency","Gurgaon, Haryana, India",Gramin Health Care with a vision to transform healthcare delivery in the under-served markets.,"323,948",,Active,2016-01-01,year,,,,,For Profit,http://www.graminhealthcare.com,Gramin Health Care aims to provide timely medical advice and advanced diagnostics through manned and digitised healthcare clinics.,,,USD,
Dishman Carbogen Amcis,https://www.crunchbase.com/organization/dishman-carbogen-amcis,"Biotechnology, Medical Device, Pharmaceutical, Product Design","Ahmedabad, Gujarat, India",This company is a global outsourcing partner for the pharmaceutical industry.,"324,233",,Active,2007-01-01,year,2017-09-22,day,,,For Profit,http://www.dishmangroup.com,"Dishman is the global outsourcing partner for the pharmaceutical industry offering a portfolio of development, scale-up and manufacturing services.The products and services offered span customers’ needs from chemical development to commercial manufacture and supply of active pharmaceutical ingredients.",IPO,,,
Caliche,https://www.crunchbase.com/organization/caliche-1696,"Artificial Intelligence (AI), Biotechnology, Oil and Gas","Guwahati, Assam, India","Caliche is an application-oriented research organization that provides technology, design, and development services.","330,940",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://www.calicheglobal.com,"Caliche is a multidisciplinary research team that has brought together experiences from oil and gas, biotechnology, artificial intelligence, and earth science, and create technologies all the way from design, and development till deployment.",,,USD,
ProRelix Research,https://www.crunchbase.com/organization/prorelix-research,"Biotechnology, Health Care","Pune, Maharashtra, India",ProRelix Research is a global CRO that delivers excellent clinical research solutions to its clients in US | India | Europe | Australia,"334,907",$1M to $10M,Active,2014-03-02,day,,,,,For Profit,https://prorelixresearch.com/,"ProRelix Research is the best clinical research organization (CRO) with global service capability supporting Phase 1, 2, 3 and 4 clinical trials for Pharma, Biotech, Biopharma, Medical device, Nutraceutical and Herbal companies. Our excellent team of researchers have been working on clinical development plans of our clients with outstanding clinical research services in US, India, Australia and Europe. To know more please visit our website at www.prorelixresearch.com",,,,
BIO-PLY,https://www.crunchbase.com/organization/bio-ply,"Biotechnology, Green Consumer Goods, GreenTech, Lifestyle, Sustainability","Mumbai, Maharashtra, India",Sustainable Plywood Alternative,"335,046",,Active,2020-07-01,month,,,,,For Profit,https://www.bio-ply.com/,"Bio-ply is a sustainable plywood alternative derived from mycelium and agricultural waste (paddy straw, rice bran, and coco peat). Bio-ply is naturally water-resistant and termite resistant. Bio-ply is carbon-neutral and environmentally friendly. At Bio-ply, we believe there is a better way to provide sustainably affordable furniture to the consumer market. Our Mission is to grow better materials that are compatible with the earth. Using mycelium as the key organism, we are intended to create a carbon-neutral world where there is a balance between nature and human consumption.",,,,
Truehb,https://www.crunchbase.com/organization/truehb,"Biotechnology, Life Science, Medical","New Delhi, Delhi, India",They believe in concrete step by step development at maximum possible pace.,"336,602",$1M to $10M,Active,2009-11-05,day,,,,,For Profit,http://truehb.com/,Wrig's current focus area is bioelectronics in which the company is developing disruptive products in the area of medical diagnostics based on its patent-pending technologies and proprietary know-hows. Wrig is an applied research & development organization with diverse interest across a range of upcoming interdisciplinary scientific areas.,Seed,,USD,
Integrated Clean Room Technologies,https://www.crunchbase.com/organization/integrated-clean-room-technologies,"Biotechnology, Facilities Support Services","Hyderabad, Andhra Pradesh, India","Integrated Clean Room Technologies provides turnkey cleanrooms and related equipment to pharmaceuticals, biotechnology and microelectronics","338,564",$1M to $10M,Active,2003-01-01,year,,,,,For Profit,http://www.icleantech.com/,"Integrated Cleanroom Technologies Private Limited was established in 2003 primarily to meet the requirements of Cleanroom Customers, which were until then serviced through imports.The solutions from ICLEAN were readily accepted by the customers.ICLEAN with its unflinching focus on customer requirements evolved into the largest cleanroom partition manufacturers in India.",Late Stage Venture,8400000,USD,8400000
Promea Therapeutics,https://www.crunchbase.com/organization/promea-therapeutics,"Biopharma, Biotechnology, Health Care, Health Diagnostics, Home Health Care, Life Science, Manufacturing, Medical Device, Nutraceutical","Hyderabad, Andhra Pradesh, India","Promea Therapeutics is an innovative medical device manufacturing company specializing in Diagnostics, Biologics & Life Science products.","338,840",,Active,2017-07-31,day,,,,,For Profit,https://promea.in/,"Promea Therapeutics is an innovative medical device manufacturing company specializing in Life Science products, Diagnostics; including Clinical Chemistry, Immunodiagnostics, Molecular Diagnostics, and Infusion Therapies. We aim to make a significant difference to global healthcare markets through greater access to quality diagnostics as well as critical care parenteral/s. Promea has a highly skilled & dedicated R&D team who are in constant pursuit of precision, quality, and innovation. Promea's state-of-the-art manufacturing facilities drive quality production of our innovative Invitro Diagnostic Medical Devices, Large & Small Volume Parentals and Biologics to satisfy the needs of our customers.",,,,
Unique Biotech,https://www.crunchbase.com/organization/unique-biotech,"Biotechnology, Health Care, Manufacturing","Hyderabad, Andhra Pradesh, India","Unique Biotech manufactures probiotics, enzymes and nutraceuticals products for the health care, agriculture, food and beverage industry.","345,574",,Active,2001-01-01,year,,,,,For Profit,https://www.uniquebiotech.com,,,,,
Indeus Life Sciences,https://www.crunchbase.com/organization/indeus-life-sciences,"Biotechnology, Clinical Trials, Manufacturing, Pharmaceutical, Product Research","Mumbai, Maharashtra, India","Indeus Life Sciences is a pharmaceutical manufacturing firm that provides formulation development, regulatory, and clinical trial services.","348,178",,Active,2008-01-01,year,,,,,For Profit,https://indeus.in,,,,,
Symbiotec Pharmalab,https://www.crunchbase.com/organization/symbiotec-pharmalab,"Biotechnology, Health Care, Manufacturing, Pharmaceutical","Indore, Madhya Pradesh, India",Symbiotec Pharmalab is an API manufacturing company that develops and markets research-based cortico steroids.,"350,790",,Active,2002-01-01,year,,,,,For Profit,http://symbiotec.in,"Symbiotec Pharmalab Ltd., a cortico-steroids API manufacturing company based at Indore in Central India is in the business of development, production and marketing of research-based cortico steroids. Symbiotec is manufacturing cortico steroids since the year 1995 and is a WHO –GMP and ISO 9000 : 2000 certified company with a vision to cater to steroids requirement of our pharmaceuticals world.",,48000000,USD,48000000
Tenshi Life Sciences,https://www.crunchbase.com/organization/tenshi-life-sciences,"Biotechnology, Life Science, Pharmaceutical","Bangalore, Karnataka, India",Tenshi Life Sciences is a global consortium dedicated to delivering world-class quality of pharmaceutical products through innovation.,"351,488",,Active,2016-01-01,year,,,,,For Profit,https://www.tenshi.co.in/,Tenshi Life Sciences is a global consortium dedicated to delivering world-class quality of pharmaceutical products through innovation.,,,,
Krishgen BioSystems,https://www.crunchbase.com/organization/krishgen-biosystems,"Biotechnology, Life Science, Product Research","Mumbai, Maharashtra, India","Krishgen BioSystems is a biotech company that offers tools for biological research, diagnostics, drug discovery and therapy development.","354,201",Less than $1M,Active,2003-01-01,year,,,,,For Profit,https://www.krishgen.com,,,,,
Advancells,https://www.crunchbase.com/organization/advancells,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Noida, Uttar Pradesh, India","Advancells is offering high-quality primary cells including stem cells for research studies, and lifestyle disorders.","366,904",,Active,2013-01-01,day,,,,,For Profit,http://www.advancells.com,"Advancells is focused on therapeutic applications of regenerative medicine primarily used in stem cells generated from patients own body source. They are passionate about the possibilities and unlimited potential of adult stem cells and therefore with a strong belief and enduring dedication they deliver technologies for the safe and effective treatments to patients all over the world at the highest medical standard. Using their flagship technologies such as ""Autologous stem cell therapy from Bone Marrow and Adipose tissue;"" they strive to achieve supremacy that would be a benchmark in the field of regenerative medicines. They maintain scientific and ethical traditions through ""Good Manufacturing Practices"" in accordance with the accepted national and international norms. They also offer a natural Anti Aging treatment for soft cosmetic remodelling.",,,,
Biomoneta Research,https://www.crunchbase.com/organization/biomoneta-research,"Biotechnology, Health Care, Life Science","Bangalore, Karnataka, India",Biomoneta Research is a health tech startup that aims to prevent the transmission of infection in the hospital and the community.,"367,231",,Active,2014-01-01,year,,,,,For Profit,https://www.biomoneta.com/,"Biomoneta is a health tech startup that aims to prevent the transmission of infection in the hospital and the community, and the spread of microbial contamination in commercial and academic laboratories. Our novel, extremely effective air decontamination technology traps and kills bacteria, mold and viruses that contaminate the environment and cause infection and product loss. Our energy efficient devices can be deployed near patient beds in the hospital and home, in biotech laboratories to create local zones of decontamination, and can be integrated into central air handling units to provide building-wide protection.",Seed,,USD,
Theramyt Novobiologics,https://www.crunchbase.com/organization/theramyt-novobiologics,"Biotechnology, Diabetes, Enterprise, Oncology","Bengaluru, Karnataka, India","Theramyt develops therapies for disease areas such as oncology, rheumatoid arthritis, diabetes, and metabolic disorders.","368,468",$1M to $10M,Closed,2013-01-01,year,,,,none,For Profit,http://theramyt.com,"Theramyt is a unique bio-enterprise building tomorrow’s biologics – biobetters. We apply our drug designing and platform technology strengths to deliver novel therapies for disease areas such as oncology, rheumatoid arthritis, diabetes and metabolic disorders.",Early Stage Venture,4500000,USD,4500000
Genes2me (P) Limited,https://www.crunchbase.com/organization/genes2me-llc,"Biotechnology, Genetics, Health Care, Health Diagnostics, Manufacturing, Oncology, Personal Health, Wellness","Gurgaon, Haryana, India","Personalised Diagnostics: Mother & Child, D2C Genetic profiling, Oncology. IVD Manufacturing & POC RTPCR Molecular device solutions.","373,467",,Active,2016-02-10,day,,,,,For Profit,http://www.genes2me.com,,,,,
Prantae Solutions,https://www.crunchbase.com/organization/prantae-solutions,"Biotechnology, Health Care, Medical","Bhubaneswar, Orissa, India",Prantae Solutions is a biotechnology company that creates affordable technologies for rare and neglected disorders.,"374,045",,Active,2015-01-01,year,,,,,For Profit,https://www.proflou.com,"Prantae Solutions is a biotechnology company that creates affordable technologies for rare and neglected disorders. They are backed by experienced and enthusiastic scientists and faculties from leading institutes and universities, legal advisors, clinicians, and media personnel in the country who are united by a single aim of creating better health opportunities. They aim to channelize the entire profit into the development of new technologies and creating health awareness in the country. It was founded in 2015 and is headquartered in Bhubaneshwar, Odisha, India.",,,,
Oaknet Healthcare,https://www.crunchbase.com/organization/oaknet-healthcare,"Biotechnology, Health Care, Pharmaceutical, Wellness","Mumbai, Maharashtra, India",Oaknet Healthcare is a pharmaceutical company that focuses on non-communicable diseases.,"377,827",,Active,2015-01-01,year,2022-05-04,day,,,For Profit,https://oaknethealthcare.com/,"Oaknet Healthcare is a pharmaceutical company that focuses on non-communicable diseases. Founded in 2015, Oaknet is one of the fastest companies to reach the top 100 companies in the Indian Pharmaceutical Market, with great depth of experience and incomparable expertise, and therapies of focus are Dermatology, Gynaecology, Pain Management, Nutritional, Cardiology, and Diabetes.",M&A,,,
Invictus Oncology,https://www.crunchbase.com/organization/invictus-oncology,"Biotechnology, Health Care, Hospital, Oncology","Delhi, Delhi, India",Invictus Oncology develops therapeutics for cancer treatment.,"378,819",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://invictusoncology.com,Oncology is devoted to improving the lives of cancer patients by developing the first anti-cancer drug from India and to eventually win the fight against cancer.,,1880000,USD,1880000
Acrannolife Genomics,https://www.crunchbase.com/organization/acrannolife-genomics,"Biotechnology, Medical","Chennai, Tamil Nadu, India",Acrannolife Genomics is developing technologies to provide most-affordable point-of-care pharmacogenomics and genomic diagnostics tests.,"379,076",,Active,2014-01-01,day,,,,,For Profit,http://www.acrannolife.com/,Acrannolife Genomics is to develop technologies that would enable us in providing the most affordable point-of-care pharmacogenomics and genomic diagnostics tests.,,,USD,
Coeo Labs Pvt. Ltd.,https://www.crunchbase.com/organization/coeo-labs-pvt-ltd-,"Biotechnology, Health Care, Medical Device","Bangalore, Karnataka, India",Coeo Labs is a medical device company focused developing a novel technology to reduce chances of getting ventilator associated pneumonia.,"379,401",Less than $1M,Active,2014-10-01,day,,,,,For Profit,http://www.coeo.in,"COEO Labs is an India based Medical Technology startup company, which develops innovative medical devices with focus on Emergency, Trauma and Critical Care.",,,USD,
Apollo Diagnostics,https://www.crunchbase.com/organization/apollo-diagnostics,"Biotechnology, Health Care, Health Diagnostics, Medical","Chennai, Tamil Nadu, India","Apollo Diagnostics offers a range of imaging, cardiology, laboratory, and diagnostic services for health care and treatments.","380,372",,Active,2015-01-01,year,,,,,For Profit,https://www.apollodiagnostics.in/,,,,,
The Bio Company,https://www.crunchbase.com/organization/the-bio-company,"Biotechnology, Fashion, GreenTech, Lifestyle, Sustainability","Mumbai, Maharashtra, India",Sustainable Bio-Materials,"381,253",,Active,2020-02-01,month,,,,,For Profit,https://www.bio-ply.com/,Our mission is to create sustainable alternative materials that are compatible with earth and human consumption. Our goal is to create carbon-neutral material alternatives to traditional high carbon-emitting materials through biotechnology. Our subsidiaries include : www.bio-ply.com www.bioleather.in,,,,
Zenex Animal Health,https://www.crunchbase.com/organization/zenex-animal-health,"Biotechnology, Livestock, Pharmaceutical","Ahmedabad, Gujarat, India",Zenex is animal health business focused on livestock and poultry segments,"381,264",,Active,2021-01-01,year,,,,,For Profit,https://zenexah.com/,Zenex is an animal health business focused on livestock and poultry segments. Zenex develops a wide spectrum of therapeutic and nutritional products.,,,,
ArSta Eco,https://www.crunchbase.com/organization/arsta-eco,"Biotechnology, Energy, Environmental Consulting, Renewable Energy","Tiptur, Karnataka, India","ArSta Eco develops technology to convert biomass to carbon negative energy components, bioCarbon and biochemicals.","381,415",,Active,2014-01-31,day,,,,,For Profit,https://arstaeco.com/,"We manufacture Biocarbon, Biochar & Sustainable Charcoal. ArSta eco is an eco technology company working in the areas of waste to useful products, Carbon Sequestration and Sustainable Charcoal Production. The provisions of food, water & energy are the preconditions to a civilized society: they are necessary factors for the survival of human LIFE. Sustainable resource usage is the key in meeting needs of the present without compromising the ability of future generations to also do so. To WASTE now is to WANT later. At ArSta eco we believe by integrating modern technology with ancient techniques we will be able to “GET MORE FROM LESS”",,,,
Asiatic Clinical Research,https://www.crunchbase.com/organization/asiatic-clinical-research,"Biotechnology, Clinical Trials, Health Care","Bangalore, Karnataka, India","Asiatic Clinical Research is a full service clinical research organization (CRO) headquartered in Bangalore, India.","383,469",,Active,2005-01-01,year,,,,,For Profit,https://www.asiaticlinical.com/,"Asiatic Clinical Research is a full service clinical research organization (CRO) headquartered in Bangalore, India. We focus on Phase II - IV clinical trial support to pharmaceutical, biotechnology and medical device companies. Our strength is in strategizing what is exactly needed for your clinical trial by conducting a good literature search, providing world class facilities, KOL in specific indications treatment naïve patient pools. Asiatic has access to ICH-GCP trained sites in metros and tier II cities.",,,USD,
Monarch Biotech Pvt Ltd,https://www.crunchbase.com/organization/monarch-biotech-pvt-ltd,"Agriculture, Biotechnology, Food and Beverage","Chennai, Tamil Nadu, India",MONARCH BIOTECH was established in the year 2005 and got itself engaged in Laboratory testing activities.,"390,619",,Active,2005-04-19,day,,,,,For Profit,http://monarchtestinglab.com/,"MONARCH BIOTECH PVT. LTD was established in the year 2005 and got itself engaged in Laboratory testing activities. Our Lab is well-equipped with sophisticated Instruments and Equipments for Testing Radiological,Chemical & Biological contents in food & Agriculture Products.",,,,
Aspen Biopharma Labs,https://www.crunchbase.com/organization/aspen-biopharma-labs,"Biotechnology, Chemical Engineering, Life Science, Pharmaceutical","Hyderabad, Andhra Pradesh, India","Aspen Biopharma Labs is a biotech company that supplies API impurities, chemicals, and drug ingredients.","391,766",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://www.aspenbiopharmalabs.com,Aspen Biopharma Labs defines innovation and development as a challenge for competitive marketplaces to offer consumers enhanced health care through innovative R&D by the recent principles to ensure safe and secure wellness. Their business is providing patients in the community and other developing countries with the advantages of high-quality APIs and finished formulations at competitive prices.,,,,
Continuum India,https://www.crunchbase.com/organization/continuum-india,"Biotechnology, Health Care, Pharmaceutical","Chandigarh, Chandigarh, India","Continuum is a contract research organization that consists of among the best physicians, life science and technology experts in industry.","392,421",,Active,2018-01-01,year,,,,,For Profit,https://www.continuumindia.com/,,,,,
AKT Health,https://www.crunchbase.com/organization/akt-health,"Biotechnology, Consulting, Health Care, Information Technology, Life Science","Hyderabad, Andhra Pradesh, India",AKT Health is a Healthcare & Life Science Strategy Consulting firm,"397,191",,Active,2017-09-04,day,,,,,For Profit,https://akthealth.com/,"AKT Health is a Healthcare & Life Science Strategy Consulting firm which focuses on improving engagement, with your customers, Revenue maximization for your brands and optimizing your commercial strategy through fact based digital transformation and data analytics. AKT Health partners with Biopharmaceutical, Medical device & Healthcare systems to develop a market-leading strategy for long-term top performance, growth, and sustainability. With an Integration of disruptive technologies such as IoT, Artificial Intelligence, Big Data Analytics and Blockchain. AKT Health enables Digital transformation by delivering seamless customer experience complying to industry security standards. Our LifeScience Solutions covers the entire product life cycle from R&D till supply chain with core focus on Clinical, Commercial & Consulting Solutions.",,,,
Nueclear Healthcare,https://www.crunchbase.com/organization/nueclear-healthcare,"Biotechnology, Health Care, Hospital, Oncology","Mumbai, Maharashtra, India",Nueclear Healthcare is the low-cost cancer diagnosis services business of the Thyrocare group,"398,135",,Active,2010-01-01,year,,,,,For Profit,http://www.nueclear.com/,"Founded in 2010, Nueclear Healthcare Limited is a 100% subsidiary of Thyrocare Technologies Limited. NHL is a market leader in PET/CT imaging in India and is creating a highly disruptive model to completely change the status quo in India. Led by Dr. A Velumani, it is creating a pan Indian network of PET/CT facilities through a first of its kind model in the world.",,220000000,INR,4080777
Leucine Rich Bio,https://www.crunchbase.com/organization/leucine-rich-bio,Biotechnology,"Bangalore, Karnataka, India",Leucine Rich Bio is India's first and only Microbiome focused Genomics Based company.,"400,741",,Active,2014-01-01,year,,,,,For Profit,http://www.leucinerichbio.com,"Leucine Rich Bio is India's first and only Microbiome focused Genomics Based company. While, genomic approaches have gained huge clinical importance allowing us to align towards precision medicine, important uncertainties remain unanswered. The human microbiome, largely recognized as the ""Second Genome"", while rooted in the principles of genomics, have gained tremendous steam over the past few years. There is a heightened interest among researchers, clinicians and direct consumers in understanding the effects of the microbiome on health and wellness.",,,USD,
Inbiopro Solutions Private Ltd,https://www.crunchbase.com/organization/inbiopro-solutions-private-ltd,"Biotechnology, Clinical Trials, Medical","Bangalore, Karnataka, India",Inbiopro Solutions Private Ltd is a Biotechnology company.,"401,640",$1M to $10M,Closed,2007-01-01,year,,,,none,For Profit,http://www.inbiopro.com/,"Inbiopro Solutions is a biotechnology company that develops and manufactures biologicals in Bangalore. Inbiopro Solutions offers its users with biosimilar and therapeutics in the areas of oncology, rheumatoid arthritis, and cardio vascular diseases. The company also provides molecular biology outsourcing solutions, including de novo gene synthesis, gene cloning, DNA construct, plasmid preparation, and site directed mutagenesis. Inbiopro Solutions is headquartered in India. The company was founded by Aditya Julka in 2007.",,,,
Reliance Life Sciences,https://www.crunchbase.com/organization/reliance-life-sciences,"Biopharma, Biotechnology, Life Science, Pharmaceutical","Mumbai, Maharashtra, India",Reliance Life Sciences is a diverse and integrated biotechnology initiative of the Reliance Group of companies,"404,397",,Active,2001-01-01,year,,,,,For Profit,https://www.rellife.com/,"Reliance Life Sciences is a diverse and integrated biotechnology initiative of the Reliance Group of companies. The Reliance Group is India’s largest private sector enterprise, with annual revenues of US$ 66.8 billion. The Group’s activities span oil and gas exploration and production, petroleum refining, petrochemicals, polyester, plastics, organized retailing and telecom. The Group’s flagship company Reliance Industries Limited is the largest private sector company and a Fortune Global 500 company. Reliance Life Sciences is part of the Promoter Group of Reliance Industries Limited. RLS was established to develop business opportunities in medical biotechnology with key initiatives in biopharmaceuticals, pharmaceuticals, regenerative medicine, clinical research and molecular diagnostics.",,,,
RA Chem Pharma,https://www.crunchbase.com/organization/ra-chem-pharma,"Biopharma, Biotechnology, Pharmaceutical","Hyderabad, Andhra Pradesh, India",RA Chem Pharma is a vertically integrated pharmaceutical company.,"404,563",,Active,2003-01-01,year,2020-07-30,day,,,For Profit,http://www.rachempharma.com/,"RA Chem Pharma Limited is a vertically integrated pharmaceutical company. The core focus is API, over time the company has forward integrated into Pellets, Formulations and Clinical Research to provide end-to-end offerings to its customers. Its product portfolio ranges from pharmaceuticals to niche areas of Animal health and Cosmeceuticals; supported by four manufacturing units, two R&D laboratories and a clinical research facility.",M&A,,,
Stempeutics Research,https://www.crunchbase.com/organization/stempeutics-research-private-limited,"Biotechnology, Health Care, Medical, Pharmaceutical","Bangalore, Karnataka, India",Stempeutics Research focuses on developing and commercializing novel therapeutics based on adult stem cells.,"410,912",,Active,2006-01-01,year,,,,,For Profit,http://www.stempeutics.com,Stempeutics is a late stage life sciences firm that develops and markets therapeutic products based on adult stem cells in India.Stempeutics Research develops innovative stem cell products addressing major unmet medical needs.,,,,
Biotecnika Info Labs Pvt Ltd,https://www.crunchbase.com/organization/biotecnika-info-labs-pvt-ltd,"Biotechnology, Medical, Medical Device","Bangalore, Karnataka, India",Fastest growing Biotechnology Magazine & info Portal,"412,925",,Active,2006-10-11,day,,,,,For Profit,https://www.biotecnika.org,"Biotecnika Info Labs Pvt Ltd, located in Bangalore, Pune and Noida, India is a bio-science information portal lead by a group of biotechnologists, efforting to minimize the extant gap between industry and the personnel associated with bio-science. We provide varied services to the domain Bio-science which includes ‘Coaching’ for various PhD entrance examinations, Magazine, Web TV and Job Portal. Our team of experts, who are exceptional talents from Academia as well as Industry, ensure that every update from the life science domain reach our audiences. Biotecnika takes off… The idea of Biotecnika seeded on 11th October 2006 and reaped a huge success. This initial step of the project inspired us to enter into the second phase of our expansion program, wherein we ensured full focus on personalized career counseling for students in the bioscience domain and also provided placement assistance to them. A step ahead… Venturing into this idea till the year 2009, we leaped into our next phase in January 2010 and this time we had a refreshed focus on nurturing the talent and grooming them for CSIR NET, GATE, DBT, ICMR, ARS NET etc., through our Classroom as well as Online coaching. Story continues.. The growth story continues as Biotecnika now publishes one of the India’s largest growing magazine which serves as an essential guide to a plethora of audience from biotechnology industry and academia. Distinguished by its in-depth analysis and latest information, magazine showcases its features that are insightful, informative and presented with style. The list does not stop as we also bring to you the country’s first web TV broadcasting various events, interviews and programs to interest our readers.",,,,
Gen-X Diagnostics,https://www.crunchbase.com/organization/gen-x-diagnostics,"Biotechnology, Health Care, Health Diagnostics","New Delhi, Delhi, India",Gen-X Diagnostics is a biological and molecular diagnostic services.,"415,117",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,http://www.genxdiagnostics.com/,"Gen-X Diagnostics is a unit of ARA Healthcare Pvt. Ltd. was founded by leading applied research scientist Dr. Rama Mukherjee, specializes in the field of molecular diagnostics. It is one of the first of its kind R&D Company focusing on development of genetic, biological and molecular diagnostic services with an intention to assisting its global partners in shortening the cycle and lowering the cost of drug discovery and development by providing cost effective and efficient co-development and outlicencing solution. Gen X Diagnostics is a unique leading Molecular Diagnostics in India offering a wide range of tests for infectious diseases, transplantation medicine, prenatal diagnostics, cancer, genetic disorder, metabolic and hormonal disorders. Gen-X Diagnostics has started its diagnostics operation from Dec 2007.",,,USD,
doLoopTech,https://www.crunchbase.com/organization/dolooptech,"Analytics, Biotechnology, Industrial, Life Science, Software","Mumbai, Maharashtra, India",doLoopTech is the vision to accelerate the clinical trial drug development  by providing automated clinical analytics software solutions.,"416,188",,Active,2014-12-01,month,,,,,For Profit,http://www.dolooptech.com,"doLoop Technologies is a software technology company with the vision to accelerate the clinical trial drug development process by providing automated clinical analytics software solutions to the life sciences industry. As the name “doLoop” itself shows, our company is deeply rooted with the fundamental concepts of computer science.Analytics has always been at the core of life sciences industry. The emphasis is on, how fast and efficient we can go from Patient-to-PValue. Our new age clinical solutions and technology automations make it possible to achieve greater and much faster results than ever before.",Seed,,USD,
Innovassynth,https://www.crunchbase.com/organization/innovassynth,"Biotechnology, Chemical, Chemical Engineering, Industrial Manufacturing, Manufacturing","Khopoli, Maharashtra, India",Innovassynth is a manufacturing firm that provides contract research and custom synthesis of nucleosides and specialty chemicals.,"420,188",,Active,2001-01-01,year,,,,,For Profit,https://www.innovassynth.com/,,,,,
Banana Leaf Technology,https://www.crunchbase.com/organization/banana-leaf-technology,"Advanced Materials, Biotechnology, Consumer, Industrial Manufacturing, Machinery Manufacturing, Manufacturing","Madurai, Tamil Nadu, India",Banana Leaf Technology is a biotechnology enterprise that commercializes augmented organic biobased materials made from natural leaves.,"423,906",,Active,2010-01-01,year,,,,,For Profit,https://bananaleaftechnology.com,"Banana Leaf Technology is a climate tech startup that commercializes augmented organic biobased materials made from natural leaves using enhancement technologies. The enhancement technology creates biomaterials from natural leaves without chemicals thus a viable material alternative for both plastic and paper, capable of replacing a range of single-use plastic and paper products. We vision a cost-effective biodegradable choice must be available to all human beings regardless of their geographical and economical factor. The enhancement includes increased shelf life, customisability and multiple material properties. The startup can prevent the destruction of around 7 billion trees annually and can greatly reduce climate change and the plastic epidemic.",,,,
MyCare,https://www.crunchbase.com/organization/mycare,"Biotechnology, Health Care, Medical, Pharmaceutical","Mumbai, Maharashtra, India",MyCare provides disruptive search and clinical care delivery technology for the provision of patient care.,"424,160",Less than $1M,Closed,2011-01-01,year,,,,none,For Profit,https://mycarehealth.in/,MyCare is committed to bringing disruptive search and clinical care delivery technology to the provision of patient care across the multiple institutions that make up the care delivery system. MyCare’s mission is to provide access to the data in electronic medical record systems to improve care delivery and empower the participation of patients and their families in the conduct of their care.,,999999,USD,999999
MarketVistas Consumer Insights Private Limited,https://www.crunchbase.com/organization/marketvistas-consumer-insights-private-limited,Biotechnology,"Mumbai, Maharashtra, India",MarketVistas is a custom market research organization in India offering both quantitative & qualitative research.,"424,807",,Active,2010-01-01,year,,,,,For Profit,http://www.marketvistas.com,,,,,
Nucleome,https://www.crunchbase.com/organization/nucleome,"Big Data, Bioinformatics, Biotechnology","Hyderabad, Andhra Pradesh, India",Nucleome Informatics is a provider of customer-friendly genomics and bioinformatics service.,"432,778",,Active,2012-01-01,year,,,,,For Profit,https://www.nucleomeinfo.com/,"Nucleome Informatics is world’s most customer-friendly genomics and bioinformatics service provider in India. As a growing company, we embrace and practice earth and environment-friendly research. Nucleome aims in constant learning and developing scientific ideas to serve the customers with best possible solutions that help to achieve research objectives.",,,USD,
Alchemy Technology,https://www.crunchbase.com/organization/alchemy-technology--llc,"Biotechnology, Information Technology, Software","Ahmedabad, Gujarat, India",Technology Research and Development,"443,927",$10M to $50M,Active,2005-01-01,year,,,,,For Profit,https://alchemytech.ca/,,,,,
Gennova Biopharmaceuticals,https://www.crunchbase.com/organization/gennova-biopharmaceuticals,"Biopharma, Biotechnology, Pharmaceutical","Pune, Maharashtra, India",Gennova Biopharmaceuticals is a biotechnology company that develops biotherapeutics and provides product development programs.,"445,859",$1M to $10M,Active,2006-02-02,day,,,,,For Profit,http://www.gennova.bio,,,,,
Biomall,https://www.crunchbase.com/organization/biomall,"Biotechnology, Communities, E-Commerce, Health Care","Mumbai, Maharashtra, India","Biomall is an online marketplace for life science products, laboratory equipment supplies & biotechnology products in India","457,253",,Active,2013-05-02,day,,,,,For Profit,https://www.biomall.in/,Biomall.in is an online portal providing scientific and laboratory products to researchers around the world with a special focus on life sciences.  Biomall’s aim is to enhance research among scientists by providing up-to-date most relevant information for the products available on the website so that the researchers can make an informed decision.  Biomall also aims to highlight the latest ongoing research in the life science community and bring the most innovative products to the attention of the researchers.,,,,
