Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Liberator Securities,https://www.crunchbase.com/organization/liberator-securities,"FinTech, Mobile Apps, Trading Platform","Pathum Wan, Krung Thep, Thailand",Liberator Securities is a fintech company that develops and provides a mobile platform for trading and investments.,"448,123",Active,2022-01-01,year,,,,,For Profit,https://www.liberator.co.th/,,,,,
Superpower Squad,https://www.crunchbase.com/organization/superpower-squad,"Gaming, Video Games","Bangkok, Krung Thep, Thailand","Superpower Squad is a superhero-themed, third-person shooter game.","457,507",Active,2021-01-01,year,,,,,For Profit,https://ssquad.games/,"Superpower Squad is a superhero-themed, third-person shooter game.",Seed,,USD,
Plant Origin,https://www.crunchbase.com/organization/plant-origin,"Food and Beverage, Food Processing","Chiang Mai, Chiang Mai, Thailand",Plant Origin offers excellent and economical plant-based meals to everyone.,"457,531",Active,2022-01-01,year,,,,,For Profit,https://www.plantorigin.co/,"Plant Origin offers excellent and economical plant-based meals to everyone. feel that consuming plant-based foods is good for animals, the environment, and our health.",Seed,,USD,
SCB Tech X Company,https://www.crunchbase.com/organization/scb-tech-x-company,"Advice, Finance, Financial Services","Bangkok, Krung Thep, Thailand",SCB Tech X Company specializes in creating scalable enterprise-grade solutions for businesses.,"474,971",Active,2021-01-01,year,,,,,For Profit,https://scbtechx.io,,,,,
CardX,https://www.crunchbase.com/organization/cardx-0e07,"Credit Cards, Finance, Financial Services","Bangkok, Krung Thep, Thailand",CardX provides credit card and personal loan services.,"492,256",Active,2022-01-01,year,,,,,For Profit,https://www.cardx.co.th/,,,,,
SKYLLER Solutions,https://www.crunchbase.com/organization/skyller-solutions,"Analytics, Artificial Intelligence (AI), Drones, Machine Learning, PaaS, Robotics","Bangkok, Krung Thep, Thailand","SKYLLER provides data capture service, data processing and analytic, information modeling PasS, and MLaaS for critical infrastructures","515,871",Active,2021-09-21,day,,,,,For Profit,https://www.skyller.co/,"SKYLLER is ambitious to employ information captured from many tools to push aging facilities to maximize revenue generation with optimum tolerance. SKYLLER focuses on the digital twin and providing services ranging from (1) data capture using multi-sources of autonomous devices e.g., drone, robot, satellite, LIDAR, and IOT, (2) digital network centric platform for data capture tool's operation and management, and (3) digital twin platform for visualize and decision making.  Our solutions cover wide ranges of critical infrastructures including oil and gas, power grid network, renewable energy, telecommunication, construction, public safety, and more. We're scaling globally and collaborating with international clients and partners all over the world. The company is funded by AI and Robotics Ventures (ARV) for its seed round. SKYLLER is raising series A round at the moment for 15 MMUSD.",,,,
TixTaq Tickets,https://www.crunchbase.com/organization/tixtaq-tickets,"Analytics, Marketing, Ticketing","Bangkok, Krung Thep, Thailand","Advanced Ticket Selling Technology for Entertainment, Events, Parks and Venues.","518,422",Active,2020-04-05,day,,,,,For Profit,https://shop.tixtaq.com,"Tix Taq Tickets is an advanced ticket selling technology and marketing support to ease ticket sales for entertainment, events, music, parks, and venues. Full analytics and insight for ticket sellers. future COVID-proof ticket selling platform. Transparent pricing.",,,,
ViaLink,https://www.crunchbase.com/organization/vialink-dfd9,"Consulting, Information Technology","Bang Sue, Krung Thep, Thailand","ViaLink is building a connected, algorithmic operating system for world’s supply chains.","524,842",Active,2020-01-01,year,,,,,For Profit,https://www.via.link,"ViaLink helps eliminate manual processes that are time-consuming and costly in exchange for streamlined, automated, and error-free supply chain solutions. Members also benefit from a network of operators and suppliers that allows businesses to use resources effectively to receive better service along the chain.",,,,
TN group,https://www.crunchbase.com/organization/tn-group,"Industrial, Industrial Engineering, Manufacturing","Krathum Baen, Samut Sakhon, Thailand","TN Group is a manufacturer and supplier of industrial equipment, providing autonomous control manufacturing solutions for industrial use.","528,916",Active,2022-01-01,year,,,,,For Profit,https://tngroup.co.th,"TN Group Corporation Co., Ltd operates in the industrial, industrial-engineering, and manufacturing sectors. The company is known for the production and import of industry-related products. It offers a range of solutions, including the manufacture of pump bodies and impellers from cast iron, and mechanical seals from carbon, ceramic, and stainless steel. Additionally, TN Group provides aftermarket chips for printers through its TNCORE division, aiming to deliver high-quality products in the global market.",,,,
ttb bank,https://www.crunchbase.com/organization/ttb-bank,,"Bangkok, Krung Thep, Thailand",ttb bank provides better financial well-being as it is the foundation for reaching one's financial freedom and life’s goals. .,"567,166",Active,2021-01-01,year,,,,,For Profit,http://www.ttbbank.com,,,,,
Humaan,https://www.crunchbase.com/organization/humaan-ai,"Artificial Intelligence (AI), Machine Learning","Pathum Wan, Krung Thep, Thailand",Advancing AI to unleash human capabilities.,"588,644",Active,2021-04-01,day,,,,,For Profit,https://humaan.ai,,,,,
Dietz,https://www.crunchbase.com/organization/dietz-a38b,"Health Care, Telehealth","Bangkok, Krung Thep, Thailand",Dietz is a telemedicine system for patients suffering from chronic diseases.,"609,236",Active,2020-05-01,day,,,,,For Profit,https://dietz.asia,"Dietz specializes in chronic disease care via its online platform. They provide a telemedicine system for patients with chronic diseases such as hypertension, diabetes, kidney disease, cardiovascular disease, and stroke.",Seed,,USD,
LabInTech,https://www.crunchbase.com/organization/labintech,"Advertising, App Marketing, Digital Marketing, E-Commerce, Financial Services, Information Technology, Marketing, Mobile Apps, Software","Phuket, Phuket, Thailand",Mobile App Development and Marketing services,"620,230",Active,2020-09-01,month,,,,,For Profit,https://labintech.biz/,,,,,
Datascale,https://www.crunchbase.com/organization/datascale-d354,,"Bangkok, Krung Thep, Thailand",Supercharge data productivity at scale,"638,400",Active,2022-12-01,month,,,,,For Profit,https://getdatascale.com/,AI-powered SQL analysis for data usage observability and SQL catalog.,,,,
Pinlearn,https://www.crunchbase.com/organization/pinlearn,E-Learning,"Bangkok, Krung Thep, Thailand",Self-hosted online tutoring software to build tutoring and consultation platform like Verbling & Preply.,"652,230",Active,2021-01-01,day,,,,,For Profit,https://pinlearn.com/,"Pinlearn is a self-hosted tutoring marketplace software that helps entrepreneurs and tutors to set up their own learning marketplace platform like Verbling, Outschool, etc. The software is easy to maintain and assures lifetime upgrades with a complete suite of web and apps. For technical teams, it delivers with 100% unencrypted source code to build on top of what pinlearn provides already.",,,,
CI Media Corp,https://www.crunchbase.com/organization/ci-talks,"Consulting, Education, Film Production, Marketing, Professional Services","Bangkok, Krung Thep, Thailand","A Bangkok video production company, CI Media Corp creates corporate videos and social impact entertainment (SIE).","666,272",Active,2021-02-01,day,,,,,For Profit,https://citalks.com,"Registered in 3 countries, CI Media Corp is a social impact entertainment company on a mission to have a positive impact on the world. Headquartered in Bangkok, we have a fully equipped, in-house production crew who produce digital short form videos, narrative and documentary films.  Working with an ever expanding network of partners, our mission is to help as many people as we can reach to take action and grow whilst also inspiring them to make a a positive impact on the lives of those around them. We achieve this through storytelling, principally with film but also via celebrities and experts as well as other forms of media and entertainment; digital entertainment (video games, virtual and augmented reality are very much on our radar). CI Media Corp is a for profit social enterprise. This gives us greater flexibility whilst also allowing us to grow too!",,,,
Woxa Corporation,https://www.crunchbase.com/organization/woxa-corporation,,"Khon Kaen, Khon Kaen, Thailand",Woxa corp. determined to become the world’s leading innovative technology provider while seamlessly catering to the needs of clients.,"671,877",Active,2020-01-01,year,,,,,For Profit,https://woxacorp.com/,,,,,
Inspex,https://www.crunchbase.com/organization/inspex-25cf,"Blockchain, Consulting, Cyber Security","Bangkok, Krung Thep, Thailand",Inspex is a cybersecurity company specializing in blockchain and smart contract auditing.,"704,165",Active,2021-06-01,month,,,,,For Profit,https://inspex.co,,,,,
Scalesbot,https://www.crunchbase.com/organization/scalesbot,"Cryptocurrency, Trading Platform","Bangkok, Krung Thep, Thailand",Scalesbot is a crypto market automated trading tool.,"705,898",Active,2021-01-01,year,,,,,For Profit,https://www.scalesbot.com,,,,,
"Metro Beauty Centers Co., Ltd. (The Metro Clinic)",https://www.crunchbase.com/organization/metro-beauty-centers-co-ltd-the-metro-clinic,"Health Care, Medical","Bangkok, Krung Thep, Thailand","Metro Beauty Centers epitomize the synergy of the “French Touch”, and the “Thai Finesse” in the high aesthetic clinics in Bangkok.","709,646",Active,2021-07-20,day,,,,,For Profit,https://www.metrobeautycenters.com/,"Metro Beauty Centers (The Metro Clinic) in Bangkok is supervised by accomplished medical specialists in Advanced Science and Beauty Care, and employs the very best experts in their field. Our medical professionals master a full range of beauty enhancement treatments using the most advanced medical paraphernalia, products, and modern technology whilst upholding the highest standards of care. Our process starts with taking the time to get to know your unique needs and goals. So that when you come in for your cosmetic surgery in Bangkok, you get peace of mind knowing that your “beauty A-team” is on your side — and that you are in the hands of aestheticians known worldwide for results that speak for themselves. Metro Beauty Centers epitomize the synergy of the “French Touch”, and the “Thai Finesse” in the high aesthetic clinics in Bangkok. Our mindset is the driver of our attention, services and expertise. We are happy to deliver you, aesthetic standards that are usually solely accessible to the happy-few elite.",,,,
Aroi Restaurants,https://www.crunchbase.com/organization/aroi-restaurants,"Food and Beverage, Reservations, Restaurants, SaaS","Bangkok, Krung Thep, Thailand","Thailand's Restaurants Online Presence, Reservations and Reviews","719,438",Active,2023-01-01,year,,,,,For Profit,https://aroi-restaurants.com/,Get more reservations for your restaurant with Aroi!,,,,
WeedHub Asia,https://www.crunchbase.com/organization/weedhub-asia,"Advertising Platforms, Cannabis, E-Commerce, Information Technology, Social Media","Bangkok, Krung Thep, Thailand",Largest Cannabis/Weed/CBD Platform (Media/Shop/Marketing) in Asia - WeedHub,"756,350",Active,2021-05-15,day,,,,,For Profit,https://weedhub.asia/,"Vision “Democratizing Cannabis”    Largest Cannabis/Weed Platform in Asia - WeedHub  https://weedhub.asia   All about marijuana/cannabis in Asia (Thailand,Vietnam,Cambodia,Australia+++)",,,,
Og Distribution,https://www.crunchbase.com/organization/og-distribution,,"Bangkok, Krung Thep, Thailand",Leading Cannabis wholesaler in Thailand,"770,220",Active,2022-01-01,day,,,,,For Profit,https://og-distribution.com/,"Embarking on its journey in June 2022, OG Distribution has revolutionized the landscape of cannabis distribution in Thailand. Committed to delivering quality, integrity, and innovation, we’ve swiftly grown to become the trusted partner for the nation’s top dispensaries. Our portfolio boasts partnerships with renowned names such as Cloud Nine, Kush House, Wonderland, and Mary Jane. We are proud to supply these dispensaries with our meticulously curated array of cannabis products. Our strategic collaboration has enhanced their product offerings, matching their dedication to quality and customer satisfaction. Behind our rapid success lies our network of sustainable growers and manufacturers who adhere strictly to the highest standards of cultivation. This allows us to ensure that the cannabis products we distribute are of the utmost quality, safety, and efficacy. Market-Leading Cannabis Distribution in Thailand At OG Distribution, we stand firm in our commitment to promote responsible cannabis use. Despite our impressive growth, our core values remain intact as we continue to redefine the future of the cannabis industry in Thailand. We understand that every dispensary has unique needs, which is why we offer such a wide variety of strains. From classic favorites to new and exciting hybrids, we have something for everyone. Our products are carefully cultivated using organic methods, ensuring that they are of the highest quality and purity.",,,,
MAKESEND,https://www.crunchbase.com/organization/makesend,"Logistics, Same Day Delivery","Bangkok, Krung Thep, Thailand",Thailand's Best SameDay Delivery Startup,"795,169",Active,2020-04-01,day,,,,,For Profit,https://www.makesend.asia/,"MAKESEND is a freshly funded Thai startup in the logistics industry backed by SET-listed companies. Through intelligent use of technology and scalable operational processes, we are able to stay competitive in a logistics market traditionally dominated by the post office.  Using our proprietary route-planning system, we can accurately pinpoint pick-up and drop-off locations while also assigning delivery drivers to the quickest and most cost-effective route. A hybrid fleet system enables an asset-light approach to the delivery model, while allowing for the best vehicle to deliver each parcel. Our main service is Bangkok and Greater Bangkok same-day parcel delivery.  The goal is to offer committed delivery, ensuring the parcel arrives in perfect condition. We have an on-time delivery rate of 99.5%. We are currently the only scheduled parcel delivery company that offers same-day cold delivery in the Thai market. Prices start from 40THB (USD$1.28), and parcels up to S200 / 25kg can be delivered.",Seed,,USD,
Wishlist 101,https://www.crunchbase.com/organization/wishlist-101,E-Commerce,"Bangkok, Krung Thep, Thailand",Your Fashion Playground,"795,821",Active,2023-01-01,day,,,,,For Profit,https://wishlist101.com/,"Wishlist101 is not just an ordinary online store; we’re your fashion playground, redefining the way you experience and shop for the hottest fashion brands on Instagram. Our concept store offers a unique and hassle-free shopping experience, bringing together the most sought-after multi-brand fashion collections in one single platform.",,,,
"Pixelmate Exhibition Co., Ltd.",https://www.crunchbase.com/organization/pixelmate-exhibition-co-ltd,"Brand Marketing, Event Management, Events, Interior Design","Bangkok, Krung Thep, Thailand","Pixelmate Exhibition Co., Ltd. - Your Premier Destination for Exceptional Trade Show Experiences!","843,916",Active,2022-09-09,day,,,,,For Profit,https://pixelmateexpo.com,"At Pixelmate Exhibition Co., Ltd., we're not just an exhibition company; we're your strategic partner in making your brand shine on the global stage. With a passion for innovation, creativity, and a commitment to excellence, we are your go-to team for all your exhibition and trade show needs.",,,,
"Taishi Tech & Associates Co., Ltd.",https://www.crunchbase.com/organization/taishi-tech-associates-co-ltd,"Asset Management, Financial Services","Bangkok, Krung Thep, Thailand","Investment solution to support wealth wellbeing - Bangkok, Thailand.","864,649",Active,2022-04-08,day,,,,,For Profit,https://taishi.io,,,,,
The Signature,https://www.crunchbase.com/organization/the-signature-34f1,"Advertising, Marketing, Travel","Thalang, Phuket, Thailand","The Signature provides production & marketing service (branding, social media marketing, international expansion, video/photo production).","922,523",Active,2021-01-01,year,,,,,For Profit,https://www.signatureofphuket.com/,,,,,
Aow Thai Marine Ecology Center,https://www.crunchbase.com/organization/aow-thai-marine-ecology-center,"Education, Marine Technology, Training","Pom Prap, Krung Thep, Thailand",ATMEC is an education and research organization that offers marine biology and ecology courses to students.,"928,954",Active,2020-01-01,year,,,,,For Profit,https://www.atmec.org,,,,,
Clinixir,https://www.crunchbase.com/organization/clinixir,"Analytics, Clinical Trials, Data Management, Medical","Bankok, Samut Sakhon, Thailand",Clinixir is a Contract Research Organization offering comprehensive clinical solutions and services for various medical innovations.,"936,657",Active,2021-01-01,year,,,,,For Profit,https://www.clinixir.com,,,,,
Dime,https://www.crunchbase.com/organization/dime-cf4b,"Asset Management, Financial Services, Impact Investing","Bangkok, Krung Thep, Thailand","Dime is a financial firm that provides investment, mutual funds, accounting, offshore stocks, wealth, and asset management services.","938,407",Active,2021-01-01,year,,,,,For Profit,https://dime.co.th/,,,,,
True Property Service,https://www.crunchbase.com/organization/true-property-service,"Property Management, Real Estate, Residential","Khan Na Yao, Krung Thep, Thailand",True Property Service is a real estate agency that offers real estate management services for residences and office buildings.,"969,734",Active,2020-05-26,day,,,,,For Profit,https://www.true-property.com,,,,,
Wawa Group,https://www.crunchbase.com/organization/wawa-group,"E-Commerce, Financial Services, Information Services, Information Technology","Bangkok, Krung Thep, Thailand",Wawaw Group provides the essential infrastructure for businesses pursuing digital transformation across all B2B industries.,"992,984",Active,2021-01-01,year,,,,,For Profit,https://www.mywawa.me/,"Wawa Group mission is to be an entirely B2B commercial ecosystem online, and help traditional businesses to embrace digital transformation and find innovative hybrid models that integrate online with offline. Wawa Group’s businesses are comprised of core commerce, payment and financial service, and innovative logistics platform. The ecosystem has developed around the platforms and business that consists of manufacturers, distributors, merchants, brand and other businesses, third-party service providers and strategic alliance partners.",,,,
Lightwork Technologies,https://www.crunchbase.com/organization/lightwork-technologies,"Enterprise Software, Virtual Assistant","Bangkok, Krung Thep, Thailand",The hyperautomation platform streamlining integration and automation needs for businesses across Southeast Asia.,"1,024,040",Active,2020-09-16,day,,,,,For Profit,https://www.lightworkai.com,,,,,
Nissan Leasing (Thailand) Company Limited,https://www.crunchbase.com/organization/nissan-leasing-thailand-company-limited,Payments,"Bangkok, Krung Thep, Thailand",Nissan Leasing (Thailand) Company Limited operates as a subsidiary of Nissan Motor Co. Ltd.,"1,030,182",Active,2020-01-01,day,,,,,For Profit,https://www.nissanleasing.co.th,,,,,
Avalon,https://www.crunchbase.com/organization/avalon-6841,"Business Intelligence, Information Technology","Bangkok, Krung Thep, Thailand",Avalon is a software that provides business intelligence and revenue management consulting services for hotel businesses.,"1,031,973",Active,2020-01-01,year,,,,,For Profit,https://avalon-analytics.com,,,,,
Mula,https://www.crunchbase.com/organization/mula-e800,"Debt Collections, Finance, Financial Services, Payments","Bankok, Samut Sakhon, Thailand",Mula offers end-to-end digital lending and learning platform that provides easy access to loans and knowledge.,"1,057,423",Active,2020-01-01,year,,,,,For Profit,https://mula-x.com/,,,,,
DDX,https://www.crunchbase.com/organization/ddx-203c,"Business Development, Consulting, Project Management","Watthana, Krung Thep, Thailand","DDX is a consulting firm specializing in strategy consulting, project management, and systems integration in various sectors.","1,165,013",Active,2021-01-01,year,,,,,For Profit,https://www.ddxtransformation.com,,,,,
Axistart,https://www.crunchbase.com/organization/axistart,"Advertising, Digital Marketing, Web Development, Web Hosting","Phuket, Phuket, Thailand",Axistart is a digital marketing agency.,"1,185,429",Active,2020-01-01,year,,,,,For Profit,https://axistart.com,"Axistart provides software services to clients. Their services include web hosting, web development, graphic design, website builder, web design, social media marketing, advertising, and search engine optimization.",,,,
Launchr,https://www.crunchbase.com/organization/launchr-044d,"Consulting, IaaS, Information Technology, SaaS, Software","Bangkok, Krung Thep, Thailand","Platform, Software and Service, Productized Service","1,199,072",Active,2021-07-01,day,,,,,For Profit,https://launchr.net/,"Too many individuals hurt themselves by building sub-optimal businesses in sub-optimal ways. With Launchr, founders can finally build great businesses that reach peak potential by leveraging tested best practices from hundreds of companies. We offer customized, high-quality & affordable products and services covering any need for companies, investors, and accelerators.",,,,
PorPlanner,https://www.crunchbase.com/organization/porplanner,"FinTech, Insurance, Personal Finance, Wealth Management","Yan Nawa, Krung Thep, Thailand",PorPlanner was founded with a vision: to help entrepreneurial financial professionals establish successful businesses.,"1,214,800",Active,2020-03-04,day,,,,,For Profit,https://www.porplanner.com/,,,,,
Gamify,https://www.crunchbase.com/organization/gamify-3b9f,"Gaming, PC Games, Video Games","Bangkok, Krung Thep, Thailand",Gamify is a gaming company that develops computer games and promotes a modern corporate culture.,"1,251,097",Active,2020-01-01,year,,,,,For Profit,https://www.gamifythailand.com,"Gamify Co., Ltd. operates in the gaming industry, focusing on creating engaging and interactive experiences. The company's primary service is the development of computer games, aiming to provide entertainment and enjoyment to its users. In addition to game development, Gamify Co., Ltd. also emphasizes on fostering a modern corporate culture, which is reflected in its employee benefits such as paid time off and corporate catering. The company's mission is to bring the joy of gaming to a wider audience, and it strives to achieve this through its innovative and creative game designs.",,,,
Happen Space,https://www.crunchbase.com/organization/happen-space,"Event Management, Events, Metaverse, Software","Bangkok, Krung Thep, Thailand",Metaverse Event Community App,"1,257,572",Active,2021-12-20,day,,,,,For Profit,https://happen.space,"Turn Events into Communities You can run the entire event, from talks to coffee break, networking and afterparty.",,,,
Narai Market,https://www.crunchbase.com/organization/narai-market,"Cannabis, Marketplace, Online Portals","Bangkok, Krung Thep, Thailand",Narai Market is an online platform for buying and selling certified weed products in Thailand.,"1,266,012",Active,2022-01-01,year,,,,,For Profit,https://narai.market,,,,,
Mapp-IT,https://www.crunchbase.com/organization/mapp-it-686f,"Chatbot, Digital Marketing, Mobile Apps, UX Design, Web Development","Chiang Mai, Chiang Mai, Thailand","Mapp-IT offers web and mobile application development, IoT, smart devices, and chatbots as well as AR and VR solutions.","1,274,209",Active,2021-01-01,year,,,,,For Profit,https://mapp-it.com,,,,,
ENNXO,https://www.crunchbase.com/organization/ennxo,"Classifieds, E-Commerce, Information Technology","Bangkok, Krung Thep, Thailand",Classified Ads Platform operating in Thailand and South East Asia,"1,283,668",Active,2020-01-01,day,,,,,For Profit,https://www.ennxo.com,E-commerce / Classified Ads Platform operating in Thailand and South East Asia,,,,
Swopmart,https://www.crunchbase.com/organization/swopmart,"Consumer Electronics, E-Commerce, Online Portals, Sales","Bangkok, Krung Thep, Thailand",Swopmart is an online shopping source for buying and selling new and second-hand electrical products.,"1,284,019",Active,2021-01-01,year,,,,,For Profit,https://swopmart.co.th/,,,,,
Genfosis,https://www.crunchbase.com/organization/genfosis,"Biotechnology, Consulting, Health Care","Bangkok, Krung Thep, Thailand",Genfosis offers personalized deoxyribonucleic acid testing with modern and accurate technology.,"1,297,026",Active,2020-01-01,year,,,,,For Profit,https://genfosis.com,"Genfosis is caused by a group of doctors. scientist, genetics, and health experts both to provide in-depth deoxyribonucleic acid health checks and personalized health advice based on deoxyribonucleic acid test results for the ultimate goal of good health, happiness, and longevity.",,,,
House of DAO,https://www.crunchbase.com/organization/house-of-dao,Blockchain,"Chaiyo, Ang Thong, Thailand",House of DAO believes a true community should comprise of quality work-life balance.,"1,331,047",Active,2020-01-01,year,,,,,For Profit,https://www.houseofdao.io,,,,,
Standard Technology Services,https://www.crunchbase.com/organization/standard-technology-services,"Cloud Computing, Consulting, Cyber Security, Information Technology","Pak Kret, Nonthaburi, Thailand",Standard Technology Services is a cloud consultancy that offers cloud technology and cybersecurity solutions and services.,"1,334,433",Active,2022-03-01,day,,,,,For Profit,https://www.standtech.co.th,"Standard Technology Services is a cloud consulting firm that offers cloud technology and Cybersecurity solutions and services. They provide cloud migration, security, infrastructure design, deployment consulting services and resell software products.  Standard Technology Services is headquartered in Pak Kret, Nonthaburi and was founded in 2022.",,,,
Lafs Legal,https://www.crunchbase.com/organization/lafs-legal,,"Bangkok, Krung Thep, Thailand",LAFS Legal is a boutique law firm that provides legal services to businesses and expatriates in Thailand.,"1,356,021",Active,2022-05-17,day,,,,,For Profit,https://www.lafs-legal.com/,"LAFS Legal is a boutique law firm that provides legal services to businesses and expatriates in Thailand. Established with the goal of providing a full-service law firm in Bangkok, Thailand, LAFS Legal takes a different approach to transactional dealings, legal process handling, and dispute management, ensuring that clients have their legal and commercial issues dealt with by experienced lawyers at an affordable rate. LAFS Legal is a law firm in Thailand made up of a dedicated team of professionals with decades of collective experience in advising on domestic and international private and commercial transactions, matters relating to property and conveyancing practice, succession and estate planning, litigation and dispute resolution, and contract drafting and negotiations.",,,,
duPhonics,https://www.crunchbase.com/organization/duphonics,"Child Care, EdTech, Education","Bangkok, Krung Thep, Thailand",Telenanny for Life Literacy,"1,411,783",Active,2020-05-01,day,,,,,For Profit,https://duphonics.com,"duPhonics is the telenanny platform for life literacy offering immersive childhood experiences through the learning of language with engagement toward STEM education. “Telenanny'' is the heart-driven concept of duPhonics,  established to meet the needs of learners aged 3 to 15 years old.",,,,
Real Bangkok,https://www.crunchbase.com/organization/real-bangkok,"Digital Media, Media and Entertainment, Virtualization","Chatuchak, Krung Thep, Thailand",Real Bangkok is a digital media company that provides virtual-based solutions for the entertainment industry.,"1,452,785",Active,2020-01-01,year,,,,,For Profit,https://realbkk.com,,,,,
PERM,https://www.crunchbase.com/organization/perm-a77d,"Information Technology, Security, Software","Bangkok, Krung Thep, Thailand",PERM provides data security solution software for outsourcing data processing purposes.,"1,466,612",Active,2021-01-01,year,,,,,For Profit,http://www.perm.ai,,,,,
AI Willo,https://www.crunchbase.com/organization/ai-willo,"Artificial Intelligence (AI), Consulting, Information Technology","Bangkok, Krung Thep, Thailand",SaaS,"1,494,828",Active,2022-02-01,day,,,,,For Profit,https://www.aiwillo.com,"Automate & Work Less with AI. Get a Personalized Action Plan for yourself or your business on how you can benefit from AI Automation today. For any business by our AI Experts. We Offer Personalized Action Plan, Online Consultation, Remote Implementation.",,,,
Siamese Asset Public Company Limited,https://www.crunchbase.com/organization/siamese-asset-public-company-limited,"Construction, Real Estate, Real Estate Investment","Bangkok, Krung Thep, Thailand",Siamese Asset Public Company is a real estate company that develops and builds residential and commercial structures.,"1,507,278",Active,2020-12-25,day,2020-12-25,day,,,For Profit,https://corp.siameseasset.co.th/,"Siamese Asset Public Company is a property development company that delivers assets to its customers. Siamese Asset Public Company constructs residential buildings and commercial offices. Their landmark project is a mixed use property that delivers residences, restaurants, and retail spaces.",IPO,,,
Muaythai.Fit,https://www.crunchbase.com/organization/muaythai-fit,,"Bangkok, Krung Thep, Thailand",Muaythai.Fit is a fitness company.,"1,513,789",Active,2020-01-01,year,,,,,For Profit,https://muaythai.fit/,,,,,
OTHELLO INTERNATIONAL COMPANY LIMITED,https://www.crunchbase.com/organization/othello-international-company-limited,,"Bangkok, Krung Thep, Thailand",translation and localization services,"1,632,379",Active,2020-04-23,day,,,,,For Profit,https://othellointernational.com,"Othello International provides and specializes in translation, localization, and managed language solutions for both large and small clients, from corporate, government, and private sectors.",,,,
Prospect REIT Management,https://www.crunchbase.com/organization/prospect-reit-management,"Commercial Real Estate, Real Estate, Real Estate Investment","Bang Rak, Krung Thep, Thailand",Prospect REIT Management is a logistics and industrial freehold and leasehold real estate.,"1,634,573",Active,2020-08-14,day,2020-08-20,day,,,For Profit,https://www.prospectreit.com/th/home,"Prospect REIT Management is a real estate investment trust and leasehold real estate prospect logistics and industry. accepting transfer of ownership over the land, factory, and office building. They manage assets in the type of factory buildings and warehouses and assets in the type of shopping centers. They provide marketing and recruit new tenants. coordinate the convenience of helping tenants with a one stop service.",IPO,,,
Silken Asia,https://www.crunchbase.com/organization/silken-asia,E-Commerce,"Bangkok, Krung Thep, Thailand",Silken Asia is an e-commerce enabler agency operating in Thailand.,"1,643,515",Active,2020-01-01,year,,,,,For Profit,http://www.silken.asia,"Silken Asia is an e-commerce enabler agency operating in Thailand. We build partnerships with local and international clients developing e-commerce strategy, operations and digital marketing. The goal of Silken Asia is to enable brands, retailers and distributors to move into the fast-changing e-commerce industry, and get engaged with online consumers leveraging awareness and sale conversions. Our parent company is MOST 2414, a Bangkok-based digital marketing agency.",,,,
SkillOut,https://www.crunchbase.com/organization/skillout,"Digital Marketing, Graphic Design, Marketing, Outsourcing, Social Media Marketing","Bang Rak, Krung Thep, Thailand","SkillOut is an outsourcing company that offers architecture, BIM, structures, digital marketing, and precast detailing services.","1,692,109",Active,2022-01-01,year,,,,,For Profit,https://skillout.co.th,,,,,
BoardRoom.vc,https://www.crunchbase.com/organization/boardroom-vc,"Angel Investment, Funding Platform, SaaS, Software, Venture Capital","Chonburi, Chon Buri, Thailand","Boardroom.vc is a platform to help startups connect with their investors. From discovery to fundraising, documents, KPI's and reporting.","1,707,917",Active,2021-07-01,month,,,,,For Profit,https://boardroom.vc,Boardroom.vc is a platform to help startups to:  - Find & connect with investors  - Manage fundraising rounds  - Share documents in private dataroom  - Track and share KPI reports  - Send regular stakeholder reports,,,,
ANA Real Estate,https://www.crunchbase.com/organization/ana-real-estate,"Construction, Real Estate, Residential","Muang Pang, Chiang Mai, Thailand",ANA Real Estate is a real estate agency that offers construction services.,"1,793,118",Active,2022-01-01,year,,,,,For Profit,https://anarealestate.net,,,,,
EEC Solar Cell,https://www.crunchbase.com/organization/eec-solar-cell,"Renewable Energy, Solar, Sustainability","Chonburi, Chon Buri, Thailand",EEC Solar Cell develops and provides equipment that produces renewable energy.,"1,828,211",Active,2022-01-01,year,,,,,For Profit,https://www.eec-solar.com/,,,,,
Boom Juridisch Antwerpen,https://www.crunchbase.com/organization/boom-juridisch-antwerpen,"E-Commerce, EBooks, Publishing, Retail","Me, Chiang Mai, Thailand","Boom Juridisch Antwerpen is a publishing house that publishes legal, criminology, and public administration books.","1,831,052",Active,2021-01-01,year,,,,,For Profit,https://www.boomjuridisch.be,,,,,
Hire Quality Software,https://www.crunchbase.com/organization/hire-quality-software,"Consulting, Information Technology, Software, Software Engineering","Chiang Mai, Chiang Mai, Thailand",Quality Software Development Outsourcing,"1,837,060",Active,2020-06-16,day,,,,,For Profit,https://hirequalitysoftware.com/,"Hire Quality Software is a trustworthy software company providing outsourcing software services to a global market. Most of our clients are startups or established companies in countries with a higher cost of living. We understand that you can get a competitive edge by using lower-cost high-quality software development resources from countries like Thailand. We have become pretty good at delivering these kinds of services, and if you need help building a custom application or need a team of developers working under your command, you should contact us to see if there is a match between what you need and what we can provide.",,,,
