Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Perodua,https://www.crunchbase.com/organization/perodua,"Automotive, Manufacturing, Service Industry","Rawang, Selangor, Malaysia",Perodua is a manufacturer of subcompact cars in Southeast Asia.,"399,964",Active,1993-01-01,year,,,,,For Profit,https://perodua.autodeal.my/,,,,,
Aerospace Composites Malaysia,https://www.crunchbase.com/organization/aerospace-composites-malaysia,"Aerospace, Manufacturing, Product Design, Supply Chain Management","Bukit Kayu Hitam, Kedah, Malaysia",Aerospace Composites Malaysia is a supplier of composite products and subassemblies for aerospace industry.,"401,036",Active,1996-01-01,year,,,,,For Profit,https://www.acmsb.com.my,"Aerospace Composites Malaysia manufactures and supplies primary and secondary aerospace structure composite bond assemblies and sub-assemblies for boeing commercial aircraft such as aileron skins, spoilers and spars, flat panels, leading edges, trailing edges, and various miscellaneous components. They utilize ERP systems for material planning, capacity planning, financial transactions, and document and order release.",,,,
Sand Nisko Capital,https://www.crunchbase.com/organization/sand-nisko-capital,"Furniture, Home Decor, Interior Design, Manufacturing","Malacca, Melaka, Malaysia",Sand Nisko Capital is an interior designing and furniture manufacturing company.,"401,133",Active,1995-04-12,day,1997-06-20,day,,,For Profit,https://sandniskocapital.com/,Sand Nisko Capital is an interior designing and furniture-producing firm. Their line of business includes rosewood furniture manufacturing and property development services.,IPO,,,
ARB,https://www.crunchbase.com/organization/arb,"Enterprise Software, Information Technology","Kuala Lumpur, Kuala Lumpur, Malaysia",ARB is an IT software company that offers enterprise resource planning and the internet of things.,"407,287",Active,1997-10-01,month,2004-02-10,day,,,For Profit,http://www.arbberhad.com,"ARB operates as an IT software and platform service company. They transform enterprises into cloud and technology enterprises. They provide enterprise resource planning and IOT services. They provide a complete solution for the integration of customized ERP systems, IoT systems, and devices, from design to project deployment.",IPO,,,
Infinitium Group Of Companies,https://www.crunchbase.com/organization/infinitium-group-of-companies,"E-Commerce, Mobile Payments, Payments, Software","Selangor, Selangor, Malaysia",Leading Payment Specialist in Asia,"408,717",Active,1997-01-01,year,,,,,For Profit,http://www.infinitium.com,"We started out as a private limited company in Kuala Lumpur, Malaysia, with the aim of developing Internet solutions for customers. 18 years on, we have grown into a group of companies providing a multitude of end-to-end solutions for online ventures in various sectors.  Our success stems from not only having the relevant technological skills but also knowledge in various business domains. We have the ability to understand the needs of customers, be it small or large enterprise merchants, and develop and customise solutions accordingly. A MSC-status company since 2002, Infinitium's strength is in the area of electronic payment solutions for Internet and mobile applications. Our foray into e-payment with Secure Socket Layer (SSL) began in 1999 to provide payment services for small merchants.  Then, building on our experience and expertise, we went on to develop payment gateway and fraud detection servers for enterprise merchants, Bank Payment Gateway (BPG) for the leading acquirer in Malaysia, Recurring Payment System (RPS) and  3-D Integrated Mobile Secure  (IMS) authentication platform for issuers. We also expanded into providing Tokenization solutions, Business-to-Business (B2B) Procurement and 2FA Service. Today, we have expanded outside of Malaysia with businesses in Singapore,  Indonesia, Thailand and the Philippines. Our next big expansion is into the Asian market. Infinitium's 3-D Secure IMS solutions is currently used in more than 40 banks in South East Asia, of which 15 are in Indonesia. We have a unique advantage of providing solutions across all user spectrum in the e-payment space. Our strength lies in our ability to provide multi-touch point cross channel payment solutions for our customers. A winning combination of technical skills and business knowledge has placed us in a strong position to develop solutions which provide efficient and secure experiences for issuers, acquirers, merchants and cardholders.  Please fine more information at corporate website : www.infinitium.com",,,,
Superlon,https://www.crunchbase.com/organization/superlon,"Building Material, Heating, Ventilation, and Air Conditioning (HVAC), Industrial, Industrial Manufacturing, Manufacturing","Klang, Selangor, Malaysia",Superlon manufactures thermal insulation materials for the heating and air conditioning industry.,"409,579",Active,1992-01-01,day,2007-04-25,day,,,For Profit,http://www.superlon.com.my/,"Superlon manufactures nitrile butadiene rubber foam. They offer products for sound insulation, HVAC accessories, foam, and gasket tape. It also offers open- and closed-cell rolls and sheets, foam rods and tubes, aluminum laminate rolls and sheets, and adhesive rolls and sheets.",IPO,,,
CyberGuard,https://www.crunchbase.com/organization/cyberguard,"Government, Information Technology, Video","Penang, Pulau Pinang, Malaysia",CyberGuard is a manufacturer and seller of technology based digital security solutions.,"411,578",Active,1994-01-01,year,2005-08-19,day,,,For Profit,http://www.cyberguard.com.my,"Security and video surveilance system is their line of expertise that they offer to government and public enterprises, private enterprises as well as household.",M&A,,,
DXN Holdings,https://www.crunchbase.com/organization/dxn-holdings,Manufacturing,"Selangor, Selangor, Malaysia","DXN is involved in the R&D, cultivation and manufacturing of health supplements, fortified beverages, household and cosmetic products.","412,576",Active,1993-01-01,year,,,,,For Profit,https://www.dxn2uasia.com,"Founded in 1993, DXN Holdings Bhd. (Registration number: 363120-V) is involved in the R&D, cultivation and manufacturing of health supplements, fortified beverages, household and cosmetic products. DXN has built a strong position in select emerging markets in Asia, Middle East and LATAM.  DXN markets its products globally through a direct sales model, with over 6 million registered members. The company was recently ranked within the top 25 largest direct selling companies in 2016 (Source: Direct Selling News – Global 100)",Private Equity,,USD,
Beryl's Chocolate,https://www.crunchbase.com/organization/beryl-s-chocolate,"Food and Beverage, Manufacturing, Retail","Selangor, Selangor, Malaysia",Beryls Chocolate produces chocolates for both local and global markets.,"414,404",Active,1995-01-01,day,,,,,For Profit,http://berylschocolate.com,,,,,
Yen Global Bhd,https://www.crunchbase.com/organization/yen-global-bhd,"Apparel, Fashion, Manufacturing","Bayan Lepas, Pulau Pinang, Malaysia","Yen Global Berhad is a vertically integrated apparel manufacturer, wholesaler and retailer.","418,066",Active,1992-01-01,year,,,,,For Profit,http://www.yenglobal.com/,"Yen Global Berhad is a vertically integrated apparel manufacturer, wholesaler and retailer that also performs its own manufacturing, design and distribution. The company, through its broad network of men-stores, shop-in-shops and retail chains, markets and sells a wide selection of brand names, each with its own distinctive identity and market segments.",,,USD,
Brunsfield International Group,https://www.crunchbase.com/organization/brunsfield-international-group,Real Estate,"Kuala Lumpur, Kuala Lumpur, Malaysia","Brunsfield International Group  is a premier global development, management, engineering construction and real estate investment company.","422,627",Active,1990-01-01,day,,,,,For Profit,https://brunsfield.com/,,,,,
TGV Cinemas,https://www.crunchbase.com/organization/tgv-cinemas,"Animation, Film, Media and Entertainment","Kuala Lumpur, Kuala Lumpur, Malaysia",TGV Cinemas is a chain of cinemas that showcases national cinema campaigns as well as animation and feature films.,"424,762",Active,1995-01-01,year,,,,,For Profit,https://tgv.com.my,,,,,
Everrise,https://www.crunchbase.com/organization/everrise-4aaa,Consumer Goods,"Kuching, Sarawak, Malaysia",Everrise is one of the largest and fastest growing supermarket chains in Sarawak.,"428,022",Active,1993-01-01,year,,,,,For Profit,http://everrise.com.my/,"Everrise is one of the largest and fastest growing supermarket chains in Sarawak and with a staff force of over 1000, Everrise has a total of 20 stores of varying concepts covering different market segments. Everrise has established itself as a leading local supermarket chain offering value for money products. This is achieved by constantly understanding the local market’s changing needs and adapting to changes by optimising its product offerings. Everrise has store presence in both urban and suburban areas.",,,,
Icon Offshore,https://www.crunchbase.com/organization/icon-offshore,"Industrial, Oil and Gas","Kuala Lumpur, Kuala Lumpur, Malaysia",Icon Offshore is an offshore support vessel provider for the oil and gas industry.,"428,078",Active,1994-01-01,year,2014-06-25,day,,,For Profit,https://www.iconoffshore.com.my/,"Icon Offshore engages in vessel leasing activities and the provision of vessel chartering and ship management services to the oil and gas-related industries. They offer a range of logistical support services throughout the entire offshore oil and gas life cycle, from field development to operation, and maintenance.",IPO,,,
Pac Lease,https://www.crunchbase.com/organization/pac-lease,"Finance, Financial Services, Insurance","Kuala Lumpur, Kuala Lumpur, Malaysia","Pac Lease is a finance company that provides capital equipment financing, trade finance, insurance, and other financial services.","428,271",Active,1996-05-09,day,,,,,For Profit,https://www.paclease.com.my/,,,,,
Greatech Technology,https://www.crunchbase.com/organization/greatech-technology,"Electronics, Industrial Automation, Manufacturing, Medical","Penang, Pulau Pinang, Malaysia","Greatech Technology manufactures factory automation solutions for solar PV, electronic, automotive, medical, and battery industries.","431,415",Active,1993-01-01,day,2019-06-13,day,,,For Profit,https://greatech-group.com/,"Greatech Technology provides automation solutions in various industries to increase customers' productivity levels, improve return on investment, and help customers channel their time and energy in more strategic assignments. Their products include solar, electronic devices, semiconductors, life science, and more.",IPO,,,
Digi,https://www.crunchbase.com/organization/digi-2,"Mobile, Telecommunications, Wireless","Shah Alam, Selangor, Malaysia","DiGi.Com Berhad is listed on Bursa Malaysia and is part of the Telenor Group, a global telecommunications provider.","432,277",Active,1990-01-01,year,,,,,For Profit,http://new.digi.com.my/,"DiGi.Com Berhad is listed on Bursa Malaysia and is part of the Telenor Group, a global telecommunications provider. DiGi provides mobile voice, Internet and digital services to 11 million customers in Malaysia. Through its mission of 'Internet for All', DiGi is committed to driving Malaysia's growth by building a mobile Internet environment that enables true connectivity, creating socio-economic development and aiding businesses to prosper. DiGi continues to be a game-changer in the Malaysian telecommunications industry with a solid history of innovative products and services while being a leader in progressive and responsible business practices.",,,,
Alam Maritim Resources,https://www.crunchbase.com/organization/alam-maritim-resources,"Industrial Engineering, Professional Services","Petaling, Kuala Lumpur, Malaysia",Alam Maritim Resources offers ship repair and maintenance services to the upstream in the oil and gas industry.,"433,056",Active,1998-01-02,day,2006-07-20,day,,,For Profit,http://www.alam-maritim.com.my,Alam Maritim Resources offers upstream oil and gas industry underwater services as well as the design and installation of various offshore facilities. They have an offshore support vessels and services segment that provides charter vessels.,IPO,,,
EA Technique,https://www.crunchbase.com/organization/ea-technique,"Construction, Transportation","Kuala Lumpur, Kuala Lumpur, Malaysia",EA Technique is a marine company that provides port marine services and marine transportation.,"434,883",Active,1993-01-18,day,2014-12-11,day,,,For Profit,https://www.eatechnique.com.my/,"EA Technique is a port marine services company. They operate marine vessels, provide marine transportation and offshore storage of oil and gas, and provide port marine services. EA Technique is involved in the charter of various types of tankers for the transportation and offshore storage of oil and gas and the charter of marine tug vessels for the provision of port marine services.",IPO,,,
Nematix,https://www.crunchbase.com/organization/nematix,"Information Technology, Software","Selangor, Selangor, Malaysia",Research & Development,"435,441",Active,1997-01-01,year,,,,,For Profit,http://nematix.com,"Nematix is a team of entrepreneurs from diverse of background. We’re makers, engineer and scientist with deep technical expertise working in a lab or field to bring an idea into the real world and helping our partner in solving their problem and requirement.",,,,
Elken,https://www.crunchbase.com/organization/elken,"Beauty, E-Commerce, E-Commerce Platforms, Fashion, Health Care, Home Appliances","Petaling Jaya, Selangor, Malaysia","Elken is an e-commerce platform that offers healthcare, beauty, home appliances, and other accessories.","437,643",Active,1995-01-01,year,,,,,For Profit,https://www.elken.com,,,,,
Optimax Holdings,https://www.crunchbase.com/organization/optimax-holdings-bhd,"Health Care, Health Diagnostics, Hospital, Medical","Kuala Lumpur, Kuala Lumpur, Malaysia","Optimax Holdings is a eye specialty hospital providing eye surgeries and eye care for diseases, etc.","437,805",Active,1995-01-01,year,2020-08-18,day,,,For Profit,https://www.optimax2u.com/about.php,"Optimax Holdings is a eye specialty hospital providing eye surgeries and eye care for diseases, etc.",IPO,,,
AETINS,https://www.crunchbase.com/organization/aetins-sdn-bhd,"Financial Services, Insurance","Petaling Jaya, Selangor, Malaysia",AETINS is a single end-to-end Insurance and Takaful Solution provider that covers all lines of business.,"439,559",Active,1998-01-01,year,2021-06-29,day,,,For Profit,https://www.aetins.com/,"AETINS is a single end-to-end Insurance and Takaful Solution provider that covers all lines of business: Individual Life, Group Life, Investment Linked, and General. It spans across functions like illustration, quotation, new business, policy servicing, claims, agency management, commission and benefits, accounting, and services. Our business is to help Insurance and Takaful Companies to strategize and operate by leveraging Information Technology, a key enabler to achieve transformational growth through Operational Excellence and Innovation.",M&A,,,
Natural Oleochemicals Sdn Bhd,https://www.crunchbase.com/organization/natural-oleochemicals-sdn-bhd,"Chemical, Food and Beverage, Manufacturing","Pasir Gudang, Johor, Malaysia",Natural Oleochemicals Sdn Bhd is manufactures and exports oleochemicals.,"441,156",Active,1991-01-01,year,2010-07-22,day,,,For Profit,,Natural Oleochemicals Sdn Bhd is manufactures and exports oleochemicals.,M&A,,,
SNS Network,https://www.crunchbase.com/organization/sns-network,Consulting,"Selangor, Selangor, Malaysia","SNS Network, a MSC Status Company was established in 1998, incorporated in 2000 and the head office is located in Ipoh, Perak.","441,375",Active,1998-01-01,year,,,,,For Profit,http://www.sns.com.my/,"SNS Network, a MSC Status Company was established in 1998, incorporated in 2000 and the head office is located in Ipoh, Perak. We have setup three offices strategically located at the Major cities of Malaysia; Perai (Penang), Ipoh (Perak), and Petaling Jaya (Selangor). SNS Network is also the first company to be awarded as Intel® Authorized Solution Provider (IASP) in Perak. Besides being awarded by Intel as Intel® Premier Provider beginning from 2000 until now, we are further recognized as Intel® Certified Solutions Consultant and Intel® Certified Integration Specialist. We are also being recognized by Microsoft® as Microsoft® Gold Certified Partner with qualified Microsoft® Certified System Engineer expertise.",,,,
Esthetics International,https://www.crunchbase.com/organization/esthetics-international,"Beauty, Cosmetics, Fast-Moving Consumer Goods, Manufacturing, Wellness","Shah Alam, Selangor, Malaysia",Esthetics International Group is a manufacturer of beauty and wellness products.,"442,435",Active,1996-01-01,year,2004-03-11,day,,,For Profit,http://www.estheticsgroup.com,"Esthetics International Group is a beauty and wellness center. They produce skincare products, corporate saloons, FMCG, and haircare. Their services and sales segment includes services rendered to beauty and wellness programs and sales of related products.",IPO,,,
Tekmark Group,https://www.crunchbase.com/organization/tekmark-group,"CRM, Information Technology","Petaling, Kuala Lumpur, Malaysia",Tekmark Group a Leading Technology company armed with 20 years' experience and a team of competent T&M professionals are pride ourselves.,"442,482",Active,1994-01-01,year,,,,,For Profit,http://www.tekmarkgroup.com/,,,,,
Sky Resources,https://www.crunchbase.com/organization/sky-resources,"Beauty, Cosmetics, Manufacturing","Penang, Pulau Pinang, Malaysia","Sky Resources manufactures skincare, personal care, hair care, and cosmetic products.","442,974",Active,1991-01-01,year,,,,,For Profit,https://sky-resources.com,,,,,
Medivest,https://www.crunchbase.com/organization/medivest-sdn-bhd,"Health Care, Home Services, Medical","Kuala Lumpur, Kuala Lumpur, Malaysia",Medivest provides hospital support services.,"445,745",Active,1997-01-01,year,,,,,For Profit,https://www.medivest.com.my,"Medivest offers services that include facilities management services, facility engineering maintenance services, biomedical engineering maintenance services, cleansing services, healthcare waste management services, laundry services, sustainability programs, warranty management, life cycle assessment, water management, and sewerage system.",,,,
Notion VTec,https://www.crunchbase.com/organization/notion-vtec,"Industrial, Logistics, Manufacturing, Sales","Klang, Selangor, Malaysia","Notion VTec provides a range of services from design to production, tooling development, quality assurance, surface coating, and finishing.","446,051",Active,1995-01-01,year,2005-06-16,day,,,For Profit,http://www.notionvtec.com/,"Notion VTec is engaged in providing management services and provides a range of services from design to production, tooling development, quality assurance, surface coating and finishing, heat treatment, and shipping and logistics.",IPO,,,
SME Corporation Malaysia,https://www.crunchbase.com/organization/sme-corporation-malaysia,"Government, Industrial, Small and Medium Businesses","Kuala Lumpur, Kuala Lumpur, Malaysia",SME Corporation Malaysia is a government agency that coordinates development program for small companies.,"446,354",Active,1996-05-02,day,,,,,For Profit,http://www.smecorp.gov.my,"It all began on 2 May 1996, when a specialised agency was established to spur the development of small and medium enterprises (SMEs) by providing infrastructure facilities, financial assistance, advisory services, market access and other support programmes. Known as the Small and Medium Industries Development Corporation (SMIDEC), its aim was to develop capable and resilient Malaysian SMEs to be competitive in the global market. The establishment of the National SME Development Council(NSDC) in 2004 presented yet another chapter in SME development in Malaysia. As the highest policy-making body, its role was to formulate strategies for SME development across all economic sectors, coordinate the tasks of related Ministries and Agencies,encourage partnership with the private sector, as well as ensure effective implementation of the overall SME development programmes in this country. Initiatives under NSDC included enhanced access to financing, financial restructuring and advisory services, information, training and marketing coordination, and a comprehensive SME database to monitor the progress of SMEs across all economic sectors. In 2007, the NSDC decided to appoint a single dedicated agency to formulate overall policies and strategies for SMEs and to coordinate programmes across all related Ministries and Agencies. SMIDEC was tasked to assume the role and the official transformation into Small and Medium Enterprise Corporation Malaysia (SME Corp. Malaysia) commenced on 2 October 2009. SME Corp. Malaysia is now the central point of reference for information and advisory services for all SMEs in Malaysia.",,,,
Asia File Corporation,https://www.crunchbase.com/organization/asia-file-corporation,"Manufacturing, Plastics and Rubber Manufacturing","Bayan Lepas, Pulau Pinang, Malaysia",Asia File Corporation is a manufacturer and marketer of filing and stationery items.,"447,196",Active,1996-01-01,year,1996-03-04,day,,,For Profit,https://www.asia-file.com,"Asia File Corporation is a manufacturing and marketing company that provides filing and stationery items. They integrated manufacturer offerings of products made of paperboard, plastic, and metal. They offer a comprehensive distribution network of retailers and office suppliers.",IPO,,,
JF Technology,https://www.crunchbase.com/organization/jf-technology,"Electronics, Manufacturing, Semiconductor","Petaling Jaya, Selangor, Malaysia",JF Technology specializes in the design and manufacturing of test probes and test sockets for the semiconductor industry.,"449,421",Active,1999-01-01,day,2008-04-01,day,,,For Profit,https://jf-technology.com/,JF Technology is an investment holding company that manufactures and trades electronic products and components. It sets a performance benchmark across markets and is a supplier of performance test contact solutions in the semiconductor industry.,IPO,,,
Digital Xperience Holdings,https://www.crunchbase.com/organization/dxh,"Business Development, Business Intelligence, Cloud Infrastructure, Consulting, Information and Communications Technology (ICT), IT Infrastructure, IT Management, Online Portals, Software, Web Hosting","Putrajaya, Putrajaya, Malaysia",Digital Xperience Holdings d/b/a DXHGlobal.com is an Malaysia multinational information technology (IT) services and consulting company.,"450,507",Active,1996-06-08,day,,,,,For Profit,https://www.dxhglobal.com,"Digital Xperience Holdings Company, together with its subsidiaries, provides information technology services and solutions primarily in Asia, North America, Europe, and Australia, UK.",,,,
GIIB Rubber,https://www.crunchbase.com/organization/giib-rubber,"Chemical, Manufacturing, Plastics and Rubber Manufacturing","Shah Alam, Selangor, Malaysia",GIIB Rubber is a chemical and rubber manufacturing company.,"450,937",Active,1990-01-01,day,2004-07-01,day,,,For Profit,http://www.giibworld.com/,"GIIB Rubber is a manufacturer of chemicals and rubber products. They develop, manufacture, and market rubber compounds and rubber-related products. Their products include chloroprene rubber, ethylene propylene diene rubber, and natural rubber.",IPO,,USD,
Leader Range Technology,https://www.crunchbase.com/organization/leader-range-technology,"Industrial, Industrial Manufacturing, Manufacturing, Mechanical Engineering","Bayan Lepas, Pulau Pinang, Malaysia","Leader Range Technology is a manufacturing company that offers CNC machining, weldment, system integration, and powder coating services.","451,033",Active,1997-01-01,year,,,,,For Profit,https://leaderrange.com/,,,,,
MB World Group,https://www.crunchbase.com/organization/mb-world-group,"Construction, Property Development, Real Estate","Johor Bahru, Johor, Malaysia",MB World Group is a property development company.,"451,801",Active,1995-01-01,day,2004-03-10,day,,,For Profit,http://www.mbworld.com.my/,MB World Group provides property development to enhance community life. They operate in the construction and real estate development industries.,IPO,,,
Gamuda Land,https://www.crunchbase.com/organization/gamuda-land,"Construction, Property Development, Real Estate","Petaling Jaya, Selangor, Malaysia",Gamuda Land is a real estate developer.,"452,858",Active,1995-01-01,year,,,,,For Profit,https://gamudaland.com.my,"Gamuda Land offers sustainability initiatives, planning and innovation processes. They implement continuous improvement ideas for maintenance and development. They are not only in charge of building houses but also of building infrastructure. An online inquiry form is available on the company's website.",,,,
PWF Corporation,https://www.crunchbase.com/organization/pwf-corporation,"Animal Feed, Food Processing, Meat and Poultry, Service Industry","Penang, Pulau Pinang, Malaysia",PWF Corporation engaged in the poultry business.,"453,594",Active,1997-01-01,year,2002-06-03,day,,,For Profit,http://www.pwf.com.my,"PWF Corporation is a poultry company. They operate a broiler farming business. It produces broilers and eggs. It serves wholesalers, wet market retailers, and chicken processing plants.",IPO,,,
Pasadana,https://www.crunchbase.com/organization/pasadana-sdn-bhd,"Debt Collections, Financial Services, Professional Services","Selangor, Selangor, Malaysia",Pasadana is a professional debt recovery company that helps clients to collect commercial and consumer debts nationwide.,"455,645",Active,1997-10-13,day,,,,,For Profit,https://pasadana.com.my/,,,,,
BSSB Furniture,https://www.crunchbase.com/organization/bssb-furniture,"E-Commerce, Furniture, Manufacturing, Retail","Port Klang, Selangor, Malaysia",BSSB Furniture designs and manufactures differents of leather and fabric beds and dining chairs along with offering e-commerce facilities.,"455,760",Active,1999-01-01,year,,,,,For Profit,https://www.bssbfurniture.com,,,,,
Konsortium Transnasional,https://www.crunchbase.com/organization/konsortium-transnasional,"Public Transportation, Railroad, Transportation","Kajang, Negeri Sembilan, Malaysia",Konsortium Transnasional Berhad is an operator of public bus transportation.,"456,924",Active,1998-07-01,month,2007-06-15,day,,,For Profit,http://www.ktb.com.my/,"Konsortium Transnasional Berhad provides public bus services for major cities and towns. They also operate stage buses and economy express bus services. Their customers inquiries are addressed through phone, email, and online applications.",IPO,,,
Invest Selangor,https://www.crunchbase.com/organization/invest-selangor,"Advice, Business Development, Consulting","Shah Alam, Selangor, Malaysia",Invest Selangor is a consulting company which provides information and advisory services to investors in setting up operations in Selangor.,"458,299",Active,1999-01-01,year,,,,,For Profit,https://www.investselangor.my/,"An investor consulting firm providing information and assistance to investors in setting up a business in Selangor is Invest Selangor. The focus of the organization is to assist potential and existing investors to start up or expand their businesses. The company has attracted 6,231 manufacturing projects in Selangor. The company's scope of services includes: Providing relevant information on the investment process; Supporting the contact management and communication with government agencies ; Facilitating the approval of applications with government agencies; Identifying suitable industrial land and property for your investment project; Introducing property and land owners",,,,
Lewre,https://www.crunchbase.com/organization/lewre,"Fashion, Manufacturing, Retail, Shoes","Petaling Jaya, Selangor, Malaysia",Lewre is a Malaysian fashion shoe brand.,"458,894",Active,1997-01-01,year,,,,,For Profit,http://www.lewre.com,"Lewre is an international Malaysian fashion shoe brand which is famed for their attractive designs, stylish elegance as well as quality comfort. Founded by renowned shoe designer Dato' Lewré Lew in 1997. Dato's passion and dedication in shoemaking have resulted in the high quality and stylish shoes which has dressed the feet of well-known celebrities, royalty and shoe enthusiasts alike.  Lewré has become a much sought after brand of stars and celebrities. What’s more remarkable is that Lewré has attained this iconic status among the jet – setters all within 10 years of its launch in 1997.",,,,
Skali,https://www.crunchbase.com/organization/skali,"Apps, Consulting, Infrastructure, Training, Web Hosting","Kuala Lumpur, Kuala Lumpur, Malaysia","Skali provides end-to-end business solutions to organizations, business entities, and government agencies.","461,264",Active,1997-01-01,year,,,,,For Profit,https://www.skali.net,,,,,
Fomema Sdn Bhd,https://www.crunchbase.com/organization/fomema-sdn-bhd,"Internet, Online Portals","Selangor, Selangor, Malaysia",FOMEMA Online Portal is designed to facilitate the employers to register Foreign Workers’ Medical Examination and pay the registration fees.,"468,076",Active,1996-10-03,day,,,,,For Profit,https://portal.fomema.my,,,,,
Gas Malaysia,https://www.crunchbase.com/organization/gas-malaysia,"Energy, Natural Resources, Oil and Gas","Shah Alam, Selangor, Malaysia",Gas Malaysia is an oil and energy company.,"468,612",Active,1992-05-16,day,2012-06-11,day,,,For Profit,https://www.gasmalaysia.com/,"Gas Malaysia is a gas utility firm that deals with the sale and distribution of liquefied petroleum gas and natural gas inside the NGDS in the community. Natural gas, LPG, and other operations are divided up by the corporation. The selling of natural gas in this unit is a source of income. Additionally, it makes money through pipeline construction, LPG sales, and tolls on pipeline use. Although the business caters to a range of industrial and commercial clients, the bulk of its clients are residential organizations.",IPO,,,
AutoCount,https://www.crunchbase.com/organization/autocount,"Business Development, Information Technology, Software","Petaling Jaya, Selangor, Malaysia",AutoCount is a software company that provides accounting software and business applications to small and medium-sized enterprises.,"470,206",Active,1997-01-01,year,,,,,For Profit,https://www.autocountsoft.com,,,,,
Fibrecomm Network,https://www.crunchbase.com/organization/fibrecomm-network,Telecommunications,"Kuala Lumpur, Kuala Lumpur, Malaysia",Fibrecomm Network is form for the development of fibre optic telecommunication network.,"471,535",Active,1992-05-21,day,,,,,For Profit,http://www.fibrecomm.net.my/,"Fibrecomm Network (M) Sdn Bhd (“Fibrecomm”) was formed for the development of fibre optic telecommunication network utilizing TNB’s electrical transmission lines and distribution infrastructure. Fibrecomm was initially owned as Celcom Advance Network Services Sdn Bhd and was incorporated on 21st May 1992. Then, changed its name to Fibre Communication Network (M) Sdn Bhd on 7th May 1996 and finally known as Fibrecomm Network (M) Sdn Bhd on 11th May 1999 until to date. Fibrecomm is a network carrier and their core business is in the provision of telecommunication network services. Their full suite of offerings is well positioned to address the critical needs of service providers – reliable network performance, short time-to-market, cost effective solution and excellent customer service.",,,,
Silverlake Innovation Partners,https://www.crunchbase.com/organization/silverlake-innovation-partners,"Financial Services, Service Industry","Petaling Jaya, Selangor, Malaysia",Silverlake Innovation Partners is a financial service provider firm that specialises in financial system transformations.,"472,122",Active,1996-01-01,year,,,,,For Profit,https://silverlake.com.my,,,,,
Malaysiakini,https://www.crunchbase.com/organization/malaysiakini,"News, Publishing","Petaling Jaya, Selangor, Malaysia",Malaysiakini is an award-winning independent news provider.,"473,844",Active,1999-01-01,year,,,,,For Profit,http://www.malaysiakini.com/,"Malaysiakini believes that independent media is critical to a country’s progress. Independent media inform citizens of current affairs, helping them hold the government of the day accountable through citizen action, participation and voting decisions. Without a vigilant media, those in power are tempted to use their financial powers to bribe the influential and their policing authority to limit dissent. Acting in the interest of a few, such actions lead to disunity of the nation and decay of society. In Malaysia, traditional print and broadcast media are tightly regulated and controlled by the government. Media operations are closely monitored and owners encouraged to toe the line on matters of political interest.",,,,
Pentamaster,https://www.crunchbase.com/organization/pentamaster,"Industrial Automation, Manufacturing, Software","Penang, Pulau Pinang, Malaysia","Pentamaster Corporation Berhad, a WORLD CLASS automation manufacturing and technology solutions provider.","476,302",Active,1991-01-01,year,,,,,For Profit,http://www.pentamaster.com.my/ ,"Pentamaster Corporation Berhad, a WORLD CLASS automation manufacturing and technology solutions provider was established in the year of 1991 and located in Penang, Malaysia. With over 25 years of extensive experience and proficient skills in providing integrated and customized solutions They serve customers across worldwide industries sectors ranging from semiconductor, computer, automotive, electrical & electronics, pharmaceutical, medical devices, food & beverages, consumer goods to general manufacturing. Their customers reach out to us from various part of the globe such as United States, Europe, Africa, Asia Pacific & ASEAN countries.",,,,
QES Group,https://www.crunchbase.com/organization/qes-group,"Industrial Engineering, Manufacturing, Semiconductor, Test and Measurement","Shah Alam, Selangor, Malaysia","QES is a manufacturer and distributor of inspection, measuring, analytical, and automated handling equipment.","476,482",Active,1991-10-01,day,2018-03-05,day,,,For Profit,https://www.qesnet.com/,"QES is an inspection and handling equipment manufacturing company. They provide distribution and engineering services for inspection, testing, measuring, analytical, and automated handling equipment. Their handling equipment is used in various industries, such as the automotive, petrochemical, and pharmaceutical industries.",IPO,,,
Matrix Concepts Holdings,https://www.crunchbase.com/organization/matrix-concepts-holdings,"Construction, Hospitality, Property Development","Seremban, Negeri Sembilan, Malaysia","Matrix Concepts Holdings provides property development, construction, education, and hospitality services.","476,845",Active,1996-01-01,day,2013-05-28,day,,,For Profit,https://www.mchb.com.my/,"Matrix Concepts Holdings provides project management and construction of property development works. They offer hospitality services and a perfect venue for all corporate functions, meetings, weddings, and conferences.",IPO,,,
UCrest,https://www.crunchbase.com/organization/ucrest,"Cloud Computing, Health Care, Medical","Bandar, Selangor, Malaysia",UCrest Berhad is a mobile health and cloud platform developer and provider.,"478,422",Active,1997-01-01,day,2001-07-01,day,,,For Profit,https://www.ucrest.net,"UCrest Berhad is a provider of cloud hospitals and mobile health services. It offers treatments for the diagnosis, management, and treatment of chronic diseases such as cardiovascular diseases, cancer, diabetes, hypertension, sleep apnea, and stroke rehabilitation.",IPO,,,
