Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Reflexical,https://www.crunchbase.com/organization/reflexical,"Brand Marketing, Enterprise, Incubators, Marketing, Web3","Singapore, Central Region, Singapore","Reflexical provides UX designing, branding, and other services.","58,319",Active,2021-01-01,year,,,,,For Profit,https://www.reflexical.com,Reflexical works with web3 startups to help them reach their goals. It also gathers a community of the best people in Web3. They strive to be the source of Web3 content.,Seed,16000000,INR,195911
Ureca,https://www.crunchbase.com/organization/ureca,"Blockchain, Information Services, Information Technology, Internet","Singapore, Central Region, Singapore",Ureca is a climate-tech startup whose mission is to make carbon offsetting accessible to everyone by utilising cutting-edge technology.,"60,901",Active,2021-01-01,year,,,,,For Profit,https://ureca.com/,Ureca is a climate-tech startup whose mission is to make carbon offsetting accessible to everyone by utilising cutting-edge technology.,Seed,1500000,USD,1500000
WOWS Global,https://www.crunchbase.com/organization/wows-global-private-limited,"Finance, Financial Services, FinTech, Marketing, Trading Platform","Singapore, Central Region, Singapore",A Fintech Platform for Investment Readiness that assists startups in their Primary and Secondary Transactions,"61,176",Active,2021-01-01,year,,,,,For Profit,https://www.wowsglobal.com,"WOWS Global assists startups with their fundraising, equity management and secondary illiquidity challenges. WOWS products include powerful equity management solutions, investor relationship management tools, virtual data room as well as a startup directory catered to invitation-only investors for investment matching. WOWS Global also offers bespoke advisory services catered to startups of all stages. From data room management services to valuation and complex financial modeling - our in-house experts ensure startups are fundraising ready.",Seed,1150000,USD,1150000
Pandora Finance,https://www.crunchbase.com/organization/pandora-finance,"Blockchain, Financial Services, Information Technology","Singapore, Central Region, Singapore",A decentralised liquidity induction ecosystem for multi-asset classes,"61,393",Active,2021-01-01,year,,,,,For Profit,https://pandora.finance/,Pandora Finance is a platform that bridges the gap between Off-chain assets and the on-chain ecosystem.,Seed,2400000,USD,2400000
Axcynsis Therapeutics,https://www.crunchbase.com/organization/tetris-therapeutics,"Biopharma, Biotechnology","Singapore, Central Region, Singapore",Tetris Therapeutics is a platform-based biotechnology company,"61,672",Active,2021-01-01,year,,,,,For Profit,https://tetris.com.sg,"Tetris Therapeutics is a platform-based biotechnology company focusing on the development of antibody drug conjugate (ADC) therapies to revolutionise cancer treatments. Leveraging on proprietary technologies, we are developing a robust pipeline of ADC candidates with the potential to address unmet medical needs for new treatment options.",Seed,15000000,USD,15000000
BlockVision,https://www.crunchbase.com/organization/blockvision,"Information Technology, Software","Singapore, Central Region, Singapore","BlockVision is a high-availability indexing network, supporting complex queries and data analysis.","62,205",Active,2021-01-01,year,,,,,For Profit,https://blockvision.org,"BlockVision is a high-availability indexing network, supporting complex queries and data storage across multiple blockchains such as Ethereum, BNB Chain, Arbitrum, Optimism, and more.",Seed,5000000,USD,5000000
Wizly,https://www.crunchbase.com/organization/wizly,"Advice, Apps, Business Development, Internet, Marketplace","Singapore, Central Region, Singapore",Wizly is a growth as a service (GaaS) marketplace that provides businesses with access to a network of high-skilled growth professionals.,"62,486",Active,2021-01-01,year,,,,,For Profit,https://www.wizly.app,"Wizly is a growth as a service (GaaS) marketplace that provides businesses with access to a network of professionals who can help them achieve growth. The platform offers a range of tools and services designed to streamline the process of finding and working with growth professionals, making it easier and more efficient for businesses to access the expertise and resources they need to scale.",Seed,1000000,USD,1000000
Bizverse,https://www.crunchbase.com/organization/bizverse,"Blockchain, Cryptocurrency, Metaverse","Singapore, Central Region, Singapore","Bizverse aims to build a virtual reality environment, a metaverse for business activities,","63,651",Active,2021-01-01,year,,,,,For Profit,https://bizverse.io,"Bizverse aims to build a virtual reality environment, a metaverse for business activities,",Seed,4500000,USD,4500000
Ape Board,https://www.crunchbase.com/organization/ape-board,"Cryptocurrency, Decentralized Finance (DeFi), Financial Services, FinTech","Singapore, Central Region, Singapore",Ape Board is a decentralized finance (DeFi) sector via crypto-asset aggregator and portfolio dashboard.,"63,758",Active,2021-01-01,year,2022-05-17,day,,,For Profit,https://apeboard.finance/,Ape Board is a decentralized finance (DeFi) sector via crypto-asset aggregator and portfolio dashboard.,M&A,1200000,USD,1200000
SUBX,https://www.crunchbase.com/organization/subx,"Blockchain, Information Technology","Singapore, Central Region, Singapore",SUBX is a no-code dApp builder platform.,"65,522",Active,2021-01-01,year,2023-03-13,day,,,For Profit,https://subx.io,SUBX is a no-code dApp builder platform. They provide a large collection of dApp templates you can use for your token project. You are able to customise these dApps with your branding and domain on their no-code platform.,M&A,540000,USD,540000
HawkLabs,https://www.crunchbase.com/organization/hawksight-co,Artificial Intelligence (AI),"Singapore, Central Region, Singapore",HawkLabs is an AI-powered data analytics & processing company focused on data services for Solana blockchain applications.,"66,365",Active,2021-01-01,year,,,,,For Profit,http://hawkai.xyz/,HawkLabs is an AI-powered data analytics & processing company focused on data services for Solana blockchain applications.,Seed,1000000,USD,1000000
WriterZen,https://www.crunchbase.com/organization/writerzen,"Content Marketing, Digital Marketing, Information Technology","Singapore, Central Region, Singapore",WriterZen is a SEO toolset to develop content that generates traffic and cash.,"68,642",Active,2021-01-01,year,,,,,For Profit,https://writerzen.net,WriterZen is a SEO toolset to develop content that generates traffic and cash.,Seed,1300000,USD,1300000
Xcelerate,https://www.crunchbase.com/organization/xcelerate-6769,Financial Services,"Singapore, Central Region, Singapore",Xcelerate is an operating and investment platform that provides consultation and audit services.,"69,786",Active,2021-01-01,year,,,,,For Profit,https://xcelerateltd.com,"Xcelerate provides environment, social, and governance; data security and privacy; contract labor compliance; HR compliance and payroll processing, labor law compliance, mines Act compliance; factory compliance; establishment compliance; consultation, and audit services.",Private Equity,11000000,USD,11000000
Cnhc,https://www.crunchbase.com/organization/cnhc,"Blockchain, Financial Services","Singapore, Central Region, Singapore",Cnhc Group is a blockchain technology company.,"69,986",Active,2021-01-01,year,,,,,For Profit,https://www.cnhc.to/,Cnhs Group is a blockchain technology company. It is committed to driving asset digitization and developing a financial infrastructure that connects traditional finance to the blockchain world.,Seed,10000000,USD,10000000
AO Labs,https://www.crunchbase.com/organization/ao-labs,Blockchain,"Singapore, Central Region, Singapore","AO Labs provides a playground where Web 3 communities can collaborate, create, compete, and be themselves.","70,638",Active,2021-01-01,year,,,,,For Profit,https://www.ao.xyz/,"AO Labs provides a playground where Web 3 communities can collaborate, create, compete, and be themselves.",Seed,4500000,USD,4500000
Infinity Force,https://www.crunchbase.com/organization/infinity-force,"Blockchain, Digital Entertainment, Gaming","Singapore, Central Region, Singapore","Infinity Force is a platform that allow blockchain game players to create new guilds, recruit members, and manage their performance.","70,642",Active,2021-01-01,year,,,,,For Profit,https://infinityforce.com,"Infinity Force is a platform that allow blockchain game players to create new guilds, recruit members, and manage their performance.",,5500000,USD,5500000
GamePad,https://www.crunchbase.com/organization/gamepad,"Blockchain, Cryptocurrency, Gaming, Metaverse","Singapore, Central Region, Singapore","GamePad is a platform that curates and nurtures then accelerates top gamefi, guilds, and metaverse projects.","71,316",Active,2021-01-01,year,,,,,For Profit,https://gamepad.co/,"GamePad is a platform that curates and nurtures then accelerates top gamefi, guilds, and metaverse projects.",Seed,2500000,USD,2500000
ImpacFat,https://www.crunchbase.com/organization/impacfat,"Alternative Protein, Biopharma, Fast-Moving Consumer Goods, Food and Beverage","Singapore, Central Region, Singapore",ImpacFat is a food production company that develops fish meat alternatives through cell cultivation.,"72,463",Active,2021-01-01,year,,,,,For Profit,https://www.impacfat.com/,,Seed,200000,USD,200000
Yomi Games,https://www.crunchbase.com/organization/yomi-games,"Blockchain, Gaming","Singapore, Central Region, Singapore",Yomi Games is a blockchain gaming studio developing social Play-and-Earn video games.,"72,672",Active,2021-01-01,year,,,,,For Profit,https://onisquad.gg/,Yomi Games is a blockchain gaming studio developing social Play-and-Earn video games targeted at casual audiences.,Seed,2000000,USD,2000000
Chronicle,https://www.crunchbase.com/organization/chronicle,"Blockchain, Cryptocurrency","Singapore, Central Region, Singapore",Chronicle is a next-generation NFT platform.,"73,018",Active,2021-01-01,year,,,,,For Profit,https://www.chronicle.io/,"Chronicle is a next-generation NFT platform that prioritizes ease of use, allowing anyone to buy, sell, and trade collections from leading brands.",Seed,3200000,USD,3200000
Gamepay,https://www.crunchbase.com/organization/gamepay,"Blockchain, Gaming, Metaverse, Video Games","Singapore, Central Region, Singapore",Gamepay is a metaverse company that creates play to earn games focused on multiverses.,"73,041",Active,2021-01-01,year,,,,,For Profit,https://gamepay.sg/,Gamepay is a metaverse company that creates play-to-earn games focused on multiverses.,Seed,1200000,USD,1200000
Fragcolor,https://www.crunchbase.com/organization/fragcolor,"Blockchain, Cryptocurrency, Developer Tools, Gaming, Software","Singapore, Central Region, Singapore",Fragcolor is developing a fully distributed game platform and creation system.,"74,380",Active,2021-01-01,year,,,,,For Profit,https://fragcolor.com,Fragcolor is developing a fully distributed game platform and creation system.,Seed,3150000,USD,3150000
BBS Network,https://www.crunchbase.com/organization/bbs-network-5e95,"Information Technology, Software","Singapore, Central Region, Singapore",BBS network is a decentralized public network of user-run online message boards,"76,106",Active,2021-01-01,year,,,,,For Profit,https://www.bbsnetwork.io,"BBS Network is a SocialFi project that allows sharing content to reward creators, curators, and other stakeholders with their own native testimony. The revenue generated by the platform is shared among all participants in the BBS ecosystem in a fully automated, transparent, and market-driven way.",Seed,1500000,USD,1500000
Continuum World,https://www.crunchbase.com/organization/continuum-world,"Bitcoin, Gaming, Online Games","Singapore, Central Region, Singapore",Continuum World is a gaming company.,"76,619",Active,2021-01-01,year,,,,,For Profit,https://continuum.world,"Continuum World is the native currency in the game. It allows token holders to play, invest and also be part of the game. They offers  resources when exploring the world or that can farm their  land. They provides purchase game items, staking rewards, play to earn, and governance.",Seed,2100000,USD,2100000
StarSharks,https://www.crunchbase.com/organization/starsharks,"Blockchain, Gaming","Singapore, Central Region, Singapore","StarSharks is a NFT-GameFi ecosystem based on the BSC chain developed by game players, governance committees, and game developers.","77,118",Active,2021-01-01,year,,,,,For Profit,https://starsharks.com/,"StarSharks is a NFT-GameFi ecosystem based on the BSC chain developed by game players, governance committees, and game developers.",Seed,4900000,USD,4900000
MYTY,https://www.crunchbase.com/organization/myty,"Blockchain, Cryptocurrency, Metaverse","Singapore, Central Region, Singapore",MYTY is a decentralized social platform where people can get off limitations of physical world,"78,846",Active,2021-01-01,year,,,,,For Profit,https://myty.space,"MYTY is a social metaverse platform based on NFT. It is a decentralized social network in which users can escape the constraints of the real world by using NFT avatars. The MYTY Camera app is used to transform CryptoPunks NFT into avatars. It enables users to appear as the graphics of their own NFT avatars in Discord, Zoom, and other webcam-based applications.",Seed,3500000,USD,3500000
Polysynth,https://www.crunchbase.com/organization/polysynth,Financial Services,"Singapore, Central Region, Singapore",Polysynth is a Polygon-based synthetic asset platform.,"80,923",Active,2021-01-01,year,,,,,For Profit,https://polysynth.com/,Polysynth is a Polygon-based synthetic asset platform.,Seed,1500000,USD,1500000
Aquariux Fintech,https://www.crunchbase.com/organization/aquariux-fintech,"FinTech, Software","Singapore, Central Region, Singapore","Fintech software development, SaaS, App devlopment","84,481",Active,2021-01-01,year,,,,,For Profit,https://www.aquariux.com,Aquariux Fintech is a Singapore-based financial technology company offering software solutions in the digital asset segment of capital markets.,Seed,3000000,SGD,2211248
watchTowr,https://www.crunchbase.com/organization/watchtowr,"Cyber Security, Software","Singapore, Central Region, Singapore","A Continuous Attack Surface Management solution, helping organisations understand their cyber security posture in the eyes of an adversary.","85,248",Active,2021-01-01,year,,,,,For Profit,https://www.watchtowr.com,"watchTowr is a Singapore-headquartered cyber-security technology startup, built by former adversaries.   The watchTowr Platform is a Continuous Attack Surface Management solution, empowering organisations to continuously understand their external cyber security posture in the eyes of an aggressive, sophisticated and persistent adversary.",Seed,10250000,USD,10250000
Armada Brands,https://www.crunchbase.com/organization/armada-brands,"Brand Marketing, Digital Marketing, Marketing","Singapore, Central Region, Singapore",Armada Brands is a a group of entrepreneurs who build direct-to-consumer (D2C) e-commerce brands.,"85,806",Active,2021-01-01,year,,,,,For Profit,https://www.armada-brands.com/,Armada Brands is a a group of entrepreneurs who build direct-to-consumer (D2C) e-commerce brands.,Seed,1300000,USD,1300000
Paywong,https://www.crunchbase.com/organization/paywong,"Cryptocurrency, Payments, Transaction Processing, Web3","Singapore, Central Region, Singapore",Crypto Payments Protocol,"85,854",Active,2021-01-01,year,,,,,For Profit,https://www.paywong.com,"Paywong is crypto payment solution for e-commerce, content creators and Web3 complimenting traditional PSP solution providers. Paywong allows SMEs to make crypto adoption frictionless, secure, and non-custodial by providing a low-cost alternative payment rail that can be integrated onto any website or app in minutes.",Seed,350000,USD,350000
DigiNation,https://www.crunchbase.com/organization/digination-50d2,"Blockchain, Cryptocurrency, Metaverse, Web3","Singapore, Central Region, Singapore",DigiNation is a Web3 Metaverse featuring NFT-based innovation.,"85,858",Active,2021-01-01,year,,,,,For Profit,https://digination.io,"DigiNation is a Web3 Metaverse featuring NFT-based innovation. DigiNation’s vision is the Metacreation of the metaverse, by metaverse, for the metaverse. DigiNation Metaverse is of four components namely DigiAvatar, NFT Live, DigiMaker, CryptoSurvivor game.",Seed,2400000,USD,2400000
Lysto,https://www.crunchbase.com/organization/lysto,"Blockchain, Gamification, Gaming, Video Games","Singapore, Central Region, Singapore","Lysto is a gamers' network, empowering players to build and showcase their gaming creds as they train, challenge and compete.","85,955",Active,2021-01-01,year,,,,,For Profit,https://lysto.gg/,"Lysto is a gamers' network, empowering players to build and showcase their gaming creds as they train, challenge and compete, find teams and communities and win rewards, all while playing the games they love.",Seed,15000000,USD,15000000
Gobble,https://www.crunchbase.com/organization/gobble-0d34,E-Commerce,"Singapore, Central Region, Singapore",Gobble is a group-based food ordering platform.,"86,110",Active,2021-01-01,year,,,,,For Profit,https://www.trygobble.com/,Gobble is a group-based food ordering platform that allows users to view and select what their friends have ordered instead of scrolling through delivery apps.,Seed,1300000,USD,1300000
Rage.Fan,https://www.crunchbase.com/organization/rage-fan,"Blockchain, Cryptocurrency","Singapore, Central Region, Singapore",Rage.Fan is an on-chain fantasy & utility NFT (uNFT) sports platform built on blockchain technology,"87,939",Active,2021-01-01,year,,,,,For Profit,https://rage.fan/,"Rage.Fan is a decentralized sports platform designed to elevate the fantasy sports gaming experience for sports fans. Rage.Fan introduces Rage Tokens ($RAGE), an in-game currency based on the blockchain model. Rage.Fan's platform simplifies user verification, provides greater transparency of play and transactions and provides an overall streamlined user experience.",Seed,1600000,USD,1600000
Foonie Magus,https://www.crunchbase.com/organization/foonie-magus,Software,"Singapore, Central Region, Singapore",Foonie Magus is a group of passionate and fun-loving game developers brought together by a shared dream.,"89,719",Active,2021-01-01,year,,,,,For Profit,https://www.fooniemagus.com/,Foonie Magus is a group of passionate and fun-loving game developers brought together by a shared dream. A card-based action-adventure fighting system and god-game simulation gameplay are used in the blockchain game that the company is currently developing. They believe that playing video games can alter how one views the world.,Seed,750000,USD,750000
Lightspeed Photonics,https://www.crunchbase.com/organization/lightspeed-photonics,"Computer, Electronics, Real Time, Semiconductor","Singapore, Central Region, Singapore",Lightspeed Photonics is a building of modular optoelectronic processors and interconnects for data centers and near-edge computing.,"90,611",Active,2021-01-01,year,,,,,For Profit,https://lightspeedphotonics.com,,Seed,100000,USD,100000
Chain Debrief,https://www.crunchbase.com/organization/chain-debrief,Cryptocurrency,"Singapore, Central Region, Singapore",Chain Debrief operates as a media platform dedicated to crypto.,"92,070",Active,2021-01-01,year,,,,,For Profit,https://chaindebrief.com/,Chain Debrief operates as a media platform dedicated to crypto.,Seed,900000,USD,900000
skywalker,https://www.crunchbase.com/organization/skywalker-ca69,"Consulting, Financial Services, Information Technology, Professional Services","Singapore, Central Region, Singapore",Venture capital Early investment Fund custody,"92,564",Active,2021-01-01,day,,,,,For Profit,http://www.skywalkerventure.com/,"At Skywalker, we believe that the application and development of the blockchain technology stack can be the basis for changing the economic form, cultural transmission and value standard in the next stage of human civilization. Moreover, with the iterative development of the distributed technology and cryptography in the next decade, we also firmly believe that the blockchain world is at the key turning point of transition to specific social production activities, so that we can embrace a smarter,safer and more independent future.  We provide financing channels for promising start-ups, and provide empowering value-added resources, such as the in-depth value popularization of the projects we participate in both inside and outside the industry. In this way, we will allow the teams of these companies and their innovations to push the field forward in a positive and meaningful way.",Seed,3000000,USD,3000000
For Youth,https://www.crunchbase.com/organization/for-youth,"Health Care, Therapeutics, Wellness","Singapore, Central Region, Singapore",For Youth is an online platform for science-backed anti-aging therapies.,"92,565",Active,2021-01-01,year,,,,,For Profit,https://www.foryouth.co,"For Youth is an online platform for science-backed anti-aging therapies. The company offers supplements, biological age tests, and life style advise.",Seed,100000,USD,100000
Game Space,https://www.crunchbase.com/organization/game-space,"Media and Entertainment, Video Games, Web Design","Singapore, Central Region, Singapore",Game Space provides an embedded SDK version which allows the gaming company to have an NFT Marketplace,"92,612",Active,2021-01-01,year,,,,,For Profit,https://www.game.space/en-us,"Game Space offers a functional embedded NFT marketplace that supports multi-currency transactions, such as in-game tokens, BSC, USDT, and ETH. It provides an analytical system and metric dashboard directly in the admin panel, which allows the gaming company to review key data regarding their users' behavior.",,10000000,USD,10000000
Tinai,https://www.crunchbase.com/organization/tinai,"Finance, Mobile Apps, Productivity Tools, Sales, Software","Singapore, Central Region, Singapore",Tinai is a bookkeeping application that delivers a sales management service.,"93,006",Active,2021-01-01,year,,,,,For Profit,https://www.tinai.com,"Tinai is a bookkeeping application that delivers a sales management service. With Tinai, shop owners can record transactions, manage customer credits, and control their inventory.",Seed,125000,USD,125000
Gametaverse,https://www.crunchbase.com/organization/gametaverse,"Blockchain, Cryptocurrency, Gaming, Metaverse","Singapore, Central Region, Singapore",Gametaverse is a GameFi portal designed for users to track their NFT yields and game records.,"93,294",Active,2021-01-01,year,,,,,For Profit,https://gametaverse.io,Gametaverse is a GameFi portal designed for users to track their NFT yields and game records.,Seed,3000000,USD,3000000
Kyte.One,https://www.crunchbase.com/organization/kyte-one,"Apps, Blockchain, Cryptocurrency, Marketing","Singapore, Central Region, Singapore",Kyte.One is a collection of multichain dapps designed to bring DeFi to the masses.,"94,447",Active,2021-01-01,year,,,,,For Profit,https://www.kyte.one,Kyte.One is a collection of multichain dapps designed to bring DeFi to the masses.,,1190000,USD,1190000
Dynacyte Biosciences,https://www.crunchbase.com/organization/dynacyte-biosciences,"Biopharma, Biotechnology, Cloud Infrastructure, Life Science","Singapore, Central Region, Singapore",We make biotech accessible and affordable for everybody.,"97,410",Active,2021-01-01,year,,,,,For Profit,https://www.dynacyte.com,"Dynacyte is a biotech and bioscience informatics company that builds the physical and virtual foundations to invent radical bioprocesses comparable to those that emerged from our untamed planet. Founded in 2021 and is based in Singapore, Central Region, Singapore.",Seed,200000,USD,200000
klikit,https://www.crunchbase.com/organization/klikit,"B2B, B2C, Food Delivery, Restaurants, Software","Singapore, Central Region, Singapore",klikit helps restaurants take back their power through an all-in-one SaaS tech stack.,"100,695",Active,2021-01-01,year,,,,,For Profit,https://klikit.io,"klikit, a first-of-its-kind enterprise technology stack, helps restaurants become far more efficient in dine-in and food delivery operations, while also connecting restaurants with role-model creators to launch virtual food brands for additional revenue.",Seed,7640000,USD,7640000
Pillow,https://www.crunchbase.com/organization/pillow-57c4,"Bitcoin, Blockchain, Cryptocurrency, Financial Services, FinTech","Singapore, Central Region, Singapore","Pillow helps generate downside-protected interest on crypto assets by investing in curated, actively managed Defi strategies.","102,367",Active,2021-01-01,year,,,,,For Profit,https://www.pillow.fund,"Pillow is a crypto investment startup that accelerates the adoption of crypto services in emerging economies. Its platform helps generate downside-protected interest on crypto assets by investing in curated, actively managed Defi strategies. The company aims to make participation in DeFi as simple as possible, by abstracting out all technical, security, and strategic concerns and allowing users to earn high yields on their holdings with a simple click. Pillow was founded in 2021 by Arindam Roy, Rajath KM, and Kartik Mishra.",Early Stage Venture,21000000,USD,21000000
Infinity Arena,https://www.crunchbase.com/organization/infinity-arena,"Blockchain, Gaming, MMO Games","Singapore, Central Region, Singapore","Infinity Arena, an emerging blockchain game that combines science-fiction and tactical play-to-earn (P2E) nonfungible tokens (NFTs)","102,542",Active,2021-01-01,year,,,,,For Profit,https://infinity-arena.io/,"Infinity Arena, an emerging blockchain game that combines science-fiction and tactical play-to-earn (P2E) nonfungible tokens (NFTs).",Seed,1500000,USD,1500000
NextBlock,https://www.crunchbase.com/organization/nextblock,"Social, Social Media","Singapore, Central Region, Singapore","NextBlock enables neighbors to share deals and promotions, news updates, or simply list items on sale in the neighborhood.","102,606",Active,2021-01-01,year,,,,,For Profit,https://www.nextblock.sg,"NextBlock enables neighbors to share deals and promotions, news updates, or simply list items on sale in the neighborhood.",Seed,500000,SGD,367543
Oh! Finance,https://www.crunchbase.com/organization/oh-finance,"Apps, Cryptocurrency, Finance, Financial Services","Singapore, Central Region, Singapore",Oh! Finance is a yield-farming DeFi platform.,"104,703",Active,2021-01-01,year,,,,,For Profit,https://oh.finance,Oh! Finance is an optimized yield-generation protocol. They provide to reduce risk and increase volume exposure. They offer to earn industry-leading interest rates on stable coins in just a few clicks. They aggregate popular DeFi investment strategies and compound earnings.,Seed,2400000,USD,2400000
Better Bite Ventures,https://www.crunchbase.com/organization/better-bite-ventures,,"Singapore, Central Region, Singapore",Better Bite Ventures is a venture capital firm.,"106,557",Active,2021-01-01,year,,,,,For Profit,https://www.betterbite.vc/#Header,Better Bite Ventures is a venture capital firm.,,,,
Waggle,https://www.crunchbase.com/organization/waggle-cea2,"Retail, Trading Platform","Singapore, Central Region, Singapore",Waggle is a solana-based multi-chain platform for market fundraising and trading.,"106,947",Active,2021-01-01,year,,,,,For Profit,https://waggle.network/,Waggle is a decentralized marketplace that enables retail investors to diversify their investments into the market while providing project teams with additional liquidity for the continuity of their innovations. The company provides access to liquidity for the projects.,Seed,3000000,USD,3000000
Hobnob.ai,https://www.crunchbase.com/organization/hobnob-ai,"B2B, Enterprise Software, Human Resources, Software","Singapore, Central Region, Singapore",engineering workplace connectivity,"107,828",Active,2021-01-01,month,,,,,For Profit,http://www.hobnob.ai,Build social capital in workplace communities with 1:1 conversations,Seed,1005000,USD,1005000
MetaEstate,https://www.crunchbase.com/organization/metaestate,Metaverse,"Singapore, Central Region, Singapore",MetaEstate is a metaverse service provider.,"110,006",Active,2021-01-01,year,,,,,For Profit,https://www.metaestate.com,"MetaEstate is a company that provides a full range of encrypted metaverse services, including buying, selling and leasing digital real estate, building an immersive experience, marketing planning and event execution.",,1000000,USD,1000000
ForthBox,https://www.crunchbase.com/organization/forthbox,"Blockchain, Information Technology, Software","Singapore, Central Region, Singapore",Forthbox is a software and game development company that focuses on blockchain to provide games and trading services.,"111,481",Active,2021-01-01,year,,,,,For Profit,https://forthbox.io/#/,,,10000000,USD,10000000
Planet Sandbox,https://www.crunchbase.com/organization/planet-sandbox,"Cryptocurrency, Gaming, Online Games","Singapore, Central Region, Singapore",Planet Sandbox is a physics-powered NFT sandbox shooting game that allows players to control a planet.,"112,373",Active,2021-01-01,year,,,,,For Profit,https://planetsandbox.io,Planet Sandbox is the third-person NFT sandbox game that powers players with limitless building tools to customize their own worlds and design game modes. It allows players to build and own arenas to fight other players in different game modes using their own NFT weapons and accessories.,Seed,1500000,USD,1500000
Jinx Drinx,https://www.crunchbase.com/organization/jinx-drinx,"Food and Beverage, Food Processing, Wine And Spirits","Singapore, Central Region, Singapore","Jinx Drinx offers an alternative to large-batch mixed drinks, allowing everyone to know what's in their drink.","112,611",Active,2021-01-01,year,,,,,For Profit,https://www.jinxdrinx.com,"Jinx Drinx offers an alternative to large-batch mixed drinks, allowing everyone to know what's in their drink. The company was founded in 2021.",Seed,250000,USD,250000
Clear,https://www.crunchbase.com/organization/clear-b78d,Marketing,"Singapore, Central Region, Singapore",Clear is responsible for providing unified and open risk management for the application layer.,"114,110",Active,2021-01-01,year,,,,,For Profit,https://cleardao.com/,"ClearDAO is a decentralized software platform for creating and trading custom derivatives contracts. The platform is made up of a protocol layer and an application layer, which includes derivative workshops, a derivative marketplace, and risk management pools, allowing investors to easily comprehend and trade in a wide range of derivative products.",,2500000,USD,2500000
SolanaFM,https://www.crunchbase.com/organization/solanafm,"Blockchain, Information Services","Singapore, Central Region, Singapore",SolanaFM provides blockchain indexing and analytical services to quickly capture and analyze data.,"115,165",Active,2021-01-01,year,,,,,For Profit,https://solana.fm/?cluster=mainnet-qn1,SolanaFM provides blockchain indexing and analytical services to quickly capture and analyze data.,Seed,6300000,SGD,4519531
MetaLoka,https://www.crunchbase.com/organization/metaloka,"Blockchain, Information Technology, Metaverse","Singapore, Central Region, Singapore","Metaverse, Blockchain, DeFi","117,458",Closed,2021-01-01,year,,,,none,For Profit,https://metaloka.com,"MetaLoka is the  Open Metaverse Ecosystem that features a Multiverse theme. Our mission is to develop our trademark building engine to solve the problem of the MetaVerse within MetaLoka while bridging to other metaverses.    At MetaLoka, the Metaverse teleports you through an overwhelmingly immersive experience of interacting with other Metazen’s in the Ancient Egypt, Dark Ages, 2312",Seed,300000,USD,300000
General Systems,https://www.crunchbase.com/organization/general-systems,"Construction, Industrial Automation, Robotics, Software","Singapore, Central Region, Singapore","Construction Tech, Robotics, B2B, Automated Building Masonry","117,538",Active,2021-01-01,month,,,,,For Profit,https://www.generalsystems.tech,"We are a robotics company focused on construction tech. Our building masonry and material logistics solutions help real-estate developers and building contractors improve workforce productivity, reduce worker injuries, and deliver assured quality in building masonry. Our machines move, lift and place heavy construction blocks with speed and precision during building construction, thus delivering 10x masonry productivity and atleast 50% reduction in masonry man-hours.",Seed,120000,USD,120000
SellerLot,https://www.crunchbase.com/organization/sellerlot,"E-Commerce, Retail","Singapore, Central Region, Singapore",SellerLot is an online platform that powers global borderless eCommerce.,"118,184",Active,2021-01-01,year,,,,,For Profit,https://www.sellerlot.com,"SellerLot is an online platform that powers global borderless eCommerce. They allow brands, distributors, and merchants to access, centralize and optimize selling across online channels, enabling brands to streamline their cross-border strategies and generate higher revenue. SellerLot was established in 2021 and is based in Singapore.",Seed,100000,USD,100000
MISHA | CRYPTO BLOG,https://www.crunchbase.com/organization/skyark-studio,"Augmented Reality, Big Data, Blockchain, Gaming, PC Games, Virtual Reality","Singapore, Central Region, Singapore",YHS,"119,435",Active,2021-01-01,year,,,,,For Profit,https://t.me/misha_crypto_blog,,Seed,,USD,
DataUnion,https://www.crunchbase.com/organization/dataunion,"Artificial Intelligence (AI), Blockchain, Cryptocurrency, Information Technology, Software","Singapore, Central Region, Singapore",DataUnion is a data union as a service platform that produces artificial intelligence data and co owned insights.,"119,737",Active,2021-01-01,year,,,,,For Profit,https://www.dataunion.app,"DataUnion is a data union as a service platform. They offer opportunities to mobilize and reward groups to produce artificial intelligence algorithm ready data sets. Their global contributors upload, annotate, and verify images across various bounty missions.",Seed,50000,USD,50000
SolRazr,https://www.crunchbase.com/organization/solrazr,Blockchain,"Singapore, Central Region, Singapore","SolRazr is the first decentralized developer ecosystem for Solana, offering Launchpad, Accelerator, and Developer Tools.","121,766",Active,2021-01-01,year,,,,,For Profit,https://solrazr.com/,"SolRazr is the first decentralized developer ecosystem for Solana, offering Launchpad, Accelerator, and Developer Tools.",Seed,40000,USD,40000
E8 Trade,https://www.crunchbase.com/organization/e8-trade,"Financial Services, Machine Learning, Natural Language Processing","Singapore, Central Region, Singapore","ML, AI, LLM Creation, Fintech","122,624",Active,2021-01-01,day,,,,,For Profit,https://e8trade.com/,"E8 Trade is a multinational financial technology firm developing LLMs and fine-tuning them for analyzing capital markets, securities, and financial instruments.",Seed,435000,USD,435000
