Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Winning International Group,https://www.crunchbase.com/organization/winning-international-group,"Logistics, Marine Transportation, Shipping","Singapore, Central Region, Singapore","Winning International Group is a shipping company that provides ship management, transshipment, and railway development services.","510,343",Active,2002-01-01,year,,,,,For Profit,https://www.winninggroup.com.sg,,,,,
SuperSteam Asia Pacific,https://www.crunchbase.com/organization/supersteam-asia-pacific,,"Singapore, Central Region, Singapore",SuperSteam Asia Pacific is to impact a billion lives with cleaning technology.,"512,697",Active,2002-01-01,year,,,,,For Profit,http://www.supersteam.com.sg,,,,,
Health Promotion Board,https://www.crunchbase.com/organization/health-promotion-board,"Government, Health Care","Bukit Merah, Central Region, Singapore",Health Promotion Board is a government organization committed to promoting healthy living in Singapore.,"517,027",Active,2001-01-01,day,,,,,For Profit,https://www.hpb.gov.sg/,,,,,
The Soup Spoon,https://www.crunchbase.com/organization/the-soup-spoon,"E-Commerce, Food and Beverage, Shopping, Snack Food","Singapore, Central Region, Singapore","The Soup Spoon is a food and beverage digital store that offers meals, soups, stocks, sauces, meats, salad bases, pasta, and pizza.","519,294",Active,2002-01-01,year,,,,,For Profit,https://www.thesoupspoon.com,,,,,
Planet One,https://www.crunchbase.com/organization/planet-one,"Consulting, Information Technology","Hougang, North-East Region, Singapore",Planet One is an IT consultancy company.,"520,557",Active,2000-01-01,day,,,,,For Profit,http://www.planet1world.com/,,,,,
Mercury Integrated,https://www.crunchbase.com/organization/mercury-integrated-1199,"Creative Agency, Event Management, Public Relations","Singapore, Central Region, Singapore","Mercury Integrated is a dynamic, results-driven, creative team that creates innovative and efficient work for you.","520,877",Active,2001-01-01,year,2023-06-12,day,,,For Profit,https://mercury-integrated.com,"Mercury Integrated is a dynamic, results-driven, creative team that creates innovative and efficient work for you.",M&A,,,
Exabytes SG,https://www.crunchbase.com/organization/exabytes-sg,"Domain Registrar, E-Commerce, Email Marketing, Internet, Search Engine, Web Design, Web Hosting","Singapore, Central Region, Singapore","Your Complete All-in-one Business, Cloud, Digital, and Ecommerce solutions provider in Singapore.","520,890",Active,2001-01-01,year,,,,,For Profit,https://www.exabytes.sg/,"Exabytes Group stands as a prominent web and eCommerce hosting provider, rooted in the core belief of delivering premier hosting solutions to its clientele. Established in 2001, this rapidly expanding IT venture emerged when CEO Chan Kee Siak recognized the presence of a renowned company bearing the name ""Gigabytes."" Impressive, right? However, guided by his visionary spirit and competitive drive, Chan aspired for more - to outshine and outperform. Thus, the concept of naming the enterprise ""Exabytes"" was born. With a dedicated focus on exceptional customer service, Exabytes places it at the pinnacle of their priorities, aligned with their unwavering commitment to offer unparalleled and approachable assistance to their valued customers.",,,,
Zingmobile Pte Ltd,https://www.crunchbase.com/organization/zingmobile-pte-ltd,"Internet, iOS, Software, Telecommunications","Singapore, Central Region, Singapore",Zingmobile Pte Ltd is a provider of mobile phone and internet services to the public.,"524,275",Active,2002-01-01,year,,,,,For Profit,http://zingmobile.com,,,,,
Koru Partners,https://www.crunchbase.com/organization/koru-partners,,"Singapore, Central Region, Singapore",Multi-Asset Investor and Advisor,"528,662",Active,2002-01-01,year,,,,,For Profit,https://www.korupartners.com/,,,,,
Ufinity,https://www.crunchbase.com/organization/ufinity,"Apps, Information Technology, Software","Singapore, Central Region, Singapore",Ufinity provides the industry's most innovative and integrated business Information Technology (IT) systems.,"534,334",Active,2001-01-01,year,,,,,For Profit,https://www.ufinity.com,"Ufinity provides the industry's most innovative and integrated business Information Technology (IT) systems for Asia's leading enterprises, including large multinational groups, educational institutions and government ministries and agencies. They continue to be the driver of innovative solutions, delivering many industry's firsts with exceptional value. Incorporated in 2001, Ufinity Pte Ltd is a highly successful IT solutions engineering company which specializes in the implementation of enterprise software and services. Today, the company employs close to 100 developers and engineers with strong expertise and experience in Custom Solutions Development, New Media and IT Security, especially in Identity Access Management. Their solution strategy provides their customers unmatched benefits from leading standard software and systems, including excellent system availability, scalability, process efficiency and powerful performance.",,,,
Logical Steps,https://www.crunchbase.com/organization/logical-steps,"Consulting, Information Technology, Online Portals, Professional Services","Singapore, Central Region, Singapore","Logical Steps offers online platforms for compliance management, content creation and learning management along with consulting services.","538,994",Active,2002-01-01,year,,,,,For Profit,https://logicalsteps.net/,,,,,
ISPL,https://www.crunchbase.com/organization/ispl,"Audio, Security, Telecommunications, Wireless","Singapore, Central Region, Singapore",ISPL is a telecommunications company that offers sound and visual communications technology solutions.,"539,372",Active,2002-01-01,year,,,,,For Profit,https://ispl.com,,,,,
Blackbox,https://www.crunchbase.com/organization/blackbox-9d55,"Analytics, Market Research, Mobile Apps, Small and Medium Businesses","Singapore, Central Region, Singapore","Blackbox provides research, analytics, and digital intelligence services","540,348",Active,2002-01-01,year,,,,,For Profit,https://blackbox.com.sg,,,,,
Wavelength Opto Electronic,https://www.crunchbase.com/organization/wavelength-opto-electronic,"Consumer Electronics, Electronics, Laser, Manufacturing, Retail, Shopping","Jurong West, West Region, Singapore",Wavelength Opto-Electronic provide customer with quality and cost competitive optical products.,"540,780",Active,2002-01-01,day,,,,,For Profit,https://wavelength-oe.com/,,,,,
Giantech Engineering,https://www.crunchbase.com/organization/giantech-engineering,"Industrial Automation, Industrial Engineering, Marine Technology","Singapore, Central Region, Singapore","Giantech Engineering is a marine company that offers marine automation, retubing, and refractory services for boilers and inert gas systems.","547,167",Active,2001-01-01,year,,,,,For Profit,https://www.igiantech.com,,,,,
Advisors'​ Clique,https://www.crunchbase.com/organization/advisors-clique,Financial Services,"Singapore, Central Region, Singapore",Advisors' Clique is a group of young and dynamic Financial Consultants spearheaded by 20 directors.,"547,430",Active,2001-01-01,year,,,,,For Profit,https://advisorsclique.com.sg/,"Advisors' Clique is a group of young and dynamic Financial Consultants spearheaded by 20 directors. We represent Great Eastern Financial Advisers. We believe that a successful life is a planned journey, not just a destination – an adage we adhere to with our clients and our associates. We believe in consta",,,,
Bray Leino Splash,https://www.crunchbase.com/organization/bray-leino-splash,Consulting,"Singapore, Central Region, Singapore",Digital Marketing Agency,"558,345",Active,2000-10-01,day,,,,,For Profit,https://www.brayleinosplash.com.sg,"Hello. We’re Bray Leino Splash. We’re a Creative and Technology Digital Marketing Agency with 120 dedicated professionals who help clients with customer acquisition, customer engagement and loyalty strategies and solutions so they can build meaningful relationships with their customers. From mega website revamps to digitally-lead campaigns through to integrated campaign planning, we make things with a good measure of head + heart. Based in Singapore with offices in Kuala Lumpur, Shanghai, Hong Kong, Ho Chi Minh City and London, Bray Leino Splash is a Creative and Technology Digital Marketing Agency with 120 professionals trained in data, UX, visual design, story-telling and technology dedicated in helping our clients acquire, engage, retain and build meaningful relationships with their customers. We use data to derive powerful insights about how best to acquire, engage and retain our clients’ customers, and creative and technology to create powerful stories to connect with them. In October 2014, we were majority acquired by MISSION and Bray Leino. About Bray Leino: Bray Leino is a leading UK-based integrated communications group with businesses spanning digital, public relations, advertising, 3D spaces, media, direct response, and training. About MISSION: Is a collective of creative Agencies led by entrepreneurs who encourage an independent spirit.  If we can continue to help brands thrive with some passion, some humility, some magic, and with plenty of hard work, we’ll feel like we’re doing the right thing. 1150 people. Working in 31 places. On some of the world’s best Clients.",,,,
The Edge Singapore,https://www.crunchbase.com/organization/the-edge-singapore,"Advertising, News, Publishing","Singapore, Central Region, Singapore",The Edge Singapore is an media and news publishing company.,"558,987",Active,2001-01-01,day,,,,,For Profit,https://www.theedgesingapore.com/,,,,,
Merlin MD,https://www.crunchbase.com/organization/merlin-md,"Health Care, Medical","Singapore, Central Region, Singapore",Merlin MD is a medical equipment supply store in Singapore.,"562,797",Active,2002-01-01,year,,,,,For Profit,http://merlinmedical.com,,,,,
eat2eat,https://www.crunchbase.com/organization/eat2eat,Software,"Singapore, Central Region, Singapore",eat2eat is a restaurant management platform.,"563,109",Active,2000-10-01,day,,,,,For Profit,https://eat2eat.com,eat2eat provides an integrated restaurant technology platform. They work with organizations and restaurant groups on taking back control over their dining reservation channels from the aggregators. They also secure their data for internal use,Early Stage Venture,4000000,USD,4000000
NYK Shipmanagement,https://www.crunchbase.com/organization/nyk-shipmanagement,"Freight Service, Logistics, Transportation","Singapore, Central Region, Singapore",Nyk Shipmanagement is a logistics company that offers technical and crew management services as well as marine consulting.,"566,211",Active,2001-10-01,month,,,,,For Profit,https://www.nyksm.com.sg/,,,,,
Media Group Pte Ltd.,https://www.crunchbase.com/organization/media-group-pte-ltd,"Marketing, Publishing","Singapore, Central Region, Singapore",Media Group is prode themselves on delivering a comprehensive suite of integrated media and marketing solutions,"567,673",Active,2002-01-01,year,,,,,For Profit,http://media-group.com.sg/,"At Media Group, they pride ourselves on delivering a comprehensive suite of integrated media and marketing solutions to effectively connect with our audience. Our unparalleled services include publishing and print, design, video production, digital platforms, exhibition stand design-and-build executions, event management services and more. ",,,,
Daviscomms,https://www.crunchbase.com/organization/daviscomms,"Electronics, Manufacturing, Product Design","Singapore, Central Region, Singapore",Daviscomms is a manufacturing company that specializes in the designs and production of wireless electronic products.,"569,149",Active,2000-01-01,year,,,,,For Profit,https://www.daviscomms.com.sg,"Daviscomms specializes in the design and production of wireless electronic products. The company's offerings include a range of devices such as pagers, telemetry messaging receivers, and other related products. Daviscomms operates a Design Center that is ISO 9001:2015 and ISO 13485:2016 certified, ensuring adherence to quality standards. The team of engineers at Daviscomms serves the needs of global customers, providing contract design services. The company's products are used in various industries, including electronics, manufacturing, and product design.",,,,
Ezy Net,https://www.crunchbase.com/organization/ezy-net,"FinTech, Mobile Payments, Payments","Singapore, Central Region, Singapore","Ezy Net is a fintech company that offers electronic payment services for consumers, businesses, and communities.","570,322",Active,2000-01-01,year,,,,,For Profit,https://www.ezynet.sg,,,,,
Talentvis,https://www.crunchbase.com/organization/talentvis,"Human Resources, Recruiting","Bukit Merah, Central Region, Singapore",Talentvis is a human resource consultancy.,"572,170",Active,2000-01-01,day,,,,,For Profit,https://talentvis.com/,,,,,
Integrated Retail,https://www.crunchbase.com/organization/integrated-retail,"CRM, E-Commerce, Information Technology, Point of Sale, Retail, Software","Singapore, Central Region, Singapore",Integrated Retail is an information technology and business service provider.,"579,450",Active,2002-01-01,year,,,,,For Profit,https://www.integratedretail.com,"Integrated Retail provides complete retail software solutions for retail automation, retail sales and inventory management, merchandise management, and planning. Their solutions power over 3,000 storefronts and power over US$ 1 billion of commerce across physical stores and online e-commerce stores.",,,,
MetaSport,https://www.crunchbase.com/organization/metasport,"Event Management, Events, Recreation, Sports","Singapore, Central Region, Singapore",MetaSport provides coaching for all levels of triathletes.,"581,974",Active,2000-01-01,year,,,,,For Profit,https://www.metasport.com,"MetaSport is a sports management company in staging some of the most cycling events.MetaSport also manages most respected triathlon training community, with 12 highly inspiring coaches and 100 members attending seven weekly coached sessions.",,,,
Asia Reinsurance Brokers,https://www.crunchbase.com/organization/asia-reinsurance-brokers-pte-limited,Insurance,"Singapore, Central Region, Singapore",Asia Reinsurance Brokers is an independent specialist reinsurance and insurance risk solutions provider.,"583,850",Active,2000-01-01,year,,,,,For Profit,http://www.arbrokers.asia/,"ARB specialises in the provision of long-term reinsurance and insurance solutions to a wide range of insurance and reinsurance companies throughout Asia and is a fully registered insurance intermediary with the Monetary Authority of Singapore. It has offices throughout the region, including Singapore, Malaysia, the Philippines and Indonesia.",,,USD,
Cordlife,https://www.crunchbase.com/organization/cordlife,"Health Care, Medical","Singapore, Central Region, Singapore",Cordlife is a provider of umbilical cord blood and cord lining banking services.,"585,073",Active,2001-01-01,year,,,,,For Profit,https://www.cordlife.com/,"Cordlife operates in two segments: the banking segment, which comprises cord blood, cord lining, and cord tissue services. The firm offers a variety of non-invasive diagnostic services including a meta screen for newborn babies, non-invasive prenatal screening, and eye screen for children.",,,,
The Adventus Consultants,https://www.crunchbase.com/organization/the-adventus-consultants,"Consulting, Web Design, Web Development","Singapore, Central Region, Singapore","The Adventus Consultants specializes in consulting, data, and analytics services.","589,859",Active,2000-01-01,year,,,,,For Profit,https://www.theadventus.com,,,,,
PeopleSearch,https://www.crunchbase.com/organization/peoplesearch,"Human Resources, Recruiting","Bukit Merah, Central Region, Singapore",PeopleSearch is an executive search firm.,"593,538",Active,2000-01-01,day,,,,,For Profit,https://www.peoplesearch.jobs/,,,,,
Frontier Force Technology,https://www.crunchbase.com/organization/frontier-force-technology,"Information Technology, Web Development","Singapore, Central Region, Singapore","Frontier Force Technology provides web development, system integrations, and security advisory services.","594,447",Active,2000-05-01,month,,,,,For Profit,https://www.frontierforce.com,,,,,
Oneness Holding,https://www.crunchbase.com/organization/oneness-holding,"Angel Investment, Finance, Financial Services","Singapore, Central Region, Singapore",Oneness Holding is an investment management company.,"599,303",Active,2000-01-01,year,,,,,For Profit,https://oneness.com.sg,"Oneness Holding also seeks to invest in high-quality companies that have strong business track records, attractive growth prospects, and market positions. They invest in new set up companies with new ideas and great entrepreneurship.",,,,
GlobalRoam,https://www.crunchbase.com/organization/globalroam,"Information Technology, Internet, Social Media, Telecommunications","Singapore, Central Region, Singapore","GlobalRoam offers Integrated Communication Services that connect people and businesses globally, at anytime and anywhere. .","602,360",Active,2001-01-01,year,,,,,For Profit,http://www.globalroam.com,"GlobalRoam offers Integrated Communication Services that connect you across diverse media and platforms, transcending technological barriers. Established in 2001 and based in Singapore, the company merges your physical and digital world, creates innovative, effective and reliable solutions that connect people and businesses globally, at anytime and anywhere.",,,,
TSH,https://www.crunchbase.com/organization/tsh,Wine And Spirits,"Singapore, Central Region, Singapore",TSH is a bar business that provides whiskies and cocktails.,"602,465",Active,2000-01-01,day,2005-09-30,day,,,For Profit,http://tshcorp.com.sg/,"TSH is in the business of operating pubs and bars that provide whiskies and cocktails. They operate a multi-concept chain of pubs, bars, and handle the import and distribution of spirits and wines.",IPO,,,
Broadcast Solutions Group,https://www.crunchbase.com/organization/broadcast-solutions-group,"Broadcasting, Information Technology, Media and Entertainment","Singapore, Central Region, Singapore",Broadcast Solutions is the global provider of outside broadcast flypacks and leading broadcast services partner in the Pan Asian region.,"604,705",Closed,2000-01-01,year,2016-06-17,day,2016-06-17,day,For Profit,http://www.bsgroup.tv/,"Broadcast Solutions Group (BSG) is a market leader in broadcasting live, multi-venue, and pre-recorded events. BSG has built an outstanding industry reputation through the years of service, deploying state of the art technologies in outside broadcast and providing expertise in coverage of large-scale events. Today, BSG has a presence in Europe, Middle East, South Asia, and Indian sub-continent serving clients ranging from major television networks to world sports organizations with highest standards in broadcast quality. BSG is constantly in search for creative and innovative solutions to remain a preferred choice in outside broadcast industry.",M&A,,,
Forefront Medical Technology,https://www.crunchbase.com/organization/forefront-medical-technology,"Manufacturing, Medical Device","Singapore, Central Region, Singapore",Forefront is an integrated medical device contract manufacturer.,"610,343",Active,2000-01-01,day,,,,,For Profit,https://forefrontmedical.com,"Forefront is an integrated medical device contract manufacturer that provides collaborative product design and development, rapid SLS prototyping, tool making, injection moulding and extrusion, clean room scalable assembly and packaging, testing, sterilisation and global logistics.  Customers select the specific contract manufacturing resources they need, or Forefront has the expertise to custom design a new product from a conceptual drawing into a completely manufactured, packaged and sterilised product, ready for global shipment.  Their integrated capabilities bring customers' new products to market quickly, while providing confidentiality of new designs and protection of intellectual property.",,,,
Springboard-Harper,https://www.crunchbase.com/organization/springboard-harper,,"Singapore, Central Region, Singapore","Being strategically located in Singapore, the firm is in an optimal position to bridge technology businesses from both sides looking to","610,857",Active,2000-01-01,year,,,,,For Profit,http://sbharper.com,"Being strategically located in Singapore, the firm is in an optimal position to bridge technology businesses from both sides looking to explore new markets. The firm was established as a joint venture in 2000 between Springboard Worldwide Pte Ltd and the W I Harper Group. It currently manages US$70m in its debut fund. The firmâ€™s investment portfolio is broadly divided into information technology, communications, and others (including semiconductors and life sciences). Geographically, the firm is almost equally invested in U.S., Asia (excluding Japan) and Singapore. There are more than 20 companies in various stages of development under management. The firm has five investment professionals based out of Singapore. The team works closely with its joint venture partner, W I Harper Group to manage portfolio companies in the U.S. and the Greater China region.",,,,
Genesis Networks,https://www.crunchbase.com/organization/genesis-networks-3ebc,Information Technology,"Midview City, Central Region, Singapore",Genesis Networks is a Singapore based IT services company.,"613,383",Active,2001-01-01,day,,,,,For Profit,https://www.gen-net.com.sg/,,,,,
PrimusTech,https://www.crunchbase.com/organization/primustech,"Analytics, Consulting, Facility Management, Internet of Things, Property Management","Singapore, Central Region, Singapore",PrimusTech is a master systems integrator for buildings and facilities.,"616,516",Active,2000-01-01,year,,,,,For Profit,https://primustech.com.sg,"PrimusTech offers a comprehensive range of services and solutions that include Integrated Building Management Systems (IBMS), Smart Facility Management Systems, Internet of Things (IoT)/Data Analytics, Extra-Low Voltage (ELV) Systems, Network Infrastructure and Infocomm Technology (ICT) solutions.",,,,
Celblos Dermal Research Centre,https://www.crunchbase.com/organization/celblos-dermal-research-centre,"Biotechnology, Consulting, Manufacturing","Singapore, Central Region, Singapore",Celblos Dermal Research Centre is an OEM skincare company.,"616,825",Active,2000-01-01,year,,,,,For Profit,https://www.celblos.com,"Celblos Dermal Research Centre is a skincare consultant and OEM manufacturer that develops treatment skincare products that ride the latest technology and feature innovative breakthrough active ingredients They offer skincare manufacturing solutions. Their solutions include private labeling, custom formulation, contract manufacturing, filling and packaging, and consulting and advisory.",,,,
Clearlab,https://www.crunchbase.com/organization/clearlab,"Eyewear, Health Care, Sales","Singapore, Central Region, Singapore",Clearlab offers contact lenses and eye care products.,"618,636",Active,2001-01-01,year,,,,,For Profit,http://www.clearlab.com,,,,,
Thai Express,https://www.crunchbase.com/organization/thai-express,"Automotive, Food and Beverage, Retail, Transportation","Singapore, Central Region, Singapore",Thai Express is the World’s Largest Chain of Modern.,"621,309",Active,2002-01-01,day,,,,,For Profit,http://thaiexpress.com.sg/,,,,,
Nano Equipment,https://www.crunchbase.com/organization/nano-equipment,"Mobile Apps, Web Design, Web Development","Midview City, Central Region, Singapore","Nano Equipment offers web development, UI/UX design, mobile app development, and database management services.","621,549",Active,2002-01-01,year,,,,,For Profit,https://neseapl.com,,,,,
Mercury Marketing & Communications,https://www.crunchbase.com/organization/mercury-marketing-communications,"Advertising, Digital Marketing, Events, Public Relations, Social Media Marketing","Singapore, Central Region, Singapore",Mercury is a public relations and events company that offers digital marketing and social media marketing services.,"621,942",Active,2001-01-01,year,,,,,For Profit,https://mercurymc.com,"Mercury is a digitally integrated public relations agency that marketing consultancy, event management, digital and social marketing, and influencer engagement services. They handle a diverse range of industries from automobiles and hospitality to electronics. They develop creative and effective events, marketing, and PR campaigns that help successfully position clients in the marketplace.",,,,
Geneco,https://www.crunchbase.com/organization/geneco,Energy,"Singapore, Central Region, Singapore","Geneco is an integrated energy provider company that generate, supply, and retail electricity.","628,355",Active,2001-05-01,month,,,,,For Profit,https://www.geneco.sg/,,,,,
Raffles Quay Asset Management,https://www.crunchbase.com/organization/raffles-quay-asset-management,"Asset Management, Real Estate","Singapore, Central Region, Singapore",Raffles Quay Asset Management is an integrated development company that manages iconic properties in Singapore.,"628,889",Active,2001-01-01,year,,,,,For Profit,https://www.rqam.com.sg,,,,,
3D Networks,https://www.crunchbase.com/organization/3d-networks,3D Technology,"Singapore, Central Region, Singapore","3D Networks devotes to IT, networks and commercial communication infrastructure building and solutions providing.","632,154",Active,2000-01-01,year,,,,,For Profit,https://www.3dnetworks.com,,,,,
Huttons Group,https://www.crunchbase.com/organization/huttons-group,Real Estate,"Singapore, Central Region, Singapore",Huttons Group is a leading real estate agency in Singapore.,"632,230",Active,2002-01-01,year,,,,,For Profit,https://www.huttonsgroup.com/,"Huttons Group is a leading real estate agency in Singapore. They are winners of numerous awards for innovative technologies and industry first initiatives over the years. In association with Savills, they have more than 3,000 professionals marketing hundreds of local and international projects over 8 countries. As The Preferred Agency of Choice, they fstrive to provide the highest level of service to clients through vast knowledge across different market segments and empathy. Growing from strength to strength, Huttons is also expanding rapidly and extending their reach abroad, making it a seamless experience for their clients to buy and sell properties globally.",,,,
Briley Group,https://www.crunchbase.com/organization/briley-group,"Financial Services, Management Consulting, Professional Services","Singapore, Central Region, Singapore","Briley Group is a holding company that invests, acquires, and manages various companies in the real estate, HR, transport, & health sectors.","633,978",Active,2000-01-01,year,,,,,For Profit,https://www.brileygroup.com,,,,,
Digital Content Technologies,https://www.crunchbase.com/organization/digital-content-technologies,"Advertising, Artificial Intelligence (AI), Computer Vision, Machine Learning, Video","Bukit Merah, Central Region, Singapore","Digital Content Technologies specializes in media platforms, video analytics, computer vision and artificial intelligence.","637,729",Active,2002-01-01,day,,,,,For Profit,https://www.dgct.com/,,,,,
Inok Systems,https://www.crunchbase.com/organization/inok-systems,"Asset Management, Information Technology, IT Management, Software","Singapore, Central Region, Singapore","Inok Systems is an information technology company that offers workload automation, asset management, and IT service management solutions.","640,604",Active,2000-01-01,day,,,,,For Profit,https://www.inoks.com/,,,,,
ZOO Group,https://www.crunchbase.com/organization/zoo-group,"Advertising, Brand Marketing, Creative Agency","Singapore, Central Region, Singapore",ZOO Group is a creative agency that specializes in providing brand management services to various sector businesses.,"644,666",Active,2002-01-01,year,,,,,For Profit,http://www.zoogroup.com,,,,,
SC Global Developments,https://www.crunchbase.com/organization/sc-global-developments,"Architecture, Construction, Real Estate, Residential","Singapore, Central Region, Singapore","SC Global Developments is a real estate organization that focuses on detailing, design, and craftsmanship.","645,726",Active,2000-01-01,year,,,,,For Profit,https://www.scglobal.com.sg/,,,,,
OKP Holdings,https://www.crunchbase.com/organization/okp-holdings,"Construction, Industrial, Industrial Engineering","Singapore, Central Region, Singapore","OKP Holdings is a road builder and construction company that constructs arterial roads, expressways, vehicular bridges, and flyovers.","655,205",Active,2002-01-01,year,2002-07-26,day,,,For Profit,https://okp.listedcompany.com/,"OKP Holdings is a transport infrastructure and civil engineering company. They construct airport runways and taxiways, expressways, arterial roads, and oil & gas infrastructure for petrochemical plants and oil storage terminals. They construct both public and private civil engineering and infrastructure projects, as well as provide maintenance services.",IPO,,,
TBC HR,https://www.crunchbase.com/organization/tbc-hr,Consulting,"Singapore, Central Region, Singapore","TBC HR Consulting started operations in 2000, in Singapore.","657,392",Closed,2000-01-01,year,,,,none,For Profit,http://www.tbchr.com/,"TBC HR Consulting started operations in 2000, in Singapore. Their choice of being a boutique recruitment agency is highly appreciated by Their clients who think of us as their in-house unit.Today They are recognized as Singapore’s leading Recruitment and Executive Search outfit by small and large local enterprises as well as MNC’s. The domain knowledge of Their consultants and Their well-defined processes has earned us respect among business owners and top managements.",,,,
Albatross World Travel & Tours,https://www.crunchbase.com/organization/albatross-world-travel-tours,"Leisure, Tourism, Travel, Travel Agency","Singapore, Central Region, Singapore","Albatross World Travel & Tours is a travel agency that offers tour packages, cruises, and travel insurance services.","660,278",Active,2001-01-01,year,,,,,For Profit,https://albatrossworld.com.sg,,,,,
Singapore Business Federation,https://www.crunchbase.com/organization/singapore-business-federation,Communities,"Singapore, Central Region, Singapore",The Singapore Business Federation (SBF) is the apex business chamber championing the interests of the Singapore business community.,"661,530",Active,2002-01-01,year,,,,,For Profit,http://www.sbf.org.sg,,,,,
XSYS Network Solutions,https://www.crunchbase.com/organization/xsys-network-solutions,"Information Technology, Technical Support, Telecommunications","Singapore, Central Region, Singapore",XSYS Network Solutions provides telecommunication support and services.,"662,110",Active,2002-01-01,year,,,,,For Profit,https://www.xsysnetwork.com,,,,,
Frontier Healthcare Group,https://www.crunchbase.com/organization/frontier-healthcare-group,"Health Care, Medical, Training","Singapore, Central Region, Singapore",Frontier Healthcare Group provides general practise care and general health screening services.,"662,386",Active,2002-01-01,year,,,,,For Profit,https://frontierhealthcare.com.sg,"Frontier Healthcare Group provides services in healthcare, clinic, general practice, chronic disease management, health screening, and medication delivery services. They also provide healthcare services to the community. They provide service Diabetes, hypertension, lipid disorders, stroke, asthma, and chronic obstructive pulmonary disease are all chronic diseases that must be managed.",,,,
GSK Advance Services,https://www.crunchbase.com/organization/gsk-advance-services,"Building Material, Construction, Wholesale","Singapore, Central Region, Singapore","GSK Advance Services is a supplier of sealant, adhesives, and building materials for the construction industry.","664,283",Active,2002-01-01,year,,,,,For Profit,https://www.gskadvanceservices.com,,,,,
Equatorial Marine Fuel Management Services,https://www.crunchbase.com/organization/equatorial-marine-fuel-management-services,"Logistics, Marine Technology, Transportation","Singapore, Central Region, Singapore",Equatorial Marine Fuel Management Services is a marine fuel logistics company.,"664,404",Active,2000-01-01,day,,,,,For Profit,https://emf.com.sg/,,,,,
Louken Group,https://www.crunchbase.com/organization/louken-group-8215,"Brand Marketing, Digital Marketing, Marketing","Singapore, Central Region, Singapore",Louken Group is a design and digital agency.,"665,740",Active,2000-01-01,year,,,,,For Profit,https://www.loukengroup.com,"Louken Group offers design and digital services. Their services include branding, marketing and activation, user experience, digital marketing, internationalisation, and ventures. Their digital connections make brands desirable with rigorous analytics, measurable outcomes, and meaningful content.",,,,
NanoMaterials Technology,https://www.crunchbase.com/organization/nanomaterials-technology,"Chemical, Manufacturing","Singapore, Central Region, Singapore",NanoMaterials Technology Pte. Ltd. is a chemicals company .,"667,676",Active,2000-01-01,year,,,,,For Profit,http://nanomt.com/,"NanoMaterials Technology Pte Ltd (NMT) is a technology-based company founded and incorporated in Singapore in 2000. NMT specializes in the development, manufacturing, commercialization, and licensing of nano-material products for various markets such as oil and gas, coatings, plastics, glass, electronic materials and specialty chemicals.",,,,
SeaTech Solutions International,https://www.crunchbase.com/organization/seatech-solutions-international,"Consulting, Industrial Engineering, Manufacturing, Marine Technology, Mechanical Engineering","Singapore, Central Region, Singapore",SeaTech Solutions International provides customized designs for a wide range of vessel needs along with consulting and engineering services.,"675,676",Active,2000-01-01,year,,,,,For Profit,https://www.seatechsolutions.com/,,,,,
ITEL Learning Systems,https://www.crunchbase.com/organization/itel-learning-systems,"E-Learning, Education, Information Technology, Training","Singapore, Central Region, Singapore",ITEL Learning Systems is an IT training center that trains IT and business courses.,"677,776",Active,2001-01-01,year,,,,,For Profit,https://itel.com.sg,,,,,
Argentra,https://www.crunchbase.com/organization/argentra,"Information Technology, Security","Singapore, Central Region, Singapore",Argentra provides IT security solutions.,"680,661",Active,2001-01-01,day,,,,,For Profit,https://www.argentra.com/,,,,,
Straco Corporation Ltd.,https://www.crunchbase.com/organization/straco-corporation-ltd,Tourism,"Singapore, Central Region, Singapore",Straco Corporation Ltd is a tourism firm that provides high quality attractions and tourism-related projects.,"682,337",Active,2002-01-01,year,2004-02-27,day,,,For Profit,http://www.stracocorp.com,Straco Corporation Ltd is a tourism firm that provides high quality attractions and tourism-related projects.,IPO,,,
Ausko,https://www.crunchbase.com/organization/ausko,"Internet of Things, Manufacturing, Web Development","Singapore, Central Region, Singapore",Ausko has been focused in providing sustainable waste management solutions and systems for singapore and the regional countries.,"683,307",Active,2000-01-01,year,,,,,For Profit,http://auskogroup.com,"Ausko pte ltd was founded in year 2000 with the focus to fill the gap in waste bin supply chain where there was increasing need for waste bin supplies amid growing population. Ausko has ever since grown from a trading company to a multi region; manufacturing and clean tech development company. Ausko has manufacturing plants in shanghai , china as well as strong distribution and supplier network in europe especially germany where their partners produces german-engineered products for asian market consumption. During the pre-iot period, ausko pte ltd has been very active in trade show regionally and in europe where they found smartbin solutions captivating and revolutionary for the waste industry. Smartbin’s fill level monitoring sensors coupled with secure cloud platform is definitive to their arsenal of products which theyour believe sincerely that smartbin will ultimately be the catalyst to a better waste collection process which at the same time fulfilled their sustainability policy by enabling reduction in cost, offloading reliability in manpower and reduction of carbon emission for their esteemed customers.",,,,
